adult,original_language,original_title,popularity,release_date,video,vote_average,vote_count,genre_ids
False,ja,鬼太郎が見た玉砕~水木しげるの戦争~,7.3533,2008-07-16,False,10.0,1,[10752]
False,el,Μερικοί Το Προτιμούν Κρύο...,5.5275,1963-01-10,False,6.6,11,"[35, 10402]"
False,ja,旅路,5.9156,1967-11-12,False,0.0,0,[18]
False,ja,若い豹のむれ,7.0523,1959-06-16,False,0.0,0,[28]
False,ja,ルパン三世,6.8666,2014-08-30,False,5.965,101,"[28, 12, 35, 80]"
False,ja,ある少女の告白　純潔,6.2715,1968-12-14,False,0.0,0,[18]
False,zh,曼殊沙华,5.9842,2022-08-09,False,1.0,1,[18]
False,ar,جنة الشياطين,5.775,1999-01-01,False,5.8,8,"[18, 35]"
False,ru,Гоша и ангелы,6.4138,2008-07-14,False,0.0,0,[99]
False,zh,终极旅程,5.5013,2011-01-01,False,0.0,0,[18]
False,ja,グッドモーニングショー,6.616,2016-10-08,False,8.0,5,[35]
False,hi,शापित,6.4806,2010-03-19,False,5.2,9,[27]
False,ko,소녀경,6.2252,1992-09-25,False,0.0,0,"[18, 10749]"
False,en,Monte Carlo,6.5481,2011-07-01,False,6.8,2293,"[12, 35, 10749]"
False,cn,重慶森林,6.0396,1994-07-14,False,7.962,2097,"[18, 35, 10749]"
False,ko,유정,6.542,1976-04-24,False,0.0,0,"[10749, 18]"
False,ru,Балалайкин и К,6.0296,1973-05-28,False,5.0,1,[35]
False,en,Beneath the Surface,7.0061,2022-04-01,False,6.3,67,"[14, 27, 53, 9648, 18]"
False,cn,每天愛您８小時,5.9139,1998-09-25,False,5.0,7,"[35, 10749]"
False,ja,妻と女の間,6.8014,1976-01-17,False,0.0,0,"[10749, 18]"
False,ru,Игрок,6.4502,2020-04-08,False,2.0,1,[35]
False,ru,Адмирал Ушаков,5.5124,1953-04-22,False,6.0,13,[36]
False,es,Una rosa de Francia,5.6495,2006-02-03,False,4.5,11,"[18, 80, 10749]"
False,fa,با هم ولی تنها,6.7573,1977-01-01,False,0.0,0,[]
False,ar,بائعة الشاي,6.8203,1991-12-16,False,0.0,0,[]
False,ja,遺恨あり 明治十三年 最後の仇討,6.6796,2011-02-26,False,7.0,1,[]
False,fr,Le Prix du danger,5.8765,1983-01-25,False,6.426,101,"[28, 18, 878, 53]"
False,ja,予告犯,6.9435,2015-06-06,False,6.314,35,"[9648, 53]"
False,ta,ஹீரோவா? ஜீரோவா?,5.5069,2008-09-11,False,0.0,0,"[99, 18]"
False,ja,遠くでずっとそばにいる,6.3565,2013-06-15,False,5.222,9,[18]
False,cn,花花型警,7.219,2008-02-28,False,5.3,15,"[28, 10749, 53]"
False,ru,Её геройский подвиг,6.6563,1914-09-29,False,0.0,0,[35]
False,sl,Petelinji zajtrk,6.4693,2007-11-17,False,6.8,16,[18]
False,ja,映画が時代を写す時－侯孝賢とエドワード・ヤン,6.3102,1993-09-01,False,6.7,3,[99]
False,ar,فرحان ملازم آدم,5.8217,2005-02-26,False,5.0,1,[18]
False,ja,歌麿 夢と知りせば,7.2807,1977-09-17,False,5.0,8,[18]
False,ja,ほんとうにあった怖い話 第十八夜,5.926,2011-02-03,False,0.0,0,[27]
False,ar,٦٧٨,6.7452,2010-12-22,False,7.358,74,[18]
False,ja,仁義３５ 野望の代償,5.7325,2003-06-20,False,0.0,0,"[28, 80]"
False,zh,藍色項圈,7.0275,2018-09-14,False,4.9,5,"[53, 27]"
False,ja,眠狂四郎炎情剣,6.2481,1965-01-12,False,6.2,6,"[28, 18]"
False,te,శేఖర్,4.0795,2022-05-20,False,0.0,0,"[80, 53, 18]"
False,ja,新版大岡政談,5.8019,1928-07-05,False,0.0,0,"[18, 27]"
False,ja,誘拐,5.7857,1997-06-07,False,0.0,0,"[28, 18]"
False,ja,護られなかった者たちへ,7.2683,2021-10-01,False,7.1,17,"[53, 18]"
False,ko,내 남편의 가정교사,6.3684,2017-01-03,False,5.3,3,[10749]
False,zh,大小遊龍,6.6485,1974-01-01,False,0.0,0,[]
False,en,"Love, Rosie",7.0016,2014-10-16,False,7.812,6429,"[10749, 18, 35]"
False,ja,宮本武蔵 巌流島の決斗,6.9902,1965-09-04,False,7.3,11,"[28, 18, 36]"
False,zh,老九门之青山海棠,6.7095,2022-02-10,False,5.5,15,"[28, 9648, 12]"
False,ja,唐獅子株式会社,5.518,1983-12-17,False,0.0,0,"[35, 80]"
False,fr,Le Père Goriot,7.1465,2004-11-09,False,4.083,12,"[18, 10770]"
False,cn,新江山美人,5.8858,2004-05-07,False,5.0,1,"[35, 18]"
False,hr,Nije bed,6.3871,2004-11-13,False,0.0,0,"[18, 35]"
False,zh,伏虎武松,6.3435,2020-05-08,False,6.0,2,[28]
False,ru,Они сражались за Родину,6.9932,1975-11-05,False,6.9,60,"[10752, 36, 18]"
False,te,ఎవడు తక్కువ కాదు,4.1853,2019-05-24,False,0.0,0,"[18, 28]"
False,en,Seconds Apart,4.5537,2011-01-28,False,5.668,125,"[27, 53]"
False,es,La ilegítima,5.6837,1956-04-18,False,3.6,5,[18]
False,ru,"Сыскное бюро ""Феликс""",5.3185,1993-01-01,False,4.0,1,"[35, 80]"
False,en,กล่องสังหาร,5.5708,2008-08-29,False,5.0,1,"[53, 18]"
False,ja,ヤマトタケル,6.5158,1994-07-09,False,6.0,11,"[12, 14, 28]"
False,ja,一心太助 男の中の男一匹,5.835,1959-11-29,False,0.0,0,"[18, 36, 35, 28]"
False,ja,すけべ妻　夫の留守に,4.2724,1995-01-06,False,5.6,11,"[18, 35]"
False,ml,ഡോക്ടർ ഇന്നസെന്‍റൊണ്,6.258,2012-04-27,False,3.0,1,"[35, 18]"
False,ja,ミスター・ジャイアンツ　勝利の旗,7.5664,1964-02-12,False,0.0,0,[]
False,ar,رغدة متوحشة,5.898,2018-01-06,False,4.167,12,"[10751, 35]"
False,en,Mars Attacks!,6.5144,1996-12-13,False,6.414,5751,"[35, 14, 878]"
False,cn,香港奇案之五《姦魔》,6.9992,1977-11-11,False,5.7,3,"[18, 80, 27]"
False,ko,팔불출,5.5851,1980-10-18,False,0.0,0,[18]
False,ja,世界大戦争,5.9321,1961-10-08,False,6.2,10,"[18, 878]"
False,en,Anne of Green Gables,6.2821,1985-12-01,False,8.08,250,"[10751, 18]"
False,zh,遗失的美好,5.4638,2016-07-27,False,0.0,0,[]
False,ru,Неоконченная симфония,7.0469,1968-10-31,False,0.0,0,[18]
False,zh,三生三世十里桃花,6.7381,2017-08-03,False,6.756,45,"[18, 14, 10749]"
False,cn,威震天南,6.598,1978-02-17,False,2.6,5,[28]
False,ru,Винт,5.4517,1993-01-01,False,0.0,0,[80]
False,ja,修羅の挽歌,5.9993,2012-08-17,False,0.0,0,"[28, 80]"
False,hi,Mission Istaanbul,6.782,2008-07-25,False,3.3,8,"[28, 12]"
False,ru,Поддубный,6.6237,2014-07-10,False,6.0,40,[18]
False,ja,囚人船,6.4721,1956-08-08,False,0.0,0,"[28, 12]"
False,fa,قاتلین هم می گریند,5.5515,1969-06-01,False,0.0,0,"[80, 18]"
False,th,คู่กรรม,5.8696,1996-11-11,False,0.0,0,"[18, 10749, 10752]"
False,hi,हम आपके दिल में रहते हैं,5.5992,1999-01-22,False,5.767,15,"[10751, 18, 10749]"
False,en,Bastille ReOrchestrated,7.1928,2021-02-10,False,9.667,3,"[10402, 99]"
False,ko,전설의 파이터,5.3653,2020-06-16,False,7.5,4,[28]
False,en,The Holding,6.8431,2011-09-09,False,5.4,31,[53]
False,ja,西鶴一代女,6.8857,1952-04-17,False,7.7,188,[18]
False,cn,醉俠蘇乞兒,4.3395,1979-07-06,False,4.1,7,[28]
False,uk,Молитва за гетьмана Мазепу,5.9324,2003-11-14,False,5.0,9,"[36, 18]"
False,ko,적과의 동침,6.6109,2011-04-27,False,6.667,3,"[18, 10752]"
False,ru,Дурак,6.4692,2014-08-09,False,7.8,303,[18]
False,en,"Searching for Skylab, America's Forgotten Triumph",5.189,2019-02-08,False,7.0,1,"[99, 36, 10751]"
False,ja,独眼竜の野望　伊達政宗,5.4569,1993-01-03,False,0.0,0,"[36, 18]"
False,cn,夢過界,6.1811,1988-12-21,False,5.0,4,[35]
False,ja,続愛染かつら,5.8625,1939-05-05,False,0.0,0,[]
False,bn,কণ্ঠহার,6.5559,1935-12-21,False,0.0,0,"[18, 9648]"
False,cn,天使出更,7.3219,1985-09-05,False,0.0,0,[35]
False,ar,الثلاثة يشتغلونها,6.6539,2010-06-03,False,4.923,13,[35]
False,ja,晴れた家,5.6665,2005-02-05,False,0.0,0,[99]
False,ja,東京駅お忘れ物預り所,7.1075,2007-05-05,False,0.0,0,[]
False,en,Survival Research Laboratories - Ten Years Of Robotic Mayhem,6.3697,2004-05-25,False,8.0,1,[99]
False,ko,슬픔보다 더 슬픈 이야기,5.9286,2009-03-11,False,7.441,68,"[18, 10749]"
False,xx,Cobblers' Lot,7.3697,2018-03-11,False,0.0,0,[27]
False,ml,ഹരിഹരന്‍പിള്ള ഹാപ്പിയാണ്,6.2637,2003-11-25,False,3.1,8,"[35, 18]"
False,ja,武闘派,5.7006,2012-10-20,False,7.0,1,"[80, 28, 18]"
False,cn,臥底的退隱生活,7.2643,2024-03-06,False,0.0,0,"[35, 28]"
False,ja,鮫肌男と桃尻女,5.8601,1999-02-06,False,6.8,50,"[80, 35, 53, 28]"
False,uk,Лишатися (Не) Можна,6.5527,2024-09-14,False,0.0,0,[99]
False,ja,若親分あばれ飛車,7.0998,1966-09-03,False,0.0,0,[80]
False,ar,لماذا أعيش,4.0427,1961-01-23,False,6.0,1,[18]
False,cn,柔道龍虎榜,6.4376,2004-07-08,False,6.7,113,"[18, 28]"
False,ja,鬼婆,6.268,1964-11-21,False,7.669,459,[27]
False,el,Το Χώμα Βάφτηκε Κόκκινο,6.2424,1966-01-11,False,6.9,16,"[18, 12]"
False,en,Willy Wonka & the Chocolate Factory,6.8545,1971-06-29,False,7.48,3846,"[10751, 14, 35]"
False,ja,雪崩,5.7497,1937-07-01,False,6.5,8,[18]
False,he,הם היו עשרה,7.0256,1960-01-01,False,6.5,2,[18]
False,ja,実相寺昭雄の不思議館2,6.6906,1992-06-21,False,0.0,0,"[27, 9648, 878, 14]"
False,ru,Фауст,7.0692,1969-03-13,False,6.5,1,"[18, 10770]"
False,ja,橋蔵の若様やくざ,5.6485,1961-06-11,False,8.3,3,"[18, 35]"
False,ja,椿三十郎,6.0011,2007-12-01,False,6.3,6,"[36, 28, 18]"
False,ja,王様になれ,6.1844,2019-09-13,False,0.0,0,[18]
False,zh,拓星者,5.7832,2019-01-01,False,0.0,0,[878]
False,ja,六本木令嬢　ふ・し・だ・ら,6.4694,1987-06-20,False,4.0,4,[18]
False,ja,椿三十郎,6.0011,2007-12-01,False,6.3,6,"[36, 28, 18]"
False,ja,王様になれ,6.1844,2019-09-13,False,0.0,0,[18]
False,zh,拓星者,5.7832,2019-01-01,False,0.0,0,[878]
False,ja,六本木令嬢　ふ・し・だ・ら,6.4694,1987-06-20,False,4.0,4,[18]
False,th,โหมโรง,4.4708,2004-02-06,False,7.1,11,"[18, 10402]"
False,ar,بوابة إبليس,5.6319,1993-09-06,False,4.0,1,"[53, 18]"
False,ja,追いつめる,6.8412,1992-07-10,False,0.0,0,[]
False,en,Superfast!,6.7602,2015-03-05,False,5.1,489,"[35, 28]"
False,en,Sarah's Oil,6.2232,2025-11-06,False,7.806,35,[18]
False,en,Then Came You,6.1688,2018-12-05,False,7.5,534,"[35, 18]"
False,ta,வில்லாதி வில்லன்,6.6198,1995-06-23,False,0.0,0,"[28, 18, 10749, 35]"
False,ja,新網走番外地　流人岬の血斗,6.6398,1969-08-13,False,6.0,1,"[18, 80]"
False,zh,俠骨柔情赤子心,4.1778,1978-03-10,False,6.0,6,"[28, 18]"
False,ja,東京ワイン会ピープル,5.8232,2019-10-04,False,5.0,1,[18]
False,ko,딥,5.8752,2018-09-06,False,4.0,1,"[53, 10749]"
False,ru,Своя война. Шторм в пустыне,7.2183,2022-06-02,False,7.5,74,"[10752, 18]"
False,ru,Русские братья,6.5456,1991-03-02,False,1.0,1,[18]
False,ar,عفريت عم عبده,4.2362,1953-12-16,False,0.0,0,[]
False,bn,অরণ্যের দিনরাত্রি,6.4516,1970-01-16,False,6.944,36,"[18, 35]"
False,ja,映画ドラえもん のび太の創世日記,6.3071,1995-03-04,False,7.2,19,"[16, 878, 14, 12, 10751]"
False,cn,駙馬艷史,5.6484,1958-03-04,False,0.0,0,"[10402, 10749]"
False,cn,叻女正傳,7.848,1981-01-15,False,4.0,2,[]
False,ja,新宿アウトロー,6.7953,1994-10-19,False,6.3,3,"[80, 28, 18]"
False,ar,صراع في النيل,4.1985,1959-10-18,False,7.2,11,"[10749, 18]"
False,zh,七步干戈,5.8273,1982-09-09,False,0.0,0,"[18, 28]"
False,ru,Я его невеста,5.671,1969-11-10,False,0.0,0,"[18, 80]"
False,te,గులాబీ,5.5904,1995-11-03,False,6.5,5,"[10749, 28]"
False,en,The Refuge,4.207,2019-07-27,False,2.4,8,"[80, 18, 53]"
False,tr,Savulun Battal Gazi Geliyor,6.7095,1973-11-01,False,5.409,22,[12]
False,hi,क्या मेरी सोनम गुप्ता बेवफा है?,5.8525,2021-09-10,False,6.0,3,"[35, 18]"
False,ar,فتوات بولاق,5.8804,1981-01-19,False,7.0,1,"[28, 18]"
False,en,A Christmas Detour,5.6653,2015-11-28,False,6.086,105,"[10770, 35, 10749]"
False,en,Dark Alibi,6.1857,1946-05-25,False,6.143,21,"[9648, 80, 53]"
False,kn,ಪಾತಾಳ ಮೋಹಿನಿ,7.4275,1965-11-26,False,0.0,0,[27]
False,zh,雷風雨,6.1357,1973-07-07,False,0.0,0,[10749]
False,sk,Noční jazdci,6.5665,1981-06-26,False,6.3,5,[18]
False,en,Disciples in the Moonlight,6.2677,2024-07-17,False,4.5,4,"[18, 53]"
False,el,"Αυτός, Aυτή Και το Bιολί Τους",6.503,1986-01-01,False,0.0,0,[35]
False,it,Una Famiglia,6.7756,2017-09-28,False,5.8,40,[18]
False,ja,人妻催眠 濡れつぼみ,5.7397,2001-10-09,False,2.667,3,[]
False,kn,ಪಾತಾಳ ಮೋಹಿನಿ,7.4275,1965-11-26,False,0.0,0,[27]
False,zh,雷風雨,6.1357,1973-07-07,False,0.0,0,[10749]
False,sk,Noční jazdci,6.5665,1981-06-26,False,6.3,5,[18]
False,en,Disciples in the Moonlight,6.2677,2024-07-17,False,4.5,4,"[18, 53]"
False,el,"Αυτός, Aυτή Και το Bιολί Τους",6.503,1986-01-01,False,0.0,0,[35]
False,it,Una Famiglia,6.7756,2017-09-28,False,5.8,40,[18]
False,ja,人妻催眠 濡れつぼみ,5.7397,2001-10-09,False,2.667,3,[]
False,ml,Utsava Kanavu,6.4141,2011-10-01,False,0.0,0,[18]
False,en,Bright Leaf,6.7616,1950-06-16,False,5.711,19,"[18, 10749]"
False,fr,Mon combat,5.66,2019-09-29,False,0.0,0,[35]
False,zh,山的那一邊,6.8103,2018-09-08,False,0.0,0,"[35, 18]"
False,ml,പൊന്നുരുക്കും പക്ഷി,6.7998,1992-03-19,False,0.0,0,[]
False,ja,恋愛奇譚集,5.6811,2017-08-11,False,4.4,9,"[18, 10749]"
False,en,Broken Gardenias,6.7656,2014-06-22,False,3.1,5,"[35, 18, 10749]"
False,ko,볼빨간 여동생,6.4138,2020-11-01,False,4.0,1,"[10749, 18]"
False,th,เดอะ ชีส ซิสเตอร์,6.6196,2022-11-24,False,8.0,1,"[18, 10749]"
False,ja,続々十代の性典,6.5544,1953-09-22,False,0.0,0,[]
False,nl,Schitterend,7.2483,2024-12-12,False,4.7,6,"[35, 18]"
False,zh,插翅虎,7.86,1970-02-18,False,6.5,6,"[28, 12]"
False,ko,#살아있다,5.9654,2020-06-24,False,7.212,1985,"[28, 27, 878]"
False,ru,Бенефис Романа Карцева,5.5797,1999-01-01,False,0.0,0,"[35, 10770]"
False,ar,في الصيف لازم نحب,6.1892,1974-08-19,False,4.0,1,[35]
False,sr,Стравично,5.3697,2024-11-23,False,0.0,0,[18]
False,en,The Mad Dog,6.1409,1932-03-05,False,5.569,29,"[16, 35]"
False,ru,Карлик Нос,6.6046,2003-03-20,False,6.863,62,"[16, 14]"
False,ja,闇打つ心臓,5.6151,1982-02-20,False,7.7,3,"[18, 10749]"
False,ja,ママ母戦争,5.4313,1990-05-03,False,0.0,0,[18]
False,en,追兇,5.6373,2001-01-01,False,0.0,0,[]
False,ja,スキヤキ,5.493,1995-11-11,False,0.0,0,"[35, 18]"
False,zh,舞男情未了,5.9568,1992-03-12,False,7.8,2,[35]
False,en,A Scream in the Night,4.035,1935-07-29,False,4.7,7,"[53, 80, 9648]"
False,ja,ゴールド・ボーイ,5.5943,2024-03-08,False,7.0,6,[80]
False,zh,水滸外傳,5.6363,1984-10-18,False,0.0,0,"[14, 28, 12, 35]"
False,ja,堕天使の涙 / タランテラ！,5.6101,2006-09-22,False,0.0,0,[]
False,ja,愛するには短すぎる／ネオ・ダンディズム！－男の美学－,6.2999,2006-10-06,False,0.0,0,[]
False,ja,鬼平犯科帳スペシャル 雨引の文五郎,5.202,2009-07-17,False,8.0,1,"[18, 80]"
False,sv,Uppåt igen,6.1389,1941-03-21,False,0.0,0,[35]
False,ru,Неуловимые: Бангкок,6.8508,2016-06-23,False,3.8,4,"[12, 80]"
False,en,Vicious,7.253,2025-09-19,False,5.988,214,"[27, 53]"
False,ko,초미의 관심사,6.2103,2020-05-27,False,6.222,9,"[35, 10751, 18]"
False,ja,朱鞘仁義　お命頂戴,5.8963,1969-12-17,False,0.0,0,[]
False,it,Zingara,6.7176,1969-08-06,False,5.5,2,"[10749, 35]"
False,ko,"지금, 이대로가 좋아요",5.7714,2009-04-23,False,6.2,8,[18]
False,ru,Волки и овцы: бе-е-е-зумное превращение,6.3588,2016-04-28,False,6.2,148,"[16, 14, 10749, 35, 10751]"
False,zh,中國女兵,6.4315,1981-08-27,False,0.0,0,[18]
False,hi,रॉकी हैंडसम,5.7687,2016-03-25,False,6.3,71,"[28, 53]"
False,el,Ο Γυφτοροκάς,5.7213,1987-01-01,False,10.0,1,[]
False,ja,眠狂四郎円月殺法,6.3216,1969-10-04,False,5.6,5,[28]
False,ar,سفاح النساء,5.7091,1970-01-01,False,0.0,0,"[35, 18]"
False,en,Deadly Vows,7.0305,2017-10-14,False,5.1,27,"[80, 18, 10770]"
False,cn,發電悄嬌娃,4.7268,2001-04-26,False,3.8,4,"[35, 10749, 878]"
False,zh,自殺通告,7.0908,2025-11-07,False,6.7,3,"[18, 9648]"
False,ja,ダイブ!!,5.9999,2008-06-16,False,6.0,14,[35]
False,en,Ping Lacson: Super Cop,5.7477,2000-12-25,False,0.0,0,[28]
False,en,The Executioners,6.9335,2018-03-27,False,3.9,48,"[27, 53]"
False,ja,東京の女,6.5972,1933-02-09,False,6.788,33,[18]
False,ja,室井慎次 敗れざる者,5.6221,2024-10-11,False,5.3,3,"[80, 9648, 18]"
False,zh,豔陽天,6.2452,1948-01-01,False,0.0,0,[18]
False,zh,夏洛特烦恼,6.818,2015-09-30,False,7.081,142,"[10749, 35]"
False,ja,運命の殺意　北信濃母子心中,5.5602,1982-04-29,False,0.0,0,[18]
False,ru,Сеча при Керженце,5.6995,1971-01-01,False,6.563,32,[16]
False,ar,منزل العائلة المسمومة,6.8482,1986-06-02,False,0.0,0,[18]
False,ja,妻は告白する,7.335,1961-10-29,False,6.5,32,"[18, 9648, 10749]"
False,ja,やさぐれ姐御伝　総括リンチ,6.6732,1973-06-06,False,6.1,38,"[28, 80, 18, 53]"
False,ja,都会のトム&ソーヤ,6.1228,2021-07-30,False,7.0,1,[18]
False,el,Κατάσκοποι στο Σαρωνικό,6.4256,1968-04-14,False,0.0,0,"[28, 80]"
False,ru,Русская идея,5.3911,1996-01-01,False,4.0,1,[99]
False,it,I quattro pistoleri di Santa Trinitá,4.4131,1971-05-29,False,4.2,5,[37]
False,en,At Midnight,6.5831,2023-02-10,False,5.813,67,"[10749, 35]"
False,en,Shazam! Fury of the Gods,7.5471,2023-03-15,False,6.441,3528,"[35, 28, 14]"
False,ar,ليلة ساخنة,4.0506,1995-09-24,False,7.167,6,"[28, 18, 12, 80]"
False,ja,ドすけべ姉妹 －巨乳揉みくちゃ－,5.6707,1995-08-04,False,2.0,2,[]
False,pl,Pułkownik Kwiatkowski,6.4273,1996-05-10,False,6.7,30,"[35, 36]"
False,ja,課長島耕作,6.3759,1992-10-03,False,0.0,0,[18]
False,zh,金猴降妖,5.6009,1985-01-01,False,8.0,6,"[18, 14, 16]"
False,it,Estate violenta,7.1531,1959-11-13,False,7.2,77,"[18, 10749, 10752]"
False,en,Black Water: Abyss,6.312,2020-07-09,False,5.181,464,"[27, 28, 12]"
False,en,Fatal Instinct,7.3883,2014-06-03,False,5.5,11,[28]
False,ko,싱글 인 서울,6.4692,2023-11-29,False,6.2,15,"[10749, 35]"
False,ja,バイオセラピー,5.8399,1986-09-25,False,5.7,10,"[27, 878]"
False,en,Tom Horn,6.1009,1980-03-28,False,6.346,128,"[37, 28, 18]"
False,zh,三國志,5.8079,1990-08-11,False,0.0,0,[]
False,ja,いびつ,6.3939,2013-02-02,False,7.3,29,[35]
False,ru,Корпоратив,6.8331,2014-09-18,False,3.8,17,[35]
False,ko,서울역,7.3225,2016-08-17,False,6.501,474,"[16, 27, 878, 28, 53]"
False,ja,モルダイバー,6.3953,1993-06-01,False,3.8,5,"[28, 16, 35, 878]"
False,te,Bangaram,6.7931,2006-05-03,False,4.6,7,"[28, 18]"
False,ko,고지전,5.6437,2011-07-20,False,7.164,192,"[18, 28, 10752]"
False,cn,私家偵探,6.9811,2025-05-31,False,6.0,11,"[18, 80, 9648]"
False,ja,難波金融伝ミナミの帝王 スペシャル劇場版 ローンシャーク追い込み,5.7426,1995-07-01,False,0.0,0,[]
False,zh,賣命小子,6.1966,1979-09-20,False,6.9,10,"[28, 18]"
False,ja,静かなるドン 前編,5.6363,2023-05-12,False,7.0,1,[80]
False,zh,福建少林拳,6.1536,1974-06-14,False,0.0,0,[28]
False,zh,異域之末路英雄,6.6998,1993-09-08,False,0.0,0,"[18, 36, 10752]"
False,ja,天草四郎時貞,6.4507,1962-03-21,False,6.2,7,"[18, 36, 10752]"
False,ja,スマホを落としただけなのに,6.2416,2018-11-02,False,5.552,29,"[80, 9648]"
False,ja,忠魂義烈 実録忠臣蔵,6.3497,1928-03-14,False,6.0,5,[]
False,en,Lightyear,6.8516,2022-06-15,False,6.886,3706,"[16, 878, 10751, 12]"
False,hi,क़ुरबान,6.7967,2009-11-20,False,4.85,40,"[80, 18, 10749, 53, 28]"
False,ar,سفينة الحب والعذاب,5.5971,1993-01-01,False,0.0,0,[18]
False,ja,魔界転生 魔道変,6.5521,1996-10-03,False,5.0,3,"[12, 28, 14, 80]"
False,ar,أم العروسة,4.1046,1963-12-23,False,6.6,10,"[35, 18, 10751]"
False,ja,審判,6.7259,1975-06-14,False,4.2,5,[]
False,sl,Veselo gostivanje,6.6194,1984-05-11,False,5.0,4,[18]
False,ru,Дядюшкина квартира,6.1586,1913-05-07,False,5.2,6,[35]
False,en,Buddha's Palm Part 4,5.6406,1964-01-31,False,0.0,0,[]
False,fr,Le Bossu,6.9851,1997-12-03,False,6.7,201,"[12, 28, 18]"
False,ja,ウォーターボーイズ,6.245,2001-09-15,False,6.5,58,[35]
False,uk,Повість про жінку,6.0999,1975-03-03,False,0.0,0,"[18, 10749]"
False,ko,이어도,6.8353,1977-10-03,False,6.5,31,"[9648, 18]"
False,fr,La Dentellière,7.1489,1977-05-25,False,6.7,76,"[18, 10749]"
False,ar,أنا لحبيبي,5.9532,2023-02-03,False,5.0,5,"[10749, 18]"
False,ja,女優,6.3328,1956-11-27,False,0.0,0,[18]
False,en,Queen Christina,6.3489,1934-02-09,False,6.8,130,"[10749, 36, 18]"
False,ja,手錠無用,5.7898,1969-04-05,False,0.0,0,[]
