#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
3573,claim,7565054750,39,someone learned  from the news that a candle’s flame is blue in zero gravity,not verified,active,167879,52287,12352,360,226
3574,claim,8428602945,22,someone learned  from the news that one strand of hair can hold up to 3 ounces of weight,not verified,active,126437,56891,2764,284,56
3575,claim,5712855445,49,someone learned  from the news that losing weight alters brain activity,not verified,active,749291,384101,100651,4247,1923
3576,claim,5024230869,44,someone learned  from the news that no two teeth from different people will ever be alike,not verified,active,941254,500775,108163,367,109
3577,claim,3921287926,22,someone learned  from the news that playing dance music helps ward off mosquitoes,not verified,active,768312,338861,42150,3270,882
3578,claim,4603374459,34,someone learned  from the news that technicolored squirrels roam the lands of southern india,not verified,active,77339,31381,849,94,39
3579,claim,3330386727,41,someone learned  from the news that the chicken is the closest relative to the t-rex,not verified,active,502853,201604,73719,1695,968
3580,claim,4562347232,42,someone learned  from the news that mice typically only live for 6 months in the wild,not verified,active,151610,85485,19242,1993,1061
3581,claim,5207261194,32,someone learned  from the news that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,872864,41204,15836,335,51
3582,claim,9446000381,59,someone learned  from the news that the human brain uses 20% of the body's oxygen,not verified,active,620446,105513,10540,836,232
3583,claim,6888554878,10,someone learned  from the news that the earth holds about 11 quintillion pounds of air,not verified,active,669859,108392,20093,1478,915
3584,claim,4959146266,43,someone learned  from the news that the town of calama in chile has never experienced rain,not verified,active,214640,126932,26761,2644,495
3585,claim,9664662346,37,someone learned  from the news that the longest recorded tennis match lasted for 11 hours,not verified,active,109769,27032,6650,657,254
3586,claim,1512511992,55,someone learned  from the news a claim that humans will live on mars by 2035,not verified,active,335237,97619,24730,425,115
3587,claim,8380427434,33,someone learned  from the news a claim that drone deliveries are already happening and will become common by 2025,not verified,under review,950613,184748,39767,2202,603
3588,claim,6644301789,41,someone learned  from the news a claim that austrian physicist erwin schrödinger was allergic to cats,not verified,under review,547538,283141,23783,3735,1336
3589,claim,8645079897,54,someone learned  from the news a claim that nucelear fission is now being used to produce electricity,not verified,active,848330,14742,5837,117,63
3590,claim,9704111095,26,someone learned  from the news a claim that making emotional facial expressions can prompt humans to have those emotions,not verified,active,829759,74244,6142,302,79
3591,claim,1574355953,8,someone learned  from the news a claim that damascus is the oldest continuously inhabited city in the world,not verified,active,96812,30417,8458,18,7
3592,claim,1665882750,11,someone learned  from the news a claim that canada has the most lakes in the world,not verified,under review,753060,482008,32732,9369,3343
3593,claim,8083833078,36,someone learned  from the news a claim that mobile phone use in india is nearly 100%,not verified,active,20535,5794,162,28,13
3594,claim,5781372864,36,someone learned  from the news a claim that the average car contains over 30000 unique parts,not verified,active,997026,365449,91391,225,132
3595,claim,8052374776,46,someone learned  from the news a claim that the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,under review,797389,314963,2221,4543,2225
3596,claim,4610523804,51,someone learned  from the news a claim that the automotive industry employs about 9.9 million americans,not verified,active,853012,124950,225,623,395
3597,claim,4466982869,11,"someone learned  from the news a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,active,929541,222071,84330,3515,2093
3598,claim,1335779691,33,someone learned  from the news a claim that the longest recorded cricket match lasted 14 days,not verified,active,533270,72682,18579,159,11
3599,claim,8823165543,31,someone learned  from the news a claim that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),not verified,active,182360,2560,409,32,5
3600,claim,7643988725,13,someone learned  from the news a claim that the concorde was the fastest passenger jet ever,not verified,active,148962,13436,3648,300,130
3601,claim,3987226081,59,"someone learned  from the news a claim that london, england has the world's oldest subway system",not verified,under review,936219,111916,19629,1339,340
3602,claim,3993291993,36,someone learned  from the news a claim that there are currently over 300 cruise ships operating around the world,not verified,under review,189278,117104,2564,1861,18
3603,claim,3762566087,31,someone learned  from the news a claim that some ants can lift up to 20 times their own body weight,not verified,under review,209115,20921,3385,455,72
3604,claim,6325388368,23,someone learned  from the news a claim that pluto could theoretically sustain life,not verified,active,836977,50947,12360,389,168
3605,claim,3865399020,52,someone learned  from the news a claim that there’s a planet made of diamonds two times the size of earth,not verified,active,330399,128754,14809,2628,1713
3606,claim,8799799048,38,someone learned  from the news a claim that there might be a huge planet in this solar system,not verified,banned,724154,400570,53572,28,0
3607,claim,5572653173,45,someone learned  from the news a claim that there is a world championship for throwing mobile phones,not verified,active,600277,141190,53087,700,170
3608,claim,2115659523,16,"someone learned  from the news a claim that through the seasons, a reindeer’s eyes will change color",not verified,banned,990606,105573,5185,1022,225
3609,claim,2020512086,28,someone learned  from the news a claim that captive ravens can speak better than parrots,not verified,under review,182114,67082,8598,1104,87
3610,claim,6708938894,37,someone learned  from the news a claim that china owns all of the pandas in the world,not verified,under review,202168,62385,17861,1138,129
3611,claim,5017346263,25,someone learned  from the news a claim that typing keyboards were previously arranged alphabetically,not verified,banned,677741,14980,2325,180,35
