dt,position_name_cn,business_type,dsp_name,position_type,discovery_cnt_num,click_cnt_num,consume_amount
20260128,激励视频-时长模式,效果广告,讯飞,时长模式,131953,120008,5131.67441
20260119,激励视频-福利页-唤端广告,效果广告,穿山甲（开屏/自渲染）,福利页,413341,337017,5012.44165
20260121,福利页-下载任务,品牌广告,汇川,福利页,54747,2788,871.04171
20260113,福利页-小游戏,声播,?,主app-其他,7,0,0.0
20260104,激励视频-福利页,效果广告,爱奇艺,福利页,344131,339012,7558.83284
20260116,激励视频-福利页,效果广告,广推,福利页,2996,2970,92.26179
20260126,激励视频-福利页-唤端广告,效果广告,百度SDK,福利页,154872,135770,1848.09005
20260111,福利页-提取现金-激励视频,品牌广告,快手UG,福利页,4,3,0.06335
20260110,激励视频-时长模式,效果广告,海贝（嗨量）,时长模式,57755,51730,3571.64126
20260123,激励视频-时长模式,品牌广告,京准通_API,时长模式,108277,106571,10482.76152
20260122,收听时长-超级翻倍-激励视频,效果广告,ToBid聚合SDK,极速版,13390,11033,331.64051
20260110,福利页-下载任务,品牌广告,汇川,福利页,58745,1982,592.9234
20260116,激励视频-福利页-唤端广告,效果广告,佳投-v2,福利页,6650,5227,141.54925
20260113,激励视频-福利页,效果广告,华为,福利页,28385,28078,607.60752
20260116,激励视频-唤端广告,效果广告,fancy-v2,时长模式,1631,248,46.72113
20260119,激励视频-时长模式,效果广告,爱奇艺,时长模式,66231,60963,5272.51235
20260126,答题活动激励视频,效果广告,穿山甲（模板）,极速版,76877,30471,482.17974
20260119,福利页-领现金-激励视频,品牌广告,汇川,福利页,73,55,2.47559
20260108,激励视频-福利页,效果广告,吉欣,福利页,6860,6705,117.57354
20260104,激励视频-福利页,品牌广告,拼多多,福利页,72844,65170,2600.2756
20260116,激励视频-福利页-唤端广告,效果广告,爱奇艺,福利页,86361,66541,1588.9597
20260121,激励视频-时长模式,效果广告,星梵,时长模式,7491,7051,452.70833
20260127,极速版-激励视频-福利页唤端,声播,?,极速版,43812,25831,878.733399
20260115,激励视频-时长模式,品牌广告,京准通_API,时长模式,88135,87044,7165.2858
20260116,激励视频-唤端广告,效果广告,美数_v2,时长模式,667,99,15.20662
20260124,福利页-下载任务,效果广告,VIVO,福利页,2894,739,73.45115
20260126,激励视频-福利页,品牌广告,快手UG,福利页,481,401,12.33576
20260120,分享奖励弹窗-激励视频,效果广告,穿山甲（模板）,极速版,838,699,8.38
20260114,福利页-愉悦赚H5,效果广告,,福利页,,,4510.527003003967
20260125,积分中心-任务-banner,效果广告,枫岚rtb,福利页,3461,3460,19.49916
20260117,首页金币播报-激励视频,声播,?,极速版,2,5,0.243751
20260108,激励视频-时长模式,品牌广告,喜马拉雅,时长模式,45783,17155,0.0
20260122,福利页-领现金-激励视频,品牌广告,快手UG,福利页,2,1,0.06
20260127,喝水打卡激励视频,声播,?,极速版,623,1167,16.686915
20260127,激励视频-福利页-唤端广告,效果广告,有境V2,福利页,1871,945,12.8611
20260103,喝水打卡激励视频,声播,?,极速版,1711,2694,20.601155
20260115,激励视频-福利页,效果广告,广推,福利页,2133,2135,46.93809
20260113,激励视频-唤端广告,效果广告,讯飞,时长模式,5040,693,107.47319
20260116,极速版免费领时长激励视频,效果广告,墨果,极速版,28,28,2.14273
20260103,福利页-提取现金-激励视频,品牌广告,快手UG,福利页,8,8,0.16361
20260120,福利页-领现金-激励视频,声播,?,福利页,63,55,3.710024
20260123,福利页-领现金-激励视频,效果广告,fancy-v2,福利页,63,46,2.80815
20260121,激励视频-唤端广告,品牌广告,快手UG,时长模式,5485,841,67.74169
20260108,激励视频-时长模式,adsounds,?,时长模式,469593,172029,68075.832264
20260124,极速版-激励视频-福利页,效果广告,爱奇艺,极速版,6698,6664,116.12756
20260118,激励视频-时长模式,效果广告,方歌,时长模式,46237,41446,1634.23131
20260107,激励视频-时长模式,效果广告,旺脉2,时长模式,44207,40408,2975.46424
20260110,激励视频-福利页-唤端广告,效果广告,星梵,福利页,3063,2051,139.2593
20260113,激励视频-福利页,效果广告,吉欣,福利页,9232,9105,187.01262
20260109,激励视频-时长模式,效果广告,荣耀_他方,时长模式,37557,33521,3049.84262
20260116,激励视频-唤端广告,效果广告,广点通,时长模式,1068987,384745,39139.75107
20260109,激励视频-唤端广告,效果广告,枫岚rtb,时长模式,23479,5085,452.47991
20260126,极速版-签到激励视频,效果广告,广点通,极速版,1,0,0.014
20260118,福利页-领现金-激励视频,品牌广告,手淘_巨浪,福利页,5,4,0.61447
20260103,喝水打卡激励视频,效果广告,广点通,极速版,92631,81650,1175.6283
20260116,激励视频-福利页,效果广告,快友V2,福利页,11895,11791,402.58035
20260120,激励视频-福利页-唤端广告,效果广告,荣耀_他方,福利页,6959,6338,110.75652
20260119,极速版-激励视频-福利页,品牌广告,汇川,极速版,9339,9126,80.13007
20260115,福利页-提取现金-激励视频,效果广告,fancy-v2,福利页,46,43,6.54904
20260107,收听气泡超级翻倍激励视频,效果广告,穿山甲（模板）,极速版,68,0,0.038
20260120,喝水打卡激励视频,效果广告,广点通,极速版,103091,91293,1332.09641
20260121,激励视频-时长模式,效果广告,海贝（嗨量）,时长模式,44578,39767,2466.46874
20260115,激励视频-金币模式,效果广告,广点通,福利页,12813,10322,680.32589
20260125,激励视频-福利页,效果广告,华为,福利页,19225,18849,503.30845
20260123,激励视频-福利页-唤端广告,效果广告,旺脉2,福利页,11709,6939,150.55766
20260118,?,效果广告,穿山甲（开屏/自渲染）,极速版,0,2,0.0
20260127,福利页-愉悦赚H5,效果广告,,福利页,,,4167.043999999277
20260107,激励视频-福利页,效果广告,瑞狮,福利页,71332,69512,1441.06574
20260101,收听时长-超级翻倍-激励视频,效果广告,穿山甲聚合SDK,极速版,94601,76639,2009.59697
20260108,积分中心激励视频,adsounds,?,福利页,21402,1627,252.5014739999998
20260120,福利页-提取现金-激励视频,效果广告,旺脉2,福利页,1,1,0.00503
20260103,激励视频-福利页,效果广告,方歌,福利页,75272,71949,1863.82698
20260112,福利页红包-激励视频,效果广告,广点通,极速版,3084,3069,41.59299
20260104,福利页-领现金-激励视频,效果广告,fancy-v2,福利页,138,123,4.07264
20260122,激励视频-唤端广告,效果广告,舜飞,时长模式,136,12,2.49097
20260122,激励视频-福利页,效果广告,墨果,福利页,42027,41077,657.5351
20260123,激励视频-福利页,效果广告,讯飞,福利页,293254,282263,6968.25447
20260113,福利页-领现金-激励视频,效果广告,穿山甲（模板）,福利页,110,17,10.66097
20260125,福利页-提取现金-激励视频,效果广告,旺脉2,福利页,3,3,0.47782
20260118,福利页-提取现金-激励视频,效果广告,穿山甲（模板）,福利页,22281,16426,1782.48
20260117,福利页-领现金-激励视频,效果广告,穿山甲（模板）,福利页,64,12,5.67509
20260115,激励视频-福利页-唤端广告,效果广告,佳投-v2,福利页,7479,5502,139.00706
20260124,激励视频-时长模式,品牌广告,拼多多,时长模式,51576,48127,3700.4453
20260111,激励视频-福利页,效果广告,讯飞,福利页,303510,292866,6256.71081
20260119,福利页-小游戏,声播,?,主app-其他,1,0,0.0
20260103,福利页-下载任务,品牌广告,Tap-tap,福利页,619,23,5.96148
20260109,极速版-信息流激励视频,效果广告,穿山甲（模板）,极速版,4908,4543,117.738
20260123,激励视频-福利页,效果广告,有境V2,福利页,7494,5742,560.69157
20260112,收听时长-激励视频,声播,?,极速版,10,18,0.291514
20260108,福利页-领现金-激励视频,品牌广告,手淘_巨浪,福利页,4,4,0.5534
20260126,激励视频-时长模式,效果广告,荣耀_他方,时长模式,44341,40436,3579.54404
20260117,激励视频-福利页,效果广告,爱奇艺,福利页,265700,261737,6132.54295
20260107,福利页-提取现金-激励视频,品牌广告,汇川,福利页,1034,983,63.28788
20260107,喝水打卡激励视频,效果广告,广点通,极速版,93675,83629,1252.779
20260108,激励视频-福利页-唤端广告,效果广告,点思,福利页,9189,8584,161.73259
20260121,激励视频-时长模式,效果广告,佳投-v2,时长模式,1975,1773,76.69426
20260114,福利页-提取现金-激励视频,效果广告,fancy-v2,福利页,50,41,7.17403
20260103,激励视频-时长模式,效果广告,穿山甲（模板）,时长模式,1176977,676260,139993.32918
20260123,积分中心激励视频,效果广告,广点通,福利页,102128,78913,5152.96948
20260110,收听时长-超级翻倍-激励视频-卡友,效果广告,广点通,极速版,2158,1821,41.002
20260103,激励视频-福利页,效果广告,布鲁肯,福利页,152819,147010,3099.52453
20260106,福利页-领现金-激励视频,adsounds,?,福利页,338,143,10.1874529999999
20260119,激励视频-时长模式,效果广告,华夏乐游,时长模式,39,38,3.57816
20260108,激励视频-时长模式,效果广告,有境V2,时长模式,17108,15789,3006.89005
20260117,激励视频-福利页,效果广告,华夏乐游,福利页,134,113,11.1635
20260125,激励视频-福利页-唤端广告,效果广告,快友V2,福利页,3842,2553,91.90293
20260117,极速版-激励视频-福利页,效果广告,美数_v2,极速版,1647,1607,34.58658
20260118,积分中心激励视频,adsounds,?,福利页,14852,1479,180.8661439999995
20260122,激励视频-唤端广告,效果广告,荣耀_他方,时长模式,687,55,6.12599
20260112,答题活动激励视频,声播,?,极速版,4573,7825,113.811329
20260120,喝水打卡激励视频,效果广告,百度（模板）,极速版,4513,3491,58.98709
20260126,极速版-激励视频-福利页唤端,声播,?,极速版,41787,25092,880.292958
20260117,积分中心-任务-banner,效果广告,旺脉2,福利页,22193,22064,426.21442
20260101,激励视频-福利页,品牌广告,拼多多,福利页,66883,58703,3194.26134
20260123,极速版免费领时长激励视频,效果广告,穿山甲聚合SDK,极速版,149863,99441,10365.25788
20260120,激励视频-福利页,品牌广告,拼多多,福利页,77148,70288,3075.19063
20260105,答题活动激励视频,效果广告,百度（模板）,极速版,4586,3603,43.00665
20260123,激励视频-福利页,效果广告,多盟,福利页,197863,206910,3892.6279
20260111,奇迹小说-看视频任务激励视频,效果广告,广点通,极速版,1,0,0.0065
20260109,极速版-激励视频-福利页,adsounds,?,极速版,19298,19019,140.26173
20260126,福利页红包-激励视频,效果广告,穿山甲（模板）,极速版,5262,3442,24.865
20260109,边听边看-看广免广,adsounds,?,主app-其他,771,50,89.15855
20260103,积分中心激励视频,效果广告,方歌,福利页,2362,2112,72.53425
20260103,积分中心激励视频,效果广告,穿山甲（模板）,福利页,73453,40730,5033.38642
20260103,激励视频-时长模式,效果广告,广推,时长模式,5692,5176,249.64195
20260117,极速版免费领章节激励视频,效果广告,穿山甲（模板）,极速版,4,4,0.036
20260127,激励视频-福利页,效果广告,爱奇艺,福利页,253379,248649,6009.52407
20260102,激励视频-时长模式,品牌广告,京准通_API,时长模式,1,0,0.05961
20260112,激励视频-福利页,效果广告,软告V2,福利页,1670,1347,88.61131
20260126,激励视频-福利页,效果广告,荣耀_他方,福利页,240116,235875,7788.48476
20260114,小说-阅读器免广告激励视频,效果广告,穿山甲（模板）,极速版,11,2,0.792
20260103,激励视频-金币模式,效果广告,穿山甲（模板）,福利页,2324,1125,222.98989
20260112,极速版-福利页-愉悦赚H5,效果广告,,极速版,,,1337.2452000499725
20260117,激励视频-唤端广告,品牌广告,快手UG,时长模式,5341,799,61.8214
20260123,激励视频-唤端广告,效果广告,星梵,时长模式,4011,1059,104.46834
20260101,激励视频-听书任务,声播,?,主app-其他,1034,122,2.923825
20260127,激励视频-时长模式,品牌广告,汇川,时长模式,151343,139547,13095.32124
20260128,收听时长-激励视频,效果广告,广点通,极速版,117,61,1.755
20260112,奇迹小说-宝箱激励视频,adsounds,?,极速版,87,31,7.133341
20260115,激励视频-听书任务,效果广告,fancy-v2,主app-其他,540,446,6.55383
20260119,喝水打卡激励视频,效果广告,广点通,极速版,101159,89544,1302.22266
20260128,激励视频-福利页-唤端广告,效果广告,星梵,福利页,2596,1813,46.61399
20260104,答题成就激励视频,效果广告,穿山甲（模板）,极速版,1,0,0.012
20260127,激励视频-福利页-唤端广告,品牌广告,快手UG,福利页,393,112,6.21792
20260105,激励视频-福利页,效果广告,讯飞,福利页,328691,314843,6826.62937
20260105,奇迹小说-看视频任务激励视频,效果广告,穿山甲（模板）,极速版,16,11,0.144
20260125,激励视频-时长模式,效果广告,广推,时长模式,3129,2680,143.37459
20260120,积分中心激励视频,声播,?,福利页,694,82,6.597244
20260112,激励视频-时长模式,效果广告,华夏乐游,时长模式,38,36,2.47333
20260118,激励视频-时长模式,效果广告,穿山甲（模板）,时长模式,1227120,735795,142427.445
20260118,积分中心-任务-banner,效果广告,讯飞,福利页,114023,113802,2173.07668
20260109,激励视频-唤端广告,效果广告,华夏乐游,时长模式,2697,122,51.32208
20260105,激励视频-听书任务,声播,?,主app-其他,1030,143,2.887405
20260122,激励视频-时长模式,效果广告,枫岚rtb,时长模式,108692,93049,4663.83458
20260120,激励视频-听书任务,效果广告,广点通,主app-其他,23786,18044,298.54075
