下单数量,购买时间,昨日销售数量,过去七天平均销售数量,过去30天平均销售数量,昨日退回数量,过去七天平均退回数量,过去30天平均退回数量,昨日返利金额,过去七天平均返利金额,过去30天平均返利金额,昨日折扣金额,过去七天平均折扣金额,过去30天平均折扣金额,过去七天平均特批数量,过去30天平均特批数量,过去七天平均特批价格,一周的第几天,距离五一多少日,距离十一多少日,距离双11多少日,距离内购会多少日,距离春节多少日,距离奥运会多少日,距离世界杯多少日,过去7天客户价变动次数,过去7天价格里使用的固定折扣点值
1243,2021-05-20,4407.0,4509.0,3600.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.0,7448.0,302727.0,4,19,134,175,106,98,64,550,226.0,1.0399999999999945
7162,2021-05-21,1243.0,4457.0,3336.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4861.0,7235.0,310586.0,5,20,133,174,105,99,63,549,239.0,1.9099999999999944
2876,2021-05-22,7162.0,5480.0,3456.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.0,7381.0,383453.0,6,21,132,173,104,100,62,548,287.0,2.0299999999999945
2932,2021-05-23,2876.0,4165.0,3438.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.0,7437.0,324088.0,7,22,131,172,103,101,61,547,247.0,1.5699999999999943
8339,2021-05-24,2932.0,3713.0,3455.0,18.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6712.0,7528.0,313264.0,1,23,130,171,102,102,60,546,230.0,2.2799999999999945
2532,2021-05-25,8339.0,4587.0,3525.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11132.0,8186.0,303024.0,2,24,129,170,101,103,59,545,239.0,2.5099999999999945
9593,2021-05-26,2532.0,4213.0,3565.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11874.0,8372.0,279561.0,3,25,128,169,100,104,58,544,248.0,2.8019999999999943
4845,2021-05-27,9593.0,4954.0,3657.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20351.0,10288.0,326896.0,4,26,127,168,99,105,57,543,276.0,3.1719999999999944
5930,2021-05-28,4845.0,5468.0,3635.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21308.0,9871.0,354921.0,5,27,126,167,98,106,56,542,296.0,3.3319999999999936
14781,2021-05-29,5930.0,5292.0,3381.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21014.0,7588.0,347025.0,6,28,125,166,97,107,55,541,274.0,2.8319999999999936
3445,2021-05-30,14781.0,6993.0,3775.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.0,7745.0,360477.0,7,29,124,165,96,108,54,540,236.0,2.711999999999993
5371,2021-05-31,3445.0,7066.0,3845.0,16.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20752.0,7767.0,379712.0,1,30,123,164,95,109,53,539,225.0,2.5519999999999934
11714,2021-06-01,5371.0,6642.0,4005.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20043.0,8731.0,365964.0,2,31,122,163,94,110,52,538,213.0,1.741999999999993
12373,2021-06-03,0.0,7681.0,4542.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14558.0,9722.0,293786.0,4,33,120,161,92,112,50,536,270.0,1.471999999999993
3181,2021-06-04,12373.0,8936.0,4969.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18288.0,10787.0,403970.0,5,34,119,160,91,113,49,535,271.0,1.1799999999999933
3068,2021-06-05,3181.0,8478.0,5073.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16850.0,10881.0,373693.0,6,35,118,159,90,114,48,534,231.0,0.7899999999999933
1165,2021-06-06,3068.0,6525.0,5177.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.0,10922.0,344922.0,7,36,117,158,89,115,47,533,202.0,0.5299999999999933
4568,2021-06-07,1165.0,6145.0,5211.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14508.0,10944.0,309282.0,1,37,116,157,88,116,46,532,198.0,0.12999999999999326
2740,2021-06-08,4568.0,6012.0,5303.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13326.0,11662.0,328809.0,2,38,115,156,87,117,45,531,210.0,0.12999999999999326
4996,2021-06-09,2740.0,4516.0,5202.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,11617.0,352233.0,3,39,114,155,86,118,44,530,233.0,0.4299999999999932
6296,2021-06-10,4996.0,4584.0,5310.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12651.0,12377.0,336913.0,4,40,113,154,85,119,43,529,237.0,0.8599999999999932
4259,2021-06-11,6296.0,3716.0,5467.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14097.0,13698.0,953943.0,5,41,112,153,84,120,42,528,200.0,1.2499999999999931
5428,2021-06-12,4259.0,3870.0,5344.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14791.0,13860.0,964843.0,6,42,111,152,83,121,41,527,202.0,1.2499999999999931
4711,2021-06-13,5428.0,4207.0,5476.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15215.0,13942.0,1036336.0,7,43,110,151,82,122,40,526,209.0,1.3699999999999934
980,2021-06-14,4711.0,4714.0,5638.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15779.0,14149.0,1279125.0,1,44,109,150,81,123,39,525,211.0,1.5499999999999934
21,2021-06-15,980.0,4201.0,5255.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12780.0,13627.0,1246378.0,2,45,108,149,80,124,38,524,192.0,1.5499999999999934
5298,2021-06-16,21.0,3813.0,5046.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12224.0,13472.0,1216686.0,3,46,107,148,79,125,37,523,224.0,1.6399999999999937
2748,2021-06-17,5298.0,3856.0,5152.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9704.0,13618.0,1226742.0,4,47,106,147,78,126,36,522,219.0,1.3399999999999934
4424,2021-06-18,2748.0,3349.0,5069.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5106.0,13843.0,478359.0,5,48,105,146,77,127,35,521,253.0,1.8499999999999932
6584,2021-06-19,4424.0,3373.0,5070.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5144.0,13913.0,489893.0,6,49,104,145,76,128,34,520,235.0,1.3299999999999934
2018,2021-06-20,6584.0,3538.0,5254.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.0,14136.0,447000.0,7,50,103,144,75,129,33,519,214.0,1.3299999999999934
4890,2021-06-21,2018.0,3153.0,5076.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5055.0,13716.0,211690.0,1,51,102,143,74,130,32,518,233.0,1.3799999999999932
14180,2021-06-22,4890.0,3712.0,5146.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6090.0,13687.0,241873.0,2,52,101,142,73,131,31,517,246.0,1.2499999999999931
3492,2021-06-23,14180.0,5735.0,5534.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.0,13907.0,276379.0,3,53,100,141,72,132,30,516,286.0,1.2999999999999934
2095,2021-06-24,3492.0,5477.0,5367.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.0,13015.0,293606.0,4,54,99,140,71,133,29,515,251.0,1.2099999999999933
2493,2021-06-25,2095.0,5383.0,5352.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7997.0,12907.0,293038.0,5,55,98,139,70,134,28,514,249.0,1.2099999999999933
554,2021-06-26,2493.0,5107.0,5107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7553.0,10823.0,260709.0,6,56,97,138,69,135,27,513,197.0,0.26999999999999325
2,2021-06-27,554.0,4246.0,4959.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.0,10559.0,219121.0,7,57,96,137,68,136,26,512,162.0,0.26999999999999325
1197,2021-06-28,2.0,3958.0,4754.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,10150.0,202559.0,1,58,95,136,67,137,25,511,154.0,0.4499999999999933
3023,2021-06-29,1197.0,3430.0,4286.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5540.0,9763.0,194530.0,2,59,94,135,66,138,24,510,119.0,0.27999999999999325
1101,2021-06-30,3023.0,1837.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226.0,10159.0,165385.0,3,60,93,134,65,139,23,509,98.0,0.2299999999999933
71,2021-07-01,1101.0,1495.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.0,9400.0,107141.0,4,61,92,133,64,140,22,508,61.0,0.17999999999999328
11,2021-07-02,71.0,1206.0,3723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493.0,8715.0,79212.0,5,62,91,132,63,141,21,507,42.0,0.17999999999999328
897,2021-07-03,11.0,851.0,3599.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747.0,8425.0,50075.0,6,63,90,131,62,142,20,506,16.0,0.17999999999999328
1,2021-07-05,0.0,1050.0,3218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.0,7573.0,49429.0,1,65,88,129,60,144,18,504,14.0,0.17999999999999328
11,2021-07-06,1.0,851.0,3112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.0,7515.0,16778.0,2,66,87,128,59,145,17,503,17.0,0.17999999999999328
109,2021-07-09,0.0,230.0,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,7042.0,9034.0,5,69,84,125,56,148,14,500,11.0,-6.716849298982197e-15
1043,2021-07-12,0.0,40.0,2654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,4670.0,6097.0,1,72,81,122,53,151,11,497,64.0,0.1299999999999933
2386,2021-07-13,1043.0,388.0,2478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,4625.0,63528.0,2,73,80,121,52,152,10,496,80.0,0.1299999999999933
3434,2021-07-14,2386.0,1179.0,2385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.0,4622.0,178218.0,3,74,79,120,51,153,9,495,132.0,0.2599999999999933
6899,2021-07-15,3434.0,1743.0,2483.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4016.0,4826.0,287125.0,4,75,78,119,50,154,8,494,191.0,0.7049999999999933
3304,2021-07-16,6899.0,2774.0,2758.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4497.0,5082.0,314507.0,5,76,77,118,49,155,7,493,206.0,0.8249999999999933
2446,2021-07-17,3304.0,3413.0,2679.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.0,4896.0,400763.0,6,77,76,117,48,156,6,492,259.0,2.2949999999999933
2905,2021-07-18,2446.0,3252.0,2667.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4858.0,4729.0,416210.0,7,78,75,116,47,157,5,491,281.0,2.414999999999993
4751,2021-07-19,2905.0,3202.0,2606.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4993.0,4627.0,384463.0,1,79,74,115,46,158,4,490,316.0,2.414999999999993
3540,2021-07-20,4751.0,3732.0,2533.0,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,4783.0,411429.0,2,80,73,114,45,159,3,489,302.0,2.484999999999993
3171,2021-07-21,3540.0,3897.0,2593.0,113.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6018.0,4892.0,428077.0,3,81,72,113,44,160,2,488,338.0,2.614999999999993
4548,2021-07-22,3171.0,3859.0,2525.0,18.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6159.0,4845.0,397498.0,4,82,71,112,43,161,1,487,349.0,2.8449999999999935
9226,2021-07-23,4548.0,3524.0,2139.0,1.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6099.0,4406.0,431870.0,5,83,70,111,42,162,0,486,335.0,2.399999999999993
4212,2021-07-24,9226.0,4370.0,2369.0,135.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14558.0,6554.0,485326.0,6,84,69,110,41,163,1,485,349.0,2.279999999999993
4394,2021-07-25,4212.0,4622.0,2453.0,7.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14613.0,6582.0,536448.0,7,85,68,109,40,164,2,484,312.0,1.5399999999999934
5377,2021-07-26,4394.0,4835.0,2529.0,3.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14689.0,6626.0,539390.0,1,86,67,108,39,165,3,483,331.0,1.4199999999999933
6836,2021-07-27,5377.0,4924.0,2722.0,1.0,40.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14114.0,6918.0,565457.0,2,87,66,107,38,166,4,482,371.0,1.4199999999999933
4180,2021-07-28,6836.0,5395.0,2996.0,11.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15095.0,7371.0,1774811.0,3,88,65,106,37,167,5,481,367.0,1.6899999999999933
11796,2021-07-29,4180.0,5539.0,3115.0,0.0,23.0,15.0,0.0,0.0,0.0,216.93,31.0,9.0,14973.0,7486.0,1796130.0,4,89,64,105,36,168,6,480,349.0,1.719999999999993
8529,2021-07-30,11796.0,6574.0,3466.0,206.0,52.0,23.0,0.0,0.0,0.0,0.0,31.0,9.0,16082.0,7445.0,1883384.0,5,90,63,104,35,169,7,479,321.0,1.3599999999999932
6436,2021-07-31,8529.0,6475.0,3763.0,3.0,33.0,23.0,0.0,0.0,0.0,0.0,31.0,9.0,8835.0,7609.0,1853613.0,6,91,62,103,34,170,8,478,297.0,1.3599999999999932
9177,2021-08-01,6436.0,6793.0,4018.0,7.0,33.0,23.0,0.0,0.0,0.0,0.0,31.0,9.0,9033.0,7853.0,1789629.0,7,92,61,102,33,171,9,477,273.0,1.3599999999999932
3467,2021-08-02,9177.0,7476.0,4384.0,29.0,37.0,24.0,0.0,0.0,0.0,0.0,31.0,9.0,8839.0,8052.0,1792749.0,1,93,60,101,32,172,10,476,283.0,0.6299999999999932
820,2021-08-03,3467.0,7203.0,4487.0,5.0,37.0,25.0,0.0,0.0,0.0,0.0,31.0,9.0,8405.0,8217.0,1736681.0,2,94,59,100,31,173,11,475,246.0,0.6299999999999932
4133,2021-08-04,820.0,6344.0,4346.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0,31.0,8.0,6948.0,7944.0,478311.0,3,95,58,99,30,174,12,474,216.0,0.7599999999999932
4044,2021-08-05,4133.0,6337.0,4505.0,12.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,7471.0,8321.0,495413.0,4,96,57,98,29,175,13,473,223.0,1.1999999999999933
6003,2021-08-06,4044.0,5229.0,4660.0,2.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,6427.0,8567.0,446684.0,5,97,56,97,28,176,14,472,247.0,1.1399999999999937
5334,2021-08-07,6003.0,4869.0,4710.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,5942.0,8535.0,619171.0,6,98,55,96,27,177,15,471,254.0,1.1699999999999935
5464,2021-08-08,5334.0,4711.0,4732.0,19.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,6481.0,8594.0,618515.0,7,99,54,95,26,178,16,470,272.0,1.1699999999999935
2383,2021-08-09,5464.0,4181.0,4923.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,6643.0,8791.0,606357.0,1,100,53,94,25,179,17,469,292.0,1.2999999999999936
6370,2021-08-10,2383.0,4026.0,4836.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,6872.0,8720.0,628088.0,2,101,52,93,24,180,18,468,292.0,1.7799999999999936
7794,2021-08-11,6370.0,4819.0,4887.0,3.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,7548.0,8624.0,701379.0,3,102,51,92,23,181,19,467,362.0,1.7799999999999936
6089,2021-08-12,7794.0,5342.0,5112.0,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,11397.0,9731.0,684977.0,4,103,50,91,22,182,20,466,353.0,1.6499999999999937
5639,2021-08-13,6089.0,5634.0,5235.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,12060.0,9903.0,701622.0,5,104,49,90,21,183,21,465,370.0,0.7399999999999936
12515,2021-08-14,5639.0,5582.0,5309.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,14386.0,10502.0,525143.0,6,105,48,89,20,184,22,464,354.0,0.6899999999999936
1631,2021-08-15,12515.0,6608.0,5496.0,1506.0,216.0,71.0,0.0,0.0,0.0,0.0,0.0,7.0,14935.0,10757.0,520129.0,7,106,47,88,19,185,23,463,354.0,1.1199999999999937
4204,2021-08-16,1631.0,6060.0,5440.0,10.0,218.0,71.0,0.0,0.0,0.0,0.0,0.0,7.0,14541.0,10781.0,527287.0,1,107,46,87,18,186,24,462,377.0,1.3499999999999936
4959,2021-08-17,4204.0,6320.0,5499.0,3.0,218.0,71.0,0.0,0.0,0.0,0.0,0.0,7.0,14200.0,10771.0,527637.0,2,108,45,86,17,187,25,461,399.0,1.4899999999999936
3647,2021-08-18,4959.0,6119.0,5567.0,405.0,275.0,84.0,0.0,0.0,0.0,0.0,0.0,7.0,14697.0,10888.0,492083.0,3,109,44,85,16,188,26,460,397.0,1.0099999999999936
12781,2021-08-19,3647.0,5526.0,5531.0,1.0,275.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,10207.0,10659.0,481775.0,4,110,43,84,15,189,27,459,449.0,2.204999999999994
8143,2021-08-20,12781.0,6482.0,5839.0,108.0,291.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,11697.0,11228.0,470750.0,5,111,42,83,14,190,28,458,460.0,2.739999999999994
2266,2021-08-21,8143.0,6840.0,6004.0,12.0,292.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,11162.0,11670.0,458879.0,6,112,41,82,13,191,29,457,445.0,2.8699999999999934
3268,2021-08-22,2266.0,5376.0,5928.0,45.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,9934.0,11651.0,434276.0,7,113,40,81,12,192,30,456,425.0,3.0899999999999936
10846,2021-08-23,3268.0,5610.0,5730.0,18.0,85.0,81.0,0.0,0.0,0.0,0.0,0.0,7.0,9713.0,9651.0,418961.0,1,114,39,80,11,193,31,455,408.0,2.7899999999999943
11035,2021-08-24,10846.0,6559.0,5951.0,0.0,84.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,10551.0,9824.0,418382.0,2,115,38,79,10,194,32,454,404.0,2.6599999999999944
3969,2021-08-25,11035.0,7427.0,6172.0,0.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,13487.0,10608.0,1288595.0,3,116,37,78,9,195,33,453,404.0,2.5499999999999945
12953,2021-08-26,3969.0,7473.0,6125.0,0.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,14236.0,10688.0,1338778.0,4,117,36,77,8,196,34,452,468.0,2.8049999999999944
5720,2021-08-27,12953.0,7497.0,6329.0,14.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,14879.0,11178.0,1336681.0,5,118,35,76,7,197,35,451,375.0,2.2899999999999947
4290,2021-08-28,5720.0,7151.0,6380.0,37.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,14015.0,11446.0,1340808.0,6,119,34,75,6,198,36,450,374.0,1.9099999999999944
11432,2021-08-29,4290.0,7440.0,6130.0,82.0,22.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,14310.0,11238.0,1394159.0,7,120,33,74,5,199,37,449,363.0,1.9099999999999944
6470,2021-08-30,11432.0,8606.0,6227.0,9.0,20.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,15455.0,11196.0,1418249.0,1,121,32,73,4,200,38,448,366.0,1.7699999999999942
7029,2021-08-31,6470.0,7981.0,6228.0,25.0,24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,15032.0,11223.0,1412089.0,2,122,31,72,3,201,39,447,371.0,1.6499999999999944
3081,2021-09-01,7029.0,7409.0,6157.0,45.0,30.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,12532.0,11469.0,633426.0,3,123,30,71,2,202,40,446,325.0,1.5499999999999945
10546,2021-09-03,0.0,6337.0,6327.0,0.0,36.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,9479.0,11847.0,519920.0,5,125,28,69,0,204,42,444,322.0,1.6499999999999944
1940,2021-09-04,10546.0,7141.0,6548.0,8.0,32.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,10868.0,12286.0,609138.0,6,126,27,68,1,205,43,443,450.0,1.3949999999999942
1485,2021-09-05,1940.0,6750.0,6476.0,0.0,18.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,10094.0,12162.0,740283.0,7,127,26,67,2,206,44,442,432.0,0.7149999999999942
2264,2021-09-06,1485.0,5092.0,6320.0,0.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,8868.0,11982.0,711661.0,1,128,25,66,3,207,45,441,405.0,0.5899999999999942
4106,2021-09-07,2264.0,4391.0,6214.0,13.0,14.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,8507.0,11806.0,726829.0,2,129,24,65,4,208,46,440,419.0,0.4599999999999942
3185,2021-09-08,4106.0,3904.0,6167.0,43.0,14.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.0,12028.0,672491.0,3,130,23,64,5,209,47,439,444.0,0.37999999999999423
3907,2021-09-09,3185.0,3921.0,6195.0,16.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,9140.0,12118.0,683759.0,4,131,22,63,6,210,48,438,435.0,1.1649999999999945
3988,2021-09-10,3907.0,3919.0,6110.0,3.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,8886.0,12170.0,640404.0,5,132,21,62,7,211,49,437,466.0,1.1649999999999945
3101,2021-09-11,3988.0,2982.0,5979.0,9.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7309.0,11299.0,542812.0,6,133,20,61,8,212,50,436,456.0,1.0249999999999944
2032,2021-09-12,3101.0,3148.0,5876.0,1.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7323.0,11019.0,396098.0,7,134,19,60,9,213,51,435,255.0,1.3049999999999944
1589,2021-09-13,2032.0,3226.0,5751.0,2.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7327.0,10278.0,399702.0,1,135,18,59,10,214,52,434,260.0,1.4349999999999945
6734,2021-09-14,1589.0,3130.0,5375.0,11.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7117.0,9919.0,385430.0,2,136,17,58,11,215,53,433,283.0,1.4049999999999945
4409,2021-09-15,6734.0,3505.0,5551.0,1.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8372.0,10540.0,342907.0,3,137,16,57,12,216,54,432,281.0,1.5349999999999944
5010,2021-09-16,4409.0,3680.0,5558.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,10714.0,329230.0,4,138,15,56,13,217,55,431,259.0,1.5849999999999944
2697,2021-09-17,5010.0,3838.0,5560.0,14.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8799.0,10747.0,419943.0,5,139,14,55,14,218,56,430,255.0,0.7599999999999943
3719,2021-09-18,2697.0,3653.0,5527.0,6.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7917.0,10747.0,412145.0,6,140,13,54,15,219,57,429,246.0,0.7599999999999943
3574,2021-09-19,3719.0,3741.0,5214.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9194.0,10415.0,451339.0,7,141,12,53,16,220,58,428,237.0,0.6399999999999944
1727,2021-09-20,3574.0,3962.0,5057.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10062.0,10013.0,491958.0,1,142,11,52,17,221,59,427,245.0,0.3599999999999943
941,2021-09-21,1727.0,3981.0,5038.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10049.0,9947.0,471985.0,2,143,10,51,18,222,60,426,229.0,0.2299999999999943
1802,2021-09-22,941.0,3154.0,4958.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7138.0,9918.0,420572.0,3,144,9,50,19,223,61,425,228.0,0.2299999999999943
4989,2021-09-23,1802.0,2781.0,4646.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.0,9888.0,623557.0,4,145,8,49,20,224,62,424,215.0,0.4599999999999943
2629,2021-09-24,4989.0,2778.0,4438.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6993.0,9180.0,541169.0,5,146,7,48,21,225,63,423,238.0,1.2499999999999942
6793,2021-09-25,2629.0,2769.0,4391.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.0,8975.0,583715.0,6,147,6,47,22,226,64,422,267.0,1.6649999999999945
6595,2021-09-26,6793.0,3208.0,4179.0,29.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6293.0,8343.0,560674.0,7,148,5,46,23,227,65,421,295.0,1.6649999999999945
19512,2021-09-27,6595.0,3639.0,4209.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7070.0,8336.0,861408.0,1,149,4,45,24,228,66,420,335.0,1.7649999999999944
4989,2021-09-28,19512.0,6180.0,4734.0,28.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10891.0,9122.0,984525.0,2,150,3,44,25,229,67,419,363.0,1.7949999999999944
20003,2021-09-30,0.0,7584.0,4442.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13494.0,9375.0,964742.0,4,152,1,42,27,231,69,417,576.0,2.7749999999999946
1725,2021-10-01,20003.0,10087.0,4905.0,46.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15500.0,9696.0,1215273.0,5,153,0,41,28,232,70,416,541.0,2.7749999999999946
3853,2021-10-02,1725.0,9936.0,4857.0,4.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14838.0,9515.0,1135975.0,6,154,1,40,29,233,71,415,509.0,2.4149999999999947
272,2021-10-03,3853.0,9446.0,4822.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,9278.0,1104215.0,7,155,2,39,30,234,72,414,461.0,1.5249999999999946
377,2021-10-04,272.0,8392.0,4468.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11744.0,8518.0,691086.0,1,156,3,38,31,235,73,413,412.0,1.1099999999999943
1409,2021-10-05,377.0,5203.0,4414.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6721.0,8424.0,538475.0,2,157,4,37,32,236,74,412,349.0,1.1099999999999943
