gameid,usd,eur,gbp,jpy,rub,date_acquired
418510,59.99,59.99,49.99,,,2025-02-24
5304,34.99,39.99,29.99,,1810.0,2025-02-24
2630,19.99,19.99,14.99,,879.0,2025-02-24
2614,19.99,19.99,14.99,,879.0,2025-02-24
2839,19.99,19.99,14.99,,879.0,2025-02-24
2736,39.99,,34.99,,3553.0,2025-02-24
2812,,,,,,2025-02-24
2429,29.99,29.99,24.99,,2293.0,2025-02-24
2801,,,,,,2025-02-24
2808,29.99,29.99,24.99,,2293.0,2025-02-24
2783,9.99,,6.75,,482.0,2025-02-24
2733,,,,,,2025-02-24
2687,,,,,,2025-02-24
2880,29.99,29.99,19.99,,1447.0,2025-02-24
2696,29.99,29.99,19.99,,1447.0,2025-02-24
2517,,,,,,2025-02-24
2467,,,,,,2025-02-24
519158,19.99,19.99,16.74,,,2025-02-24
517998,4.99,4.99,4.19,,443.0,2025-02-24
517997,7.99,7.99,6.69,,710.0,2025-02-24
2171,,,,,,2025-02-24
1939,19.99,,,,,2025-02-24
519190,9.99,7.99,5.99,,888.0,2025-02-24
2702,19.99,19.99,14.99,,879.0,2025-02-24
2715,,,,,,2025-02-24
2495,,,,,,2025-02-24
2492,,,,,,2025-02-24
2373,,,,,,2025-02-24
2477,,,,,,2025-02-24
2694,14.99,19.99,14.99,,,2025-02-24
1661,39.99,39.99,33.49,,,2025-02-24
2690,9.99,,6.75,,482.0,2025-02-24
2943,19.99,19.99,19.99,,976.0,2025-02-24
2555,,,,,,2025-02-24
2265,,,,,,2025-02-24
1330,,,,,,2025-02-24
418618,59.99,59.99,49.99,,,2025-02-24
11224,,,,,,2025-02-24
418413,59.99,59.99,49.99,,,2025-02-24
493204,29.99,30.76,24.99,,2664.0,2025-02-24
462180,59.99,69.98,59.99,,,2025-02-24
522091,29.99,25.99,23.39,,2664.0,2025-02-24
514235,,,,,,2025-02-24
516692,39.99,39.99,34.99,,3553.0,2025-02-24
494341,4.99,4.99,3.99,,399.0,2025-02-24
520686,,,,,,2025-02-24
1554,,,,,,2025-02-24
520743,3.99,3.99,3.29,,354.0,2025-02-24
511935,9.99,9.99,8.39,,888.0,2025-02-24
520742,4.99,4.99,4.19,,443.0,2025-02-24
520715,14.99,14.99,12.49,,1332.0,2025-02-24
1046,4.99,,,,,2025-02-24
520885,5.99,5.99,5.99,,532.0,2025-02-24
519062,24.99,24.99,20.99,,2220.0,2025-02-24
516503,8.99,7.99,6.79,,799.0,2025-02-24
516708,17.99,14.99,13.49,,888.0,2025-02-24
518564,4.99,4.99,4.99,,443.0,2025-02-24
516434,24.99,24.99,19.99,,728.0,2025-02-24
516657,9.99,9.99,8.39,,888.0,2025-02-24
516924,2.99,2.99,2.49,,266.0,2025-02-24
510295,3.99,3.99,3.29,,354.0,2025-02-24
451336,29.99,29.99,24.99,,2664.0,2025-02-24
514188,14.49,14.49,11.99,,1287.0,2025-02-24
516989,,,,,,2025-02-24
517992,9.99,9.99,8.39,,,2025-02-24
518087,39.99,49.99,39.99,,4441.0,2025-02-24
517405,39.99,34.99,29.99,,3553.0,2025-02-24
517094,4.99,4.99,4.99,,443.0,2025-02-24
514589,9.99,9.99,8.39,,888.0,2025-02-24
516691,14.99,12.99,11.63,,1332.0,2025-02-24
516890,16.99,13.99,12.99,,1509.0,2025-02-24
512778,4.99,4.99,4.19,,443.0,2025-02-24
513117,19.99,19.99,16.74,,1776.0,2025-02-24
519001,39.99,39.99,34.99,,3553.0,2025-02-24
518193,19.99,19.99,16.74,,1776.0,2025-02-24
440939,19.99,19.99,16.74,,1776.0,2025-02-24
2147,,,,,,2025-02-24
501227,49.99,49.99,44.99,,4441.0,2025-02-24
452811,19.99,19.99,15.99,,932.0,2025-02-24
511170,17.99,17.99,14.99,,1598.0,2025-02-24
516681,9.99,8.99,7.49,,799.0,2025-02-24
2697,19.99,19.99,14.99,,879.0,2025-02-24
434287,19.99,19.99,15.99,,1776.0,2025-02-24
3673,39.99,39.99,34.99,,3553.0,2025-02-24
2884,,,,,,2025-02-24
2563,,,,,,2025-02-24
2275,,,,,482.0,2025-02-24
1679,,,,,,2025-02-24
435954,4.99,4.99,4.19,,443.0,2025-02-24
2565,,,,,,2025-02-24
2585,19.99,,,,,2025-02-24
513353,19.99,19.99,16.74,,1776.0,2025-02-24
512559,19.99,19.99,16.24,,,2025-02-24
513478,,,,,,2025-02-24
512739,19.99,19.99,19.99,,1776.0,2025-02-24
512108,19.99,19.99,16.74,,1776.0,2025-02-24
487227,,,,,,2025-02-24
458216,13.19,13.19,11.54,,1172.0,2025-02-24
511222,29.99,24.99,20.99,,1954.0,2025-02-24
3416,,,,,,2025-02-24
511522,7.99,7.99,6.69,,710.0,2025-02-24
511273,14.99,14.99,12.49,,1597.0,2025-02-24
511524,4.99,4.99,4.19,,443.0,2025-02-24
511413,49.99,59.99,49.99,,5330.0,2025-02-24
511221,9.99,9.99,8.39,,888.0,2025-02-24
511523,4.99,4.99,4.19,,443.0,2025-02-24
504357,19.99,19.99,16.74,,1776.0,2025-02-24
511605,4.99,4.99,4.99,,443.0,2025-02-24
502951,6.99,6.99,5.79,,621.0,2025-02-24
2005,,,,,,2025-02-24
504203,19.99,16.99,16.74,,1776.0,2025-02-24
502948,19.99,19.99,16.74,,2130.0,2025-02-24
504236,4.99,4.99,4.19,,443.0,2025-02-24
505656,,,,,,2025-02-24
503397,9.99,8.99,7.99,,852.0,2025-02-24
510196,7.99,7.99,6.69,,710.0,2025-02-24
509907,9.99,9.99,7.99,,888.0,2025-02-24
513499,,,,,,2025-02-24
508851,,,,,,2025-02-24
510096,4.99,4.99,4.99,,443.0,2025-02-24
497734,39.99,39.99,34.99,,3420.0,2025-02-24
516354,9.19,9.43,7.49,,816.0,2025-02-24
514358,39.99,39.99,32.99,,3997.0,2025-02-24
516604,19.99,19.99,14.99,,1776.0,2025-02-24
457456,29.99,29.99,24.99,,2664.0,2025-02-24
1645,9.99,9.99,8.39,,754.0,2025-02-24
514644,14.99,14.99,11.99,,1332.0,2025-02-24
463466,29.99,19.99,15.99,,1776.0,2025-02-24
505344,59.99,59.99,49.99,,5330.0,2025-02-24
514527,29.99,29.99,27.99,,2664.0,2025-02-24
513116,3.99,3.99,3.29,,354.0,2025-02-24
512557,3.99,3.99,3.29,,354.0,2025-02-24
511843,69.99,74.99,64.99,,,2025-02-24
514338,19.99,19.99,16.74,,1776.0,2025-02-24
513370,29.99,29.99,24.99,,,2025-02-24
513495,14.99,14.99,12.49,,1332.0,2025-02-24
514319,4.99,4.99,4.99,,443.0,2025-02-24
514186,14.99,14.99,12.49,,1332.0,2025-02-24
1179,,,,,,2025-02-24
514122,,,,,,2025-02-24
513471,9.99,9.99,8.39,,888.0,2025-02-24
464386,,,,,,2025-02-24
513115,9.99,9.99,7.99,,,2025-02-24
514012,,,,,,2025-02-24
511938,24.99,24.99,20.99,,2220.0,2025-02-24
509030,24.99,24.99,22.49,,2220.0,2025-02-24
509523,7.99,7.99,6.69,,710.0,2025-02-24
373588,,,,,,2025-02-24
513512,14.99,14.99,12.49,,1332.0,2025-02-24
509357,7.99,7.99,6.69,,710.0,2025-02-24
509356,4.99,4.99,4.19,,443.0,2025-02-24
509220,9.99,9.99,8.39,,888.0,2025-02-24
508925,44.99,44.99,39.99,,3997.0,2025-02-24
500082,39.99,,34.99,,,2025-02-24
502860,17.49,17.49,14.49,,1554.0,2025-02-24
489145,29.99,29.99,24.99,,,2025-02-24
6139,19.99,19.99,15.99,,2130.0,2025-02-24
503396,4.99,4.99,4.19,,443.0,2025-02-24
505639,9.99,8.99,7.99,,852.0,2025-02-24
502065,5.99,5.99,4.99,,,2025-02-24
1043,,,,,,2025-02-24
505328,22.49,22.49,18.74,,2397.0,2025-02-24
505524,9.99,9.99,7.99,,888.0,2025-02-24
505405,3.99,3.99,3.29,,354.0,2025-02-24
505139,3.99,4.99,3.99,,443.0,2025-02-24
505519,4.99,4.99,4.19,,443.0,2025-02-24
503638,7.99,7.99,6.99,,710.0,2025-02-24
1854,,,,,,2025-02-24
505434,39.99,,24.99,,3553.0,2025-02-24
1594,,,,,,2025-02-24
498469,14.99,14.99,12.49,,1332.0,2025-02-24
496212,,,,,,2025-02-24
499663,9.99,9.99,8.39,,888.0,2025-02-24
2293,,,,,,2025-02-24
498262,6.99,6.99,5.79,,621.0,2025-02-24
496210,5.99,5.99,5.99,,532.0,2025-02-24
497886,4.99,4.99,4.19,,443.0,2025-02-24
499433,14.99,14.99,12.49,,1332.0,2025-02-24
3304,,,,,,2025-02-24
5239,,,,,,2025-02-24
493758,3.99,3.99,3.29,,354.0,2025-02-24
495457,11.49,11.49,9.49,,1021.0,2025-02-24
1663,,,,,,2025-02-24
441807,14.99,14.99,12.49,,1332.0,2025-02-24
497494,,,,,,2025-02-24
426546,14.99,14.99,12.49,,1332.0,2025-02-24
497651,19.99,19.99,16.74,,1776.0,2025-02-24
370836,24.99,24.99,20.99,,2220.0,2025-02-24
497648,4.99,4.99,4.99,,443.0,2025-02-24
13423,19.99,19.99,16.74,,,2025-02-24
18082,,,,,,2025-02-24
1666,,,,,,2025-02-24
5864,,,,,,2025-02-24
501709,4.99,4.99,4.19,,443.0,2025-02-24
6050,,,,,,2025-02-24
3866,,,,,,2025-02-24
3864,,,,,,2025-02-24
499572,2.99,2.99,2.49,,266.0,2025-02-24
501516,24.99,21.99,19.99,,2664.0,2025-02-24
501526,29.99,27.99,23.49,,2487.0,2025-02-24
500207,24.99,24.99,20.99,,,2025-02-24
496968,19.99,19.99,15.99,,,2025-02-24
2385,,,,,,2025-02-24
501089,19.99,19.99,16.74,,1776.0,2025-02-24
499873,19.99,19.99,16.74,,1776.0,2025-02-24
499871,19.99,19.99,16.74,,1776.0,2025-02-24
500477,14.99,14.99,12.49,,1597.0,2025-02-24
499872,19.99,19.99,16.74,,1776.0,2025-02-24
499664,4.99,4.99,4.19,,443.0,2025-02-24
497885,7.99,7.99,6.69,,710.0,2025-02-24
2248,,,,,,2025-02-24
497576,24.99,24.99,20.99,,2220.0,2025-02-24
1734,,,,,,2025-02-24
1175,19.99,19.99,14.99,,976.0,2025-02-24
495993,19.99,19.99,16.74,,2130.0,2025-02-24
2250,19.99,19.99,14.99,,976.0,2025-02-24
495793,9.99,9.99,7.99,,888.0,2025-02-24
494717,14.99,14.99,12.49,,1332.0,2025-02-24
7531,29.99,29.99,23.99,,2664.0,2025-02-24
495592,4.99,4.99,4.99,,443.0,2025-02-24
492319,14.99,14.99,12.49,,1332.0,2025-02-24
495382,14.99,15.38,11.99,,1332.0,2025-02-24
494058,14.99,14.99,12.49,,1332.0,2025-02-24
488539,9.99,9.99,8.39,,888.0,2025-02-24
494807,7.99,7.99,6.69,,710.0,2025-02-24
492904,7.99,7.99,7.99,,710.0,2025-02-24
494711,19.99,19.99,15.74,,1776.0,2025-02-24
494505,19.99,19.99,16.74,,1776.0,2025-02-24
8510,,,,,,2025-02-24
1652,,,,,,2025-02-24
483643,12.99,12.99,9.99,,1154.0,2025-02-24
493054,7.99,7.99,6.69,,710.0,2025-02-24
493251,29.99,29.99,24.99,,2664.0,2025-02-24
475817,,,,,,2025-02-24
492718,39.99,39.99,34.99,,3553.0,2025-02-24
492902,9.99,8.99,7.99,,799.0,2025-02-24
489248,6.99,6.99,5.79,,621.0,2025-02-24
491210,4.99,4.99,4.19,,531.0,2025-02-24
489210,4.99,4.99,4.99,,531.0,2025-02-24
492749,39.99,49.99,44.99,,3553.0,2025-02-24
491808,9.99,9.99,7.99,,888.0,2025-02-24
491639,6.99,7.17,5.99,,621.0,2025-02-24
491774,24.99,24.99,22.49,,2220.0,2025-02-24
491209,7.99,7.99,6.69,,710.0,2025-02-24
1610,,,,,,2025-02-24
491470,9.99,9.99,8.39,,888.0,2025-02-24
3385,14.99,19.99,14.99,,976.0,2025-02-24
489246,19.99,19.99,16.74,,2130.0,2025-02-24
431066,39.99,39.99,34.99,,3553.0,2025-02-24
439438,49.99,49.99,39.99,,4441.0,2025-02-24
428435,17.99,17.99,14.99,,1598.0,2025-02-24
427969,19.99,19.99,16.74,,2130.0,2025-02-24
2252,,,,,,2025-02-24
184574,,,,,,2025-02-24
139093,,,,,,2025-02-24
452120,29.99,29.99,24.99,,3197.0,2025-02-24
418120,13.99,13.99,10.49,,1243.0,2025-02-24
176537,,,,,,2025-02-24
454113,,,,,,2025-02-24
456393,,,,,,2025-02-24
457312,24.99,24.99,20.99,,,2025-02-24
456532,29.99,29.99,24.99,,2220.0,2025-02-24
456392,,,,,,2025-02-24
452151,14.99,14.99,12.99,,1376.0,2025-02-24
373618,19.99,49.99,39.99,,,2025-02-24
457777,59.99,59.99,49.99,,5063.0,2025-02-24
457395,12.99,12.99,10.74,,1384.0,2025-02-24
19405,,,,,,2025-02-24
2131,19.99,19.99,14.99,,1447.0,2025-02-24
458994,29.99,26.99,22.49,,2877.0,2025-02-24
3709,,,,,,2025-02-24
1217,19.99,49.99,44.99,,4441.0,2025-02-24
2022,,,,,,2025-02-24
1592,,,,,,2025-02-24
2393,9.99,9.49,6.75,,,2025-02-24
1056,4.99,4.79,3.39,,,2025-02-24
467381,4.99,4.99,4.19,,443.0,2025-02-24
471872,,,,,,2025-02-24
467898,9.99,9.99,7.99,,888.0,2025-02-24
481393,19.99,19.99,16.74,,1776.0,2025-02-24
483170,9.99,9.99,8.39,,888.0,2025-02-24
2219,,,,,,2025-02-24
463467,,,,,,2025-02-24
465662,13.99,13.99,11.74,,1243.0,2025-02-24
31023,29.99,29.99,,,2664.0,2025-02-24
1405,,,,,,2025-02-24
476554,29.99,,24.99,,,2025-02-24
487271,4.64,4.64,3.89,,412.0,2025-02-24
1417,59.99,69.98,49.99,,5330.0,2025-02-24
2417,,,,,,2025-02-24
490553,,,,,,2025-02-24
490048,14.99,14.99,12.49,,1597.0,2025-02-24
485278,9.99,9.99,9.99,,888.0,2025-02-24
1422,,,,,,2025-02-24
489293,4.99,4.99,4.19,,443.0,2025-02-24
485768,14.99,14.99,12.49,,1332.0,2025-02-24
478466,29.99,29.99,24.99,,2664.0,2025-02-24
485766,,,,,,2025-02-24
489162,,,,,,2025-02-24
488662,14.99,14.99,12.49,,1597.0,2025-02-24
488685,,,,,,2025-02-24
485275,,,,,,2025-02-24
485764,14.99,14.99,12.49,,1332.0,2025-02-24
484155,4.99,4.99,4.19,,443.0,2025-02-24
3219,,,,,,2025-02-24
481929,9.99,9.99,8.39,,888.0,2025-02-24
484156,4.99,4.99,4.99,,443.0,2025-02-24
484153,6.99,6.99,5.79,,621.0,2025-02-24
483676,4.99,4.99,4.19,,443.0,2025-02-24
480786,6.99,6.99,5.79,,621.0,2025-02-24
487125,1.99,1.99,1.67,,177.0,2025-02-24
485277,6.99,5.99,5.99,,532.0,2025-02-24
2350,9.99,14.39,8.99,,723.0,2025-02-24
387360,19.99,19.99,16.74,,1776.0,2025-02-24
483646,6.99,6.99,5.79,,621.0,2025-02-24
485644,,,,,,2025-02-24
2262,,,,,,2025-02-24
483645,12.99,12.99,12.99,,,2025-02-24
485298,19.99,19.99,16.74,,,2025-02-24
485311,29.99,29.99,26.49,,3357.0,2025-02-24
5375,,,,,,2025-02-24
485201,59.99,59.99,49.99,,5063.0,2025-02-24
485312,9.99,9.99,8.39,,888.0,2025-02-24
479225,6.99,6.99,5.79,,621.0,2025-02-24
484683,24.99,24.99,20.99,,2664.0,2025-02-24
480785,19.99,19.99,16.74,,1776.0,2025-02-24
484682,4.99,4.99,4.19,,443.0,2025-02-24
478107,7.99,7.99,7.99,,710.0,2025-02-24
479823,4.99,4.99,3.99,,443.0,2025-02-24
479229,14.99,14.99,12.49,,1332.0,2025-02-24
479224,19.99,19.99,16.74,,2130.0,2025-02-24
480000,19.99,19.99,16.74,,1776.0,2025-02-24
387329,4.99,4.99,4.19,,443.0,2025-02-24
478220,19.99,19.99,14.99,,1776.0,2025-02-24
386266,,,,,,2025-02-24
175269,39.99,39.98,31.99,,3730.0,2025-02-24
2138,19.99,19.99,15.99,,2130.0,2025-02-24
464864,24.99,24.99,20.99,,2220.0,2025-02-24
478325,13.99,11.99,9.99,,1154.0,2025-02-24
476686,13.49,13.49,11.24,,1199.0,2025-02-24
473267,14.99,14.99,12.49,,1597.0,2025-02-24
468506,7.99,7.99,6.69,,710.0,2025-02-24
478140,,,,,,2025-02-24
475355,14.99,14.99,12.49,,1332.0,2025-02-24
475828,5.99,5.99,4.99,,532.0,2025-02-24
484432,19.99,19.99,16.74,,2130.0,2025-02-24
473689,12.99,12.99,10.74,,1384.0,2025-02-24
474747,9.99,9.99,8.39,,1064.0,2025-02-24
482727,4.99,4.99,4.99,,443.0,2025-02-24
484152,24.99,21.99,18.49,,1954.0,2025-02-24
484666,13.99,13.99,11.74,,1491.0,2025-02-24
484280,39.99,39.99,32.99,,3553.0,2025-02-24
484458,24.99,24.99,19.99,,2220.0,2025-02-24
484442,13.99,13.99,11.69,,1243.0,2025-02-24
479221,19.99,19.99,16.74,,1776.0,2025-02-24
478106,49.99,49.99,41.74,,4441.0,2025-02-24
479671,9.99,9.99,8.39,,888.0,2025-02-24
2168,,,,,,2025-02-24
482726,7.99,7.99,6.69,,710.0,2025-02-24
483675,14.99,14.99,12.49,,1332.0,2025-02-24
483520,9.99,9.99,8.39,,1064.0,2025-02-24
482725,19.99,19.99,16.74,,1776.0,2025-02-24
481237,,,,,,2025-02-24
482992,5.99,5.99,5.24,,532.0,2025-02-24
483145,24.99,22.49,19.99,,2220.0,2025-02-24
480305,9.99,9.99,8.39,,1064.0,2025-02-24
461107,5.99,5.99,5.24,,532.0,2025-02-24
15340,,,,,,2025-02-24
479824,14.99,14.99,12.49,,1332.0,2025-02-24
482491,9.99,9.99,8.39,,1064.0,2025-02-24
481210,4.99,4.99,4.19,,443.0,2025-02-24
481767,4.99,4.99,4.19,,443.0,2025-02-24
479233,4.99,4.99,4.19,,531.0,2025-02-24
481145,9.99,9.21,7.99,,799.0,2025-02-24
479222,4.99,4.99,4.19,,531.0,2025-02-24
480939,14.99,14.99,13.49,,1332.0,2025-02-24
405612,,,,,,2025-02-24
481506,24.99,24.99,19.99,,2220.0,2025-02-24
468476,24.99,24.99,19.99,,2220.0,2025-02-24
473877,,11.99,,,,2025-02-24
472276,24.99,24.99,20.99,,2220.0,2025-02-24
464436,9.99,9.99,8.39,,888.0,2025-02-24
473963,,,,,,2025-02-24
473876,4.99,4.99,4.99,,443.0,2025-02-24
471837,4.99,4.99,4.19,,443.0,2025-02-24
473078,14.99,14.99,11.99,,1332.0,2025-02-24
472277,7.99,7.99,6.69,,710.0,2025-02-24
472308,29.99,29.99,24.99,,2664.0,2025-02-24
471997,9.19,9.19,7.49,,816.0,2025-02-24
470536,11.99,11.99,9.99,,1278.0,2025-02-24
472167,19.99,19.99,14.99,,1776.0,2025-02-24
459830,5.99,5.99,4.99,,532.0,2025-02-24
465647,8.99,8.99,7.49,,799.0,2025-02-24
468583,4.99,4.99,4.99,,443.0,2025-02-24
470723,9.99,12.49,9.99,,1110.0,2025-02-24
471825,14.99,14.99,12.49,,1332.0,2025-02-24
465811,19.99,19.99,16.74,,2130.0,2025-02-24
470629,19.99,,16.74,,2130.0,2025-02-24
470383,39.99,39.99,33.49,,3553.0,2025-02-24
470382,4.49,4.49,3.74,,399.0,2025-02-24
2729,,,,,,2025-02-24
465636,39.99,39.99,31.99,,3553.0,2025-02-24
468617,4.99,4.99,4.19,,443.0,2025-02-24
468424,14.99,14.99,11.99,,1332.0,2025-02-24
468582,16.99,16.99,14.24,,1811.0,2025-02-24
418351,19.99,19.99,16.74,,2130.0,2025-02-24
468430,19.99,19.99,14.99,,879.0,2025-02-24
468379,17.99,17.99,14.99,,1917.0,2025-02-24
467899,9.99,9.99,16.74,,2130.0,2025-02-24
465663,12.99,12.99,10.74,,1154.0,2025-02-24
467393,39.99,39.99,33.49,,3553.0,2025-02-24
465289,14.99,14.99,12.49,,1332.0,2025-02-24
420991,,,,,,2025-02-24
465691,29.99,29.99,23.99,,2664.0,2025-02-24
431094,19.99,19.99,15.49,,1776.0,2025-02-24
465700,19.99,19.99,16.74,,1776.0,2025-02-24
447065,39.99,39.99,34.99,,3553.0,2025-02-24
465710,19.99,,16.74,,,2025-02-24
465824,16.99,16.99,14.24,,1811.0,2025-02-24
465768,14.99,14.99,12.49,,1597.0,2025-02-24
465652,19.99,19.99,16.74,,2130.0,2025-02-24
465725,19.99,19.99,16.74,,,2025-02-24
1623,,,,,,2025-02-24
465637,7.99,7.99,6.69,,710.0,2025-02-24
465655,11.99,11.99,9.99,,1065.0,2025-02-24
462926,4.99,4.99,4.99,,443.0,2025-02-24
465469,9.99,9.99,8.39,,1064.0,2025-02-24
465686,19.99,,16.74,,,2025-02-24
465693,37.99,34.99,29.24,,3730.0,2025-02-24
465312,16.99,15.99,14.49,,1811.0,2025-02-24
464067,4.99,4.99,4.19,,443.0,2025-02-24
461872,39.99,39.99,29.99,,4263.0,2025-02-24
464122,59.99,59.99,49.99,,4308.0,2025-02-24
460537,19.99,19.99,16.99,,2130.0,2025-02-24
462857,9.99,9.99,8.39,,888.0,2025-02-24
463295,39.99,39.99,34.99,,3553.0,2025-02-24
463425,11.49,11.49,9.59,,1021.0,2025-02-24
463487,,,,,,2025-02-24
458801,19.99,19.99,16.74,,2130.0,2025-02-24
400150,24.99,24.99,19.99,,2176.0,2025-02-24
1483,19.99,19.99,15.99,,1776.0,2025-02-24
463391,39.99,,34.99,,,2025-02-24
3486,59.99,69.99,54.99,,6218.0,2025-02-24
457440,59.99,44.99,39.99,,5116.0,2025-02-24
10565,29.99,29.99,24.99,,2664.0,2025-02-24
444567,14.99,14.99,12.49,,1597.0,2025-02-24
1141,,,,,,2025-02-24
10940,19.99,19.99,15.99,,1776.0,2025-02-24
459762,29.99,29.99,24.99,,3197.0,2025-02-24
460454,13.99,13.99,11.74,,1491.0,2025-02-24
460364,6.99,6.99,5.79,,621.0,2025-02-24
1516,,,,,,2025-02-24
407972,15.99,15.99,12.79,,1421.0,2025-02-24
458254,4.99,4.99,4.99,,443.0,2025-02-24
460018,2.99,2.99,2.39,,266.0,2025-02-24
139114,29.99,29.99,24.99,,2664.0,2025-02-24
3823,19.99,19.99,14.99,,844.0,2025-02-24
457447,19.99,17.99,14.99,,2130.0,2025-02-24
3600,19.99,19.99,14.99,,879.0,2025-02-24
405722,,,,,,2025-02-24
11942,41.99,48.99,38.49,,3731.0,2025-02-24
443708,39.99,39.99,33.49,,3553.0,2025-02-24
142864,41.99,48.99,38.49,,3731.0,2025-02-24
456304,24.99,24.99,20.99,,2664.0,2025-02-24
10948,,,,,,2025-02-24
456155,14.99,14.99,12.49,,1332.0,2025-02-24
450746,39.99,,34.99,,,2025-02-24
455990,,,,,,2025-02-24
452810,24.99,24.99,20.99,,2220.0,2025-02-24
451285,24.99,24.99,19.99,,2220.0,2025-02-24
455835,9.99,9.99,8.39,,1064.0,2025-02-24
418119,39.99,39.99,33.49,,3553.0,2025-02-24
455677,7.99,7.99,6.69,,710.0,2025-02-24
2770,,,,,,2025-02-24
452351,4.99,4.99,4.19,,443.0,2025-02-24
455651,15.99,15.99,11.99,,844.0,2025-02-24
1644,15.99,15.99,11.99,,844.0,2025-02-24
451035,9.99,9.99,8.39,,1064.0,2025-02-24
455749,19.99,15.99,14.99,,1704.0,2025-02-24
455736,19.99,15.99,14.99,,1704.0,2025-02-24
450537,19.99,19.99,16.99,,1776.0,2025-02-24
455384,19.99,19.99,16.74,,2130.0,2025-02-24
446551,19.99,19.99,14.99,,1776.0,2025-02-24
447477,14.99,14.99,12.49,,1332.0,2025-02-24
455234,4.99,4.99,4.19,,531.0,2025-02-24
452372,69.99,79.99,69.99,,,2025-02-24
453047,14.99,14.99,12.49,,1597.0,2025-02-24
452373,69.99,79.99,69.99,,,2025-02-24
1687,,,,,,2025-02-24
454993,11.99,11.99,9.99,,1917.0,2025-02-24
454906,14.99,14.99,12.49,,1597.0,2025-02-24
452814,4.99,4.99,4.99,,443.0,2025-02-24
453072,14.99,14.99,12.49,,1597.0,2025-02-24
452483,,,,,,2025-02-24
451324,9.99,9.99,8.39,,,2025-02-24
446983,11.99,11.99,9.99,,1278.0,2025-02-24
452935,5.99,5.99,4.99,,532.0,2025-02-24
194923,69.99,79.99,69.99,,,2025-02-24
406801,69.99,79.99,69.99,,,2025-02-24
453648,5.99,5.99,5.24,,532.0,2025-02-24
329386,,,,,,2025-02-24
453273,4.99,4.99,4.99,,443.0,2025-02-24
453272,8.99,8.99,7.49,,958.0,2025-02-24
415406,29.99,,24.99,,,2025-02-24
452003,17.49,17.49,14.49,,1864.0,2025-02-24
447690,4.99,4.99,4.19,,443.0,2025-02-24
451737,19.99,19.99,16.74,,1776.0,2025-02-24
452999,3.99,3.99,3.29,,425.0,2025-02-24
452813,4.99,4.99,4.19,,531.0,2025-02-24
452815,19.99,19.99,16.74,,2130.0,2025-02-24
452982,4.99,4.99,4.19,,443.0,2025-02-24
8297,39.99,49.99,39.99,,3553.0,2025-02-24
3356,,,,,,2025-02-24
6060,,,,,,2025-02-24
5990,19.99,19.99,17.99,,1776.0,2025-02-24
447693,19.99,19.99,16.74,,2130.0,2025-02-24
2741,9.99,9.99,8.99,,602.0,2025-02-24
452103,12.99,12.99,9.99,,1154.0,2025-02-24
451736,24.99,24.99,20.99,,2220.0,2025-02-24
429535,19.99,19.99,14.99,,1776.0,2025-02-24
451012,17.99,17.99,14.99,,1917.0,2025-02-24
447231,9.99,9.99,8.39,,888.0,2025-02-24
451004,19.99,19.99,16.74,,1776.0,2025-02-24
452017,19.99,19.99,15.74,,2130.0,2025-02-24
445451,14.99,14.99,12.49,,1332.0,2025-02-24
451772,14.99,14.99,12.49,,1597.0,2025-02-24
3265,,,,,,2025-02-24
749119,39.99,39.99,33.49,,3553.0,2025-02-24
1319,,,,,,2025-02-24
446487,4.99,4.99,4.19,,531.0,2025-02-24
446616,1.99,1.99,1.69,,177.0,2025-02-24
447699,19.99,19.99,16.74,,1776.0,2025-02-24
14070,,,,,,2025-02-24
20713,,,,,,2025-02-24
450668,7.99,7.99,6.69,,710.0,2025-02-24
3314,11.99,11.99,9.49,,1065.0,2025-02-24
440260,39.99,39.99,34.99,,3553.0,2025-02-24
444964,3.99,3.99,3.29,,425.0,2025-02-24
446618,4.99,4.99,3.99,,443.0,2025-02-24
181602,,,,,,2025-02-24
417968,19.99,19.99,15.99,,4441.0,2025-02-24
20623,19.99,29.99,24.99,,1776.0,2025-02-24
2527,,,,,,2025-02-24
445710,19.99,19.99,16.99,,,2025-02-24
445412,5.99,5.99,4.99,,638.0,2025-02-24
447403,2.49,2.49,2.09,,266.0,2025-02-24
445772,4.99,4.99,4.99,,443.0,2025-02-24
446617,29.99,24.99,24.24,,3197.0,2025-02-24
446935,14.99,14.99,12.49,,1597.0,2025-02-24
445456,4.99,4.99,4.99,,443.0,2025-02-24
445459,10.49,,8.79,,1118.0,2025-02-24
445526,4.99,4.99,3.99,,443.0,2025-02-24
14986,,,,,,2025-02-24
386132,19.99,24.99,19.99,,1776.0,2025-02-24
436162,14.99,14.99,12.49,,1597.0,2025-02-24
446772,2.49,2.49,2.09,,266.0,2025-02-24
446723,6.99,6.99,5.79,,621.0,2025-02-24
444910,24.99,24.99,20.99,,2664.0,2025-02-24
446613,14.99,14.99,12.49,,1332.0,2025-02-24
444907,39.99,39.99,34.99,,3553.0,2025-02-24
445806,7.99,7.99,6.69,,851.0,2025-02-24
442878,,,,,,2025-02-24
445450,29.99,,24.99,,2664.0,2025-02-24
444771,9.99,9.99,8.99,,888.0,2025-02-24
444144,9.99,9.99,8.39,,1064.0,2025-02-24
2686,,,,,,2025-02-24
1979,,,,,,2025-02-24
445447,9.99,9.99,8.39,,888.0,2025-02-24
