gameid,title,developers,publishers,genres,supported_languages,release_date
548418,TEMPUS - Level Escape,['k148 Game Studio'],['JanduSoft'],['Puzzle'],,2022-10-20
548649,God Damn The Garden,['Agelvik'],['Ratalaika Games'],['First Person Shooter'],,2022-10-14
546916,Missile Command: Recharged,"['Adamvision Studios', 'SneakyBox Studios']",['Atari'],['Action'],,2022-11-01
548419,Winter Games 2023,['Independent Arts Software'],['Wild River Games'],['Sports'],,2022-10-13
444203,The Eternal Cylinder,['ACE Team'],['Good Shepherd Entertainment'],['Action-Adventure'],,2021-09-30
548326,Gas Station Simulator,['Drago Entertainment'],['MD Games'],['Simulation'],,2022-10-20
547206,Tinhead (QUByte Classics),['Piko Interactive'],['QUByte Interactive'],"['Platformer', 'Collection']",,2022-10-13
548088,Warpips,['Skirmish Mode Games'],['Daedalic Entertainment'],"['Strategy', 'Real Time']",,2022-10-12
546942,Space Roguelike Adventure,['Anti-Pattern Studio'],['ChiliDog Interactive'],['Roguelite'],,2022-10-11
3610,Medal of Honor: Warfighter,['Danger Close Games'],['Electronic Arts'],['shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Polish']",2012-10-23
546116,The Last Oricru,['GoldKnights'],['Prime Matter'],"['Action-RPG', 'Role Playing']",,2022-10-13
546896,Go All Out,"['Blue Sunset Games', 'Console Labs']",['PlayWay'],"[""Beat 'em up""]",,2022-10-12
547310,Serious Sam: Siberian Mayhem,"['Croteam', 'Timelock Studio']",['Devolver Digital'],"['First Person Shooter', 'Third Person Shooter']",,2022-10-06
547529,Curious Cases,['OnSkull Games'],['OnSkull Games'],['Adventure'],,2022-10-07
546914,A Plague Tale: Requiem,['Asobo Studio'],['Focus Entertainment'],"['Action-Adventure', 'Stealth']",,2022-10-18
546944,Pnevmo-Capsula,['Pomeshkin Valentin Igorevich'],['Sometimes You'],['Adventure'],,2022-10-19
544635,Dragon Prana,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",,2022-10-07
546946,41 Hours,"['Texelworks', 'eastasiasoft']",['eastasiasoft'],['First Person Shooter'],,2022-10-19
546476,A Frog's Job,['9Ratones'],['Ratalaika Games'],['Platformer'],,2022-10-07
546605,Maze Blaze,['Revulo Games'],['Revulo Games'],"[""Shoot 'em up""]",,2022-10-06
526065,Dakar Desert Rally,['Saber Interactive'],['Saber Interactive'],"['Simulation Racing', 'Automobile', 'Sports']",,2022-10-04
545138,Caffeine: Victoria's Legacy,['Kikai Digital'],['Ratalaika Games'],['Visual Novel'],,2022-09-30
2420,THE KING OF FIGHTERS '98 ULTIMATE MATCH,['SNK'],['snk playmore'],['Classics'],"['Japanese', 'Korean']",2009-07-01
544811,C.A.R.L.,"['Andrew Kenady', 'Morningstar Game Studio']",['Andrew Kenady'],['Platformer'],,2022-09-29
545892,9 Clues 2: The Ward,['Tap It Games'],['Artifex Mundi'],"['Adventure', 'Point & Click']",,2022-09-30
450888,Fuga: Melodies of Steel,['CyberConnect2'],['CyberConnect2'],"['Strategy', 'Management', 'Turn Based']",,2021-07-29
529301,Josh Journey: Darkness Totems,['Provincia Studio'],['QUByte Interactive'],"[""Beat 'em up""]",,2022-10-06
545548,ValiDate: Struggling Singles in your Area,['Veritable Joy Studios'],['Veritable Joy Studios'],['Visual Novel'],,2022-09-29
545692,Kamikaze Veggies,['Red Limb Studio'],['Red Limb Studio'],['Action'],,2022-10-04
417380,Assassin's Creed Valhalla,['Ubisoft Montreal'],['Ubisoft'],"['Action-RPG', 'Role Playing', 'Stealth', 'Roguelite', 'Open World']",,2020-11-10
505523,Metal: Hellsinger,['The Outsiders'],['Funcom'],"['First Person Shooter', 'Action Horror', 'Music & Rhythm']",,2022-09-15
542108,Alfred Hitchcock - Vertigo,['Pendulo Studios'],['Microids'],['Adventure'],,2022-09-27
544548,One Hell of a Ride,"['Petrodiy Games', 'ChiliDog Interactive']",['ChiliDog Interactive'],"['Arcade Racing', 'Automobile', 'Vehicular Combat']",,2022-09-28
542591,Strategic Mind: Fight for Freedom,['Starni Games'],['Klabater'],"['Strategy', 'Turn Based']",,2022-09-22
545112,Prodeus,['Bounding Box Software'],['Humble Games'],"['First Person Shooter', 'Action Horror']",,2021-06-24
542112,Lemon Cake,['Cozy Bee Games'],['SOEDESCO'],['Management'],,2022-09-30
504414,DC League of Super-Pets: The Adventures of Krypto and Ace,['PHL Collective'],['Outright Games'],"['Third Person Shooter', 'On Rails']",,2022-07-15
550231,Silver Nornir,['WorldWideSoftware'],['KEMCO'],"['Role Playing', 'Turn Based']",,2022-11-04
553252,The Entropy Centre,['Stubby Games'],['PlayStack'],['Puzzle'],,2022-11-03
553334,Lord of the Click III,['HugePixel'],['ChiliDog Interactive'],['Management'],,2022-11-10
552980,7 Days of Rose,['Cross Game Studio'],['Ratalaika Games'],['Visual Novel'],,2022-11-04
552817,Until the Last Plane,"['CarloC', 'eastasiasoft']",['eastasiasoft'],['Management'],,2022-11-30
550108,Geometric Sniper,['YAW Studios'],['Silesia Games'],['First Person Shooter'],,2022-11-09
552809,Godlike Burger,['Liquid Pug'],['Daedalic Entertainment'],['Management'],,2022-11-02
552816,Finding the Soul Orb,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Action-Adventure'],,2022-11-23
546913,Lonesome Village,['Ogre Pixel'],['Ogre Pixel'],['Adventure'],,2022-11-01
425914,Resident Evil Re:Verse,['Capcom Entertainment'],['Capcom Entertainment'],"['Third Person Shooter', 'Action Horror']",,2022-10-28
547910,NHL 23 Xbox Series X|S,['EA Vancouver'],['Electronic Arts'],"['Sports', 'Hockey']",,2022-10-13
552398,Broken Pieces,['Elseware Experience'],['Freedom Games'],['Survival Horror'],,2022-10-31
550251,Live by the Sword: Tactics,['Labrador Studios'],['Labrador Studios'],"['Strategy', 'Turn Based']",,2022-10-28
550263,Kaiju Wars,['Foolish Mortals'],['Klabater'],"['Strategy', 'Turn Based']",,2022-11-10
552059,Guns N' Runs,['Statera Studio'],['Storybird Studio'],['Run & Gun'],,2023-03-31
551796,Commander Keen in Keen Dreams Definitive Edition,['Diplodocus Games'],['Diplodocus Games'],['Platformer'],,2022-10-28
551601,Brewmaster: Beer Brewing Simulator,['Auroch Digital'],['Fireshine Games'],['Simulation'],,2022-10-27
550475,CounterAttack,['Relative Software'],['Relative Software'],"[""Shoot 'em up""]",,2022-11-04
551664,Gunfire Reborn,['Duoyi Network'],['505 Games'],"['First Person Shooter', 'Roguelite']",,2022-10-27
551505,Horse Club Adventures 2: Hazelwood Stories,['Wild River Games'],['Wild River Games'],"['Adventure', 'Sports', 'Equestrian Sports']",,2022-10-27
516787,STAR OCEAN THE DIVINE FORCE,['tri-Ace'],['Square Enix'],"['Action-RPG', 'Role Playing']",,2022-06-30
550184,Arkanoid Eternal Battle,['Pasta Games'],['Microids'],['Action'],,2022-10-27
547759,Miraculous: Rise of the Sphinx,['Magic Pockets'],['GameMill Entertainment'],['Action-Adventure'],,2022-10-25
551259,Garbage Pail Kids: Mad Mike and the Quest for Stale Gum,"['Retrotainment Games', 'Digital Eclipse']",['iam8bit'],['Platformer'],,2022-10-25
443789,Aliens: Fireteam Elite,['Cold Iron Studios'],"['Focus Entertainment', 'Cold Iron Studios']","['Third Person Shooter', 'Action Horror']",,2021-08-24
502866,Trek to Yomi,['Flying Wild Hog'],['Devolver Digital'],['Action-Adventure'],,2022-05-05
542323,Danganronpa V3: Killing Harmony Anniversary Edition,['Spike Chunsoft'],['Spike Chunsoft'],"['Adventure', 'Visual Novel']",,2022-09-15
550821,Mount & Blade II: Bannerlord,['TaleWorlds Entertainment'],"['TaleWorlds Entertainment', 'Prime Matter']","['Role Playing', 'Strategy', 'Hack & Slash', 'Management', 'Real Time']",,2022-10-25
503595,Danganronpa 2: Goodbye Despair Anniversary Edition,['Spike Chunsoft'],['Spike Chunsoft'],"['Adventure', 'Visual Novel']",,2022-05-10
549828,JoJo Siwa: Worldwide Party,['Cocodrilo Dog'],['Outright Games'],['Platformer'],,2022-10-21
542457,Bunny Park,['Cozy Bee Games'],['SOEDESCO'],['Management'],,2022-09-30
550352,Escape First 2,['OnSkull Games'],['OnSkull Games'],['Puzzle'],,2022-10-21
523566,DreamWorks Dragons: Legends of The Nine Realms,['Aheartfulofgames'],['Outright Games'],['Action-Adventure'],,2022-09-23
550229,New Tales from the Borderlands,['Gearbox Software'],['2K Games'],"['Adventure', 'Point & Click']",,2022-10-21
544678,Police Simulator: Patrol Officers,['Aesir Interactive'],['astragon Entertainment'],['Simulation'],,2022-11-10
542589,League of Enthusiastic Losers,['yookond'],['RedDeerGames'],['Adventure'],,2022-09-23
544530,Weedcraft Inc,['Vile Monarch'],['Klabater'],"['Simulation', 'Management']",,2022-09-29
527938,PAW Patrol: Grand Prix,['3DClouds'],['Outright Games'],"['Arcade Racing', 'Automobile']",,2022-09-30
544725,Yum Yum Cookstar,['1st Playable Productions'],['Ravenscourt'],['Simulation'],,2022-09-21
541960,Asterigos: Curse of the Stars,['Acme Gamestudio'],"['tinyBuild', 'Arc Games']","['Action-RPG', 'Role Playing', 'Open World']",,2022-10-11
542587,The Legend of Tianding,"['Creative Games & Computer Graphics Corporation', 'Neon Doctrine']",['Neon Doctrine'],"['Platformer', ""Beat 'em up""]",,2022-11-01
457410,Aragami 2,['Lince Works'],['Lince Works'],['Stealth'],,2021-09-17
440640,Biomutant,['Experiment 101'],['THQ Nordic'],"['Action-RPG', 'Role Playing', 'Open World']",,2021-05-25
528804,Amazing Chicken Adventures,['Piotr Rochala'],['Piotr Rochala'],['Action'],,2022-09-16
542117,Work from Home,['4D Creativity'],['4D Creativity'],['Party'],,2022-09-29
542322,Ni no Kuni Wrath of the White Witch Remastered,"['Level-5', 'QLOC']",['Bandai Namco Entertainment'],"['Role Playing', 'Real Time']",,2022-09-15
195314,ACA NEOGEO ZUPAPA!,"['SNK', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Action'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-07-26
4856,Storm in a Teacup,['Cobra Mobile'],['Cobra Mobile'],['Indie'],,2013-04-02
192185,ACA NEOGEO FOOTBALL FRENZY,"['SNK', 'HAMSTER Corporation']",['HAMSTER Corporation'],"['Sports', 'American Football']","['Japanese', 'Spanish', 'German', 'Italian']",2019-06-21
501872,Robo Revenge Squad,['Rikodu'],['Mill Games'],"[""Shoot 'em up"", 'Party']",,2022-08-17
429532,Monster Truck Championship,['Teyon'],['Nacon'],"['Simulation Racing', 'Automobile']",,2021-03-16
542160,Puzzle by Nikoli W Sudoku,['HAMSTER Corporation'],['HAMSTER Corporation'],['Puzzle'],,2022-09-14
526167,Hokko Life,['Wonderscope Games'],"['Team17 Software', 'Fireshine Games']",['Simulation'],,2022-09-27
542106,Puzzle by Nikoli W Sudoku,['HAMSTER Corporation'],['HAMSTER Corporation'],['Puzzle'],,2022-09-14
463486,Battlefield 2042,['DICE'],['Electronic Arts'],['First Person Shooter'],,2021-11-19
542000,Ruya,['Miracle Tea'],['Miracle Tea'],['Puzzle'],,2022-09-21
541999,Wayward Strand,['Ghost Pattern'],['Ghost Pattern'],['Adventure'],,2022-09-15
541777,Isonzo,"['Blackmill Games', 'M2H']","['Blackmill Games', 'M2H', 'Maximum Entertainment']",['First Person Shooter'],,2024-06-13
392684,Bug Fables: The Everlasting Sapling,['Moonsprout Games'],['DANGEN Entertainment'],"['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'Portuguese (Brazil)']",2020-05-29
530843,"I, AI",['Satur Entertainment'],['Sometimes You'],"[""Shoot 'em up""]",,2022-09-23
530699,Jack Move,['So Romantic'],['HypeTrain Digital'],"['Role Playing', 'Turn Based']",,2022-09-20
529146,Construction Simulator,['weltenbauer. Software Entwicklung'],['astragon Entertainment'],['Simulation'],,2022-09-20
530893,The Dark Prophecy,['Meridian4'],['Ratalaika Games'],"['Adventure', 'Point & Click']",,2022-09-16
528308,The end is nahual: If I may say so,['Third World Productions'],['Third World Productions'],['Puzzle'],,2022-09-09
526622,Q.U.B.E. 10th Anniversary,['Toxic Games'],['Toxic Games'],"['Puzzle', 'Platformer']",,2022-09-14
530395,Blood Waves,['Light Road Games'],['Sometimes You'],"['Third Person Shooter', 'Action Horror']",,2022-09-21
530770,Justice Sucks,['Samurai Punk'],['tinyBuild'],['Action'],,2022-09-08
530265,NBA 2K23,['Visual Concepts'],['2K Sports'],"['Sports', 'Basketball']",,2022-09-09
530392,PBA Pro Bowling 2023,['FarSight Studios'],['FarSight Studios'],"['Sports', 'Bowling']",,2022-09-07
530394,Maggie the Magnet,"['Khud0', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2022-09-14
525224,Moonscars,['Black Mermaid'],['Humble Games'],"['Platformer', 'Metroidvania']",,2022-09-27
529725,LEGO Brawls,['RED Games'],['LEGO Games'],['Fighting'],,2022-09-02
193355,Opus Magnum,['Zachtronics'],['Zachtronics'],['Puzzle'],,2019-06-09
525357,Circus Electrique,['Zen Studios'],['Saber Interactive'],"['Strategy', 'Turn Based']",,2022-09-06
529547,Hobo: Tough Life,['Perun Creative'],['Perun Creative'],"['Survival', 'Open World']",,2022-09-01
529774,Catmaze,['Redblack Spade'],['Ratalaika Games'],"['Platformer', 'Metroidvania']",,2022-09-09
523443,Kid Ball Adventure,"['Spoonbox Studio', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,2022-08-24
529139,Super Sunny Island,['lightUP'],['Ratalaika Games'],['Platformer'],,2022-09-02
528207,Blind Fate: Edo no Yami,['Troglobytes Games'],['101XP'],"['Platformer', 'Hack & Slash']",,2022-09-15
527788,Chess Brain: Dark Troops,['CAIO FLAVIO'],['QUByte Interactive'],['Puzzle'],,2022-09-01
526358,OneShot: World Machine Edition,['Future Cat'],['DANGEN Entertainment'],['Adventure'],,2022-09-22
6118,El Chavo Kart,['Efecto Studios'],['Slang Games'],"['Racing', 'Flying']",['Spanish'],2014-02-21
528651,Aery - Last Day of Earth,['EpiXR Games'],['EpiXR Games'],['Adventure'],,2022-10-21
525356,Commandos 3 - HD Remaster,['Raylight Games'],['Kalypso Media'],"['Strategy', 'Real Time']",,2022-08-30
525998,F1 Manager 2022,['Frontier Developments'],"['Frontier Developments', 'Fireshine Games']",['Management'],,2022-08-30
512777,Hillbilly Doomsday,['Uncle Frost Team'],['Sometimes You'],['Run & Gun'],,2022-06-29
528801,Teenage Mutant Ninja Turtles: The Cowabunga Collection,"['Digital Eclipse', 'Konami Digital Entertainment']",['Konami Digital Entertainment'],"[""Beat 'em up"", 'Collection']",,2022-08-30
526357,Fairy Elements,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",,2022-09-01
457311,My friend Peppa Pig,['Petoons Studio'],['Outright Games'],['Adventure'],,2021-10-22
432924,Life is Strange: True Colors,['Deck Nine Games'],['Square Enix'],"['Adventure', 'Point & Click']",,2021-09-09
17671,MXGP3,['Milestone'],['Milestone'],"['Simulation Racing', 'Automobile', 'Sports', 'Motocross']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",2017-06-20
527809,EXAPUNKS,['Zachtronics'],['Zachtronics'],['Puzzle'],,2022-08-25
527878,Like No Other: The Legend Of The Twin Books,['Actoon Studio'],['Actoon Studio'],"['Adventure', 'Point & Click']",,2022-08-25
2189,NINJA BLADE,['from software'],"['FromSoftware', 'Xbox Game Studios']","['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Polish']",2009-04-03
526464,Starlit Kart Racing,['Rockhead Games'],['Rockhead Games'],"['Arcade Racing', 'Automobile']",,2022-09-01
526602,Quake Champions,"['id Software', 'Saber Interactive', 'Nightdive Studios']",['Bethesda Softworks'],['First Person Shooter'],,2022-08-18
526463,Hidden Shapes: Black Skull + Old West,['YAW Studios'],['QUByte Interactive'],"['Puzzle', 'Collection']",,2022-08-25
526467,Food Truck Tycoon,['Baltoro Games'],['Baltoro Games'],['Management'],,2022-09-01
521910,Fallen Legion Revenants,['YummyYummyTummy'],['NIS America'],"['Action-RPG', 'Role Playing']",,2022-08-23
526656,NHRA Championship Drag Racing: Speed For All,['Team6 Game Studios'],['GameMill Entertainment'],"['Simulation Racing', 'Automobile', 'Sports']",,2022-08-26
428789,Steven Universe: Unleash the Light,['GrumpyFace Studios'],['Cartoon Network Games'],"['Role Playing', 'Turn Based']",,2021-02-19
4000,Double Dragon II: Wander of the Dragons,['GRAVITY'],['CyberFront'],"['Action', 'Adventure', 'fighting']",,2013-04-05
7260,Minecraft: Xbox One Edition,['Mojang'],['Microsoft Studios'],"['Action', 'Adventure', 'Family']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Polish', 'Portuguese (Brazil)']",2014-09-05
3890,Phantom Breaker: Battle Grounds,['MAGES.'],['MAGES.'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2013-02-27
2732,Dance Dance Revolution,['Konami Digital Entertainment'],['Konami Digital Entertainment Inc.'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",2011-04-12
1653,Split/Second,,['Disney Interactive'],"['Action', 'Adventure', 'Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2011-03-29
446494,Omno,['Studio Inkyfox'],"['Studio Inkyfox', 'Future Friends Games']",['Adventure'],,2021-07-29
3953,Zuma's Revenge!,['PopCap Games Inc.'],['PopCap Games Inc.'],['puzzle'],,2012-07-11
522579,Roll The Cat,['LeJunesArt'],['Ratalaika Games'],['Puzzle'],,2022-08-05
138054,Yoku's Island Express,['Villa Gorilla'],['Team17 Software'],"['Platformer', 'Metroidvania', 'Pinball']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2018-05-29
522092,Book Quest,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],['Action-Adventure'],,2022-08-10
519296,After Wave: Downfall,['7 Raven Studios'],['Totalconsole'],"[""Shoot 'em up""]",,2022-08-03
442729,Dishonored: Death of the Outsider,['Arkane Studios'],['Bethesda Softworks'],"['First Person Shooter', 'Stealth']",,2021-06-13
16073,Resident Evil 7: Biohazard,['Capcom'],['Capcom'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2017-01-24
386331,Resident Evil 3,['Capcom Entertainment'],['Capcom Entertainment'],"['Third Person Shooter', 'Survival Horror', 'Action Horror']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-04-03
427060,Resident Evil Village,['Capcom Entertainment'],['Capcom Entertainment'],"['First Person Shooter', 'Third Person Shooter', 'Survival Horror']",,2021-05-07
522231,Samurai Aces,"['Psikyo', 'Zerodiv', 'City Connection']",['City Connection'],"[""Shoot 'em up""]",,2022-07-27
1924,Army of Two,['Electronic Arts'],['Electronic Arts'],['shooter'],"['Japanese', 'Korean']",2008-03-04
2158,Dynasty Warriors: Strikeforce,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']","['French', 'German']",2010-02-19
1667,Sherlock Holmes vs Jack the Ripper,['Frogwares'],['focus home interactive'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2010-04-23
3533,The Testament of Sherlock Holmes,"['Frogwares', 'Spiders']",['focus home interactive'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2012-09-25
1351,NBA 2K8,['Visual Concepts'],['2K Games'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2007-11-02
1490,Disney Bolt,['Avalanche Software'],['Disney Interactive'],"['Action', 'Adventure', 'Family']","['French', 'Spanish', 'German', 'Italian']",2019-08-01
2233,Sensible World of Soccer,['Kuju'],['Codemasters'],"['sports', 'Classics']","['French', 'Spanish', 'German', 'Italian']",2007-12-19
521128,Cursed to Golf,['Chuhai Labs'],['Thunderful Games'],"['Roguelite', 'Sports', 'Golf']",,2022-08-18
525105,Little League World Series Baseball 2022,['IguanaBee'],['GameMill Entertainment'],"['Sports', 'Baseball']",,2022-08-17
