company,industry,country,continent,layoff_date,layoff_count,workforce_percentage,funding_stage,total_funding_million_usd,stock_price_change_7d,hiring_status,reason,revenue_growth_percent,market_cap_billion_usd,company_size,layoff_severity_score,ai_automation_flag,economic_cycle_flag
Company_11191,AI,Germany,Europe,2022-09-07,993,39.01,Series B,785.37,-3.18,Hiring,AI Automation,-13.22,169.55,Mid-size,38736.93,1,Tech Correction
Company_11192,Tech,Brazil,South America,2025-06-19,84,12.04,Series B,1921.47,11.99,Hiring,Cost Cutting,27.48,61.5,Enterprise,1011.3599999999999,0,AI Restructuring
Company_11193,Retail,Singapore,Asia,2024-10-06,98,8.66,Seed,1782.73,-0.24,Slowdown,AI Automation,5.32,190.58,Mid-size,848.6800000000001,1,AI Restructuring
Company_11194,FinTech,Japan,Asia,2021-06-29,378,25.83,IPO,993.54,10.12,Hiring,AI Automation,-5.27,213.04,Mid-size,9763.74,1,Pandemic Impact
Company_11195,AI,Brazil,South America,2024-07-02,299,27.91,Series B,103.05,-2.49,Freeze,AI Automation,17.67,238.27,Enterprise,8345.09,1,AI Restructuring
Company_11196,Finance,USA,North America,2025-04-10,110,8.73,Series C,551.06,-0.97,Slowdown,M&A Activity,0.87,439.65,Enterprise,960.3000000000001,0,AI Restructuring
Company_11197,Tech,Japan,Asia,2020-05-01,183,17.98,Seed,868.17,-2.97,Slowdown,Overexpansion,2.52,128.07,Enterprise,3290.34,0,Pandemic Impact
Company_11198,Tech,Singapore,Asia,2026-06-09,183,20.41,Series C,168.27,2.02,Freeze,Market Downturn,-0.4,315.76,Mid-size,3735.03,0,AI Restructuring
Company_11199,Retail,Brazil,South America,2026-07-28,194,34.67,Series A,1077.86,-15.28,Freeze,M&A Activity,-15.36,196.45,Mid-size,6725.9800000000005,0,AI Restructuring
Company_11200,EdTech,India,Asia,2024-07-22,36,2.78,Seed,833.69,8.82,Slowdown,M&A Activity,7.32,280.34,Mid-size,100.08,0,AI Restructuring
Company_11201,Energy,Germany,Europe,2022-10-04,238,10.46,Series C,1568.51,-7.34,Freeze,M&A Activity,19.15,182.01,Startup,2489.48,0,Tech Correction
Company_11202,Finance,USA,North America,2020-11-18,270,35.37,Series A,839.05,1.73,Hiring,AI Automation,-4.66,84.82,Enterprise,9549.9,1,Pandemic Impact
Company_11203,Finance,UK,Europe,2022-02-16,761,27.72,Seed,310.35,7.5,Freeze,Overexpansion,3.92,414.5,Startup,21094.92,0,Tech Correction
Company_11204,Healthcare,Australia,Oceania,2025-08-25,324,24.77,Series B,1829.19,-13.9,Hiring,Cost Cutting,5.44,11.51,Mid-size,8025.48,0,AI Restructuring
Company_11205,FinTech,India,Asia,2024-08-10,71,31.06,IPO,1447.18,-8.54,Hiring,Market Downturn,8.69,22.0,Startup,2205.2599999999998,0,AI Restructuring
Company_11206,Tech,Germany,Europe,2023-01-18,87,33.66,Series A,1903.76,6.48,Freeze,AI Automation,-10.54,277.14,Startup,2928.4199999999996,1,Tech Correction
Company_11207,FinTech,Brazil,South America,2025-11-29,533,36.12,Seed,342.78,-6.66,Hiring,Market Downturn,13.2,304.89,Mid-size,19251.96,0,AI Restructuring
Company_11208,FinTech,Brazil,South America,2021-02-12,235,36.9,Seed,933.93,-11.74,Freeze,Restructuring,-19.68,442.83,Enterprise,8671.5,0,Pandemic Impact
Company_11209,FinTech,Germany,Europe,2026-07-23,254,31.25,Series A,1921.96,-1.0,Hiring,Market Downturn,1.5,18.8,Startup,7937.5,0,AI Restructuring
Company_11210,Retail,Australia,Oceania,2025-07-22,167,24.23,IPO,540.09,7.9,Slowdown,Overexpansion,26.39,177.89,Mid-size,4046.41,0,AI Restructuring
Company_11211,Retail,Germany,Europe,2022-12-18,31,10.07,Series C,767.97,6.93,Freeze,Overexpansion,-17.56,208.83,Mid-size,312.17,0,Tech Correction
Company_11212,Energy,Singapore,Asia,2021-06-11,48,14.25,IPO,1956.0,-15.62,Hiring,Cost Cutting,1.12,7.91,Startup,684.0,0,Pandemic Impact
Company_11213,EdTech,Germany,Europe,2025-04-16,93,7.19,Seed,1415.88,-12.17,Slowdown,Overexpansion,20.04,258.81,Startup,668.6700000000001,0,AI Restructuring
Company_11214,EdTech,Canada,North America,2024-11-06,93,39.21,Series B,253.6,-7.45,Slowdown,M&A Activity,5.58,422.99,Startup,3646.53,0,AI Restructuring
Company_11215,Manufacturing,USA,North America,2025-11-19,96,7.27,IPO,94.93,8.7,Freeze,M&A Activity,3.39,31.81,Startup,697.92,0,AI Restructuring
Company_11216,EdTech,USA,North America,2023-03-03,280,21.54,Series B,1678.73,-8.88,Freeze,Market Downturn,12.02,90.74,Enterprise,6031.2,0,Tech Correction
Company_11217,AI,UK,Europe,2026-04-04,200,10.19,Series A,278.92,5.24,Slowdown,Restructuring,1.42,314.08,Mid-size,2038.0,0,AI Restructuring
Company_11218,FinTech,Japan,Asia,2022-11-06,12,1.22,Series A,1682.53,-17.04,Hiring,Restructuring,-8.65,75.58,Startup,14.64,0,Tech Correction
Company_11219,AI,Germany,Europe,2026-02-05,75,17.19,Seed,933.41,-3.78,Freeze,M&A Activity,-7.92,422.74,Mid-size,1289.25,0,AI Restructuring
Company_11220,EdTech,Canada,North America,2025-09-23,172,26.78,IPO,916.2,-1.81,Hiring,Cost Cutting,10.39,262.6,Enterprise,4606.16,0,AI Restructuring
Company_11221,Finance,Singapore,Asia,2024-10-09,76,32.53,Seed,1823.86,-15.82,Hiring,M&A Activity,-12.27,450.16,Enterprise,2472.28,0,AI Restructuring
Company_11222,EdTech,Brazil,South America,2022-06-20,624,27.99,IPO,1055.73,-2.17,Slowdown,M&A Activity,-19.45,480.29,Startup,17465.76,0,Tech Correction
Company_11223,FinTech,Brazil,South America,2024-03-19,64,28.25,Series C,1539.83,-4.05,Hiring,Cost Cutting,-8.85,280.56,Mid-size,1808.0,0,AI Restructuring
Company_11224,AI,UK,Europe,2025-05-16,59,6.68,Seed,945.49,1.47,Slowdown,AI Automation,2.68,163.53,Enterprise,394.12,1,AI Restructuring
Company_11225,Energy,Brazil,South America,2023-04-09,129,5.78,IPO,1604.82,-11.78,Slowdown,Market Downturn,23.3,363.22,Enterprise,745.62,0,Tech Correction
Company_11226,Retail,Germany,Europe,2025-10-05,2,1.43,Seed,998.35,17.34,Freeze,AI Automation,-12.97,406.59,Enterprise,2.86,1,AI Restructuring
Company_11227,Energy,Germany,Europe,2022-10-28,253,29.39,Series C,353.86,-5.07,Hiring,M&A Activity,8.25,170.79,Enterprise,7435.67,0,Tech Correction
Company_11228,Energy,Japan,Asia,2025-08-21,280,39.18,Seed,1112.67,-9.76,Freeze,M&A Activity,-30.1,13.68,Mid-size,10970.4,0,AI Restructuring
Company_11229,FinTech,USA,North America,2023-11-12,286,24.19,Series B,1874.77,-1.06,Freeze,AI Automation,9.11,40.36,Mid-size,6918.34,1,Tech Correction
Company_11230,Healthcare,Brazil,South America,2025-10-09,161,26.59,Series A,1405.74,-2.74,Slowdown,Cost Cutting,-25.14,274.38,Mid-size,4280.99,0,AI Restructuring
Company_11231,AI,Singapore,Asia,2020-01-28,28,12.14,IPO,922.75,-10.05,Freeze,Market Downturn,5.91,428.7,Mid-size,339.92,0,Pandemic Impact
Company_11232,Healthcare,India,Asia,2025-09-06,11,2.67,IPO,686.28,15.11,Hiring,M&A Activity,-20.06,392.67,Startup,29.369999999999997,0,AI Restructuring
Company_11233,Tech,Brazil,South America,2025-11-05,188,21.13,Series C,428.82,-0.94,Slowdown,Overexpansion,-5.7,103.88,Mid-size,3972.4399999999996,0,AI Restructuring
Company_11234,AI,Australia,Oceania,2020-09-25,207,33.4,IPO,212.01,0.29,Hiring,Overexpansion,-8.1,234.09,Mid-size,6913.799999999999,0,Pandemic Impact
Company_11235,Manufacturing,Japan,Asia,2020-09-13,100,28.17,Series B,189.93,-1.08,Slowdown,Overexpansion,10.16,111.36,Startup,2817.0,0,Pandemic Impact
Company_11236,FinTech,Japan,Asia,2023-07-02,515,39.36,Seed,475.12,-17.56,Freeze,Overexpansion,31.56,265.32,Startup,20270.4,0,Tech Correction
Company_11237,Energy,Germany,Europe,2021-06-15,270,35.05,Series C,574.17,-5.21,Freeze,Overexpansion,17.04,91.89,Startup,9463.5,0,Pandemic Impact
Company_11238,Retail,USA,North America,2022-01-08,622,35.06,Series B,1352.19,-5.94,Slowdown,M&A Activity,25.01,413.24,Enterprise,21807.32,0,Tech Correction
Company_11239,EdTech,Singapore,Asia,2024-08-24,68,5.7,Series B,1781.43,-16.06,Freeze,Overexpansion,-0.28,400.63,Startup,387.6,0,AI Restructuring
Company_11240,FinTech,Australia,Oceania,2024-09-12,372,37.2,Series C,1019.82,-11.95,Hiring,Overexpansion,30.85,318.07,Mid-size,13838.400000000001,0,AI Restructuring
Company_11241,Tech,Germany,Europe,2021-08-17,284,32.63,Seed,1580.85,-2.56,Slowdown,M&A Activity,21.29,461.75,Startup,9266.92,0,Pandemic Impact
Company_11242,Healthcare,Canada,North America,2023-08-10,88,28.3,IPO,900.24,-4.07,Hiring,Market Downturn,-17.47,115.64,Mid-size,2490.4,0,Tech Correction
Company_11243,AI,Japan,Asia,2026-11-08,528,31.49,IPO,1898.67,-7.42,Freeze,Market Downturn,10.5,116.56,Enterprise,16626.719999999998,0,AI Restructuring
Company_11244,Finance,Singapore,Asia,2023-11-26,74,4.48,Seed,1659.8,-15.78,Slowdown,Overexpansion,1.31,107.08,Enterprise,331.52000000000004,0,Tech Correction
Company_11245,FinTech,Germany,Europe,2021-10-11,159,16.89,Series C,344.84,4.54,Freeze,AI Automation,11.22,201.76,Enterprise,2685.51,1,Pandemic Impact
Company_11246,FinTech,USA,North America,2025-09-24,36,6.94,Series A,670.94,-13.23,Freeze,Cost Cutting,4.28,479.55,Startup,249.84,0,AI Restructuring
Company_11247,Tech,Brazil,South America,2026-08-22,95,13.01,Series C,215.78,1.07,Hiring,AI Automation,6.68,86.94,Startup,1235.95,1,AI Restructuring
Company_11248,Retail,Singapore,Asia,2020-03-24,370,30.55,Series B,1628.41,-2.22,Slowdown,AI Automation,7.63,55.22,Mid-size,11303.5,1,Pandemic Impact
Company_11249,Healthcare,Japan,Asia,2022-01-21,349,31.59,Series A,1329.93,-6.86,Hiring,M&A Activity,-9.77,456.09,Mid-size,11024.91,0,Tech Correction
Company_11250,EdTech,Brazil,South America,2026-01-22,445,33.97,Seed,1226.76,-7.79,Freeze,AI Automation,-3.92,182.93,Startup,15116.65,1,AI Restructuring
Company_11251,Manufacturing,Australia,Oceania,2026-11-21,576,31.81,Series C,875.69,-9.83,Slowdown,Market Downturn,-32.0,217.71,Startup,18322.559999999998,0,AI Restructuring
Company_11252,Finance,India,Asia,2023-01-04,554,25.6,Series C,864.87,-6.82,Freeze,Cost Cutting,-14.96,486.4,Mid-size,14182.400000000001,0,Tech Correction
Company_11253,Energy,Germany,Europe,2021-04-21,157,28.25,Series B,34.43,3.01,Hiring,Restructuring,15.67,169.93,Enterprise,4435.25,0,Pandemic Impact
Company_11254,Tech,Australia,Oceania,2021-08-05,30,3.84,Series C,896.88,-9.7,Freeze,Cost Cutting,17.49,53.06,Enterprise,115.19999999999999,0,Pandemic Impact
Company_11255,Finance,Singapore,Asia,2026-06-08,210,26.95,Seed,1946.0,2.64,Hiring,Restructuring,22.3,123.57,Enterprise,5659.5,0,AI Restructuring
Company_11256,Retail,Canada,North America,2023-01-04,202,34.57,Seed,1799.2,10.32,Freeze,M&A Activity,27.1,428.4,Startup,6983.14,0,Tech Correction
Company_11257,Tech,Singapore,Asia,2022-07-09,774,28.58,Series B,388.35,3.27,Slowdown,M&A Activity,-3.81,437.77,Enterprise,22120.92,0,Tech Correction
Company_11258,FinTech,Japan,Asia,2023-03-01,57,15.27,Series A,1069.47,10.96,Slowdown,Market Downturn,41.15,269.79,Mid-size,870.39,0,Tech Correction
Company_11259,Tech,Singapore,Asia,2023-07-14,202,11.73,IPO,946.72,0.02,Hiring,Cost Cutting,-1.62,422.53,Mid-size,2369.46,0,Tech Correction
Company_11260,AI,Brazil,South America,2022-10-25,93,25.53,IPO,1941.54,-8.91,Slowdown,Overexpansion,-25.53,365.06,Startup,2374.29,0,Tech Correction
Company_11261,Energy,Japan,Asia,2023-10-20,92,3.23,Series C,1347.31,-8.29,Freeze,AI Automation,21.67,173.09,Mid-size,297.16,1,Tech Correction
Company_11262,FinTech,Australia,Oceania,2024-08-02,127,14.3,IPO,1283.81,2.99,Hiring,Market Downturn,2.61,437.07,Enterprise,1816.1000000000001,0,AI Restructuring
Company_11263,Manufacturing,Germany,Europe,2026-08-20,9,5.57,Series A,1646.98,2.08,Freeze,Cost Cutting,9.18,69.67,Enterprise,50.13,0,AI Restructuring
Company_11264,Retail,Germany,Europe,2025-06-23,156,23.86,Series A,657.03,-8.19,Hiring,Overexpansion,16.61,384.43,Startup,3722.16,0,AI Restructuring
Company_11265,AI,USA,North America,2025-11-01,14,7.86,Seed,723.73,-7.15,Slowdown,Market Downturn,-27.09,492.16,Enterprise,110.04,0,AI Restructuring
Company_11266,AI,Canada,North America,2026-04-21,51,11.03,IPO,150.8,0.68,Hiring,Cost Cutting,14.48,83.26,Startup,562.53,0,AI Restructuring
Company_11267,FinTech,Canada,North America,2021-07-29,302,21.65,Series C,850.65,-0.68,Freeze,Restructuring,-14.91,148.05,Startup,6538.299999999999,0,Pandemic Impact
Company_11268,Finance,UK,Europe,2021-01-16,29,4.36,Series B,1572.02,9.8,Slowdown,Restructuring,-30.95,307.74,Mid-size,126.44000000000001,0,Pandemic Impact
Company_11269,Energy,Canada,North America,2023-02-04,204,28.24,IPO,851.73,-0.61,Slowdown,Overexpansion,0.59,117.19,Startup,5760.96,0,Tech Correction
Company_11270,Finance,UK,Europe,2020-02-21,61,6.42,Series B,71.39,-9.23,Slowdown,Restructuring,-1.62,356.72,Startup,391.62,0,Pandemic Impact
Company_11271,EdTech,USA,North America,2020-05-25,42,15.25,Seed,1256.74,-1.47,Hiring,Overexpansion,17.8,348.51,Enterprise,640.5,0,Pandemic Impact
Company_11272,Healthcare,Canada,North America,2024-10-13,382,30.4,Series B,1045.75,-5.1,Hiring,M&A Activity,-5.4,270.89,Startup,11612.8,0,AI Restructuring
Company_11273,Healthcare,UK,Europe,2023-12-15,189,14.29,Series C,1442.22,1.44,Freeze,Market Downturn,12.95,445.83,Startup,2700.81,0,Tech Correction
Company_11274,Retail,Japan,Asia,2024-08-26,96,9.83,Series A,778.86,-7.0,Hiring,M&A Activity,4.49,402.55,Enterprise,943.6800000000001,0,AI Restructuring
Company_11275,Tech,Australia,Oceania,2024-09-10,281,17.89,Series B,20.33,-7.12,Freeze,Overexpansion,24.23,400.1,Mid-size,5027.09,0,AI Restructuring
Company_11276,Energy,Japan,Asia,2020-08-08,488,38.61,Series A,420.25,-16.43,Hiring,Overexpansion,10.3,321.99,Mid-size,18841.68,0,Pandemic Impact
Company_11277,Tech,India,Asia,2020-07-28,34,9.73,IPO,432.37,-1.13,Slowdown,Market Downturn,-16.85,279.16,Mid-size,330.82,0,Pandemic Impact
Company_11278,EdTech,Brazil,South America,2022-08-14,691,24.09,IPO,1458.11,-4.59,Slowdown,AI Automation,16.52,157.55,Enterprise,16646.19,1,Tech Correction
Company_11279,Manufacturing,Japan,Asia,2026-03-25,172,22.26,Series B,682.15,16.72,Hiring,Overexpansion,-36.36,38.25,Enterprise,3828.7200000000003,0,AI Restructuring
Company_11280,Finance,India,Asia,2025-05-01,199,38.59,Seed,1503.07,-2.75,Slowdown,Restructuring,15.31,327.71,Enterprise,7679.410000000001,0,AI Restructuring
Company_11281,Manufacturing,Australia,Oceania,2026-12-05,266,20.11,Seed,376.97,8.29,Hiring,M&A Activity,29.78,189.73,Enterprise,5349.26,0,AI Restructuring
Company_11282,EdTech,Singapore,Asia,2020-11-27,28,15.57,IPO,65.19,0.49,Freeze,Market Downturn,9.1,0.96,Enterprise,435.96000000000004,0,Pandemic Impact
Company_11283,FinTech,India,Asia,2024-01-12,96,5.65,IPO,131.17,-17.19,Hiring,Restructuring,-3.48,243.12,Enterprise,542.4000000000001,0,AI Restructuring
Company_11284,Energy,UK,Europe,2022-08-24,380,27.58,IPO,1997.79,-4.8,Freeze,Restructuring,24.85,394.03,Startup,10480.4,0,Tech Correction
Company_11285,AI,USA,North America,2025-08-24,174,31.47,Series C,1576.74,-15.58,Slowdown,Market Downturn,-2.08,432.88,Startup,5475.78,0,AI Restructuring
Company_11286,EdTech,India,Asia,2023-11-12,245,9.88,Series C,1669.74,-0.67,Hiring,Cost Cutting,-13.16,216.0,Startup,2420.6000000000004,0,Tech Correction
Company_11287,Tech,USA,North America,2022-11-24,604,32.16,Series C,723.15,2.13,Hiring,Restructuring,15.41,295.89,Enterprise,19424.64,0,Tech Correction
Company_11288,AI,USA,North America,2024-11-13,409,39.33,Series B,916.63,-15.9,Slowdown,Market Downturn,24.34,475.17,Mid-size,16085.97,0,AI Restructuring
Company_11289,Tech,USA,North America,2022-03-04,509,36.64,Series C,1050.06,10.74,Slowdown,Overexpansion,0.03,208.99,Startup,18649.760000000002,0,Tech Correction
Company_11290,Finance,Canada,North America,2024-09-28,319,21.13,Series A,1265.75,3.86,Hiring,Cost Cutting,10.28,416.24,Enterprise,6740.469999999999,0,AI Restructuring
Company_11291,Healthcare,Japan,Asia,2023-04-16,575,32.11,Series A,254.56,-5.62,Freeze,Restructuring,-12.56,435.86,Startup,18463.25,0,Tech Correction
Company_11292,Retail,Japan,Asia,2024-09-30,513,29.05,Series A,1634.83,-9.71,Hiring,M&A Activity,0.53,195.33,Startup,14902.65,0,AI Restructuring
Company_11293,AI,Japan,Asia,2020-01-17,167,16.84,Seed,292.77,-13.34,Freeze,M&A Activity,3.96,359.61,Startup,2812.28,0,Pandemic Impact
Company_11294,Tech,Brazil,South America,2024-07-24,18,2.23,Series A,818.98,-5.27,Hiring,Overexpansion,5.79,242.27,Enterprise,40.14,0,AI Restructuring
Company_11295,Energy,UK,Europe,2022-08-15,98,4.53,Series C,1977.46,18.48,Hiring,Cost Cutting,24.55,403.84,Startup,443.94,0,Tech Correction
Company_11296,Retail,Canada,North America,2021-08-02,131,29.12,Seed,246.45,0.56,Slowdown,Restructuring,4.75,51.42,Mid-size,3814.7200000000003,0,Pandemic Impact
Company_11297,EdTech,Australia,Oceania,2022-07-27,318,13.67,Seed,856.62,2.7,Slowdown,Restructuring,-4.07,329.57,Startup,4347.06,0,Tech Correction
Company_11298,FinTech,Australia,Oceania,2021-06-20,129,12.29,IPO,122.41,-5.81,Hiring,Restructuring,3.72,237.7,Startup,1585.4099999999999,0,Pandemic Impact
Company_11299,Tech,Germany,Europe,2021-05-05,83,8.82,IPO,1315.01,-14.24,Slowdown,Restructuring,10.27,460.86,Mid-size,732.0600000000001,0,Pandemic Impact
Company_11300,FinTech,Brazil,South America,2022-02-25,92,4.44,Series B,1535.15,-5.2,Hiring,AI Automation,14.64,362.46,Enterprise,408.48,1,Tech Correction
Company_11301,Manufacturing,Singapore,Asia,2022-02-03,459,26.47,Series C,603.37,-9.31,Freeze,M&A Activity,-0.3,41.3,Startup,12149.73,0,Tech Correction
Company_11302,AI,Japan,Asia,2025-11-20,153,14.87,IPO,1403.44,-8.37,Slowdown,AI Automation,3.37,330.48,Enterprise,2275.1099999999997,1,AI Restructuring
Company_11303,AI,Brazil,South America,2026-12-13,49,2.92,Seed,518.73,4.07,Slowdown,Overexpansion,0.05,206.12,Enterprise,143.07999999999998,0,AI Restructuring
Company_11304,FinTech,India,Asia,2022-06-06,445,26.72,Series A,599.43,-8.21,Hiring,Overexpansion,4.57,291.01,Enterprise,11890.4,0,Tech Correction
Company_11305,Healthcare,Germany,Europe,2021-06-16,110,14.87,IPO,473.61,-8.09,Hiring,M&A Activity,-17.13,408.89,Enterprise,1635.6999999999998,0,Pandemic Impact
Company_11306,Retail,UK,Europe,2025-02-16,154,13.35,Series B,1325.29,6.51,Hiring,AI Automation,43.87,144.79,Mid-size,2055.9,1,AI Restructuring
Company_11307,FinTech,Japan,Asia,2020-07-21,90,7.32,Series B,1922.87,-4.79,Freeze,Market Downturn,3.57,366.33,Mid-size,658.8000000000001,0,Pandemic Impact
Company_11308,Tech,Brazil,South America,2023-05-02,267,12.62,Series C,1880.3,6.65,Freeze,AI Automation,1.01,54.4,Mid-size,3369.54,1,Tech Correction
Company_11309,Healthcare,Canada,North America,2021-04-06,242,23.94,Series A,1922.02,0.45,Slowdown,Cost Cutting,3.32,314.22,Mid-size,5793.4800000000005,0,Pandemic Impact
Company_11310,EdTech,USA,North America,2021-10-09,259,20.32,Series B,1848.27,-0.25,Slowdown,Cost Cutting,5.46,190.2,Enterprise,5262.88,0,Pandemic Impact
Company_11311,AI,India,Asia,2020-02-21,239,32.52,Series C,610.42,-2.74,Freeze,Restructuring,-21.01,382.56,Startup,7772.280000000001,0,Pandemic Impact
Company_11312,EdTech,Singapore,Asia,2026-05-03,353,29.78,Series C,1565.61,-4.22,Freeze,M&A Activity,3.13,465.69,Mid-size,10512.34,0,AI Restructuring
Company_11313,Retail,Australia,Oceania,2020-02-12,393,30.57,Seed,1992.44,-1.29,Freeze,Market Downturn,-7.97,233.94,Mid-size,12014.01,0,Pandemic Impact
Company_11314,Manufacturing,Japan,Asia,2026-10-20,87,36.71,Series B,887.79,-4.85,Freeze,Market Downturn,13.19,489.94,Startup,3193.77,0,AI Restructuring
Company_11315,Retail,Japan,Asia,2022-05-29,101,3.69,Series C,1526.0,-7.75,Hiring,Overexpansion,11.21,420.58,Startup,372.69,0,Tech Correction
Company_11316,Manufacturing,Germany,Europe,2025-01-21,126,7.84,Series A,928.67,1.3,Freeze,Market Downturn,-15.74,70.74,Mid-size,987.84,0,AI Restructuring
Company_11317,EdTech,India,Asia,2021-10-31,184,37.92,Series A,1842.23,2.55,Slowdown,Market Downturn,-2.95,100.31,Mid-size,6977.280000000001,0,Pandemic Impact
Company_11318,Finance,Canada,North America,2022-09-18,276,9.82,Series C,1680.97,1.36,Hiring,Cost Cutting,15.36,489.45,Enterprise,2710.32,0,Tech Correction
Company_11319,Tech,India,Asia,2021-08-11,271,33.31,Series B,758.62,-10.98,Slowdown,Market Downturn,26.61,170.12,Enterprise,9027.01,0,Pandemic Impact
Company_11320,Retail,Canada,North America,2020-07-28,214,23.51,Series A,1611.5,-9.22,Freeze,Cost Cutting,-9.54,209.64,Enterprise,5031.14,0,Pandemic Impact
Company_11321,FinTech,Brazil,South America,2022-08-24,85,3.88,IPO,1237.73,-8.79,Slowdown,Overexpansion,2.8,65.32,Enterprise,329.8,0,Tech Correction
Company_11322,Tech,Australia,Oceania,2022-11-30,149,8.71,Seed,1519.7,0.5,Hiring,Overexpansion,-1.02,69.58,Startup,1297.7900000000002,0,Tech Correction
Company_11323,AI,Singapore,Asia,2026-06-12,54,6.07,Series C,35.18,-3.34,Slowdown,AI Automation,28.48,9.21,Mid-size,327.78000000000003,1,AI Restructuring
Company_11324,Energy,Germany,Europe,2025-07-01,20,12.28,Series C,908.21,-5.08,Hiring,Market Downturn,35.93,69.61,Enterprise,245.6,0,AI Restructuring
Company_11325,Energy,India,Asia,2020-01-26,198,20.63,Series B,680.78,3.56,Slowdown,M&A Activity,19.39,233.6,Enterprise,4084.74,0,Pandemic Impact
Company_11326,Retail,India,Asia,2026-02-13,238,34.08,Seed,1868.31,-7.46,Slowdown,Market Downturn,0.62,413.71,Mid-size,8111.04,0,AI Restructuring
Company_11327,EdTech,Canada,North America,2020-04-15,312,33.63,Series B,254.03,9.4,Slowdown,M&A Activity,8.02,485.99,Startup,10492.560000000001,0,Pandemic Impact
Company_11328,Manufacturing,India,Asia,2023-09-27,99,4.65,IPO,792.52,7.48,Slowdown,Cost Cutting,22.58,239.11,Mid-size,460.35,0,Tech Correction
Company_11329,Energy,USA,North America,2022-09-20,66,2.89,Series B,1631.38,-3.47,Slowdown,AI Automation,19.8,445.62,Mid-size,190.74,1,Tech Correction
