产品名称,给药途径,剂型,年份,厂家,规格,终端类型,销售额
盐酸雷尼替丁胶囊,口服,胶囊,2017,国药武汉中联四药药业,150mg,城市公立,3879
盐酸雷尼替丁胶囊,口服,胶囊,2017,国药汕头金石制药,150mg,城市公立,260302
盐酸雷尼替丁胶囊,口服,胶囊,2017,大连美罗中药,150mg,城市公立,190
盐酸雷尼替丁胶囊,口服,胶囊,2017,天方药业,150mg,城市公立,299479
盐酸雷尼替丁胶囊,口服,胶囊,2017,天津太平洋制药,150mg,城市公立,288789
盐酸雷尼替丁胶囊,口服,胶囊,2017,太原药业,150mg,城市公立,53622
盐酸雷尼替丁胶囊,口服,胶囊,2017,宜昌人福药业,150mg,城市公立,293659
盐酸雷尼替丁胶囊,口服,胶囊,2017,山东圣鲁制药,150mg,城市公立,3929
盐酸雷尼替丁胶囊,口服,胶囊,2017,山东罗欣药业集团,150mg,城市公立,1548716
盐酸雷尼替丁胶囊,口服,胶囊,2017,常州兰陵制药,150mg,城市公立,4270
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东华南药业集团,150mg,城市公立,662751
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东南国药业,150mg,城市公立,111007
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东恒健制药,150mg,城市公立,715216
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东新峰药业,150mg,城市公立,1478
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东逸舒制药,150mg,城市公立,52291
盐酸雷尼替丁胶囊,口服,胶囊,2017,广东邦民制药,150mg,城市公立,94167
盐酸雷尼替丁胶囊,口服,胶囊,2017,广西两面针亿康药业,150mg,城市公立,3804
盐酸雷尼替丁胶囊,口服,胶囊,2017,康美药业,150mg,城市公立,191
盐酸雷尼替丁胶囊,口服,胶囊,2017,开封制药(集团),150mg,城市公立,225330
盐酸雷尼替丁胶囊,口服,胶囊,2017,新疆华世丹药业,150mg,城市公立,156
盐酸雷尼替丁胶囊,口服,胶囊,2017,昆药集团,150mg,城市公立,7755
盐酸雷尼替丁胶囊,口服,胶囊,2017,水仙药业(建瓯),150mg,城市公立,548
盐酸雷尼替丁胶囊,口服,胶囊,2017,江苏瑞年前进制药,150mg,城市公立,3324
盐酸雷尼替丁胶囊,口服,胶囊,2017,江苏鹏鹞药业,150mg,城市公立,55848
盐酸雷尼替丁胶囊,口服,胶囊,2017,江苏黄河药业,150mg,城市公立,73905
盐酸雷尼替丁胶囊,口服,胶囊,2017,江西新赣江药业,150mg,城市公立,357
盐酸雷尼替丁胶囊,口服,胶囊,2017,江西汇仁药业,150mg,城市公立,21163
盐酸雷尼替丁胶囊,口服,胶囊,2017,河北永丰药业,150mg,城市公立,10026
盐酸雷尼替丁胶囊,口服,胶囊,2017,河南福森药业,150mg,城市公立,36454
盐酸雷尼替丁胶囊,口服,胶囊,2017,浙江康恩贝制药,150mg,城市公立,136021
盐酸雷尼替丁胶囊,口服,胶囊,2017,浙江普洛康裕制药,150mg,城市公立,9103
盐酸雷尼替丁胶囊,口服,胶囊,2017,浙江瑞新药业,150mg,城市公立,63
盐酸雷尼替丁胶囊,口服,胶囊,2017,海南制药,150mg,城市公立,44743
盐酸雷尼替丁胶囊,口服,胶囊,2017,海口制药,150mg,城市公立,31373
盐酸雷尼替丁胶囊,口服,胶囊,2017,湖北午时药业,150mg,城市公立,1521
盐酸雷尼替丁胶囊,口服,胶囊,2017,湖南亚大制药,150mg,城市公立,39443
盐酸雷尼替丁胶囊,口服,胶囊,2017,湖南新汇制药,150mg,城市公立,1402
盐酸雷尼替丁胶囊,口服,胶囊,2017,湖南汉森制药,150mg,城市公立,137809
盐酸雷尼替丁胶囊,口服,胶囊,2017,玉瑞生物(安阳)药业,150mg,城市公立,6197
盐酸雷尼替丁胶囊,口服,胶囊,2017,现代哈森(商丘)药业,150mg,城市公立,297077
盐酸雷尼替丁胶囊,口服,胶囊,2017,瑞阳制药,150mg,城市公立,215629
盐酸雷尼替丁胶囊,口服,胶囊,2017,白云山东泰商丘药业,150mg,城市公立,2391
盐酸雷尼替丁胶囊,口服,胶囊,2017,石家庄四药,150mg,城市公立,830537
盐酸雷尼替丁胶囊,口服,胶囊,2017,石家庄康力药业,150mg,城市公立,78363
盐酸雷尼替丁胶囊,口服,胶囊,2017,石药欧意药业,150mg,城市公立,820750
盐酸雷尼替丁胶囊,口服,胶囊,2017,福州海王福药制药,150mg,城市公立,307923
盐酸雷尼替丁胶囊,口服,胶囊,2017,福建古田药业,150mg,城市公立,15855
盐酸雷尼替丁胶囊,口服,胶囊,2017,苏州弘森药业,150mg,城市公立,46348
盐酸雷尼替丁胶囊,口服,胶囊,2017,蚌埠丰原涂山制药,150mg,城市公立,8498
盐酸雷尼替丁胶囊,口服,胶囊,2017,西南药业,150mg,城市公立,32583
盐酸雷尼替丁胶囊,口服,胶囊,2017,西安风华药业,150mg,城市公立,103
盐酸雷尼替丁胶囊,口服,胶囊,2017,赛诺菲,150mg,城市公立,168881
盐酸雷尼替丁胶囊,口服,胶囊,2017,辅仁药业集团,150mg,城市公立,1181961
盐酸雷尼替丁胶囊,口服,胶囊,2017,辰欣药业,150mg,城市公立,70299
盐酸雷尼替丁胶囊,口服,胶囊,2017,重庆科瑞制药(集团),150mg,城市公立,25231
盐酸雷尼替丁胶囊,口服,胶囊,2017,重庆迪康长江制药,150mg,城市公立,530
盐酸雷尼替丁胶囊,口服,胶囊,2017,重庆青阳药业,150mg,城市公立,4496
盐酸雷尼替丁胶囊,口服,胶囊,2017,金陵药业南京金陵制药,150mg,城市公立,883
盐酸雷尼替丁胶囊,口服,胶囊,2017,鲁抗医药赛特,150mg,城市公立,69196
盐酸雷尼替丁胶囊,口服,胶囊,2017,龙晖药业,150mg,城市公立,64710
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海世康特制药,150mg,城市公立,84271
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海云峰药业,150mg,城市公立,11960
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海信谊万象药业,150mg,城市公立,13579
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海信谊天平药业,150mg,城市公立,1697
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海旭东海普药业,150mg,城市公立,486428
盐酸雷尼替丁胶囊,口服,胶囊,2018,上海衡山药业,150mg,城市公立,248555
盐酸雷尼替丁胶囊,口服,胶囊,2018,云南昊邦制药,150mg,城市公立,101874
盐酸雷尼替丁胶囊,口服,胶囊,2018,云鹏医药集团,150mg,城市公立,93172
盐酸雷尼替丁胶囊,口服,胶囊,2018,佛山手心制药,150mg,城市公立,2433896
盐酸雷尼替丁胶囊,口服,胶囊,2018,北京春风药业,150mg,城市公立,263463
盐酸雷尼替丁胶囊,口服,胶囊,2018,北大医药,150mg,城市公立,12113
盐酸雷尼替丁胶囊,口服,胶囊,2018,华润双鹤利民药业(济南),150mg,城市公立,273137
盐酸雷尼替丁胶囊,口服,胶囊,2018,四川通园制药集团,150mg,城市公立,48975
盐酸雷尼替丁胶囊,口服,胶囊,2018,国药武汉中联四药药业,150mg,城市公立,-25
盐酸雷尼替丁胶囊,口服,胶囊,2018,国药汕头金石制药,150mg,城市公立,1415
盐酸雷尼替丁胶囊,口服,胶囊,2018,大连美罗中药,150mg,城市公立,205
盐酸雷尼替丁胶囊,口服,胶囊,2018,天方药业,150mg,城市公立,231028
盐酸雷尼替丁胶囊,口服,胶囊,2018,天津太平洋制药,150mg,城市公立,943526
盐酸雷尼替丁胶囊,口服,胶囊,2018,太原药业,150mg,城市公立,144786
盐酸雷尼替丁胶囊,口服,胶囊,2018,宜昌人福药业,150mg,城市公立,1918918
盐酸雷尼替丁胶囊,口服,胶囊,2018,山东罗欣药业集团,150mg,城市公立,123370
盐酸雷尼替丁胶囊,口服,胶囊,2018,常州兰陵制药,150mg,城市公立,12633
盐酸雷尼替丁胶囊,口服,胶囊,2018,广东华南药业集团,150mg,城市公立,18250
盐酸雷尼替丁胶囊,口服,胶囊,2018,广东恒健制药,150mg,城市公立,512067
盐酸雷尼替丁胶囊,口服,胶囊,2018,广东逸舒制药,150mg,城市公立,4743
盐酸雷尼替丁胶囊,口服,胶囊,2018,开封制药(集团),150mg,城市公立,115155
盐酸雷尼替丁胶囊,口服,胶囊,2018,新疆华世丹药业,150mg,城市公立,223
盐酸雷尼替丁胶囊,口服,胶囊,2018,昆药集团,150mg,城市公立,392513
盐酸雷尼替丁胶囊,口服,胶囊,2018,江苏鹏鹞药业,150mg,城市公立,117607
盐酸雷尼替丁胶囊,口服,胶囊,2018,江苏黄河药业,150mg,城市公立,5282
盐酸雷尼替丁胶囊,口服,胶囊,2018,江西汇仁药业,150mg,城市公立,382
盐酸雷尼替丁胶囊,口服,胶囊,2018,河南福森药业,150mg,城市公立,222853
盐酸雷尼替丁胶囊,口服,胶囊,2018,浙江康恩贝制药,150mg,城市公立,504118
盐酸雷尼替丁胶囊,口服,胶囊,2018,浙江普洛康裕制药,150mg,城市公立,1897
盐酸雷尼替丁胶囊,口服,胶囊,2018,海南制药,150mg,城市公立,57623
盐酸雷尼替丁胶囊,口服,胶囊,2018,海口制药,150mg,城市公立,18308
盐酸雷尼替丁胶囊,口服,胶囊,2018,湖北午时药业,150mg,城市公立,816
盐酸雷尼替丁胶囊,口服,胶囊,2018,湖北民康制药,150mg,城市公立,7399
盐酸雷尼替丁胶囊,口服,胶囊,2018,湖南亚大制药,150mg,城市公立,38894
盐酸雷尼替丁胶囊,口服,胶囊,2018,湖南汉森制药,150mg,城市公立,160415
盐酸雷尼替丁胶囊,口服,胶囊,2018,现代哈森(商丘)药业,150mg,城市公立,66596
盐酸雷尼替丁胶囊,口服,胶囊,2018,瑞阳制药,150mg,城市公立,570149
盐酸雷尼替丁胶囊,口服,胶囊,2018,白云山东泰商丘药业,150mg,城市公立,1707
盐酸雷尼替丁胶囊,口服,胶囊,2018,石家庄以岭药业,150mg,城市公立,359
盐酸雷尼替丁胶囊,口服,胶囊,2018,石家庄四药,150mg,城市公立,652279
盐酸雷尼替丁胶囊,口服,胶囊,2018,石家庄康力药业,150mg,城市公立,3048
盐酸雷尼替丁胶囊,口服,胶囊,2018,石药欧意药业,150mg,城市公立,1537826
盐酸雷尼替丁胶囊,口服,胶囊,2018,福州海王福药制药,150mg,城市公立,135896
盐酸雷尼替丁胶囊,口服,胶囊,2018,福建古田药业,150mg,城市公立,1446
盐酸雷尼替丁胶囊,口服,胶囊,2018,苏州弘森药业,150mg,城市公立,19154
盐酸雷尼替丁胶囊,口服,胶囊,2018,西南药业,150mg,城市公立,22199
盐酸雷尼替丁胶囊,口服,胶囊,2018,赛诺菲,150mg,城市公立,97793
盐酸雷尼替丁胶囊,口服,胶囊,2018,辅仁药业集团,150mg,城市公立,1157082
盐酸雷尼替丁胶囊,口服,胶囊,2018,辰欣药业,150mg,城市公立,30698
盐酸雷尼替丁胶囊,口服,胶囊,2018,重庆科瑞制药(集团),150mg,城市公立,11206
盐酸雷尼替丁胶囊,口服,胶囊,2018,鲁抗医药赛特,150mg,城市公立,6164
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海世康特制药,150mg,城市公立,9960
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海云峰药业,150mg,城市公立,24017
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海信谊万象药业,150mg,城市公立,5748
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海信谊天平药业,150mg,城市公立,11183
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海旭东海普药业,150mg,城市公立,448747
盐酸雷尼替丁胶囊,口服,胶囊,2019,上海衡山药业,150mg,城市公立,220658
盐酸雷尼替丁胶囊,口服,胶囊,2019,云鹏医药集团,150mg,城市公立,134381
盐酸雷尼替丁胶囊,口服,胶囊,2019,佛山手心制药,150mg,城市公立,2312853
盐酸雷尼替丁胶囊,口服,胶囊,2019,北京春风药业,150mg,城市公立,265016
盐酸雷尼替丁胶囊,口服,胶囊,2019,北大医药,150mg,城市公立,18813
盐酸雷尼替丁胶囊,口服,胶囊,2019,华润双鹤利民药业(济南),150mg,城市公立,172976
盐酸雷尼替丁胶囊,口服,胶囊,2019,四川通园制药集团,150mg,城市公立,117612
盐酸雷尼替丁胶囊,口服,胶囊,2019,天方药业,150mg,城市公立,219109
盐酸雷尼替丁胶囊,口服,胶囊,2019,天津太平洋制药,150mg,城市公立,175694
盐酸雷尼替丁胶囊,口服,胶囊,2019,太原药业,150mg,城市公立,7400
盐酸雷尼替丁胶囊,口服,胶囊,2019,安徽圣鹰药业,150mg,城市公立,1601
盐酸雷尼替丁胶囊,口服,胶囊,2019,宜昌人福药业,150mg,城市公立,1638062
盐酸雷尼替丁胶囊,口服,胶囊,2019,山东罗欣药业集团,150mg,城市公立,22874
盐酸雷尼替丁胶囊,口服,胶囊,2019,常州兰陵制药,150mg,城市公立,5163
盐酸雷尼替丁胶囊,口服,胶囊,2019,广东华南药业集团,150mg,城市公立,151593
盐酸雷尼替丁胶囊,口服,胶囊,2019,广东恒健制药,150mg,城市公立,771269
盐酸雷尼替丁胶囊,口服,胶囊,2019,广东逸舒制药,150mg,城市公立,14948
盐酸雷尼替丁胶囊,口服,胶囊,2019,开封制药(集团),150mg,城市公立,70905
盐酸雷尼替丁胶囊,口服,胶囊,2019,新疆华世丹药业,150mg,城市公立,223
盐酸雷尼替丁胶囊,口服,胶囊,2019,新疆银朵兰维药,150mg,城市公立,589
盐酸雷尼替丁胶囊,口服,胶囊,2019,昆药集团,150mg,城市公立,10189
盐酸雷尼替丁胶囊,口服,胶囊,2019,江苏鹏鹞药业,150mg,城市公立,147861
盐酸雷尼替丁胶囊,口服,胶囊,2019,河南福森药业,150mg,城市公立,235178
盐酸雷尼替丁胶囊,口服,胶囊,2019,浙江康恩贝制药,150mg,城市公立,643304
盐酸雷尼替丁胶囊,口服,胶囊,2019,海南制药,150mg,城市公立,52554
盐酸雷尼替丁胶囊,口服,胶囊,2019,湖北民康制药,150mg,城市公立,7009
盐酸雷尼替丁胶囊,口服,胶囊,2019,湖南汉森制药,150mg,城市公立,822842
盐酸雷尼替丁胶囊,口服,胶囊,2019,濮阳汇元药业,150mg,城市公立,54
盐酸雷尼替丁胶囊,口服,胶囊,2019,现代哈森(商丘)药业,150mg,城市公立,86947
盐酸雷尼替丁胶囊,口服,胶囊,2019,瑞阳制药,150mg,城市公立,685866
盐酸雷尼替丁胶囊,口服,胶囊,2019,石家庄以岭药业,150mg,城市公立,6205
盐酸雷尼替丁胶囊,口服,胶囊,2019,石家庄四药,150mg,城市公立,69148
盐酸雷尼替丁胶囊,口服,胶囊,2019,石药欧意药业,150mg,城市公立,990547
盐酸雷尼替丁胶囊,口服,胶囊,2019,福州海王福药制药,150mg,城市公立,87170
盐酸雷尼替丁胶囊,口服,胶囊,2019,苏州弘森药业,150mg,城市公立,22624
盐酸雷尼替丁胶囊,口服,胶囊,2019,蚌埠丰原涂山制药,150mg,城市公立,1137
盐酸雷尼替丁胶囊,口服,胶囊,2019,西南药业,150mg,城市公立,185
盐酸雷尼替丁胶囊,口服,胶囊,2019,赛诺菲,150mg,城市公立,411
盐酸雷尼替丁胶囊,口服,胶囊,2019,赤峰万泽药业,150mg,城市公立,115
盐酸雷尼替丁胶囊,口服,胶囊,2019,辅仁药业集团,150mg,城市公立,1102533
盐酸雷尼替丁胶囊,口服,胶囊,2019,辰欣药业,150mg,城市公立,12366
盐酸雷尼替丁胶囊,口服,胶囊,2019,重庆科瑞制药(集团),150mg,城市公立,4915
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海世康特制药,150mg,城市公立,9321
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海云峰药业,150mg,城市公立,1643
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海信谊万象药业,150mg,城市公立,2014
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海信谊天平药业,150mg,城市公立,7677
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海旭东海普药业,150mg,城市公立,280275
盐酸雷尼替丁胶囊,口服,胶囊,2020,上海衡山药业,150mg,城市公立,153045
盐酸雷尼替丁胶囊,口服,胶囊,2020,云鹏医药集团,150mg,城市公立,259022
盐酸雷尼替丁胶囊,口服,胶囊,2020,佛山手心制药,150mg,城市公立,1312110
盐酸雷尼替丁胶囊,口服,胶囊,2020,北京春风药业,150mg,城市公立,145236
盐酸雷尼替丁胶囊,口服,胶囊,2020,北大医药,150mg,城市公立,26138
盐酸雷尼替丁胶囊,口服,胶囊,2020,华润双鹤利民药业(济南),150mg,城市公立,101076
盐酸雷尼替丁胶囊,口服,胶囊,2020,大连美罗中药,150mg,城市公立,531
盐酸雷尼替丁胶囊,口服,胶囊,2020,天方药业,150mg,城市公立,190253
盐酸雷尼替丁胶囊,口服,胶囊,2020,天津太平洋制药,150mg,城市公立,29459
盐酸雷尼替丁胶囊,口服,胶囊,2020,太原药业,150mg,城市公立,9624
盐酸雷尼替丁胶囊,口服,胶囊,2020,宜昌人福药业,150mg,城市公立,777881
盐酸雷尼替丁胶囊,口服,胶囊,2020,广东华南药业集团,150mg,城市公立,-1289
盐酸雷尼替丁胶囊,口服,胶囊,2020,广东恒健制药,150mg,城市公立,739019
盐酸雷尼替丁胶囊,口服,胶囊,2020,广东新峰药业,150mg,城市公立,179
