,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
23543,2000,Sydney,Athletics,Athletics,Susanthika Jayasinghe,SRI,Women,200M,Silver,Sri Lanka
23544,2000,Sydney,Athletics,Athletics,Maria Vasco,ESP,Women,20KM Race Walk,Bronze,Spain
23545,2000,Sydney,Athletics,Athletics,Liping Wang,CHN,Women,20KM Race Walk,Gold,China
23546,2000,Sydney,Athletics,Athletics,Kjersti Plaetzer,NOR,Women,20KM Race Walk,Silver,Norway
23547,2000,Sydney,Athletics,Athletics,Vladimir Andreyev,RUS,Men,20KM Walk,Bronze,Russia
23548,2000,Sydney,Athletics,Athletics,Robert Korzeniowski,POL,Men,20KM Walk,Gold,Poland
23549,2000,Sydney,Athletics,Athletics,Noe Hernandez,MEX,Men,20KM Walk,Silver,Mexico
23550,2000,Sydney,Athletics,Athletics,Ali Ezzine,MAR,Men,3000M Steeplechase,Bronze,Morocco
23551,2000,Sydney,Athletics,Athletics,Reuben Kosgei,KEN,Men,3000M Steeplechase,Gold,Kenya
23552,2000,Sydney,Athletics,Athletics,Wilson Boit Kipketer,KEN,Men,3000M Steeplechase,Silver,Kenya
23553,2000,Sydney,Athletics,Athletics,Greg Haughton,JAM,Men,400M,Bronze,Jamaica
23554,2000,Sydney,Athletics,Athletics,Michael Johnson,USA,Men,400M,Gold,United States
23555,2000,Sydney,Athletics,Athletics,Alvin Harrison,USA,Men,400M,Silver,United States
23556,2000,Sydney,Athletics,Athletics,Katharine Merry,GBR,Women,400M,Bronze,United Kingdom
23557,2000,Sydney,Athletics,Athletics,Cathy Freeman,AUS,Women,400M,Gold,Australia
23558,2000,Sydney,Athletics,Athletics,Lorraine Graham,JAM,Women,400M,Silver,Jamaica
23559,2000,Sydney,Athletics,Athletics,Llewellyn Herbert,RSA,Men,400M Hurdles,Bronze,South Africa
23560,2000,Sydney,Athletics,Athletics,Angelo Taylor,USA,Men,400M Hurdles,Gold,United States
23561,2000,Sydney,Athletics,Athletics,Hadi Somayli,KSA,Men,400M Hurdles,Silver,Saudi Arabia
23562,2000,Sydney,Athletics,Athletics,Nouzha Bidouane,MAR,Women,400M Hurdles,Bronze,Morocco
23563,2000,Sydney,Athletics,Athletics,Irina Privalova,RUS,Women,400M Hurdles,Gold,Russia
23564,2000,Sydney,Athletics,Athletics,Deon Marie Hemmings,JAM,Women,400M Hurdles,Silver,Jamaica
23565,2000,Sydney,Athletics,Athletics,Jose Angel Cesar,CUB,Men,4X100M Relay,Bronze,Cuba
23566,2000,Sydney,Athletics,Athletics,Ivan Garcia,CUB,Men,4X100M Relay,Bronze,Cuba
23567,2000,Sydney,Athletics,Athletics,Freddy Mayola,CUB,Men,4X100M Relay,Bronze,Cuba
23568,2000,Sydney,Athletics,Athletics,Luis Alberto Perez,CUB,Men,4X100M Relay,Bronze,Cuba
23569,2000,Sydney,Athletics,Athletics,Kenneth Brokenburr,USA,Men,4X100M Relay,Gold,United States
23570,2000,Sydney,Athletics,Athletics,Jon Drummond,USA,Men,4X100M Relay,Gold,United States
23571,2000,Sydney,Athletics,Athletics,Maurice Greene,USA,Men,4X100M Relay,Gold,United States
23572,2000,Sydney,Athletics,Athletics,Brian Lewis,USA,Men,4X100M Relay,Gold,United States
23573,2000,Sydney,Athletics,Athletics,Tim Montgomery,USA,Men,4X100M Relay,Gold,United States
23574,2000,Sydney,Athletics,Athletics,Bernard Williams Iii,USA,Men,4X100M Relay,Gold,United States
23575,2000,Sydney,Athletics,Athletics,Vicente De Lima,BRA,Men,4X100M Relay,Silver,Brazil
23576,2000,Sydney,Athletics,Athletics,Edson Ribeiro,BRA,Men,4X100M Relay,Silver,Brazil
23577,2000,Sydney,Athletics,Athletics,Andre Domingos Silva,BRA,Men,4X100M Relay,Silver,Brazil
23578,2000,Sydney,Athletics,Athletics,Claudinei Silva,BRA,Men,4X100M Relay,Silver,Brazil
23579,2000,Sydney,Athletics,Athletics,Claudio Roberto Souza,BRA,Men,4X100M Relay,Silver,Brazil
23580,2000,Sydney,Athletics,Athletics,Torri Edwards,USA,Women,4X100M Relay,Bronze,United States
23581,2000,Sydney,Athletics,Athletics,Chryste Gaines,USA,Women,4X100M Relay,Bronze,United States
23582,2000,Sydney,Athletics,Athletics,Nanceen Perry,USA,Women,4X100M Relay,Bronze,United States
23583,2000,Sydney,Athletics,Athletics,Passion Richardson,USA,Women,4X100M Relay,Bronze,United States
23584,2000,Sydney,Athletics,Athletics,Pauline Elaine Davis,BAH,Women,4X100M Relay,Gold,Bahamas
23585,2000,Sydney,Athletics,Athletics,Debbie Ferguson-Mckenzie,BAH,Women,4X100M Relay,Gold,Bahamas
23586,2000,Sydney,Athletics,Athletics,Sevatheda Fynes,BAH,Women,4X100M Relay,Gold,Bahamas
23587,2000,Sydney,Athletics,Athletics,Eldice Lewis,BAH,Women,4X100M Relay,Gold,Bahamas
23588,2000,Sydney,Athletics,Athletics,Chandra Sturrup,BAH,Women,4X100M Relay,Gold,Bahamas
23589,2000,Sydney,Athletics,Athletics,Veronica Campbell-Brown,JAM,Women,4X100M Relay,Silver,Jamaica
23590,2000,Sydney,Athletics,Athletics,Merlene Frazer,JAM,Women,4X100M Relay,Silver,Jamaica
23591,2000,Sydney,Athletics,Athletics,Tanya Lawrence,JAM,Women,4X100M Relay,Silver,Jamaica
23592,2000,Sydney,Athletics,Athletics,Beverly Mcdonald,JAM,Women,4X100M Relay,Silver,Jamaica
23593,2000,Sydney,Athletics,Athletics,Merlene Ottey-Page,JAM,Women,4X100M Relay,Silver,Jamaica
23594,2000,Sydney,Athletics,Athletics,Sanjay Ayre,JAM,Men,4X400M Relay,Bronze,Jamaica
23595,2000,Sydney,Athletics,Athletics,Michael Blackwood,JAM,Men,4X400M Relay,Bronze,Jamaica
23596,2000,Sydney,Athletics,Athletics,Greg Haughton,JAM,Men,4X400M Relay,Bronze,Jamaica
23597,2000,Sydney,Athletics,Athletics,Michael Mcdonald,JAM,Men,4X400M Relay,Bronze,Jamaica
23598,2000,Sydney,Athletics,Athletics,Danny Mcfarlane,JAM,Men,4X400M Relay,Bronze,Jamaica
23599,2000,Sydney,Athletics,Athletics,Christopher Williams,JAM,Men,4X400M Relay,Bronze,Jamaica
23600,2000,Sydney,Athletics,Athletics,Nduka Awazie,NGR,Men,4X400M Relay,Silver,Nigeria
23601,2000,Sydney,Athletics,Athletics,Sunday Bada,NGR,Men,4X400M Relay,Silver,Nigeria
23602,2000,Sydney,Athletics,Athletics,Clement Chukwu,NGR,Men,4X400M Relay,Silver,Nigeria
23603,2000,Sydney,Athletics,Athletics,Fidelis Gadzama,NGR,Men,4X400M Relay,Silver,Nigeria
23604,2000,Sydney,Athletics,Athletics,Jude Monye,NGR,Men,4X400M Relay,Silver,Nigeria
23605,2000,Sydney,Athletics,Athletics,Enefiok Udo Obong,NGR,Men,4X400M Relay,Silver,Nigeria
23606,2000,Sydney,Athletics,Athletics,Svetlana Goncharenko,RUS,Women,4X400M Relay,Bronze,Russia
23607,2000,Sydney,Athletics,Athletics,Olga Kotlyarova,RUS,Women,4X400M Relay,Bronze,Russia
23608,2000,Sydney,Athletics,Athletics,Natalya Nazarova,RUS,Women,4X400M Relay,Bronze,Russia
23609,2000,Sydney,Athletics,Athletics,Irina Privalova,RUS,Women,4X400M Relay,Bronze,Russia
23610,2000,Sydney,Athletics,Athletics,Yulia Sotnikova,RUS,Women,4X400M Relay,Bronze,Russia
23611,2000,Sydney,Athletics,Athletics,Olesya Zykina,RUS,Women,4X400M Relay,Bronze,Russia
23612,2000,Sydney,Athletics,Athletics,Andrea Anderson,USA,Women,4X400M Relay,Gold,United States
23613,2000,Sydney,Athletics,Athletics,Latasha Colander,USA,Women,4X400M Relay,Gold,United States
23614,2000,Sydney,Athletics,Athletics,Monique Hennagan,USA,Women,4X400M Relay,Gold,United States
23615,2000,Sydney,Athletics,Athletics,Jearl Miles,USA,Women,4X400M Relay,Gold,United States
23616,2000,Sydney,Athletics,Athletics,Michelle Burgher,JAM,Women,4X400M Relay,Silver,Jamaica
23617,2000,Sydney,Athletics,Athletics,Lorraine Graham,JAM,Women,4X400M Relay,Silver,Jamaica
23618,2000,Sydney,Athletics,Athletics,Deon Marie Hemmings,JAM,Women,4X400M Relay,Silver,Jamaica
23619,2000,Sydney,Athletics,Athletics,Charmaine Howell,JAM,Women,4X400M Relay,Silver,Jamaica
23620,2000,Sydney,Athletics,Athletics,Sandie Richards,JAM,Women,4X400M Relay,Silver,Jamaica
23621,2000,Sydney,Athletics,Athletics,Catherine Scott-Pomales,JAM,Women,4X400M Relay,Silver,Jamaica
23622,2000,Sydney,Athletics,Athletics,Brahim Lahlafi,MAR,Men,5000M,Bronze,Morocco
23623,2000,Sydney,Athletics,Athletics,Millon Wolde,ETH,Men,5000M,Gold,Ethiopia
23624,2000,Sydney,Athletics,Athletics,Ali Saidi-Sief,ALG,Men,5000M,Silver,Algeria
23625,2000,Sydney,Athletics,Athletics,Gete Wami,ETH,Women,5000M,Bronze,Ethiopia
23626,2000,Sydney,Athletics,Athletics,Gabriela Szabo,ROU,Women,5000M,Gold,
23627,2000,Sydney,Athletics,Athletics,Sonia O'Sullivan,IRL,Women,5000M,Silver,Ireland
23628,2000,Sydney,Athletics,Athletics,Joel Sanchez Guerrero,MEX,Men,50KM Walk,Bronze,Mexico
23629,2000,Sydney,Athletics,Athletics,Robert Korzeniowski,POL,Men,50KM Walk,Gold,Poland
23630,2000,Sydney,Athletics,Athletics,Aigars Fadejevs,LAT,Men,50KM Walk,Silver,Latvia
23631,2000,Sydney,Athletics,Athletics,Djabir Said Guerni,ALG,Men,800M,Bronze,Algeria
23632,2000,Sydney,Athletics,Athletics,Nils Schumann,GER,Men,800M,Gold,Germany
23633,2000,Sydney,Athletics,Athletics,Wilson Kipketer,DEN,Men,800M,Silver,Denmark
23634,2000,Sydney,Athletics,Athletics,Kelly Holmes,GBR,Women,800M,Bronze,United Kingdom
23635,2000,Sydney,Athletics,Athletics,Maria Mutola,MOZ,Women,800M,Gold,Mozambique
23636,2000,Sydney,Athletics,Athletics,Stephanie Graf,AUT,Women,800M,Silver,Austria
23637,2000,Sydney,Athletics,Athletics,Chris Huffins,USA,Men,Decathlon,Bronze,United States
23638,2000,Sydney,Athletics,Athletics,Erki Nool,EST,Men,Decathlon,Gold,Estonia
23639,2000,Sydney,Athletics,Athletics,Roman Sebrle,CZE,Men,Decathlon,Silver,Czech Republic
23640,2000,Sydney,Athletics,Athletics,Frantz Kruger,RSA,Men,Discus Throw,Bronze,South Africa
23641,2000,Sydney,Athletics,Athletics,Virgilijus Alekna,LTU,Men,Discus Throw,Gold,Lithuania
23642,2000,Sydney,Athletics,Athletics,Lars Riedel,GER,Men,Discus Throw,Silver,Germany
23643,2000,Sydney,Athletics,Athletics,Iryna Yatchenko,BLR,Women,Discus Throw,Bronze,Belarus
23644,2000,Sydney,Athletics,Athletics,Ellina Zvereva,BLR,Women,Discus Throw,Gold,Belarus
23645,2000,Sydney,Athletics,Athletics,Anastasia Kelesidou,GRE,Women,Discus Throw,Silver,Greece
23646,2000,Sydney,Athletics,Athletics,Igor Astapkovich,BLR,Men,Hammer Throw,Bronze,Belarus
23647,2000,Sydney,Athletics,Athletics,Szymon Ziolkowski,POL,Men,Hammer Throw,Gold,Poland
23648,2000,Sydney,Athletics,Athletics,Nicola Vizzoni,ITA,Men,Hammer Throw,Silver,Italy
23649,2000,Sydney,Athletics,Athletics,Kirsten Muenchow,GER,Women,Hammer Throw,Bronze,Germany
23650,2000,Sydney,Athletics,Athletics,Kamila Skolimowska,POL,Women,Hammer Throw,Gold,Poland
23651,2000,Sydney,Athletics,Athletics,Olga Kuzenkova,RUS,Women,Hammer Throw,Silver,Russia
23652,2000,Sydney,Athletics,Athletics,Natalya Sazanovich,BLR,Women,Heptathlon,Bronze,Belarus
23653,2000,Sydney,Athletics,Athletics,Denise Lewis,GBR,Women,Heptathlon,Gold,United Kingdom
23654,2000,Sydney,Athletics,Athletics,Yelena Prokhorova,RUS,Women,Heptathlon,Silver,Russia
23655,2000,Sydney,Athletics,Athletics,Abderrahmane Hammad,ALG,Men,High Jump,Bronze,Algeria
23656,2000,Sydney,Athletics,Athletics,Sergey Kliugin,RUS,Men,High Jump,Gold,Russia
23657,2000,Sydney,Athletics,Athletics,Javier Sotomayor,CUB,Men,High Jump,Silver,Cuba
23658,2000,Sydney,Athletics,Athletics,Kajsa Bergqvist,SWE,Women,High Jump,Bronze,Sweden
23659,2000,Sydney,Athletics,Athletics,Oana Pantelimon,ROU,Women,High Jump,Bronze,
23660,2000,Sydney,Athletics,Athletics,Yelena Yelesina,RUS,Women,High Jump,Gold,Russia
23661,2000,Sydney,Athletics,Athletics,Hestrie Cloete,RSA,Women,High Jump,Silver,South Africa
23662,2000,Sydney,Athletics,Athletics,Sergey Makarov,RUS,Men,Javelin Throw,Bronze,Russia
23663,2000,Sydney,Athletics,Athletics,Jan Zelezny,CZE,Men,Javelin Throw,Gold,Czech Republic
23664,2000,Sydney,Athletics,Athletics,Steve Backley,GBR,Men,Javelin Throw,Silver,United Kingdom
23665,2000,Sydney,Athletics,Athletics,Osleidys Menendez,CUB,Women,Javelin Throw,Bronze,Cuba
23666,2000,Sydney,Athletics,Athletics,Trine Hattestad,NOR,Women,Javelin Throw,Gold,Norway
23667,2000,Sydney,Athletics,Athletics,Mirella Maniani-Tzelili,GRE,Women,Javelin Throw,Silver,Greece
23668,2000,Sydney,Athletics,Athletics,Roman Schurenko,UKR,Men,Long Jump,Bronze,Ukraine
23669,2000,Sydney,Athletics,Athletics,Ivan Pedroso,CUB,Men,Long Jump,Gold,Cuba
23670,2000,Sydney,Athletics,Athletics,Jai Taurima,AUS,Men,Long Jump,Silver,Australia
23671,2000,Sydney,Athletics,Athletics,Tatyana Kotova,RUS,Women,Long Jump,Bronze,Russia
23672,2000,Sydney,Athletics,Athletics,Heike Drechsler,GER,Women,Long Jump,Gold,Germany
23673,2000,Sydney,Athletics,Athletics,Fiona May,ITA,Women,Long Jump,Silver,Italy
23674,2000,Sydney,Athletics,Athletics,Tesfaye Tola,ETH,Men,Marathon,Bronze,Ethiopia
23675,2000,Sydney,Athletics,Athletics,Joyce Chepchumba,KEN,Men,Marathon,Bronze,Kenya
23676,2000,Sydney,Athletics,Athletics,Gezahegne Abera,ETH,Men,Marathon,Gold,Ethiopia
23677,2000,Sydney,Athletics,Athletics,Erick Wainaina,KEN,Men,Marathon,Silver,Kenya
23678,2000,Sydney,Athletics,Athletics,Naoko Takahashi,JPN,Women,Marathon,Gold,Japan
23679,2000,Sydney,Athletics,Athletics,Lidia Elena Simon,ROU,Women,Marathon,Silver,
23680,2000,Sydney,Athletics,Athletics,Maksim Tarasov,RUS,Men,Pole Vault,Bronze,Russia
23681,2000,Sydney,Athletics,Athletics,Nick Hysong,USA,Men,Pole Vault,Gold,United States
23682,2000,Sydney,Athletics,Athletics,Lawrence Johnson,USA,Men,Pole Vault,Silver,United States
23683,2000,Sydney,Athletics,Athletics,Vala Flosadottir,ISL,Women,Pole Vault,Bronze,Iceland
23684,2000,Sydney,Athletics,Athletics,Stacy Dragila,USA,Women,Pole Vault,Gold,United States
23685,2000,Sydney,Athletics,Athletics,Tatiana Grigorieva,AUS,Women,Pole Vault,Silver,Australia
23686,2000,Sydney,Athletics,Athletics,John Godina,USA,Men,Shot Put,Bronze,United States
23687,2000,Sydney,Athletics,Athletics,Arsi Harju,FIN,Men,Shot Put,Gold,Finland
23688,2000,Sydney,Athletics,Athletics,Adam Nelson,USA,Men,Shot Put,Silver,United States
23689,2000,Sydney,Athletics,Athletics,Astrid Kumbernuss,GER,Women,Shot Put,Bronze,Germany
23690,2000,Sydney,Athletics,Athletics,Yanina Karolchik,BLR,Women,Shot Put,Gold,Belarus
23691,2000,Sydney,Athletics,Athletics,Larisa Peleshenko,RUS,Women,Shot Put,Silver,Russia
23692,2000,Sydney,Athletics,Athletics,Denis Kapustin,RUS,Men,Triple Jump,Bronze,Russia
23693,2000,Sydney,Athletics,Athletics,Jonathan David Edwards,GBR,Men,Triple Jump,Gold,United Kingdom
23694,2000,Sydney,Athletics,Athletics,Yoel Garcia,CUB,Men,Triple Jump,Silver,Cuba
23695,2000,Sydney,Athletics,Athletics,Olena Hovorova,UKR,Women,Triple Jump,Bronze,Ukraine
23696,2000,Sydney,Athletics,Athletics,Tereza Marinova,BUL,Women,Triple Jump,Gold,Bulgaria
23697,2000,Sydney,Athletics,Athletics,Tatyana Lebedeva,RUS,Women,Triple Jump,Silver,Russia
23698,2000,Sydney,Badminton,Badminton,Tae-Kwon Ha,KOR,Men,Doubles,Bronze,"Korea, South"
23699,2000,Sydney,Badminton,Badminton,Dong Moon Kim,KOR,Men,Doubles,Bronze,"Korea, South"
23700,2000,Sydney,Badminton,Badminton,Simon Archer,GBR,Men,Doubles,Bronze,United Kingdom
23701,2000,Sydney,Badminton,Badminton,Tony Gunawan,INA,Men,Doubles,Gold,Indonesia
23702,2000,Sydney,Badminton,Badminton,Candra Wijaya,INA,Men,Doubles,Gold,Indonesia
23703,2000,Sydney,Badminton,Badminton,Jun Zhang,CHN,Men,Doubles,Gold,China
23704,2000,Sydney,Badminton,Badminton,Dong Soo Lee,KOR,Men,Doubles,Silver,"Korea, South"
23705,2000,Sydney,Badminton,Badminton,Yong-Sung Yoo,KOR,Men,Doubles,Silver,"Korea, South"
23706,2000,Sydney,Badminton,Badminton,Tri Kushanjanto,INA,Men,Doubles,Silver,Indonesia
23707,2000,Sydney,Badminton,Badminton,Ling Gao,CHN,Women,Doubles,Bronze,China
23708,2000,Sydney,Badminton,Badminton,Yiyuan Qin,CHN,Women,Doubles,Bronze,China
23709,2000,Sydney,Badminton,Badminton,Joanne Goode,GBR,Women,Doubles,Bronze,United Kingdom
23710,2000,Sydney,Badminton,Badminton,Fei Ge,CHN,Women,Doubles,Gold,China
23711,2000,Sydney,Badminton,Badminton,Jun Gu,CHN,Women,Doubles,Gold,China
23712,2000,Sydney,Badminton,Badminton,Ling Gao,CHN,Women,Doubles,Gold,China
23713,2000,Sydney,Badminton,Badminton,Nanyan Huang,CHN,Women,Doubles,Silver,China
23714,2000,Sydney,Badminton,Badminton,Wei Yang,CHN,Women,Doubles,Silver,China
23715,2000,Sydney,Badminton,Badminton,Minarti Timur,INA,Women,Doubles,Silver,Indonesia
23716,2000,Sydney,Badminton,Badminton,Xuanze Xia,CHN,Men,Singles,Bronze,China
23717,2000,Sydney,Badminton,Badminton,Xinpeng Ji,CHN,Men,Singles,Gold,China
23718,2000,Sydney,Badminton,Badminton,Hendrawan,INA,Men,Singles,Silver,Indonesia
23719,2000,Sydney,Badminton,Badminton,Zhaoying Ye,CHN,Women,Singles,Bronze,China
23720,2000,Sydney,Badminton,Badminton,Zhichao Gong,CHN,Women,Singles,Gold,China
23721,2000,Sydney,Badminton,Badminton,Camilla Martin,DEN,Women,Singles,Silver,Denmark
23722,2000,Sydney,Baseball,Baseball,Song-Ho Chang,KOR,Men,Baseball,Bronze,"Korea, South"
23723,2000,Sydney,Baseball,Baseball,Tae-Hyon Chong,KOR,Men,Baseball,Bronze,"Korea, South"
23724,2000,Sydney,Baseball,Baseball,Min-Tae Chung,KOR,Men,Baseball,Bronze,"Korea, South"
23725,2000,Sydney,Baseball,Baseball,Soo-Keun Chung,KOR,Men,Baseball,Bronze,"Korea, South"
23726,2000,Sydney,Baseball,Baseball,Sung-Heon Hong,KOR,Men,Baseball,Bronze,"Korea, South"
23727,2000,Sydney,Baseball,Baseball,Pil-Jung Jin,KOR,Men,Baseball,Bronze,"Korea, South"
23728,2000,Sydney,Baseball,Baseball,Dong-Joo Kim,KOR,Men,Baseball,Bronze,"Korea, South"
23729,2000,Sydney,Baseball,Baseball,Han-Soo Kim,KOR,Men,Baseball,Bronze,"Korea, South"
23730,2000,Sydney,Baseball,Baseball,Ki-Tae Kim,KOR,Men,Baseball,Bronze,"Korea, South"
23731,2000,Sydney,Baseball,Baseball,Soo-Kyung Kim,KOR,Men,Baseball,Bronze,"Korea, South"
23732,2000,Sydney,Baseball,Baseball,Tae-Gyun Kim,KOR,Men,Baseball,Bronze,"Korea, South"
23733,2000,Sydney,Baseball,Baseball,Dae-Sung Koo,KOR,Men,Baseball,Bronze,"Korea, South"
23734,2000,Sydney,Baseball,Baseball,Byoung-Kyu Lee,KOR,Men,Baseball,Bronze,"Korea, South"
23735,2000,Sydney,Baseball,Baseball,Seung-Ho Lee,KOR,Men,Baseball,Bronze,"Korea, South"
23736,2000,Sydney,Baseball,Baseball,Seung-Yub Lee,KOR,Men,Baseball,Bronze,"Korea, South"
23737,2000,Sydney,Baseball,Baseball,Chang-Yong Lim,KOR,Men,Baseball,Bronze,"Korea, South"
23738,2000,Sydney,Baseball,Baseball,Sun-Dong Lim,KOR,Men,Baseball,Bronze,"Korea, South"
23739,2000,Sydney,Baseball,Baseball,Jae-Hong Park,KOR,Men,Baseball,Bronze,"Korea, South"
23740,2000,Sydney,Baseball,Baseball,Jinman Park,KOR,Men,Baseball,Bronze,"Korea, South"
23741,2000,Sydney,Baseball,Baseball,Jong-Ho Park,KOR,Men,Baseball,Bronze,"Korea, South"
23742,2000,Sydney,Baseball,Baseball,Kyung-Oan Park,KOR,Men,Baseball,Bronze,"Korea, South"
23743,2000,Sydney,Baseball,Baseball,Seok-Jin Park,KOR,Men,Baseball,Bronze,"Korea, South"
23744,2000,Sydney,Baseball,Baseball,Min-Han Son,KOR,Men,Baseball,Bronze,"Korea, South"
23745,2000,Sydney,Baseball,Baseball,Jin-Woo Song,KOR,Men,Baseball,Bronze,"Korea, South"
23746,2000,Sydney,Baseball,Baseball,Brent Abernathy,USA,Men,Baseball,Gold,United States
23747,2000,Sydney,Baseball,Baseball,Kurt Ainsworth,USA,Men,Baseball,Gold,United States
23748,2000,Sydney,Baseball,Baseball,Pat Borders,USA,Men,Baseball,Gold,United States
23749,2000,Sydney,Baseball,Baseball,Sean Burroughs,USA,Men,Baseball,Gold,United States
23750,2000,Sydney,Baseball,Baseball,John Cotton,USA,Men,Baseball,Gold,United States
23751,2000,Sydney,Baseball,Baseball,Travis Dawkins,USA,Men,Baseball,Gold,United States
23752,2000,Sydney,Baseball,Baseball,Adam Everett,USA,Men,Baseball,Gold,United States
23753,2000,Sydney,Baseball,Baseball,Ryan Franklin,USA,Men,Baseball,Gold,United States
23754,2000,Sydney,Baseball,Baseball,Chris George,USA,Men,Baseball,Gold,United States
23755,2000,Sydney,Baseball,Baseball,Shane Heams,USA,Men,Baseball,Gold,United States
23756,2000,Sydney,Baseball,Baseball,Marcus Jensen,USA,Men,Baseball,Gold,United States
23757,2000,Sydney,Baseball,Baseball,Mike Kinkade,USA,Men,Baseball,Gold,United States
23758,2000,Sydney,Baseball,Baseball,Rick Krivda,USA,Men,Baseball,Gold,United States
23759,2000,Sydney,Baseball,Baseball,Doug Mientkiewicz,USA,Men,Baseball,Gold,United States
23760,2000,Sydney,Baseball,Baseball,Mike Neill,USA,Men,Baseball,Gold,United States
23761,2000,Sydney,Baseball,Baseball,Roy Oswalt,USA,Men,Baseball,Gold,United States
23762,2000,Sydney,Baseball,Baseball,Jon Rauch,USA,Men,Baseball,Gold,United States
23763,2000,Sydney,Baseball,Baseball,Anthony Sanders,USA,Men,Baseball,Gold,United States
23764,2000,Sydney,Baseball,Baseball,Bobby Seay,USA,Men,Baseball,Gold,United States
23765,2000,Sydney,Baseball,Baseball,Ben Sheets,USA,Men,Baseball,Gold,United States
23766,2000,Sydney,Baseball,Baseball,Brad Wilkerson,USA,Men,Baseball,Gold,United States
23767,2000,Sydney,Baseball,Baseball,Todd Williams,USA,Men,Baseball,Gold,United States
23768,2000,Sydney,Baseball,Baseball,Ernie Young,USA,Men,Baseball,Gold,United States
23769,2000,Sydney,Baseball,Baseball,Tim Young,USA,Men,Baseball,Gold,United States
23770,2000,Sydney,Baseball,Baseball,Omar Ajete,CUB,Men,Baseball,Silver,Cuba
23771,2000,Sydney,Baseball,Baseball,Yovany Aragon,CUB,Men,Baseball,Silver,Cuba
23772,2000,Sydney,Baseball,Baseball,Miguel Caldes,CUB,Men,Baseball,Silver,Cuba
23773,2000,Sydney,Baseball,Baseball,Danel Castro,CUB,Men,Baseball,Silver,Cuba
23774,2000,Sydney,Baseball,Baseball,Jose Ariel Contreras,CUB,Men,Baseball,Silver,Cuba
23775,2000,Sydney,Baseball,Baseball,Yobal Duenas,CUB,Men,Baseball,Silver,Cuba
23776,2000,Sydney,Baseball,Baseball,Yasser Gomez,CUB,Men,Baseball,Silver,Cuba
23777,2000,Sydney,Baseball,Baseball,Jose Ibar,CUB,Men,Baseball,Silver,Cuba
23778,2000,Sydney,Baseball,Baseball,Orestes Kindelan,CUB,Men,Baseball,Silver,Cuba
23779,2000,Sydney,Baseball,Baseball,Pedro Luis Lazo,CUB,Men,Baseball,Silver,Cuba
23780,2000,Sydney,Baseball,Baseball,Omar Linares,CUB,Men,Baseball,Silver,Cuba
23781,2000,Sydney,Baseball,Baseball,Oscar Macias,CUB,Men,Baseball,Silver,Cuba
23782,2000,Sydney,Baseball,Baseball,Juan Manrique,CUB,Men,Baseball,Silver,Cuba
