merchant_id,label_is_bad,total_fraud_loss,label_generated_ts,label_generated_stage
m_07106,0,0.87,,
m_07107,0,8.08,,
m_07108,0,0.01,,
m_07109,0,2.41,,
m_07110,0,1.63,,
m_07111,0,37.36,,
m_07112,0,3.11,,
m_07113,0,2.54,,
m_07114,0,2.55,,
m_07115,0,2.07,,
m_07116,0,4.16,,
m_07117,0,3.24,,
m_07118,0,0.12,,
m_07119,0,1.53,,
m_07120,0,2.63,,
m_07121,0,0.69,,
m_07122,0,1.94,,
m_07123,0,4.78,,
m_07124,0,2.47,,
m_07125,0,1.79,,
m_07126,0,61.83,,
m_07127,0,0.34,,
m_07128,0,3.25,,
m_07129,0,1.37,,
m_07130,0,1.56,,
m_07131,0,1.09,,
m_07132,0,4.33,,
m_07133,0,2.62,,
m_07134,0,6.56,,
m_07135,0,6.5,,
m_07136,0,3.37,,
m_07137,0,10.62,,
m_07138,0,27.29,,
m_07139,0,0.72,,
m_07140,0,0.84,,
m_07141,0,1.73,,
m_07142,0,0.79,,
m_07143,0,3.15,,
m_07144,0,8.05,,
m_07145,0,0.3,,
m_07146,0,0.19,,
m_07147,0,2.49,,
m_07148,0,1.24,,
m_07149,0,6.12,,
m_07150,0,5.15,,
m_07151,0,2.92,,
m_07152,0,1.56,,
m_07153,0,2.56,,
m_07154,0,5.51,,
m_07155,0,2.76,,
m_07156,0,3.39,,
m_07157,0,44.45,,
m_07158,0,3.2,,
m_07159,0,6.86,,
m_07160,0,2.82,,
m_07161,0,104.26,,
m_07162,0,0.96,,
m_07163,0,41.22,,
m_07164,0,12.96,,
m_07165,0,0.71,,
m_07166,0,0.22,,
m_07167,0,11.98,,
m_07168,0,23.41,,
m_07169,1,135.52,2025-07-03 08:00:00,post onboarding
m_07170,0,4.64,,
m_07171,0,2.73,,
m_07172,0,1.98,,
m_07173,0,2.31,,
m_07174,0,3.1,,
m_07175,0,1.83,,
m_07176,0,2.09,,
m_07177,0,2.86,,
m_07178,0,2.26,,
m_07179,0,42.06,,
m_07180,0,0.54,,
m_07181,0,0.93,,
m_07182,0,6.3,,
m_07183,0,2.18,,
m_07184,0,0.6,,
m_07185,0,2.28,,
m_07186,0,2.25,,
m_07187,0,1.96,,
m_07188,0,0.32,,
m_07189,0,5.0,,
m_07190,0,2.66,,
m_07191,0,32.43,,
m_07192,0,0.42,,
m_07193,0,44.41,,
m_07194,0,12.67,,
m_07195,1,301.34,2025-12-24 09:00:00,post onboarding
m_07196,0,0.34,,
m_07197,0,7.67,,
m_07198,0,0.39,,
m_07199,0,5.76,,
m_07200,0,175.61,,
m_07201,0,339.42,,
m_07202,0,24.72,,
m_07203,0,2.58,,
m_07204,0,0.65,,
m_07205,0,1.45,,
m_07206,0,0.68,,
m_07207,0,1.03,,
m_07208,0,1.8,,
m_07209,0,1.58,,
m_07210,0,1.17,,
m_07211,0,2.19,,
m_07212,0,4.42,,
m_07213,0,0.16,,
m_07214,0,2.63,,
m_07215,0,2.56,,
m_07216,0,1.25,,
m_07217,0,3.4,,
m_07218,0,1.36,,
m_07219,0,0.74,,
m_07220,0,2.46,,
m_07221,0,1.71,,
m_07222,0,2.09,,
m_07223,0,2.05,,
m_07224,0,194.31,,
m_07225,0,6.64,,
m_07226,0,1.7,,
m_07227,0,3.67,,
m_07228,1,366.52,2026-02-19 12:00:00,post onboarding
m_07229,0,3.48,,
m_07230,0,1.21,,
m_07231,0,0.85,,
m_07232,0,2.6,,
m_07233,0,1.06,,
m_07234,0,6.46,,
m_07235,0,9.91,,
m_07236,0,2.92,,
m_07237,0,0.89,,
m_07238,0,5.41,,
m_07239,0,2.64,,
m_07240,1,221.52,2025-05-08 09:00:00,post onboarding
m_07241,0,1.32,,
m_07242,0,0.34,,
m_07243,0,5.73,,
m_07244,0,5.13,,
m_07245,0,0.62,,
m_07246,0,1.3,,
m_07247,0,1.1,,
m_07248,0,0.49,,
m_07249,0,2.08,,
m_07250,0,0.11,,
m_07251,0,1.01,,
m_07252,0,2.56,,
m_07253,0,1.05,,
m_07254,0,0.48,,
m_07255,0,0.31,,
m_07256,0,3.37,,
m_07257,0,18.62,,
m_07258,0,0.25,,
m_07259,0,1.88,,
m_07260,0,2.4,,
m_07261,0,1.94,,
m_07262,0,1.11,,
m_07263,0,0.88,,
m_07264,0,0.65,,
m_07265,0,2.69,,
m_07266,0,1.3,,
m_07267,0,0.16,,
m_07268,0,0.03,,
m_07269,0,4.18,,
m_07270,1,5.84,2025-09-30 07:00:00,post onboarding
m_07271,0,4.99,,
m_07272,1,11.76,2025-03-26 21:00:00,post onboarding
m_07273,0,0.04,,
m_07274,0,0.72,,
m_07275,0,114.8,,
m_07276,0,1.53,,
m_07277,0,3.42,,
m_07278,0,1.78,,
m_07279,0,1.49,,
m_07280,0,165.84,,
m_07281,0,5.64,,
m_07282,0,0.39,,
m_07283,0,2.17,,
m_07284,0,1.21,,
m_07285,0,0.25,,
m_07286,0,4.96,,
m_07287,0,1.88,,
m_07288,0,5.76,,
m_07289,0,0.25,,
m_07290,1,2.63,2026-01-12 16:00:00,post onboarding
m_07291,0,2.05,,
m_07292,0,8.07,,
m_07293,0,1.68,,
m_07294,0,35.12,,
m_07295,0,1.3,,
m_07296,0,3.21,,
m_07297,0,9.34,,
m_07298,0,2.08,,
m_07299,0,0.71,,
m_07300,0,5.86,,
m_07301,1,4.9,2025-06-13 17:00:00,post onboarding
m_07302,0,5.48,,
m_07303,0,5.36,,
m_07304,0,4.71,,
m_07305,0,1.54,,
m_07306,0,0.49,,
m_07307,0,4.93,,
m_07308,0,0.87,,
m_07309,0,4.63,,
m_07310,0,0.07,,
m_07311,0,21.42,,
m_07312,0,0.42,,
m_07313,0,2.85,,
m_07314,0,5.44,,
m_07315,0,0.14,,
m_07316,0,0.81,,
m_07317,0,181.14,,
m_07318,0,2.21,,
m_07319,0,3.47,,
m_07320,0,0.42,,
m_07321,0,4.17,,
m_07322,0,263.27,,
m_07323,0,4.03,,
m_07324,0,1.09,,
m_07325,1,476.91,2025-06-11 20:00:00,post onboarding
m_07326,0,1.47,,
m_07327,0,222.24,,
m_07328,0,1.79,,
m_07329,0,6.19,,
m_07330,0,7.04,,
m_07331,0,0.55,,
m_07332,0,2.79,,
m_07333,0,0.23,,
m_07334,0,1.09,,
m_07335,0,2.71,,
m_07336,0,2.17,,
m_07337,0,5.72,,
m_07338,0,9.09,,
m_07339,0,0.36,,
m_07340,0,1.05,,
m_07341,0,0.55,,
m_07342,0,163.69,,
m_07343,0,5.14,,
m_07344,0,2.79,,
m_07345,0,1.7,,
m_07346,0,1.51,,
m_07347,0,202.1,,
m_07348,0,2.84,,
m_07349,0,0.85,,
m_07350,0,1.14,,
m_07351,0,5.59,,
m_07352,0,96.56,,
m_07353,0,0.35,,
m_07354,0,0.59,,
m_07355,0,4.12,,
m_07356,0,3.46,,
m_07357,0,0.51,,
m_07358,0,0.17,,
m_07359,0,4.47,,
m_07360,0,4.79,,
m_07361,0,1.35,,
m_07362,0,2.63,,
m_07363,0,0.19,,
m_07364,0,0.18,,
m_07365,0,1.26,,
m_07366,0,78.89,,
m_07367,0,0.3,,
m_07368,0,2.34,,
m_07369,0,2.9,,
m_07370,0,3.49,,
m_07371,0,9.24,,
m_07372,0,196.54,,
m_07373,0,1.81,,
m_07374,0,1.91,,
m_07375,0,1.34,,
m_07376,0,0.02,,
m_07377,0,2.36,,
m_07378,0,6.17,,
m_07379,0,1.7,,
m_07380,0,7.96,,
m_07381,0,0.23,,
m_07382,0,2.0,,
m_07383,0,0.11,,
m_07384,0,1.32,,
m_07385,0,1.79,,
m_07386,0,3.7,,
m_07387,0,3.79,,
m_07388,0,0.59,,
m_07389,0,0.82,,
m_07390,0,11.87,,
m_07391,0,2.04,,
m_07392,0,184.68,,
m_07393,0,1.75,,
m_07394,0,1.69,,
m_07395,0,183.93,,
m_07396,0,6.4,,
m_07397,0,4.27,,
m_07398,0,43.12,,
m_07399,0,4.36,,
m_07400,0,2.12,,
m_07401,0,2.81,,
m_07402,0,5.39,,
m_07403,0,0.49,,
m_07404,0,181.66,,
m_07405,0,0.77,,
m_07406,0,3.05,,
m_07407,0,2.08,,
m_07408,0,0.15,,
m_07409,0,0.69,,
m_07410,0,0.79,,
m_07411,0,0.91,,
m_07412,0,3.53,,
m_07413,0,3.14,,
m_07414,0,1.69,,
m_07415,0,2.53,,
m_07416,0,5.15,,
m_07417,0,2.88,,
m_07418,0,54.96,,
m_07419,0,4.75,,
m_07420,0,3.22,,
m_07421,0,3.36,,
m_07422,0,0.93,,
m_07423,0,1.99,,
m_07424,0,1.48,,
m_07425,0,0.1,,
m_07426,0,0.35,,
m_07427,0,0.84,,
m_07428,0,0.61,,
m_07429,0,3.03,,
m_07430,0,7.9,,
m_07431,0,0.13,,
m_07432,0,2.13,,
m_07433,0,1.08,,
m_07434,0,0.61,,
m_07435,0,1.08,,
m_07436,0,2.08,,
m_07437,0,0.99,,
m_07438,0,4.0,,
m_07439,0,0.52,,
m_07440,0,5.89,,
m_07441,0,47.64,,
m_07442,0,11.37,,
m_07443,0,0.62,,
m_07444,0,0.31,,
m_07445,0,2.26,,
m_07446,0,0.5,,
m_07447,0,82.66,,
m_07448,0,8.64,,
m_07449,0,1.27,,
m_07450,0,2.54,,
m_07451,0,1.56,,
m_07452,0,1.07,,
m_07453,0,2.87,,
m_07454,0,5.65,,
m_07455,0,6.24,,
m_07456,0,2.12,,
m_07457,0,2.83,,
m_07458,0,0.97,,
m_07459,0,3.24,,
m_07460,0,3.24,,
m_07461,0,1.71,,
m_07462,0,154.22,,
m_07463,0,10.5,,
m_07464,0,6.58,,
m_07465,0,0.42,,
m_07466,0,1.71,,
m_07467,0,0.9,,
m_07468,0,0.84,,
m_07469,0,1.57,,
m_07470,0,1.85,,
m_07471,0,2.21,,
m_07472,1,2.3,2025-08-29 11:00:00,post onboarding
m_07473,0,7.25,,
m_07474,0,0.25,,
m_07475,0,2.41,,
m_07476,0,3.57,,
m_07477,0,0.49,,
m_07478,0,2.14,,
m_07479,0,1.68,,
m_07480,0,1.03,,
m_07481,1,988.59,2025-09-10 18:00:00,post onboarding
m_07482,0,3.87,,
m_07483,0,10.64,,
m_07484,0,3.82,,
m_07485,0,9.33,,
m_07486,0,4.09,,
m_07487,0,17.58,,
m_07488,0,2.65,,
m_07489,0,1.21,,
m_07490,0,0.52,,
m_07491,0,1.31,,
m_07492,0,99.08,,
m_07493,0,321.21,,
m_07494,0,0.79,,
m_07495,0,0.72,,
m_07496,0,1.14,,
m_07497,0,6.46,,
m_07498,0,0.53,,
m_07499,0,200.82,,
m_07500,0,0.19,,
m_07501,0,1.23,,
m_07502,0,132.73,,
m_07503,0,0.29,,
m_07504,0,0.25,,
m_07505,0,0.68,,
m_07506,0,1.66,,
m_07507,0,127.14,,
m_07508,0,73.95,,
m_07509,0,3.91,,
m_07510,1,19.66,2026-01-07 16:00:00,post onboarding
m_07511,0,2.24,,
m_07512,0,5.51,,
m_07513,0,3.44,,
m_07514,0,2.93,,
m_07515,0,75.64,,
m_07516,0,2.5,,
m_07517,0,3.01,,
m_07518,0,0.02,,
m_07519,0,2.79,,
m_07520,0,0.82,,
m_07521,0,2.28,,
m_07522,1,1.77,2026-05-13 03:00:00,post onboarding
m_07523,0,1.02,,
m_07524,0,0.63,,
m_07525,0,1.67,,
m_07526,0,0.08,,
m_07527,0,1.42,,
m_07528,0,63.46,,
m_07529,0,1.25,,
m_07530,0,5.25,,
m_07531,0,5.94,,
m_07532,0,0.56,,
m_07533,0,0.53,,
m_07534,0,0.98,,
m_07535,0,0.87,,
m_07536,0,2.72,,
m_07537,0,5.21,,
m_07538,0,0.03,,
m_07539,1,15.01,2025-08-06 03:00:00,post onboarding
m_07540,0,1.79,,
m_07541,0,4.51,,
m_07542,0,3.54,,
m_07543,0,5.04,,
m_07544,0,2.44,,
m_07545,0,0.42,,
m_07546,0,2.22,,
m_07547,0,0.46,,
m_07548,0,1.35,,
m_07549,0,2.72,,
m_07550,1,283.81,2025-11-25 23:00:00,post onboarding
m_07551,0,7.14,,
m_07552,0,5.72,,
m_07553,0,1.91,,
m_07554,0,0.71,,
m_07555,0,3.65,,
m_07556,0,4.38,,
m_07557,0,0.51,,
m_07558,0,1.68,,
m_07559,0,32.4,,
m_07560,0,3.04,,
m_07561,0,1.48,,
m_07562,0,2.34,,
m_07563,1,287.44,2026-01-27 07:00:00,post onboarding
m_07564,1,7.34,2025-10-13 14:00:00,post onboarding
m_07565,0,4.53,,
m_07566,1,26.58,2025-09-15 19:00:00,post onboarding
m_07567,0,3.38,,
m_07568,0,0.36,,
m_07569,0,3.33,,
m_07570,0,3.5,,
m_07571,0,68.22,,
m_07572,0,0.21,,
m_07573,0,0.08,,
m_07574,0,6.41,,
m_07575,1,4.51,2025-06-22 06:00:00,post onboarding
m_07576,0,3.95,,
m_07577,0,4.29,,
m_07578,0,2.3,,
m_07579,0,0.08,,
m_07580,0,141.42,,
m_07581,0,2.88,,
m_07582,0,93.5,,
m_07583,0,54.09,,
m_07584,0,4.03,,
m_07585,1,25.28,2025-05-22 01:00:00,post onboarding
m_07586,0,0.88,,
m_07587,0,1.26,,
m_07588,0,0.26,,
m_07589,0,2.39,,
m_07590,0,2.62,,
m_07591,0,0.07,,
m_07592,0,0.03,,
m_07593,0,1.77,,
m_07594,0,0.6,,
m_07595,0,1.29,,
m_07596,0,2.82,,
m_07597,0,2.5,,
m_07598,0,1.33,,
m_07599,0,1.75,,
m_07600,1,0.97,2025-01-20 00:00:00,onboarding
m_07601,0,1.79,,
m_07602,0,0.56,,
m_07603,0,2.92,,
m_07604,0,0.95,,
m_07605,0,2.65,,
m_07606,0,5.58,,
m_07607,0,5.36,,
m_07608,0,0.55,,
m_07609,0,100.46,,
m_07610,0,3.48,,
m_07611,0,2.89,,
m_07612,0,0.63,,
m_07613,0,6.86,,
m_07614,0,75.99,,
m_07615,0,0.15,,
m_07616,0,2.99,,
m_07617,0,1.68,,
m_07618,1,0.21,2025-05-24 00:00:00,onboarding
m_07619,0,0.59,,
m_07620,0,1.25,,
m_07621,0,2.71,,
m_07622,0,0.57,,
m_07623,0,7.2,,
m_07624,1,0.7,2025-12-10 09:00:00,post onboarding
m_07625,0,3.29,,
m_07626,0,1.44,,
m_07627,0,9.71,,
m_07628,0,1.89,,
m_07629,0,3.3,,
m_07630,0,3.45,,
m_07631,0,0.73,,
m_07632,0,1.13,,
m_07633,0,1.86,,
m_07634,0,0.43,,
m_07635,0,0.41,,
m_07636,0,3.86,,
m_07637,0,3.97,,
m_07638,0,0.1,,
m_07639,0,1.6,,
m_07640,0,1.48,,
m_07641,0,6.47,,
m_07642,0,0.54,,
m_07643,0,4.46,,
m_07644,0,0.83,,
m_07645,0,2.56,,
m_07646,0,3.58,,
m_07647,0,0.61,,
m_07648,0,0.99,,
m_07649,0,493.01,,
m_07650,0,0.54,,
m_07651,0,0.19,,
m_07652,0,1.37,,
m_07653,1,170.33,2025-04-29 20:00:00,post onboarding
m_07654,0,0.26,,
m_07655,0,1.95,,
m_07656,0,3.95,,
m_07657,0,1.56,,
m_07658,0,2.24,,
m_07659,0,2.3,,
m_07660,0,4.02,,
m_07661,0,0.36,,
m_07662,0,1.87,,
m_07663,0,1.96,,
m_07664,0,5.46,,
m_07665,0,0.16,,
m_07666,0,2.09,,
m_07667,0,0.28,,
m_07668,0,3.33,,
m_07669,0,3.13,,
m_07670,0,2.19,,
m_07671,0,1.26,,
m_07672,0,4.24,,
m_07673,0,1.24,,
m_07674,0,77.05,,
m_07675,0,0.82,,
m_07676,0,3.77,,
m_07677,0,100.37,,
m_07678,0,197.97,,
m_07679,0,98.0,,
m_07680,0,7.25,,
m_07681,0,34.82,,
m_07682,0,8.99,,
m_07683,0,103.31,,
m_07684,0,7.96,,
m_07685,0,41.22,,
m_07686,1,1.3,2025-09-22 00:00:00,onboarding
m_07687,0,0.05,,
m_07688,0,3.33,,
m_07689,0,4.64,,
m_07690,0,51.59,,
m_07691,0,0.86,,
m_07692,0,3.26,,
m_07693,0,8.09,,
m_07694,1,228.31,2025-07-23 17:00:00,post onboarding
m_07695,0,2.28,,
m_07696,1,0.07,2025-04-27 00:00:00,onboarding
m_07697,0,9.7,,
m_07698,1,0.51,2025-08-10 00:00:00,onboarding
m_07699,0,0.91,,
m_07700,0,5.43,,
m_07701,0,1.58,,
m_07702,0,3.38,,
m_07703,0,15.25,,
m_07704,0,5.87,,
m_07705,0,0.91,,
m_07706,0,74.4,,
m_07707,0,1.5,,
m_07708,0,3.38,,
m_07709,0,2.6,,
m_07710,0,5.87,,
m_07711,0,0.73,,
m_07712,0,3.16,,
m_07713,0,6.49,,
m_07714,0,0.29,,
m_07715,0,1.48,,
m_07716,0,0.41,,
m_07717,0,0.52,,
m_07718,0,4.53,,
m_07719,0,8.12,,
m_07720,0,5.04,,
m_07721,0,4.85,,
m_07722,0,2.13,,
m_07723,0,0.76,,
m_07724,0,1.36,,
m_07725,0,5.08,,
m_07726,0,2.14,,
m_07727,0,7.47,,
m_07728,0,1.96,,
m_07729,0,1.67,,
m_07730,0,0.96,,
m_07731,0,1.78,,
m_07732,0,3.81,,
m_07733,0,1.39,,
m_07734,0,13.87,,
m_07735,0,7.1,,
m_07736,0,1.27,,
m_07737,0,8.88,,
m_07738,0,4.89,,
m_07739,0,1.45,,
m_07740,0,7.81,,
m_07741,0,1.26,,
m_07742,0,1.13,,
m_07743,0,0.87,,
m_07744,0,3.5,,
m_07745,0,8.85,,
m_07746,0,93.94,,
m_07747,1,1554.38,2025-07-15 14:00:00,post onboarding
m_07748,0,2.78,,
m_07749,0,4.1,,
m_07750,0,1.99,,
m_07751,0,0.64,,
m_07752,0,75.83,,
m_07753,0,1.06,,
m_07754,0,10.37,,
m_07755,0,0.92,,
m_07756,0,3.52,,
m_07757,0,0.67,,
m_07758,0,0.68,,
m_07759,0,1.43,,
m_07760,0,2.31,,
m_07761,0,13.45,,
m_07762,0,3.12,,
m_07763,0,63.03,,
m_07764,0,3.69,,
m_07765,0,6.0,,
m_07766,0,2.03,,
m_07767,0,32.38,,
m_07768,0,0.52,,
m_07769,1,3.64,2025-04-09 00:00:00,onboarding
m_07770,0,1.06,,
m_07771,0,0.32,,
m_07772,0,4.1,,
m_07773,0,847.58,,
m_07774,0,3.19,,
m_07775,0,8.45,,
m_07776,0,0.35,,
m_07777,0,0.4,,
m_07778,0,1.22,,
m_07779,0,73.6,,
m_07780,0,2.87,,
m_07781,0,0.3,,
m_07782,0,78.7,,
m_07783,0,1.93,,
m_07784,1,10.03,2025-04-30 08:00:00,post onboarding
m_07785,0,3.53,,
m_07786,0,0.92,,
m_07787,0,2.24,,
m_07788,0,7.26,,
m_07789,0,53.48,,
m_07790,0,0.64,,
m_07791,0,2.7,,
m_07792,0,5.76,,
m_07793,1,14.01,2025-05-16 03:00:00,post onboarding
m_07794,0,3.95,,
m_07795,0,0.06,,
m_07796,1,190.35,2025-06-22 12:00:00,post onboarding
m_07797,0,2.77,,
m_07798,0,2.96,,
m_07799,0,4.41,,
m_07800,0,64.35,,
m_07801,0,0.88,,
m_07802,0,1.41,,
m_07803,0,0.66,,
m_07804,0,0.23,,
m_07805,0,1.03,,
m_07806,0,180.82,,
m_07807,0,0.34,,
m_07808,0,6.44,,
m_07809,0,0.49,,
m_07810,0,4.41,,
m_07811,1,0.75,2025-12-04 00:00:00,onboarding
m_07812,0,182.46,,
m_07813,0,1.2,,
m_07814,0,0.64,,
m_07815,0,1.72,,
m_07816,0,2.91,,
m_07817,0,3.23,,
m_07818,0,0.46,,
m_07819,0,6.92,,
m_07820,0,0.56,,
m_07821,0,44.23,,
m_07822,0,5.61,,
m_07823,0,2.13,,
m_07824,0,5.58,,
m_07825,0,5.79,,
m_07826,0,2.49,,
m_07827,0,1.71,,
m_07828,0,3.24,,
m_07829,0,167.06,,
m_07830,0,1.16,,
m_07831,0,2.07,,
m_07832,0,1.8,,
m_07833,0,182.07,,
m_07834,0,1.37,,
m_07835,0,28.54,,
m_07836,0,0.85,,
m_07837,0,2.02,,
m_07838,0,2.87,,
m_07839,0,11.11,,
m_07840,0,0.62,,
m_07841,0,97.9,,
m_07842,0,2.71,,
m_07843,0,1.18,,
m_07844,0,0.49,,
m_07845,0,2.1,,
m_07846,1,30.95,2025-03-20 05:00:00,post onboarding
m_07847,0,6.41,,
m_07848,0,0.16,,
m_07849,0,0.16,,
m_07850,0,2.75,,
m_07851,0,1.01,,
m_07852,0,1.13,,
m_07853,0,4.18,,
m_07854,0,0.97,,
m_07855,0,1.03,,
m_07856,0,0.2,,
m_07857,0,1.91,,
m_07858,0,0.29,,
m_07859,1,13.73,2025-06-07 09:00:00,post onboarding
m_07860,0,3.86,,
m_07861,0,0.63,,
m_07862,0,0.18,,
m_07863,0,2.21,,
m_07864,0,1.22,,
m_07865,0,2.93,,
m_07866,0,0.26,,
m_07867,0,1.73,,
m_07868,0,0.15,,
m_07869,0,6.95,,
m_07870,0,2.29,,
m_07871,0,0.01,,
m_07872,0,128.2,,
m_07873,0,79.25,,
m_07874,0,65.02,,
m_07875,0,82.81,,
m_07876,0,3.22,,
m_07877,0,3.3,,
m_07878,0,0.96,,
m_07879,0,0.35,,
m_07880,0,2.02,,
m_07881,0,0.33,,
m_07882,0,1.95,,
m_07883,0,3.75,,
m_07884,0,0.6,,
m_07885,0,8.09,,
m_07886,0,3.74,,
m_07887,0,7.7,,
m_07888,0,9.52,,
m_07889,0,3.3,,
m_07890,0,1.56,,
m_07891,0,3.01,,
m_07892,0,4.53,,
m_07893,0,2.49,,
m_07894,0,34.57,,
m_07895,0,1.91,,
m_07896,0,0.87,,
m_07897,0,45.0,,
m_07898,0,1.15,,
m_07899,0,6.37,,
m_07900,0,7.44,,
m_07901,0,2.17,,
m_07902,0,0.21,,
m_07903,0,0.47,,
m_07904,0,0.57,,
m_07905,0,0.18,,
m_07906,0,2.04,,
m_07907,0,192.91,,
m_07908,0,0.47,,
m_07909,0,0.03,,
m_07910,1,16.25,2025-12-25 07:00:00,post onboarding
m_07911,0,76.18,,
m_07912,0,3.5,,
m_07913,0,8.53,,
m_07914,0,0.34,,
m_07915,0,1.0,,
m_07916,0,0.46,,
m_07917,0,0.21,,
m_07918,0,4.61,,
m_07919,0,3.33,,
m_07920,0,0.77,,
m_07921,0,9.52,,
m_07922,0,2.23,,
m_07923,0,0.08,,
m_07924,0,0.68,,
m_07925,0,7.97,,
m_07926,0,2.25,,
m_07927,0,145.98,,
m_07928,0,5.18,,
m_07929,0,4.35,,
m_07930,0,4.09,,
m_07931,0,4.69,,
m_07932,0,3.69,,
m_07933,0,0.86,,
m_07934,0,47.96,,
m_07935,0,2.7,,
m_07936,0,3.36,,
m_07937,0,3.87,,
m_07938,0,1.89,,
m_07939,0,6.22,,
m_07940,0,0.85,,
m_07941,0,0.76,,
m_07942,0,1.11,,
m_07943,0,4.38,,
m_07944,0,0.84,,
m_07945,0,0.29,,
m_07946,0,4.95,,
m_07947,0,70.88,,
m_07948,0,36.04,,
m_07949,0,1.94,,
m_07950,0,1.14,,
m_07951,1,7.48,2025-11-27 19:00:00,post onboarding
m_07952,0,3.87,,
m_07953,0,6.0,,
m_07954,0,91.93,,
m_07955,0,144.72,,
m_07956,0,67.83,,
m_07957,0,1.47,,
m_07958,0,4.03,,
m_07959,0,4.26,,
m_07960,0,2.69,,
m_07961,0,3.74,,
m_07962,0,0.62,,
m_07963,0,4.09,,
m_07964,0,30.57,,
m_07965,0,0.02,,
m_07966,0,2.81,,
m_07967,0,0.27,,
m_07968,0,2.91,,
m_07969,0,5.31,,
m_07970,0,0.35,,
m_07971,0,4.52,,
m_07972,0,1.72,,
m_07973,1,1.93,2025-10-27 00:00:00,onboarding
m_07974,0,1.32,,
m_07975,0,5.52,,
m_07976,1,174.37,2026-01-07 15:00:00,post onboarding
m_07977,0,1.74,,
m_07978,0,16.4,,
m_07979,0,1.73,,
m_07980,0,12.96,,
m_07981,1,8.96,2025-06-11 02:00:00,post onboarding
m_07982,0,2.1,,
m_07983,0,5.78,,
m_07984,0,255.13,,
m_07985,0,2.6,,
m_07986,0,1.4,,
m_07987,0,2.99,,
m_07988,0,3.22,,
m_07989,0,4.28,,
m_07990,0,3.31,,
m_07991,0,0.36,,
m_07992,0,3.95,,
m_07993,0,4.07,,
m_07994,0,157.98,,
m_07995,0,1.02,,
m_07996,0,1.14,,
m_07997,1,1810.48,2025-11-08 14:00:00,post onboarding
m_07998,0,37.84,,
m_07999,0,0.04,,
m_08000,1,57.35,2025-05-19 23:00:00,post onboarding
