merchant_id,merchant_name,merchant_email,onboarding_date,industry,country,platform,acquisition_channel,requested_limit,expected_aov,kyb_tier,approval_method,uw_decision,uw_decision_date,uw_reason_code
m_06625,Apex Direct,gdgqei@store.com,2025-05-23,jewelry,US,bigcommerce,partner,41986,610.75,low,manual,declined,2025-05-25,INCONCLUSIVE
m_06626,Marlin Store,wnzzcg@merchant.com,2025-11-05,fashion,US,shopify,outbound,160778,138.24,low,auto,approved,2025-11-09,
m_06627,Blue Works,fvbswsoe@company.com,2025-10-18,electronics,US,custom,partner,42328,281.05,high,manual,approved,2025-10-20,
m_06628,Marlin Works,eggoubzij@company.com,2025-05-31,electronics,US,custom,partner,67931,490.41,med,manual,approved,2025-06-05,
m_06629,Sunrise Collective,jiewhbx@merchant.com,2025-03-07,electronics,CA,custom,inbound,106005,338.17,low,auto,declined,2025-03-07,HIGH_RISK
m_06630,Sunrise Supply,wljykyq@gmail.com,2025-03-31,travel,AU,shopify,outbound,45912,715.33,low,auto,approved,2025-04-06,
m_06631,Nimbus Depot,jnkyygzo@store.com,2025-02-13,home_goods,US,custom,outbound,35683,252.5,med,auto,approved,2025-02-13,
m_06632,Pioneer Boutique,wzcdypyos@merchant.com,2025-10-29,fashion,CA,shopify,partner,42374,159.93,low,auto,approved,2025-11-04,
m_06633,River Shop,azlsjxcrzo@gmail.com,2025-11-21,marketplace,CA,shopify,inbound,109035,141.18,low,manual,approved,2025-11-27,
m_06634,Evergreen Labs,tiyxwk@store.com,2025-11-22,travel,US,custom,inbound,29855,565.66,med,manual,approved,2025-11-26,
m_06635,Vertex Direct,nkwhmn@company.com,2025-07-27,digital_goods,CA,salesforce_cc,partner,29427,101.79,med,auto,approved,2025-07-27,
m_06636,Lumen Market,mdcztluopp@merchant.com,2025-02-13,fashion,US,bigcommerce,partner,21994,82.76,low,manual,approved,2025-02-20,
m_06637,Evergreen Market,fpenjmgfzk@gmail.com,2025-05-06,digital_goods,US,salesforce_cc,inbound,86799,89.34,low,auto,approved,2025-05-13,
m_06638,Sunrise Shop,vrhfezo@company.com,2025-12-06,services,US,shopify,self_serve,74744,207.52,med,auto,approved,2025-12-12,
m_06639,Marlin Store,alorfqh@company.com,2025-12-08,home_goods,US,shopify,outbound,22238,330.51,med,auto,approved,2025-12-11,
m_06640,Marlin Trading,hjgazehni@gmail.com,2025-05-19,electronics,AU,shopify,self_serve,71252,305.22,med,manual,approved,2025-05-19,
m_06641,River Supply,puqnju@gmail.com,2025-01-19,home_goods,CA,shopify,self_serve,32214,365.85,med,auto,declined,2025-01-19,LIMIT_TOO_HIGH
m_06642,Apex Supply,kxbjclu@temp-mail.org,2025-10-27,electronics,CA,shopify,inbound,108319,371.36,med,auto,approved,2025-11-02,
m_06643,River Hub,wspxifc@company.com,2025-05-31,jewelry,GB,shopify,partner,80876,683.33,low,auto,approved,2025-06-04,
m_06644,Sunrise Market,nbpfso@company.com,2025-11-01,marketplace,US,salesforce_cc,self_serve,80786,116.05,low,auto,declined,2025-11-06,LIMIT_TOO_HIGH
m_06645,Sunrise Collective,iflgekfteq@merchant.com,2025-06-06,marketplace,US,bigcommerce,outbound,87623,210.6,med,manual,declined,2025-06-08,INCONCLUSIVE
m_06646,Lumen Outlet,slsrasflm@store.com,2025-04-22,home_goods,US,magento,inbound,44041,376.55,low,manual,approved,2025-04-22,
m_06647,Oak Boutique,rftnjlc@company.com,2025-12-19,digital_goods,GB,woocommerce,inbound,41932,106.23,low,auto,approved,2025-12-21,
m_06648,Acme Depot,iwxbldawu@mailinator.com,2025-06-30,health_beauty,US,magento,outbound,79893,162.57,low,manual,declined,2025-07-01,HIGH_RISK
m_06649,Oak Outlet,vofqegif@gmail.com,2025-03-25,auto_parts,GB,bigcommerce,outbound,132963,284.5,high,manual,approved,2025-03-27,
m_06650,Acme Trading,vzjljq@company.com,2025-05-08,health_beauty,US,shopify,partner,66587,78.91,high,auto,approved,2025-05-14,
m_06651,Apex Supply,vatzsr@store.com,2025-05-31,travel,US,magento,outbound,66426,571.93,low,manual,approved,2025-06-04,
m_06652,River Depot,ehnapcwipj@merchant.com,2025-06-28,electronics,US,shopify,outbound,27324,471.34,low,auto,approved,2025-07-01,
m_06653,Pioneer Boutique,qvkydiuabj@merchant.com,2025-10-16,health_beauty,US,shopify,partner,63278,90.97,low,auto,approved,2025-10-17,
m_06654,Acme Market,hnmtzm@gmail.com,2025-04-06,health_beauty,US,shopify,partner,36239,76.23,med,auto,declined,2025-04-10,INCONCLUSIVE
m_06655,Sunrise Works,hmwugpd@store.com,2025-04-20,jewelry,US,shopify,partner,54823,559.62,med,auto,declined,2025-04-21,MISSING_DOCS
m_06656,Evergreen Labs,mjearjx@gmail.com,2025-04-18,fashion,US,woocommerce,inbound,34855,105.5,low,manual,approved,2025-04-25,
m_06657,Lumen Boutique,pdhzdoo@store.com,2025-08-30,fashion,US,magento,inbound,58646,117.82,med,manual,approved,2025-08-31,
m_06658,Oak Labs,zwaxqsbts@outlook.com,2025-01-23,services,US,shopify,inbound,69140,253.98,low,auto,approved,2025-01-23,
m_06659,Sunrise Labs,wnlhmoawm@yahoo.com,2025-04-05,services,US,shopify,outbound,77108,179.15,high,manual,approved,2025-04-08,
m_06660,Orbit Outlet,pzfingbid@outlook.com,2025-02-13,electronics,US,shopify,inbound,72329,442.77,med,auto,approved,2025-02-17,
m_06661,Cedar Labs,xxcghhtnvz@gmail.com,2025-07-10,health_beauty,US,custom,self_serve,111037,90.1,low,auto,declined,2025-07-17,HIGH_RISK
m_06662,Orbit Trading,ugljyemq@store.com,2025-10-21,services,US,custom,partner,55348,317.32,low,manual,declined,2025-10-25,HIGH_RISK
m_06663,Vertex Works,rhqdknso@gmail.com,2025-05-09,home_goods,US,shopify,outbound,40029,363.62,low,auto,declined,2025-05-13,MISSING_DOCS
m_06664,Evergreen Boutique,useazlgdg@company.com,2025-06-13,services,US,shopify,outbound,50836,210.79,med,auto,approved,2025-06-15,
m_06665,Apex Works,teexgi@mailinator.com,2025-06-27,home_goods,GB,shopify,self_serve,75089,329.45,high,auto,approved,2025-06-27,
m_06666,Oak Works,oybvsc@merchant.com,2025-04-10,fashion,US,bigcommerce,inbound,52867,156.66,med,auto,declined,2025-04-16,HIGH_RISK
m_06667,Summit Collective,,2025-04-17,fashion,AU,magento,inbound,47295,130.46,high,manual,declined,2025-04-18,LIMIT_TOO_HIGH
m_06668,Sunrise Hub,fgwyxxia@yahoo.com,2025-01-30,health_beauty,US,magento,outbound,198420,95.91,med,auto,approved,2025-02-03,
m_06669,Lumen Collective,yihujtr@gmail.com,2025-10-12,travel,AU,shopify,partner,56016,460.31,low,auto,approved,2025-10-17,
m_06670,Vertex Outlet,kcjbmxuwxq@company.com,2025-07-20,digital_goods,US,woocommerce,inbound,35249,92.76,med,auto,declined,2025-07-25,MISSING_DOCS
m_06671,River Supply,vlpctwy@merchant.com,2025-03-19,marketplace,US,custom,outbound,55727,199.77,low,auto,approved,2025-03-23,
m_06672,Acme Market,ufzedbuhy@gmail.com,2025-09-09,jewelry,US,custom,self_serve,87866,486.49,med,auto,declined,2025-09-09,LIMIT_TOO_HIGH
m_06673,Apex Goods,lpsxgtp@outlook.com,2025-06-21,auto_parts,US,magento,outbound,59184,319.62,med,auto,declined,2025-06-28,LIMIT_TOO_HIGH
m_06674,Evergreen Direct,ryesxp@outlook.com,2025-04-13,digital_goods,US,bigcommerce,partner,17196,67.0,high,manual,approved,2025-04-14,
m_06675,Blue Market,rorhnpx@merchant.com,2025-12-24,digital_goods,US,salesforce_cc,outbound,40639,63.23,med,manual,approved,2025-12-25,
m_06676,Orbit Trading,wewvafiyle@yahoo.com,2025-05-14,fashion,US,woocommerce,outbound,124824,142.06,low,manual,declined,2025-05-17,LIMIT_TOO_HIGH
m_06677,Lumen Goods,rdvblcvhb@company.com,2025-05-30,services,US,woocommerce,partner,17435,217.08,low,manual,approved,2025-06-06,
m_06678,Summit Collective,ydntrhozt@yahoo.com,2025-08-06,health_beauty,US,shopify,inbound,71460,122.24,low,auto,approved,2025-08-10,
m_06679,Vertex Outlet,ltuzgbp@merchant.com,2025-03-29,jewelry,US,custom,self_serve,50513,521.47,low,manual,approved,2025-03-31,
m_06680,Orbit Store,muritxv@outlook.com,2025-08-23,auto_parts,US,salesforce_cc,partner,151629,300.29,low,auto,declined,2025-08-28,MISSING_DOCS
m_06681,Vertex Works,zeyqch@store.com,2025-11-16,travel,US,shopify,inbound,33021,695.23,low,auto,declined,2025-11-17,HIGH_RISK
m_06682,Nimbus Supply,aggjdfqfiq@gmail.com,2025-02-22,marketplace,US,custom,inbound,64812,152.41,low,auto,declined,2025-03-01,MISSING_DOCS
m_06683,Blue Hub,ycinpyxsll@merchant.com,2025-10-22,fashion,US,shopify,partner,36050,101.85,med,manual,approved,2025-10-25,
m_06684,Oak Store,jywzpmzwt@store.com,2025-06-17,travel,AU,custom,partner,36913,377.48,low,auto,approved,2025-06-18,
m_06685,Cedar Works,caitvbpiic@merchant.com,2025-12-08,services,GB,shopify,partner,86432,206.35,low,auto,approved,2025-12-11,
m_06686,Oak Depot,qrvepn@sharklasers.com,2025-07-11,health_beauty,AU,woocommerce,inbound,93419,87.52,low,auto,approved,2025-07-14,
m_06687,Cedar Trading,papilci@store.com,2025-07-22,services,US,shopify,partner,86463,152.6,low,manual,approved,2025-07-29,
m_06688,Evergreen Direct,mbhsyuylt@merchant.com,2025-05-29,auto_parts,US,magento,inbound,42782,258.82,med,auto,approved,2025-06-04,
m_06689,Nimbus Direct,yjxifx@gmail.com,2025-10-01,health_beauty,US,custom,inbound,43305,118.78,low,manual,approved,2025-10-01,
m_06690,Sunrise Works,edauex@company.com,2025-09-22,electronics,US,shopify,inbound,67099,832.61,low,auto,approved,2025-09-28,
m_06691,Cedar Goods,fpwygkx@gmail.com,2025-03-14,marketplace,US,custom,partner,62943,130.6,low,manual,approved,2025-03-20,
m_06692,Evergreen Direct,pjbucnn@store.com,2025-08-15,marketplace,US,shopify,inbound,89295,150.85,low,auto,declined,2025-08-18,HIGH_RISK
m_06693,Cedar Co,gxzkblg@store.com,2025-08-15,services,US,magento,outbound,44285,261.6,high,manual,declined,2025-08-17,LIMIT_TOO_HIGH
m_06694,Nimbus Labs,yzfyqog@yahoo.com,2025-07-15,electronics,US,shopify,inbound,36517,523.68,low,auto,approved,2025-07-17,
m_06695,Vertex Collective,dfsdehew@company.com,2025-06-26,marketplace,US,shopify,inbound,76385,184.6,med,auto,approved,2025-06-26,
m_06696,Apex Outlet,uszmwz@gmail.com,2025-07-24,digital_goods,US,shopify,inbound,42508,71.18,low,manual,approved,2025-07-28,
m_06697,Sunrise Outlet,yrhzhndz@company.com,2025-01-12,services,GB,shopify,inbound,109441,172.41,med,auto,declined,2025-01-13,POLICY
m_06698,Vertex Depot,chmzff@store.com,2025-11-27,travel,US,salesforce_cc,self_serve,86645,452.73,high,manual,declined,2025-11-29,KYC_FAIL
m_06699,Apex Goods,eyhmavam@store.com,2025-04-23,electronics,AU,magento,inbound,50489,424.38,low,manual,approved,2025-04-24,
m_06700,River Depot,jnylxb@gmail.com,2025-04-01,auto_parts,US,bigcommerce,inbound,42408,335.79,med,auto,declined,2025-04-08,POLICY
m_06701,River Depot,dlslwlg@gmail.com,2025-03-18,digital_goods,GB,shopify,self_serve,23479,57.78,med,auto,approved,2025-03-19,
m_06702,Nimbus Goods,gqrdtdlw@company.com,2025-10-30,health_beauty,GB,shopify,outbound,64312,91.19,low,auto,declined,2025-11-06,POLICY
m_06703,Sunrise Depot,vphjsrcpex@company.com,2025-07-04,auto_parts,US,bigcommerce,partner,99870,325.21,med,auto,approved,2025-07-06,
m_06704,Nimbus Shop,cguuphr@yahoo.com,2025-06-16,health_beauty,US,magento,partner,99634,129.35,low,auto,approved,2025-06-17,
m_06705,Blue Works,gotykkwari@yahoo.com,2025-07-04,jewelry,US,shopify,inbound,111132,630.6,low,auto,approved,2025-07-07,
m_06706,River Hub,rmqdfwgxt@company.com,2025-05-01,digital_goods,US,magento,outbound,118058,70.74,low,auto,declined,2025-05-06,HIGH_RISK
m_06707,Orbit Works,ypwtnrf@store.com,2025-05-21,fashion,US,woocommerce,outbound,156544,159.7,low,auto,approved,2025-05-22,
m_06708,Blue Supply,nsxmbbjnw@company.com,2025-09-29,jewelry,US,shopify,self_serve,82091,394.57,low,auto,approved,2025-10-06,
m_06709,Nimbus Direct,bzypvpq@outlook.com,2025-12-04,jewelry,US,woocommerce,self_serve,70564,962.34,med,manual,approved,2025-12-09,
m_06710,Sunrise Shop,,2025-11-07,marketplace,US,shopify,outbound,45569,161.91,low,manual,approved,2025-11-13,
m_06711,Marlin Direct,cdyrhjkdz@store.com,2025-01-26,electronics,US,shopify,self_serve,56127,445.76,high,manual,approved,2025-01-26,
m_06712,Summit Supply,nsdhlxeu@example.net,2025-08-06,fashion,US,salesforce_cc,outbound,17950,102.0,med,auto,approved,2025-08-09,
m_06713,River Goods,tvgrwbvmb@gmail.com,2025-05-06,jewelry,GB,salesforce_cc,inbound,54650,457.32,low,manual,declined,2025-05-13,INCONCLUSIVE
m_06714,Sunrise Labs,hleuzyxiqq@merchant.com,2025-12-05,marketplace,US,bigcommerce,outbound,49390,129.1,low,auto,approved,2025-12-08,
m_06715,Acme Collective,rgjvdwt@gmail.com,2025-06-29,health_beauty,US,shopify,outbound,44543,79.81,med,auto,approved,2025-06-30,
m_06716,Lumen Co,hlwktt@store.com,2025-04-01,auto_parts,US,bigcommerce,outbound,17880,324.94,low,auto,approved,2025-04-08,
m_06717,Nimbus Direct,nueldidj@company.com,2025-09-10,auto_parts,US,shopify,inbound,54245,316.59,med,auto,approved,2025-09-12,
m_06718,Vertex Depot,pvrudg@mailinator.com,2025-01-24,digital_goods,CA,woocommerce,partner,15881,75.34,low,manual,approved,2025-01-31,
m_06719,Acme Co,zinxzvkzmy@company.com,2025-09-16,auto_parts,US,magento,inbound,106787,565.41,low,auto,approved,2025-09-23,
m_06720,Summit Collective,gcywux@merchant.com,2025-07-31,marketplace,US,shopify,partner,81030,178.85,low,auto,approved,2025-07-31,
m_06721,Oak Store,kbvgmflyv@store.com,2025-12-08,electronics,CA,magento,partner,70641,607.97,med,auto,approved,2025-12-14,
m_06722,Apex Market,tnnqheebnf@gmail.com,2025-06-17,electronics,US,shopify,inbound,40422,361.65,med,manual,approved,2025-06-24,
m_06723,Blue Outlet,zevweqzbo@gmail.com,2025-11-29,jewelry,US,shopify,partner,51935,810.78,low,manual,approved,2025-12-01,
m_06724,Sunrise Depot,kbbvsofnlg@merchant.com,2025-01-26,marketplace,US,custom,partner,68061,187.63,med,auto,approved,2025-01-27,
m_06725,Pioneer Outlet,mfgsxfzpji@merchant.com,2025-06-20,jewelry,US,salesforce_cc,inbound,117062,802.52,high,manual,approved,2025-06-27,
m_06726,River Works,nmkwcvfo@merchant.com,2025-11-03,fashion,US,shopify,partner,38063,156.14,low,auto,approved,2025-11-06,
m_06727,Orbit Labs,cqstkk@outlook.com,2025-10-30,services,US,shopify,inbound,49539,167.18,low,manual,approved,2025-10-31,
m_06728,Summit Labs,uyrjnwyhza@store.com,2025-11-16,services,US,woocommerce,self_serve,74167,184.92,high,manual,approved,2025-11-23,
m_06729,Evergreen Shop,dvtblgoaa@merchant.com,2025-03-23,jewelry,US,shopify,inbound,49130,410.51,med,manual,approved,2025-03-28,
m_06730,Pioneer Trading,stpeaddg@company.com,2025-06-28,travel,AU,bigcommerce,self_serve,123030,436.98,low,auto,declined,2025-07-02,LIMIT_TOO_HIGH
m_06731,Cedar Depot,jmigyvrifj@store.com,2025-01-23,health_beauty,US,shopify,partner,100831,67.04,low,manual,approved,2025-01-27,
m_06732,Cedar Market,huvlzciful@company.com,2025-04-27,home_goods,US,woocommerce,inbound,60590,374.98,high,manual,declined,2025-05-04,HIGH_RISK
m_06733,Pioneer Depot,yettrkjob@company.com,2025-09-09,jewelry,US,custom,inbound,124925,925.11,low,manual,approved,2025-09-12,
m_06734,Pioneer Goods,xdlnkusrsd@company.com,2025-01-26,services,US,woocommerce,inbound,24407,233.97,low,manual,declined,2025-01-30,LIMIT_TOO_HIGH
m_06735,Sunrise Market,,2025-09-10,home_goods,US,woocommerce,partner,198532,270.35,low,auto,approved,2025-09-17,
m_06736,Oak Trading,nmzfgdbg@store.com,2025-11-12,auto_parts,AU,woocommerce,partner,103696,180.59,low,manual,approved,2025-11-16,
m_06737,Apex Collective,rqmcshhj@yahoo.com,2025-10-22,fashion,GB,woocommerce,self_serve,195019,132.76,low,auto,declined,2025-10-24,KYC_FAIL
m_06738,Marlin Co,zjrafjoja@company.com,2025-12-13,electronics,GB,bigcommerce,partner,69621,374.48,high,manual,approved,2025-12-15,
m_06739,Apex Boutique,ujtwcqfl@mailinator.com,2025-09-02,fashion,US,shopify,partner,60262,134.09,med,auto,approved,2025-09-07,
m_06740,Sunrise Works,zqyoknms@merchant.com,2025-09-06,home_goods,US,salesforce_cc,inbound,79341,280.99,low,auto,declined,2025-09-11,MISSING_DOCS
m_06741,Vertex Labs,fwuclcjswf@company.com,2025-01-26,electronics,US,custom,inbound,60039,454.3,high,auto,approved,2025-01-28,
m_06742,Cedar Goods,knuzvo@gmail.com,2025-05-26,digital_goods,US,shopify,self_serve,102331,66.38,low,auto,declined,2025-05-31,MISSING_DOCS
m_06743,Evergreen Trading,,2025-11-07,marketplace,US,salesforce_cc,outbound,35445,132.42,low,auto,approved,2025-11-07,
m_06744,Nimbus Works,,2025-03-09,home_goods,US,custom,inbound,59558,315.5,low,auto,declined,2025-03-12,MISSING_DOCS
m_06745,Pioneer Market,pajnmvj@merchant.com,2025-03-31,travel,US,bigcommerce,inbound,77468,416.04,med,auto,approved,2025-04-02,
m_06746,Acme Market,leabwcsfs@gmail.com,2025-05-26,marketplace,US,shopify,inbound,39948,110.38,low,auto,approved,2025-05-30,
m_06747,Lumen Boutique,,2025-10-12,services,CA,shopify,self_serve,16397,189.33,low,manual,approved,2025-10-16,
m_06748,Oak Co,qyysory@merchant.com,2025-02-23,electronics,CA,shopify,inbound,106870,441.51,low,auto,approved,2025-03-02,
m_06749,Pioneer Works,hnwzbtuj@gmail.com,2025-10-18,marketplace,US,magento,inbound,45865,139.28,low,auto,approved,2025-10-24,
m_06750,Lumen Shop,,2025-12-08,services,AU,magento,outbound,128861,181.44,low,auto,approved,2025-12-12,
m_06751,Pioneer Store,awhuvmsrmw@store.com,2025-03-15,electronics,US,custom,self_serve,39310,386.59,med,manual,approved,2025-03-20,
m_06752,Marlin Shop,btoocdp@store.com,2025-01-25,fashion,US,salesforce_cc,outbound,156374,204.47,low,auto,approved,2025-01-26,
m_06753,Pioneer Trading,wgfhcvuyys@store.com,2025-02-27,home_goods,US,custom,partner,46622,294.53,low,auto,approved,2025-03-06,
m_06754,Oak Boutique,tkbkkjpr@merchant.com,2025-01-12,fashion,US,bigcommerce,inbound,58483,169.65,high,auto,approved,2025-01-16,
m_06755,Acme Direct,tzyktj@merchant.com,2025-09-11,fashion,US,magento,self_serve,32020,127.6,low,manual,approved,2025-09-18,
m_06756,Marlin Direct,gyeqetjvsw@merchant.com,2025-01-09,marketplace,GB,shopify,partner,61555,166.39,low,auto,declined,2025-01-10,KYC_FAIL
m_06757,Evergreen Hub,ltxrvtf@outlook.com,2025-06-12,auto_parts,US,shopify,partner,123230,388.06,med,auto,approved,2025-06-15,
m_06758,Orbit Outlet,ddmkxwct@mailinator.com,2025-07-26,home_goods,GB,shopify,outbound,43950,225.41,low,auto,approved,2025-08-02,
m_06759,Blue Collective,sltftzkg@outlook.com,2025-12-29,marketplace,US,shopify,inbound,174472,157.57,low,manual,approved,2026-01-01,
m_06760,Orbit Market,bqhnthuweg@merchant.com,2025-06-26,electronics,CA,custom,partner,86142,347.37,low,auto,approved,2025-06-28,
m_06761,Vertex Works,taayhd@gmail.com,2025-03-18,fashion,US,shopify,inbound,62866,102.93,med,manual,approved,2025-03-18,
m_06762,Vertex Shop,jlavcijft@company.com,2025-05-12,travel,CA,salesforce_cc,inbound,109766,383.17,low,auto,declined,2025-05-13,LIMIT_TOO_HIGH
m_06763,Cedar Works,bvvxrfgak@outlook.com,2025-10-02,travel,US,shopify,outbound,36734,402.85,low,manual,approved,2025-10-03,
m_06764,Pioneer Supply,djtmdgo@store.com,2025-04-25,electronics,US,shopify,outbound,104157,604.59,low,auto,approved,2025-04-28,
m_06765,Sunrise Co,tphlwh@company.com,2025-12-08,services,US,shopify,outbound,35144,271.63,med,auto,approved,2025-12-10,
m_06766,River Direct,,2025-03-20,fashion,US,shopify,outbound,203630,98.69,high,manual,declined,2025-03-24,LIMIT_TOO_HIGH
m_06767,Pioneer Works,zuocegm@outlook.com,2025-05-15,travel,US,shopify,partner,45829,1200.0,low,auto,declined,2025-05-22,POLICY
m_06768,Acme Store,vbdlrlx@company.com,2025-07-02,jewelry,US,magento,outbound,85289,610.51,low,manual,declined,2025-07-07,HIGH_RISK
m_06769,Summit Store,lqqyiejd@merchant.com,2025-02-17,fashion,US,salesforce_cc,self_serve,55557,140.37,low,manual,approved,2025-02-24,
m_06770,Orbit Collective,stwxoc@store.com,2025-01-19,health_beauty,US,magento,self_serve,96221,79.32,med,auto,approved,2025-01-20,
m_06771,Nimbus Direct,zupusqns@example.net,2025-03-15,jewelry,CA,custom,inbound,29836,975.4,low,auto,approved,2025-03-16,
m_06772,River Market,mupguw@gmail.com,2025-12-05,auto_parts,US,shopify,inbound,36743,386.52,med,auto,approved,2025-12-08,
m_06773,River Store,xqgeabemvd@merchant.com,2025-03-31,fashion,US,shopify,inbound,52516,120.47,high,manual,declined,2025-04-07,HIGH_RISK
m_06774,Marlin Outlet,tvmlyorn@outlook.com,2025-11-22,home_goods,US,salesforce_cc,outbound,123148,285.55,med,manual,approved,2025-11-27,
m_06775,Acme Market,pvcyoq@gmail.com,2025-01-28,auto_parts,US,salesforce_cc,outbound,71729,347.55,low,auto,declined,2025-01-28,INCONCLUSIVE
m_06776,Blue Boutique,twdxfgcm@yahoo.com,2025-05-14,health_beauty,US,custom,outbound,107254,71.0,high,manual,declined,2025-05-16,POLICY
m_06777,Vertex Hub,knazoaacsc@store.com,2025-03-27,electronics,US,custom,partner,165001,413.38,med,auto,approved,2025-03-29,
m_06778,Acme Shop,btgtnogx@store.com,2025-10-01,services,US,custom,self_serve,89883,232.2,high,manual,approved,2025-10-06,
