refund_id,transaction_id,merchant_id,refund_ts,refund_amount,refund_reason,is_partial_refund
r_0002951,t_0098102,m_06500,2025-09-02 00:07:00,244.7,suspected_fraud,False
r_0002952,t_0098115,m_06501,2025-10-06 02:24:00,328.65,customer_request,True
r_0002953,t_0098165,m_06504,2025-05-28 08:32:00,69.31,return,True
r_0002954,t_0098201,m_06506,2025-06-13 07:58:00,224.45,other,False
r_0002955,t_0098247,m_06507,2026-03-11 15:50:00,226.21,customer_request,False
r_0002956,t_0098263,m_06508,2025-04-16 07:30:00,291.57,return,False
r_0002957,t_0098287,m_06508,2025-05-20 11:14:00,202.52,return,True
r_0002958,t_0098311,m_06508,2025-06-24 21:42:00,531.71,return,False
r_0002959,t_0098315,m_06508,2025-07-23 19:37:00,308.42,other,False
r_0002960,t_0098358,m_06514,2025-07-26 21:04:00,38.36,other,False
r_0002961,t_0098447,m_06520,2026-04-17 06:39:00,252.67,return,False
r_0002962,t_0098571,m_06531,2025-11-30 04:11:00,343.42,return,False
r_0002963,t_0098615,m_06535,2025-05-23 05:11:00,175.09,customer_request,False
r_0002964,t_0098755,m_06545,2025-02-07 07:39:00,178.27,other,False
r_0002965,t_0098776,m_06545,2025-04-10 03:12:00,72.11,service_issue,True
r_0002966,t_0098793,m_06550,2025-05-26 07:30:00,418.38,customer_request,False
r_0002967,t_0098817,m_06552,2025-09-08 17:23:00,246.57,return,False
r_0002968,t_0098875,m_06553,2025-07-18 22:16:00,317.15,service_issue,False
r_0002969,t_0098889,m_06553,2025-08-29 06:05:00,176.35,customer_request,False
r_0002970,t_0098901,m_06554,2025-11-29 07:47:00,73.27,return,False
r_0002971,t_0098903,m_06554,2025-12-18 01:21:00,125.57,return,True
r_0002972,t_0098951,m_06555,2025-06-20 13:09:00,126.75,customer_request,True
r_0002973,t_0098993,m_06558,2025-04-05 09:19:00,538.73,return,False
r_0002974,t_0099077,m_06561,2025-09-14 14:07:00,154.69,other,False
r_0002975,t_0099099,m_06562,2025-12-23 23:59:00,182.11,customer_request,False
r_0002976,t_0099102,m_06562,2025-12-23 02:01:00,69.76,customer_request,False
r_0002977,t_0099147,m_06563,2025-07-16 15:37:00,325.18,customer_request,False
r_0002978,t_0099171,m_06563,2025-09-22 13:17:00,199.05,customer_request,False
r_0002979,t_0099215,m_06569,2025-09-15 13:15:00,741.3,return,False
r_0002980,t_0099218,m_06569,2025-09-23 10:06:00,471.54,return,False
r_0002981,t_0099223,m_06569,2025-09-25 06:34:00,907.75,customer_request,False
r_0002982,t_0099348,m_06575,2025-05-22 10:03:00,292.99,customer_request,False
r_0002983,t_0099355,m_06575,2025-06-11 08:47:00,217.09,customer_request,False
r_0002984,t_0099360,m_06575,2025-06-30 02:47:00,140.2,customer_request,False
r_0002985,t_0099398,m_06580,2025-04-03 11:19:00,88.36,customer_request,False
r_0002986,t_0099462,m_06584,2025-10-28 12:59:00,43.75,other,True
r_0002987,t_0099467,m_06585,2025-04-06 20:53:00,114.22,customer_request,False
r_0002988,t_0099509,m_06588,2026-03-25 06:38:00,378.72,customer_request,False
r_0002989,t_0099516,m_06590,2025-07-05 00:59:00,81.09,customer_request,True
r_0002990,t_0099537,m_06590,2025-10-06 06:14:00,62.39,customer_request,False
r_0002991,t_0099555,m_06591,2026-02-14 19:23:00,121.75,customer_request,False
r_0002992,t_0099571,m_06593,2025-05-04 20:00:00,35.99,customer_request,True
r_0002993,t_0099680,m_06601,2025-05-26 22:35:00,85.95,customer_request,True
r_0002994,t_0099705,m_06602,2025-08-19 17:43:00,289.07,other,False
r_0002995,t_0099711,m_06607,2026-02-16 06:03:00,206.33,customer_request,False
r_0002996,t_0099728,m_06607,2026-05-20 11:48:00,122.87,customer_request,False
r_0002997,t_0099750,m_06608,2025-05-18 15:28:00,172.55,return,False
r_0002998,t_0099763,m_06610,2025-08-26 14:53:00,342.62,other,True
r_0002999,t_0099764,m_06610,2025-08-29 06:29:00,144.01,return,False
r_0003000,t_0099773,m_06610,2025-10-12 19:30:00,308.07,customer_request,False
r_0003001,t_0099903,m_06620,2026-03-14 13:28:00,685.91,other,False
r_0003002,t_0099909,m_06620,2026-03-25 19:08:00,719.91,customer_request,False
r_0003003,t_0099917,m_06620,2026-04-15 04:51:00,967.33,customer_request,False
r_0003004,t_0099946,m_06622,2025-04-15 04:23:00,60.87,return,False
r_0003005,t_0099950,m_06622,2025-04-06 15:06:00,78.72,service_issue,False
r_0003006,t_0100017,m_06626,2026-01-03 12:47:00,237.28,customer_request,False
r_0003007,t_0100056,m_06628,2025-09-29 20:17:00,542.04,customer_request,False
r_0003008,t_0100060,m_06628,2025-09-26 03:06:00,1060.05,return,False
r_0003009,t_0100158,m_06633,2026-01-19 15:51:00,191.05,service_issue,False
r_0003010,t_0100164,m_06633,2026-01-14 22:47:00,126.92,return,True
r_0003011,t_0100169,m_06633,2026-02-06 17:54:00,50.62,customer_request,False
r_0003012,t_0100238,m_06637,2025-05-26 08:08:00,69.32,other,False
r_0003013,t_0100286,m_06642,2025-12-05 03:28:00,574.35,return,False
r_0003014,t_0100308,m_06643,2025-08-26 21:26:00,1628.78,customer_request,False
r_0003015,t_0100323,m_06646,2025-07-07 05:42:00,523.5,service_issue,False
r_0003016,t_0100343,m_06649,2025-04-20 12:25:00,388.29,customer_request,False
r_0003017,t_0100409,m_06656,2025-07-25 14:22:00,124.05,customer_request,False
r_0003018,t_0100431,m_06657,2025-10-27 08:36:00,51.34,customer_request,False
r_0003019,t_0100460,m_06659,2025-06-14 12:39:00,117.12,customer_request,False
r_0003020,t_0100472,m_06660,2025-03-25 16:34:00,660.49,customer_request,False
r_0003021,t_0100495,m_06664,2025-10-20 03:27:00,176.25,customer_request,False
r_0003022,t_0100517,m_06668,2025-03-11 17:05:00,186.33,suspected_fraud,False
r_0003023,t_0100531,m_06668,2025-03-20 15:44:00,56.07,other,False
r_0003024,t_0100540,m_06668,2025-04-19 05:14:00,75.31,service_issue,False
r_0003025,t_0100632,m_06677,2025-07-14 10:17:00,567.4,other,False
r_0003026,t_0100641,m_06678,2025-09-26 06:57:00,86.31,return,True
r_0003027,t_0100644,m_06678,2025-10-27 03:14:00,69.4,service_issue,True
r_0003028,t_0100672,m_06683,2025-11-19 09:14:00,154.82,customer_request,False
r_0003029,t_0100689,m_06684,2025-09-06 00:24:00,382.94,customer_request,False
r_0003030,t_0100706,m_06685,2026-01-06 11:59:00,275.52,other,True
r_0003031,t_0100707,m_06685,2026-01-09 19:32:00,274.73,customer_request,False
r_0003032,t_0100725,m_06685,2026-02-11 02:10:00,175.35,customer_request,False
r_0003033,t_0100730,m_06685,2026-03-15 22:29:00,358.58,return,False
r_0003034,t_0101000,m_06703,2025-09-26 01:48:00,443.59,service_issue,False
r_0003035,t_0101035,m_06704,2025-08-16 12:02:00,22.42,other,True
r_0003036,t_0101067,m_06707,2025-06-21 15:56:00,200.15,customer_request,False
r_0003037,t_0101082,m_06707,2025-07-17 07:01:00,159.94,return,False
r_0003038,t_0101149,m_06711,2025-04-08 14:07:00,197.56,customer_request,False
r_0003039,t_0101154,m_06712,2025-08-25 06:49:00,125.52,other,False
r_0003040,t_0101302,m_06722,2025-09-16 18:43:00,426.47,other,False
r_0003041,t_0101322,m_06724,2025-02-06 23:33:00,80.5,customer_request,False
r_0003042,t_0101376,m_06725,2025-09-17 03:33:00,1331.21,customer_request,False
r_0003043,t_0101438,m_06728,2026-01-28 08:43:00,305.77,service_issue,False
r_0003044,t_0101448,m_06728,2026-02-21 11:31:00,255.64,customer_request,False
r_0003045,t_0101458,m_06728,2026-02-24 10:10:00,135.3,customer_request,False
r_0003046,t_0101471,m_06728,2026-03-09 11:53:00,130.05,other,False
r_0003047,t_0101570,m_06738,2026-01-06 12:50:00,96.18,customer_request,False
r_0003048,t_0101687,m_06746,2025-07-27 13:42:00,90.71,return,False
r_0003049,t_0101693,m_06746,2025-09-07 15:49:00,111.76,service_issue,False
r_0003050,t_0101794,m_06749,2026-01-08 23:25:00,104.36,customer_request,False
r_0003051,t_0101830,m_06750,2026-02-09 17:58:00,288.72,customer_request,True
r_0003052,t_0101845,m_06750,2026-03-07 18:23:00,319.89,customer_request,False
r_0003053,t_0101887,m_06752,2025-04-10 00:11:00,176.38,service_issue,False
r_0003054,t_0102008,m_06758,2025-11-29 15:56:00,157.79,other,False
r_0003055,t_0102012,m_06759,2026-01-18 17:34:00,174.04,suspected_fraud,False
r_0003056,t_0102215,m_06778,2025-11-01 12:09:00,347.72,return,False
r_0003057,t_0102232,m_06780,2025-04-27 22:34:00,693.18,return,False
r_0003058,t_0102244,m_06780,2025-07-02 06:18:00,206.3,customer_request,False
r_0003059,t_0102337,m_06786,2025-10-19 04:50:00,545.97,return,False
r_0003060,t_0102407,m_06789,2025-12-14 06:49:00,616.66,return,False
r_0003061,t_0102445,m_06794,2026-01-22 07:39:00,39.42,service_issue,True
r_0003062,t_0102461,m_06794,2026-02-07 17:53:00,124.56,other,False
r_0003063,t_0102492,m_06797,2025-11-28 00:40:00,161.96,other,False
r_0003064,t_0102575,m_06807,2025-12-24 20:31:00,19.81,service_issue,True
r_0003065,t_0102599,m_06811,2025-08-12 00:15:00,509.2,return,False
r_0003066,t_0102629,m_06815,2025-08-23 21:41:00,203.16,customer_request,False
r_0003067,t_0102647,m_06816,2025-06-19 18:34:00,547.29,customer_request,False
r_0003068,t_0102669,m_06819,2025-12-03 11:38:00,187.3,customer_request,False
r_0003069,t_0102699,m_06821,2025-10-05 17:02:00,1883.48,suspected_fraud,False
r_0003070,t_0102710,m_06821,2025-11-07 11:19:00,430.82,customer_request,False
r_0003071,t_0102739,m_06822,2025-08-03 15:00:00,156.84,service_issue,True
r_0003072,t_0102776,m_06823,2025-10-15 23:12:00,210.18,customer_request,False
r_0003073,t_0102802,m_06825,2026-01-09 15:02:00,150.61,other,False
r_0003074,t_0102805,m_06825,2026-01-16 09:58:00,105.9,return,False
r_0003075,t_0102814,m_06825,2026-02-18 02:49:00,125.58,service_issue,False
r_0003076,t_0102864,m_06829,2026-02-27 11:22:00,997.1,customer_request,False
r_0003077,t_0102881,m_06829,2026-03-29 06:51:00,434.52,return,False
r_0003078,t_0102887,m_06829,2026-05-06 12:09:00,386.84,other,False
r_0003079,t_0102900,m_06832,2025-06-26 04:47:00,416.6,service_issue,False
r_0003080,t_0103040,m_06842,2025-05-28 10:27:00,79.66,return,False
r_0003081,t_0103080,m_06844,2026-02-26 13:00:00,533.87,other,False
r_0003082,t_0103121,m_06845,2025-04-02 07:20:00,109.62,return,True
r_0003083,t_0103192,m_06849,2025-06-10 06:32:00,309.62,return,False
r_0003084,t_0103195,m_06850,2026-01-06 21:15:00,344.5,customer_request,True
r_0003085,t_0103242,m_06852,2025-10-22 15:13:00,2315.93,return,False
r_0003086,t_0103264,m_06858,2025-06-27 14:36:00,270.98,customer_request,False
r_0003087,t_0103339,m_06862,2025-07-29 12:10:00,180.51,customer_request,False
r_0003088,t_0103381,m_06863,2025-03-12 09:01:00,63.61,service_issue,False
r_0003089,t_0103400,m_06864,2025-04-28 12:27:00,68.51,customer_request,False
r_0003090,t_0103458,m_06869,2025-07-21 03:02:00,94.52,customer_request,False
r_0003091,t_0103485,m_06871,2025-08-14 13:59:00,929.46,return,False
r_0003092,t_0103507,m_06872,2025-06-05 16:05:00,52.35,return,False
r_0003093,t_0103620,m_06874,2025-03-13 12:54:00,87.65,return,False
r_0003094,t_0103661,m_06876,2025-07-23 15:03:00,618.49,return,False
r_0003095,t_0103721,m_06879,2025-03-08 08:25:00,346.89,other,False
r_0003096,t_0103749,m_06883,2025-05-10 21:35:00,457.1,customer_request,False
r_0003097,t_0103753,m_06883,2025-06-19 03:42:00,93.14,customer_request,True
r_0003098,t_0103761,m_06884,2025-06-20 19:19:00,453.49,customer_request,False
r_0003099,t_0103765,m_06885,2025-04-12 22:22:00,172.47,return,False
r_0003100,t_0103784,m_06886,2025-03-30 07:13:00,265.65,service_issue,False
r_0003101,t_0103816,m_06890,2025-05-04 21:11:00,210.16,customer_request,False
r_0003102,t_0103843,m_06892,2025-02-02 12:32:00,75.36,customer_request,False
r_0003103,t_0103925,m_06896,2025-11-17 17:28:00,858.73,other,False
r_0003104,t_0103931,m_06896,2025-12-04 16:25:00,447.81,customer_request,False
r_0003105,t_0103951,m_06899,2025-12-11 20:09:00,122.83,return,False
r_0003106,t_0103977,m_06901,2025-12-24 16:57:00,864.81,customer_request,False
r_0003107,t_0103991,m_06905,2025-05-22 20:56:00,227.34,return,True
r_0003108,t_0103998,m_06905,2025-07-10 15:36:00,591.56,return,False
r_0003109,t_0104024,m_06906,2025-04-11 22:56:00,361.42,return,False
r_0003110,t_0104076,m_06907,2025-07-03 18:16:00,132.31,return,False
r_0003111,t_0104082,m_06907,2025-08-01 22:28:00,474.66,other,False
r_0003112,t_0104083,m_06908,2025-10-26 15:59:00,255.84,other,False
r_0003113,t_0104145,m_06914,2025-05-31 20:37:00,49.78,customer_request,True
r_0003114,t_0104250,m_06924,2025-03-27 12:33:00,593.04,customer_request,False
r_0003115,t_0104293,m_06924,2025-06-16 10:12:00,272.44,customer_request,False
r_0003116,t_0104312,m_06924,2025-06-25 00:54:00,81.15,customer_request,False
r_0003117,t_0104314,m_06924,2025-07-03 08:15:00,110.12,other,False
r_0003118,t_0104316,m_06924,2025-07-04 05:54:00,320.78,service_issue,False
r_0003119,t_0104353,m_06927,2025-03-31 01:11:00,156.19,customer_request,False
r_0003120,t_0104378,m_06930,2025-05-09 17:04:00,272.7,customer_request,False
r_0003121,t_0104388,m_06931,2025-11-01 16:17:00,117.84,service_issue,True
r_0003122,t_0104402,m_06931,2025-11-20 10:42:00,145.2,return,False
r_0003123,t_0104473,m_06934,2025-06-04 23:59:00,135.05,customer_request,False
r_0003124,t_0104571,m_06942,2026-02-03 02:54:00,174.46,customer_request,True
r_0003125,t_0104631,m_06949,2025-11-02 23:49:00,232.62,service_issue,False
r_0003126,t_0104657,m_06951,2025-01-19 02:51:00,657.3,customer_request,False
r_0003127,t_0104750,m_06960,2025-05-29 15:36:00,94.83,service_issue,False
r_0003128,t_0104765,m_06961,2025-12-30 11:46:00,294.57,customer_request,False
r_0003129,t_0104785,m_06961,2026-03-18 14:26:00,118.3,customer_request,False
r_0003130,t_0104874,m_06966,2026-01-23 09:38:00,74.99,return,True
r_0003131,t_0104928,m_06970,2025-06-25 00:54:00,214.05,customer_request,False
r_0003132,t_0104947,m_06971,2025-03-15 20:21:00,98.6,customer_request,False
r_0003133,t_0104952,m_06971,2025-05-09 07:06:00,178.15,return,False
r_0003134,t_0104991,m_06974,2025-12-08 15:59:00,57.14,other,False
r_0003135,t_0104996,m_06974,2025-12-31 22:26:00,113.38,return,False
r_0003136,t_0105049,m_06978,2025-12-27 17:27:00,90.31,other,True
r_0003137,t_0105060,m_06978,2026-02-14 19:00:00,175.05,return,False
r_0003138,t_0105100,m_06979,2026-03-30 04:00:00,174.18,customer_request,False
r_0003139,t_0105139,m_06985,2025-11-18 09:29:00,290.59,customer_request,False
r_0003140,t_0105143,m_06985,2025-12-02 04:56:00,100.35,customer_request,True
r_0003141,t_0105211,m_06989,2026-03-04 07:32:00,187.91,return,False
r_0003142,t_0105318,m_06994,2026-05-16 08:30:00,140.7,other,False
r_0003143,t_0105329,m_06995,2025-11-14 20:49:00,504.19,customer_request,False
r_0003144,t_0105339,m_06995,2025-12-08 14:34:00,223.11,customer_request,False
r_0003145,t_0105352,m_06996,2025-09-14 10:04:00,316.43,customer_request,False
r_0003146,t_0105364,m_06997,2025-07-18 03:01:00,283.68,return,False
r_0003147,t_0105461,m_07001,2026-02-26 10:33:00,261.98,other,True
r_0003148,t_0105467,m_07002,2025-05-23 15:12:00,174.07,service_issue,False
r_0003149,t_0105486,m_07003,2025-05-06 02:02:00,530.71,return,False
r_0003150,t_0105497,m_07003,2025-07-07 05:48:00,479.62,customer_request,False
r_0003151,t_0105551,m_07006,2026-01-19 15:48:00,1258.63,customer_request,False
r_0003152,t_0105554,m_07008,2025-10-05 17:42:00,450.27,customer_request,False
r_0003153,t_0105577,m_07010,2025-09-21 23:44:00,142.41,service_issue,True
r_0003154,t_0105603,m_07010,2025-12-08 10:00:00,1356.3,customer_request,False
r_0003155,t_0105671,m_07016,2025-04-07 16:49:00,20.71,suspected_fraud,False
r_0003156,t_0105716,m_07016,2025-07-09 15:00:00,50.59,service_issue,False
r_0003157,t_0105750,m_07021,2026-02-26 21:36:00,117.2,return,True
r_0003158,t_0105761,m_07022,2025-07-14 14:31:00,886.93,customer_request,False
r_0003159,t_0105788,m_07022,2025-09-24 12:44:00,2508.72,customer_request,False
r_0003160,t_0105805,m_07022,2025-10-19 02:35:00,309.37,other,False
r_0003161,t_0105849,m_07026,2026-02-20 01:25:00,28.73,customer_request,False
r_0003162,t_0105865,m_07027,2025-03-28 16:41:00,89.09,customer_request,False
r_0003163,t_0105919,m_07029,2025-05-23 14:48:00,211.24,customer_request,True
r_0003164,t_0105965,m_07031,2025-11-14 08:07:00,413.48,customer_request,False
r_0003165,t_0106078,m_07038,2025-08-15 08:00:00,75.31,other,False
r_0003166,t_0106107,m_07041,2025-12-27 12:42:00,137.81,return,False
r_0003167,t_0106179,m_07044,2025-09-17 17:08:00,288.72,other,False
r_0003168,t_0106319,m_07056,2025-11-23 04:39:00,433.07,customer_request,False
r_0003169,t_0106335,m_07060,2025-10-04 07:43:00,1374.49,customer_request,False
r_0003170,t_0106347,m_07060,2025-10-22 09:55:00,1036.57,other,False
r_0003171,t_0106360,m_07062,2025-12-03 19:24:00,100.55,other,False
r_0003172,t_0106445,m_07071,2025-09-19 06:57:00,889.32,suspected_fraud,False
r_0003173,t_0106493,m_07075,2025-07-10 11:05:00,150.2,service_issue,False
r_0003174,t_0106509,m_07076,2025-09-21 02:01:00,129.87,customer_request,False
r_0003175,t_0106533,m_07078,2025-03-05 12:43:00,148.34,service_issue,False
r_0003176,t_0106535,m_07078,2025-03-02 18:58:00,285.11,customer_request,True
r_0003177,t_0106559,m_07079,2025-12-20 20:43:00,143.22,service_issue,False
r_0003178,t_0106636,m_07084,2026-01-01 03:52:00,152.94,return,False
r_0003179,t_0106650,m_07084,2026-04-12 10:51:00,90.95,other,False
r_0003180,t_0106657,m_07085,2025-10-26 17:58:00,72.2,return,True
r_0003181,t_0106680,m_07085,2026-01-15 01:24:00,608.06,return,True
r_0003182,t_0106699,m_07085,2026-02-11 03:37:00,431.84,suspected_fraud,False
r_0003183,t_0106714,m_07087,2025-06-26 03:32:00,49.27,other,True
r_0003184,t_0106718,m_07087,2025-08-27 23:46:00,193.03,customer_request,False
r_0003185,t_0106724,m_07087,2025-09-23 10:27:00,94.05,other,False
r_0003186,t_0106736,m_07091,2025-08-09 23:13:00,126.5,customer_request,False
r_0003187,t_0106774,m_07094,2025-09-21 08:02:00,388.77,customer_request,True
r_0003188,t_0106839,m_07101,2026-01-07 11:55:00,1306.31,return,False
r_0003189,t_0106887,m_07104,2025-11-04 12:40:00,396.21,service_issue,True
r_0003190,t_0106962,m_07109,2026-04-05 03:35:00,189.8,service_issue,False
r_0003191,t_0106999,m_07111,2025-03-20 14:12:00,196.0,other,False
r_0003192,t_0107104,m_07121,2025-04-14 00:17:00,200.6,customer_request,False
r_0003193,t_0107127,m_07121,2025-06-03 09:10:00,386.09,customer_request,False
r_0003194,t_0107155,m_07121,2025-07-29 05:22:00,146.66,other,False
r_0003195,t_0107158,m_07121,2025-07-29 11:14:00,185.79,service_issue,False
r_0003196,t_0107200,m_07125,2025-07-27 22:50:00,114.8,service_issue,True
r_0003197,t_0107213,m_07126,2025-09-12 05:38:00,48.67,customer_request,True
r_0003198,t_0107222,m_07127,2025-12-13 04:52:00,61.74,return,False
r_0003199,t_0107270,m_07129,2025-10-15 14:35:00,170.13,service_issue,False
r_0003200,t_0107345,m_07135,2025-06-27 03:00:00,80.23,customer_request,False
r_0003201,t_0107349,m_07135,2025-07-26 13:58:00,238.79,return,False
r_0003202,t_0107417,m_07138,2025-08-16 07:39:00,244.1,other,False
r_0003203,t_0107472,m_07142,2026-01-29 13:38:00,89.48,suspected_fraud,True
r_0003204,t_0107477,m_07143,2025-09-14 20:27:00,67.57,return,False
r_0003205,t_0107554,m_07146,2025-04-03 19:08:00,375.8,service_issue,False
r_0003206,t_0107628,m_07152,2025-06-19 15:35:00,92.27,other,True
r_0003207,t_0107629,m_07152,2025-06-22 00:46:00,144.82,service_issue,False
r_0003208,t_0107634,m_07155,2025-01-26 08:30:00,87.52,suspected_fraud,False
r_0003209,t_0107643,m_07157,2025-10-28 14:06:00,52.12,return,False
r_0003210,t_0107686,m_07157,2026-01-09 07:14:00,113.61,return,False
r_0003211,t_0107711,m_07158,2025-11-28 22:45:00,619.06,service_issue,False
