customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C2065,Female,Adult,Lahore,6/15/2024,O6065,1/27/2025,Subway,Pizza,Italian,5,369.26,Wallet,27,7/16/2025,360,Active,1,7/22/2025,Delivered
C6041,Male,Adult,Peshawar,12/29/2024,O10041,1/27/2025,Pizza Hut,Pizza,Fast Food,4,761.16,Card,30,4/26/2025,220,Active,4,6/1/2025,Delayed
C2122,Female,Senior,Peshawar,7/11/2025,O6122,1/27/2025,McDonald's,Sandwich,Italian,3,373.6,Wallet,6,6/14/2025,93,Active,2,5/27/2025,Delayed
C6319,Female,Senior,Lahore,11/14/2024,O10319,1/27/2025,Burger King,Sandwich,Fast Food,4,962.6,Wallet,17,3/9/2025,146,Inactive,2,3/7/2025,Delivered
C6982,Male,Teenager,Lahore,2/26/2024,O10982,1/27/2025,Burger King,Pizza,Italian,2,208.78,Card,46,10/25/2024,435,Inactive,2,10/4/2024,Cancelled
C2889,Female,Teenager,Lahore,8/16/2024,O6889,1/28/2025,Burger King,Sandwich,Fast Food,4,1331.66,Card,50,4/10/2025,37,Inactive,1,5/26/2025,Delayed
C1493,Female,Senior,Karachi,6/30/2024,O5493,1/28/2025,Subway,Burger,Fast Food,5,1303.82,Cash,10,12/16/2024,50,Active,2,11/10/2024,Cancelled
C5423,Male,Adult,Peshawar,10/21/2024,O9423,1/28/2025,Pizza Hut,Sandwich,Continental,4,1097.68,Card,29,2/27/2025,303,Inactive,2,5/3/2025,Delivered
C4390,Male,Senior,Islamabad,12/16/2024,O8390,1/28/2025,KFC,Pizza,Dessert,4,953.85,Cash,20,8/9/2025,425,Active,1,7/12/2025,Delivered
C1147,Other,Teenager,Multan,4/25/2024,O5147,1/28/2025,Pizza Hut,Burger,Continental,3,975.88,Card,1,11/25/2024,393,Active,2,8/24/2024,Cancelled
C4635,Male,Adult,Islamabad,5/2/2025,O8635,1/28/2025,McDonald's,Fries,Chinese,5,1250.87,Card,7,9/11/2024,43,Active,1,4/13/2025,Cancelled
C1529,Other,Senior,Karachi,8/31/2024,O5529,1/28/2025,Burger King,Sandwich,Dessert,4,211.17,Card,34,6/10/2025,168,Inactive,1,11/29/2024,Delivered
C3910,Female,Senior,Lahore,5/1/2025,O7910,1/28/2025,KFC,Burger,Fast Food,2,1128.01,Cash,6,12/27/2024,232,Active,5,8/22/2024,Delayed
C5454,Other,Teenager,Karachi,2/14/2024,O9454,1/28/2025,Subway,Pizza,Fast Food,3,1189.34,Cash,6,1/30/2025,86,Inactive,5,6/11/2025,Delayed
C4495,Other,Teenager,Peshawar,1/25/2025,O8495,1/28/2025,Pizza Hut,Burger,Chinese,2,844.9,Cash,18,9/16/2024,272,Inactive,5,7/11/2025,Cancelled
C6548,Female,Adult,Multan,8/22/2023,O10548,1/28/2025,Pizza Hut,Pizza,Dessert,2,992.55,Card,49,2/18/2025,244,Inactive,2,3/10/2025,Cancelled
C5360,Other,Adult,Islamabad,11/23/2024,O9360,1/28/2025,Pizza Hut,Pizza,Continental,5,747.96,Cash,43,3/2/2025,146,Active,5,1/26/2025,Delivered
C3049,Other,Senior,Lahore,9/22/2024,O7049,1/28/2025,Subway,Burger,Chinese,3,1315.25,Wallet,41,12/9/2024,490,Inactive,1,8/10/2025,Delivered
C3258,Female,Teenager,Peshawar,1/14/2024,O7258,1/28/2025,KFC,Sandwich,Chinese,5,1048.69,Card,6,11/4/2024,500,Active,4,10/31/2024,Cancelled
C4598,Female,Teenager,Karachi,11/12/2023,O8598,1/29/2025,Burger King,Fries,Fast Food,3,213.62,Wallet,5,9/8/2024,48,Active,3,5/2/2025,Delayed
C3110,Other,Teenager,Lahore,3/18/2024,O7110,1/29/2025,Subway,Pasta,Dessert,4,778.87,Card,28,10/12/2024,480,Inactive,1,8/10/2025,Delayed
C4358,Other,Adult,Karachi,1/18/2025,O8358,1/29/2025,Subway,Burger,Dessert,5,1243.71,Cash,49,4/25/2025,119,Active,1,3/21/2025,Cancelled
C5208,Other,Adult,Karachi,8/10/2025,O9208,1/29/2025,KFC,Burger,Fast Food,3,294.95,Card,27,8/1/2025,429,Active,4,9/28/2024,Cancelled
C6808,Male,Adult,Multan,10/13/2023,O10808,1/29/2025,Burger King,Fries,Chinese,5,426.94,Cash,29,2/16/2025,319,Active,5,6/4/2025,Delayed
C6305,Female,Teenager,Islamabad,7/22/2025,O10305,1/29/2025,Pizza Hut,Burger,Fast Food,1,680.67,Wallet,21,11/21/2024,319,Active,2,5/15/2025,Delayed
C5066,Other,Teenager,Lahore,12/21/2023,O9066,1/30/2025,Subway,Pizza,Fast Food,2,675.4,Wallet,24,9/29/2024,239,Inactive,1,4/14/2025,Delayed
C4768,Other,Senior,Lahore,6/14/2024,O8768,1/30/2025,Burger King,Fries,Dessert,5,1437,Cash,27,9/8/2024,145,Active,2,2/3/2025,Delivered
C6363,Other,Teenager,Multan,6/26/2024,O10363,1/30/2025,Burger King,Pasta,Dessert,5,448.88,Card,6,11/4/2024,500,Inactive,5,3/20/2025,Delayed
C6707,Female,Senior,Islamabad,3/19/2024,O10707,1/30/2025,McDonald's,Fries,Continental,2,193.03,Cash,7,11/28/2024,491,Inactive,4,4/12/2025,Cancelled
C5400,Other,Senior,Peshawar,11/22/2023,O9400,1/30/2025,Burger King,Sandwich,Italian,1,1332.21,Wallet,34,9/8/2024,351,Active,5,2/18/2025,Delayed
C4500,Female,Adult,Islamabad,6/11/2024,O8500,1/30/2025,KFC,Sandwich,Chinese,5,787.33,Card,39,8/18/2025,402,Active,2,5/7/2025,Delayed
C6365,Other,Adult,Peshawar,7/22/2025,O10365,1/30/2025,McDonald's,Sandwich,Dessert,5,1213.82,Wallet,30,3/23/2025,162,Active,3,1/5/2025,Delivered
C2719,Male,Senior,Multan,4/12/2025,O6719,1/31/2025,KFC,Burger,Fast Food,5,507.39,Cash,13,10/4/2024,205,Inactive,2,2/17/2025,Delivered
C1201,Female,Senior,Islamabad,9/4/2023,O5201,1/31/2025,Pizza Hut,Pizza,Chinese,2,730.17,Card,30,2/4/2025,246,Active,1,1/18/2025,Cancelled
C1666,Female,Teenager,Lahore,7/18/2025,O5666,1/31/2025,KFC,Pizza,Continental,2,796.74,Card,2,7/27/2025,53,Inactive,5,8/4/2025,Delivered
C2609,Other,Adult,Multan,3/26/2025,O6609,1/31/2025,Subway,Pasta,Chinese,5,357.6,Card,33,12/13/2024,454,Active,5,4/17/2025,Delayed
C6692,Male,Teenager,Lahore,6/18/2024,O10692,1/31/2025,Subway,Fries,Continental,4,1132.09,Cash,7,6/26/2025,343,Active,2,12/17/2024,Delayed
C3636,Female,Senior,Multan,5/15/2024,O7636,1/31/2025,Subway,Pasta,Fast Food,5,696.49,Cash,13,8/14/2025,139,Inactive,3,8/7/2025,Delivered
C1840,Female,Teenager,Multan,8/26/2023,O5840,1/31/2025,Pizza Hut,Burger,Fast Food,2,346.54,Wallet,40,7/19/2025,281,Inactive,3,4/16/2025,Cancelled
C4002,Female,Teenager,Multan,8/14/2024,O8002,1/31/2025,Pizza Hut,Sandwich,Dessert,3,213.28,Cash,20,3/29/2025,477,Inactive,5,3/27/2025,Delivered
C2130,Male,Teenager,Karachi,6/4/2024,O6130,2/1/2025,KFC,Burger,Continental,2,1004.4,Cash,42,6/21/2025,367,Active,1,7/21/2025,Cancelled
C3312,Other,Adult,Lahore,7/31/2024,O7312,2/1/2025,Subway,Fries,Fast Food,4,126.1,Wallet,20,7/29/2025,137,Inactive,4,10/18/2024,Delayed
C5455,Male,Senior,Peshawar,1/23/2025,O9455,2/1/2025,Subway,Pizza,Dessert,2,968.1,Cash,2,6/19/2025,75,Inactive,5,5/12/2025,Cancelled
C1424,Other,Senior,Lahore,6/15/2025,O5424,2/1/2025,Burger King,Sandwich,Dessert,2,427.22,Card,47,7/2/2025,146,Inactive,1,10/11/2024,Delayed
C6110,Other,Adult,Islamabad,1/23/2024,O10110,2/1/2025,KFC,Sandwich,Continental,3,1497.95,Card,31,5/17/2025,457,Inactive,2,1/1/2025,Delayed
C3847,Other,Senior,Multan,8/16/2024,O7847,2/1/2025,KFC,Burger,Continental,3,1306.07,Wallet,28,9/14/2024,306,Active,3,8/28/2024,Cancelled
C5578,Female,Adult,Islamabad,3/17/2024,O9578,2/1/2025,KFC,Pizza,Chinese,3,185.62,Wallet,37,7/22/2025,488,Inactive,4,2/18/2025,Delivered
C3722,Male,Adult,Karachi,12/14/2024,O7722,2/1/2025,Burger King,Pizza,Fast Food,4,777.07,Cash,40,7/27/2025,105,Inactive,1,8/10/2025,Delivered
C4529,Male,Senior,Islamabad,12/19/2023,O8529,2/1/2025,Subway,Fries,Dessert,2,1013.22,Cash,39,9/18/2024,23,Inactive,3,3/23/2025,Delivered
C4861,Male,Teenager,Multan,3/9/2024,O8861,2/1/2025,McDonald's,Pizza,Fast Food,2,950.9,Card,33,5/13/2025,230,Active,4,7/28/2025,Cancelled
C4696,Male,Adult,Multan,11/20/2023,O8696,2/1/2025,KFC,Burger,Fast Food,2,1269.39,Card,13,10/29/2024,396,Inactive,3,7/6/2025,Delivered
C3806,Male,Teenager,Islamabad,10/18/2023,O7806,2/1/2025,KFC,Sandwich,Fast Food,4,348.88,Cash,11,12/28/2024,96,Active,2,6/24/2025,Cancelled
C4879,Other,Adult,Multan,5/7/2025,O8879,2/1/2025,Pizza Hut,Fries,Continental,4,313.94,Cash,4,1/19/2025,177,Active,5,9/2/2024,Delivered
C5828,Female,Senior,Islamabad,3/2/2024,O9828,2/1/2025,McDonald's,Pizza,Italian,4,1111.89,Wallet,5,4/18/2025,447,Active,5,8/3/2025,Delayed
C2276,Male,Adult,Peshawar,2/15/2024,O6276,2/1/2025,McDonald's,Sandwich,Continental,5,524.05,Wallet,29,7/29/2025,55,Active,2,8/5/2025,Delivered
C2165,Other,Adult,Karachi,10/16/2023,O6165,2/1/2025,McDonald's,Pizza,Fast Food,1,1295.66,Wallet,22,3/8/2025,268,Active,5,4/16/2025,Cancelled
C4093,Other,Senior,Karachi,7/7/2024,O8093,2/2/2025,Pizza Hut,Pizza,Italian,5,1259.42,Card,41,6/19/2025,129,Inactive,4,8/20/2025,Delayed
C6244,Female,Teenager,Islamabad,12/13/2024,O10244,2/2/2025,McDonald's,Fries,Italian,1,528,Wallet,19,2/23/2025,353,Active,4,6/23/2025,Delayed
C1153,Other,Senior,Multan,3/29/2025,O5153,2/2/2025,Burger King,Sandwich,Chinese,5,816.03,Card,27,2/13/2025,38,Inactive,1,8/2/2025,Cancelled
C1012,Male,Adult,Lahore,4/25/2025,O5012,2/2/2025,Burger King,Sandwich,Fast Food,2,305.69,Wallet,10,5/18/2025,103,Inactive,3,11/20/2024,Delayed
C6683,Male,Senior,Multan,6/1/2025,O10683,2/3/2025,McDonald's,Burger,Chinese,2,411.22,Card,36,12/5/2024,162,Inactive,2,2/4/2025,Delivered
C1846,Female,Adult,Multan,2/17/2024,O5846,2/3/2025,Pizza Hut,Pasta,Chinese,4,114.74,Cash,2,6/6/2025,424,Inactive,5,6/4/2025,Cancelled
C2098,Female,Teenager,Multan,12/28/2024,O6098,2/3/2025,Burger King,Sandwich,Continental,3,1411.78,Wallet,29,1/28/2025,106,Inactive,2,8/18/2025,Cancelled
C5378,Other,Adult,Karachi,6/6/2024,O9378,2/3/2025,Burger King,Pizza,Continental,1,242.77,Cash,41,11/28/2024,265,Inactive,5,5/8/2025,Cancelled
C6527,Female,Adult,Karachi,3/10/2025,O10527,2/3/2025,McDonald's,Pizza,Fast Food,2,1097.4,Card,37,7/6/2025,406,Inactive,2,8/20/2025,Cancelled
C1494,Male,Adult,Islamabad,8/8/2024,O5494,2/3/2025,McDonald's,Burger,Chinese,4,1039.31,Card,36,10/18/2024,127,Active,3,7/3/2025,Delivered
C5049,Male,Senior,Islamabad,5/4/2025,O9049,2/3/2025,KFC,Fries,Italian,2,788.88,Card,16,1/19/2025,58,Inactive,3,12/9/2024,Delivered
C4187,Male,Senior,Peshawar,3/23/2024,O8187,2/3/2025,KFC,Sandwich,Fast Food,5,1466.38,Card,49,12/2/2024,185,Active,1,3/8/2025,Cancelled
C4395,Male,Senior,Islamabad,8/22/2023,O8395,2/4/2025,KFC,Pasta,Fast Food,2,582.32,Wallet,16,4/8/2025,252,Inactive,4,6/5/2025,Cancelled
C5373,Female,Adult,Islamabad,8/10/2024,O9373,2/4/2025,Burger King,Burger,Fast Food,3,1292.35,Cash,21,7/22/2025,319,Inactive,2,6/11/2025,Delivered
C3088,Male,Senior,Karachi,11/5/2024,O7088,2/4/2025,Burger King,Sandwich,Fast Food,5,262.87,Wallet,24,8/8/2025,109,Active,1,1/21/2025,Delivered
C4691,Male,Senior,Islamabad,6/28/2025,O8691,2/4/2025,Burger King,Fries,Continental,3,525.95,Card,30,4/1/2025,266,Inactive,4,8/21/2025,Delivered
C4701,Male,Adult,Lahore,6/18/2025,O8701,2/4/2025,Pizza Hut,Sandwich,Italian,5,860.54,Card,1,3/9/2025,474,Active,4,7/27/2025,Delayed
C3290,Female,Adult,Islamabad,5/2/2024,O7290,2/4/2025,KFC,Burger,Italian,1,451.84,Card,8,10/29/2024,275,Inactive,1,7/22/2025,Delayed
C3424,Female,Teenager,Lahore,7/21/2025,O7424,2/4/2025,Subway,Burger,Continental,1,597.7,Cash,5,8/26/2024,376,Active,2,11/12/2024,Delivered
C2960,Other,Adult,Lahore,2/24/2024,O6960,2/5/2025,Pizza Hut,Fries,Fast Food,1,121.22,Card,28,4/8/2025,234,Inactive,4,7/7/2025,Cancelled
C4160,Female,Teenager,Islamabad,11/8/2023,O8160,2/5/2025,Pizza Hut,Pasta,Dessert,3,989.41,Card,27,7/3/2025,276,Inactive,4,1/30/2025,Cancelled
C3180,Other,Adult,Peshawar,8/3/2024,O7180,2/5/2025,KFC,Fries,Fast Food,2,1428.52,Cash,28,7/16/2025,394,Inactive,3,6/22/2025,Cancelled
C1006,Female,Senior,Islamabad,1/22/2025,O5006,2/5/2025,Subway,Pizza,Chinese,2,867.21,Wallet,3,6/2/2025,376,Inactive,5,9/25/2024,Delayed
C3834,Other,Senior,Islamabad,12/23/2023,O7834,2/5/2025,Burger King,Pasta,Continental,4,1011.02,Cash,25,5/23/2025,259,Active,1,2/23/2025,Delayed
C1823,Female,Adult,Multan,6/15/2025,O5823,2/5/2025,Subway,Pasta,Chinese,3,1058.42,Wallet,6,4/25/2025,298,Active,1,6/18/2025,Cancelled
C4188,Other,Adult,Lahore,5/24/2024,O8188,2/5/2025,Subway,Pizza,Continental,2,418.97,Card,2,4/12/2025,16,Inactive,5,8/16/2025,Cancelled
C2683,Other,Senior,Lahore,4/2/2025,O6683,2/5/2025,Pizza Hut,Pizza,Italian,5,300.58,Cash,1,10/19/2024,130,Active,5,7/3/2025,Cancelled
C2048,Female,Senior,Peshawar,6/13/2025,O6048,2/5/2025,Subway,Sandwich,Italian,5,470.59,Cash,40,9/17/2024,154,Active,5,4/21/2025,Cancelled
C3800,Other,Senior,Multan,8/23/2023,O7800,2/5/2025,Subway,Pizza,Fast Food,3,273.2,Cash,47,10/1/2024,199,Active,5,11/2/2024,Delayed
C4483,Male,Senior,Peshawar,6/29/2024,O8483,2/5/2025,McDonald's,Burger,Continental,2,1128.98,Wallet,16,9/21/2024,297,Inactive,3,12/26/2024,Cancelled
C5324,Female,Teenager,Karachi,1/12/2025,O9324,2/5/2025,Pizza Hut,Pasta,Continental,1,1241.06,Cash,31,9/23/2024,316,Active,3,3/31/2025,Delivered
C3720,Other,Adult,Islamabad,4/30/2024,O7720,2/5/2025,McDonald's,Pasta,Fast Food,4,570.01,Cash,45,2/15/2025,373,Inactive,4,11/3/2024,Delayed
C3100,Other,Senior,Karachi,4/16/2024,O7100,2/5/2025,Pizza Hut,Burger,Italian,3,490.31,Card,22,3/21/2025,465,Active,1,6/1/2025,Delivered
C2028,Female,Teenager,Multan,7/20/2024,O6028,2/5/2025,Pizza Hut,Pizza,Chinese,3,614.43,Cash,10,10/1/2024,192,Active,3,11/12/2024,Cancelled
C4612,Female,Adult,Islamabad,7/24/2024,O8612,2/6/2025,Pizza Hut,Pasta,Continental,5,1341.78,Card,1,3/18/2025,353,Active,1,5/22/2025,Delayed
C1013,Other,Adult,Lahore,5/6/2024,O5013,2/6/2025,Subway,Fries,Fast Food,5,106.19,Wallet,24,6/23/2025,287,Inactive,3,12/2/2024,Delayed
C6790,Female,Teenager,Peshawar,8/17/2025,O10790,2/6/2025,Pizza Hut,Pasta,Dessert,1,117.91,Wallet,48,8/3/2025,140,Active,2,12/23/2024,Delivered
C4825,Female,Senior,Lahore,4/5/2024,O8825,2/6/2025,Pizza Hut,Pizza,Chinese,5,1121.81,Wallet,47,10/16/2024,107,Active,2,8/21/2025,Delivered
C6232,Other,Teenager,Islamabad,2/25/2025,O10232,2/6/2025,Subway,Fries,Chinese,5,226.61,Cash,22,7/24/2025,461,Inactive,4,8/8/2025,Cancelled
C4119,Female,Teenager,Peshawar,11/22/2024,O8119,2/6/2025,KFC,Sandwich,Dessert,4,1470.78,Cash,12,7/14/2025,391,Active,4,6/25/2025,Delayed
C2058,Other,Teenager,Lahore,8/25/2023,O6058,2/6/2025,Subway,Fries,Fast Food,3,314.94,Card,41,8/14/2025,201,Active,5,8/18/2025,Delayed
C3895,Other,Adult,Islamabad,7/22/2024,O7895,2/6/2025,Subway,Fries,Continental,2,504.24,Cash,35,4/15/2025,56,Active,5,2/27/2025,Delivered
C4788,Female,Senior,Islamabad,7/21/2025,O8788,2/6/2025,McDonald's,Pizza,Fast Food,5,804.98,Cash,38,12/7/2024,52,Active,5,11/12/2024,Cancelled
C1422,Female,Senior,Karachi,5/2/2024,O5422,2/6/2025,Pizza Hut,Pasta,Chinese,1,106.31,Wallet,45,5/8/2025,260,Active,3,2/18/2025,Delivered
C2678,Female,Adult,Peshawar,9/18/2023,O6678,2/6/2025,Pizza Hut,Pasta,Fast Food,5,108.81,Cash,42,6/6/2025,450,Inactive,2,2/20/2025,Delayed
C1391,Female,Senior,Karachi,2/24/2025,O5391,2/7/2025,Subway,Pizza,Fast Food,2,595.08,Card,1,11/6/2024,213,Active,1,8/10/2025,Delayed
C6122,Male,Teenager,Multan,4/7/2024,O10122,2/7/2025,Subway,Pizza,Chinese,3,1350.37,Wallet,25,10/31/2024,306,Active,1,2/9/2025,Delayed
C6820,Female,Adult,Karachi,11/11/2023,O10820,2/7/2025,Subway,Pasta,Italian,4,1491.06,Wallet,49,10/8/2024,171,Inactive,3,7/31/2025,Delayed
C6255,Male,Adult,Lahore,2/22/2024,O10255,2/7/2025,Pizza Hut,Fries,Fast Food,3,418.88,Card,50,1/7/2025,362,Active,4,10/28/2024,Cancelled
C6123,Female,Adult,Peshawar,1/27/2024,O10123,2/7/2025,McDonald's,Burger,Fast Food,2,700.98,Card,26,11/10/2024,333,Inactive,2,3/22/2025,Cancelled
C3606,Male,Adult,Multan,2/5/2024,O7606,2/7/2025,Pizza Hut,Pizza,Italian,1,709.42,Card,35,8/22/2024,268,Active,2,1/19/2025,Cancelled
C2611,Male,Senior,Multan,6/5/2025,O6611,2/7/2025,Subway,Sandwich,Continental,3,929.74,Card,44,12/6/2024,17,Active,2,6/7/2025,Delayed
C4983,Male,Adult,Multan,12/14/2023,O8983,2/7/2025,Pizza Hut,Pasta,Fast Food,2,310.65,Wallet,39,12/5/2024,488,Active,4,11/3/2024,Delivered
C5832,Female,Adult,Lahore,7/25/2024,O9832,2/7/2025,McDonald's,Pizza,Continental,4,1283.34,Wallet,46,2/14/2025,291,Inactive,3,4/5/2025,Delayed
C4351,Other,Teenager,Lahore,9/27/2024,O8351,2/7/2025,Burger King,Sandwich,Italian,3,544.26,Card,26,1/18/2025,317,Inactive,3,6/1/2025,Delayed
C5710,Male,Adult,Peshawar,11/27/2023,O9710,2/8/2025,Burger King,Pizza,Fast Food,4,200.63,Wallet,34,1/23/2025,24,Inactive,3,12/24/2024,Cancelled
C4063,Male,Teenager,Karachi,10/7/2024,O8063,2/8/2025,McDonald's,Sandwich,Dessert,3,365.26,Cash,28,4/18/2025,314,Active,3,8/8/2025,Cancelled
C4206,Male,Teenager,Multan,6/3/2025,O8206,2/8/2025,KFC,Burger,Chinese,3,1113.44,Wallet,2,9/4/2024,497,Inactive,3,11/26/2024,Delayed
C1020,Female,Adult,Multan,4/18/2025,O5020,2/8/2025,Pizza Hut,Fries,Dessert,5,1305.22,Cash,5,12/11/2024,52,Inactive,2,9/9/2024,Delivered
C5321,Other,Senior,Islamabad,6/25/2025,O9321,2/8/2025,KFC,Pizza,Fast Food,4,505.65,Wallet,26,6/10/2025,382,Inactive,2,6/10/2025,Delayed
C1025,Other,Adult,Karachi,5/12/2025,O5025,2/8/2025,Burger King,Sandwich,Chinese,3,545.13,Wallet,13,8/23/2024,200,Active,3,7/25/2025,Delayed
C1327,Female,Adult,Multan,11/17/2023,O5327,2/8/2025,Subway,Pizza,Fast Food,2,436.21,Cash,17,5/1/2025,341,Inactive,2,5/22/2025,Cancelled
C2192,Other,Adult,Islamabad,11/26/2023,O6192,2/8/2025,KFC,Burger,Fast Food,3,458.06,Cash,21,9/23/2024,333,Active,2,6/17/2025,Delayed
C3281,Female,Senior,Multan,5/5/2024,O7281,2/8/2025,Pizza Hut,Burger,Fast Food,4,369.86,Wallet,44,6/14/2025,460,Inactive,4,12/28/2024,Cancelled
C6444,Female,Adult,Multan,2/4/2025,O10444,2/9/2025,KFC,Pizza,Continental,2,180.48,Cash,21,9/13/2024,449,Active,3,7/25/2025,Delivered
C4381,Other,Adult,Peshawar,5/5/2024,O8381,2/9/2025,McDonald's,Sandwich,Continental,5,1315.38,Cash,6,8/8/2025,18,Active,4,12/6/2024,Delivered
C5019,Female,Teenager,Islamabad,12/28/2024,O9019,2/9/2025,Subway,Fries,Dessert,5,1038.74,Wallet,48,8/21/2024,317,Inactive,4,3/17/2025,Delayed
C2188,Female,Senior,Lahore,8/8/2025,O6188,2/9/2025,Burger King,Burger,Continental,5,832.38,Cash,39,9/3/2024,358,Inactive,5,10/11/2024,Cancelled
C1575,Other,Adult,Lahore,1/26/2024,O5575,2/9/2025,Pizza Hut,Pasta,Italian,5,1333.97,Card,48,12/11/2024,333,Active,4,7/28/2025,Cancelled
C2272,Male,Adult,Karachi,5/16/2024,O6272,2/10/2025,KFC,Sandwich,Italian,4,117.39,Wallet,18,7/11/2025,32,Active,3,1/21/2025,Delivered
C3491,Other,Adult,Lahore,6/6/2024,O7491,2/10/2025,KFC,Pasta,Italian,4,478.36,Card,9,7/9/2025,125,Inactive,5,5/22/2025,Cancelled
C6635,Other,Senior,Karachi,12/26/2023,O10635,2/10/2025,Subway,Burger,Italian,4,392.08,Wallet,2,12/20/2024,4,Inactive,1,3/30/2025,Cancelled
C1302,Other,Adult,Lahore,12/21/2024,O5302,2/10/2025,Burger King,Sandwich,Italian,3,583.37,Cash,20,8/28/2024,432,Inactive,4,12/24/2024,Delivered
C5276,Other,Senior,Multan,4/10/2025,O9276,2/10/2025,KFC,Pasta,Continental,4,728.58,Cash,6,10/21/2024,72,Inactive,2,4/22/2025,Delayed
C6485,Female,Senior,Islamabad,1/29/2025,O10485,2/10/2025,Subway,Pasta,Fast Food,2,619.07,Card,39,12/12/2024,45,Inactive,5,5/17/2025,Cancelled
C6612,Other,Adult,Islamabad,8/29/2023,O10612,2/10/2025,McDonald's,Pasta,Dessert,5,416.08,Wallet,29,9/18/2024,352,Active,1,9/6/2024,Delayed
C6690,Other,Senior,Peshawar,6/13/2025,O10690,2/10/2025,KFC,Pasta,Fast Food,2,782.74,Card,13,4/5/2025,0,Inactive,5,10/28/2024,Delivered
C6912,Male,Senior,Karachi,8/16/2024,O10912,2/10/2025,Subway,Pasta,Italian,3,528.32,Cash,46,2/22/2025,248,Active,2,2/9/2025,Delayed
C1685,Female,Adult,Peshawar,6/21/2025,O5685,2/10/2025,Burger King,Sandwich,Chinese,4,1033.28,Cash,18,8/30/2024,137,Inactive,5,4/10/2025,Delivered
C3080,Male,Teenager,Peshawar,10/30/2024,O7080,2/10/2025,KFC,Fries,Italian,2,322.14,Cash,10,6/6/2025,41,Inactive,2,7/8/2025,Delivered
C4137,Other,Teenager,Islamabad,4/13/2025,O8137,2/10/2025,Burger King,Pasta,Fast Food,3,1445.39,Card,11,9/7/2024,282,Inactive,4,9/1/2024,Delayed
C5995,Female,Senior,Peshawar,1/17/2025,O9995,2/11/2025,Subway,Burger,Fast Food,4,404.78,Cash,38,11/19/2024,30,Active,5,8/29/2024,Cancelled
C5027,Other,Teenager,Peshawar,1/21/2024,O9027,2/11/2025,Pizza Hut,Burger,Chinese,2,1314.7,Wallet,11,11/2/2024,28,Active,3,9/1/2024,Cancelled
C3539,Male,Senior,Karachi,11/21/2024,O7539,2/11/2025,Subway,Fries,Fast Food,3,725.42,Cash,7,9/13/2024,326,Inactive,1,3/13/2025,Delivered
C4844,Male,Adult,Islamabad,8/28/2024,O8844,2/11/2025,Pizza Hut,Sandwich,Italian,3,713.67,Cash,13,7/30/2025,67,Inactive,5,6/3/2025,Delivered
C2937,Male,Adult,Lahore,5/12/2025,O6937,2/11/2025,McDonald's,Pizza,Fast Food,3,662.96,Cash,46,6/20/2025,348,Active,3,5/8/2025,Delivered
C1280,Female,Teenager,Peshawar,7/8/2024,O5280,2/12/2025,Subway,Pasta,Continental,3,1047.33,Cash,34,1/5/2025,295,Active,2,1/4/2025,Delayed
C4161,Male,Teenager,Peshawar,11/2/2024,O8161,2/12/2025,Subway,Pizza,Fast Food,4,702.81,Wallet,39,12/13/2024,361,Inactive,4,10/31/2024,Delayed
C6286,Male,Teenager,Multan,8/14/2025,O10286,2/13/2025,Subway,Pasta,Italian,5,458.62,Wallet,19,9/19/2024,339,Active,2,9/11/2024,Delayed
C6904,Female,Senior,Karachi,10/20/2023,O10904,2/13/2025,KFC,Sandwich,Italian,4,330.26,Cash,12,8/12/2025,365,Inactive,2,10/30/2024,Delayed
C5450,Other,Adult,Lahore,8/23/2024,O9450,2/13/2025,KFC,Pizza,Fast Food,2,666.83,Wallet,7,11/8/2024,13,Active,5,10/23/2024,Delivered
C4955,Female,Teenager,Islamabad,7/5/2024,O8955,2/13/2025,Subway,Pasta,Italian,3,466.82,Card,36,9/21/2024,498,Active,1,8/24/2024,Cancelled
C1739,Male,Adult,Lahore,8/31/2024,O5739,2/13/2025,McDonald's,Burger,Fast Food,3,878.13,Card,47,8/12/2025,262,Active,3,2/7/2025,Delivered
C1512,Female,Teenager,Karachi,1/15/2024,O5512,2/14/2025,Burger King,Fries,Dessert,5,633.77,Cash,47,6/15/2025,11,Active,3,7/26/2025,Delayed
C5446,Male,Teenager,Islamabad,5/27/2025,O9446,2/14/2025,Burger King,Pasta,Continental,1,643.3,Card,43,1/24/2025,239,Inactive,1,2/8/2025,Delayed
C5849,Female,Teenager,Peshawar,6/2/2024,O9849,2/14/2025,Subway,Burger,Continental,5,106.74,Wallet,10,9/22/2024,135,Active,5,6/24/2025,Cancelled
C3917,Female,Adult,Islamabad,10/17/2023,O7917,2/14/2025,Subway,Pizza,Fast Food,4,1393.95,Cash,29,8/7/2025,204,Active,2,3/8/2025,Cancelled
C4485,Male,Teenager,Karachi,4/6/2024,O8485,2/14/2025,Pizza Hut,Pasta,Continental,3,615.22,Card,17,3/21/2025,314,Inactive,5,11/28/2024,Delayed
C3214,Male,Teenager,Karachi,11/19/2023,O7214,2/14/2025,McDonald's,Sandwich,Fast Food,1,591.27,Cash,2,1/29/2025,119,Active,1,10/15/2024,Delayed
