Sample,YZ3_AB_1,YZ3_AB_2,YZ3_AB_3,YZ1_AB_1,YZ1_AB_2,YZ1_AB_3,YZ4_AB_1,YZ4_AB_2,YZ4_AB_3,YZ6_AB_1,YZ6_AB_2,YZ6_AB_3,YZ8_A_1,YZ8_A_2,YZ8_A_3,YZ10_AB_1,YZ10_AB_2,YZ10_AB_3,YZ13_AB_1,YZ13_AB_2,YZ13_AB_3,YZ14_AB_1,YZ14_AB_2,YZ14_AB_3,YZ15_AB_1,YZ15_AB_2,YZ15_AB_3,YZ17_AB_1,YZ17_AB_2,YZ17_AB_3,YZ18_AB_1,YZ18_AB_2,YZ18_AB_3,YZ19_AB_1,YZ19_AB_2,YZ19_AB_3,YZ20_AB_1,YZ20_AB_2,YZ20_AB_3,YZ22_AB_1,YZ22_AB_2,YZ22_AB_3,YZ23_AB_1,YZ23_AB_2,YZ23_AB_3,YZ24_AB_1,YZ24_AB_2,YZ24_AB_3,YZ25_A_1,YZ25_A_2,YZ25_A_3
1863.50,0.7444,0.7448,0.7448,0.6954,0.6955,0.6955,0.5117,0.5118,0.5118,0.9156,0.9157,0.9157,0.6927,0.6927,0.6928,0.8084,0.8084,0.8084,1.1003,1.1004,1.1005,0.699,0.699,0.699,0.4699,0.47,0.4701,0.5077,0.5078,0.5078,0.8156,0.8155,0.8155,0.9496,0.9496,0.9497,0.7676,0.7677,0.7677,0.7813,0.7813,0.7814,1.1124,1.1124,1.1124,0.7876,0.7875,0.7875,1.0,1.0,1.0
1864.00,0.7443,0.7446,0.7447,0.6953,0.6954,0.6954,0.5117,0.5118,0.5118,0.9155,0.9156,0.9156,0.6927,0.6927,0.6927,0.8083,0.8083,0.8083,1.1003,1.1004,1.1004,0.6989,0.6989,0.699,0.47,0.4701,0.4702,0.5079,0.508,0.5081,0.8155,0.8154,0.8155,0.9495,0.9495,0.9496,0.7676,0.7676,0.7676,0.7812,0.7813,0.7813,1.1124,1.1123,1.1123,0.7875,0.7875,0.7875,0.9999,0.9999,0.9999
1864.50,0.7442,0.7445,0.7446,0.6952,0.6953,0.6953,0.5118,0.5119,0.5119,0.9154,0.9155,0.9155,0.6926,0.6926,0.6926,0.8082,0.8082,0.8083,1.1003,1.1003,1.1004,0.6989,0.6989,0.6989,0.4701,0.4702,0.4703,0.5082,0.5083,0.5083,0.8155,0.8154,0.8154,0.9494,0.9494,0.9495,0.7675,0.7675,0.7675,0.7812,0.7812,0.7812,1.1123,1.1122,1.1122,0.7874,0.7874,0.7874,0.9998,0.9998,0.9997
1865.00,0.7441,0.7444,0.7445,0.6951,0.6952,0.6952,0.5119,0.5119,0.512,0.9153,0.9154,0.9154,0.6925,0.6925,0.6926,0.8082,0.8082,0.8082,1.1002,1.1003,1.1004,0.6988,0.6988,0.6988,0.4702,0.4703,0.4704,0.5084,0.5085,0.5086,0.8154,0.8153,0.8154,0.9493,0.9493,0.9494,0.7674,0.7674,0.7674,0.7811,0.7811,0.7812,1.1122,1.1122,1.1122,0.7873,0.7873,0.7873,0.9997,0.9997,0.9996
1865.50,0.744,0.7443,0.7444,0.695,0.6951,0.6951,0.5119,0.512,0.512,0.9152,0.9152,0.9153,0.6925,0.6925,0.6925,0.8081,0.8081,0.8081,1.1002,1.1002,1.1003,0.6987,0.6987,0.6988,0.4703,0.4704,0.4705,0.5087,0.5088,0.5088,0.8154,0.8153,0.8153,0.9492,0.9492,0.9493,0.7673,0.7674,0.7673,0.781,0.7811,0.7811,1.1122,1.1121,1.1121,0.7872,0.7872,0.7872,0.9996,0.9996,0.9995
1866.00,0.7439,0.7442,0.7443,0.695,0.695,0.695,0.512,0.512,0.5121,0.9151,0.9151,0.9152,0.6924,0.6924,0.6924,0.808,0.808,0.8081,1.1002,1.1002,1.1003,0.6987,0.6987,0.6987,0.4704,0.4705,0.4706,0.509,0.5091,0.5091,0.8153,0.8152,0.8152,0.9491,0.9492,0.9492,0.7672,0.7673,0.7672,0.781,0.781,0.781,1.1121,1.1121,1.1121,0.7872,0.7871,0.7871,0.9995,0.9995,0.9995
1866.50,0.7438,0.7441,0.7442,0.6949,0.6949,0.6949,0.512,0.5121,0.5122,0.915,0.915,0.9151,0.6923,0.6923,0.6923,0.808,0.808,0.808,1.1001,1.1002,1.1003,0.6986,0.6986,0.6987,0.4705,0.4706,0.4707,0.5093,0.5094,0.5094,0.8153,0.8152,0.8152,0.949,0.9491,0.9491,0.7671,0.7672,0.7671,0.7809,0.7809,0.7809,1.112,1.112,1.112,0.7871,0.7871,0.7871,0.9994,0.9994,0.9994
1867.00,0.7437,0.744,0.7441,0.6948,0.6948,0.6949,0.5121,0.5122,0.5122,0.9149,0.9149,0.915,0.6922,0.6922,0.6923,0.8079,0.8079,0.808,1.1001,1.1001,1.1002,0.6985,0.6985,0.6986,0.4706,0.4707,0.4708,0.5095,0.5097,0.5097,0.8152,0.8151,0.8151,0.9489,0.949,0.949,0.767,0.7671,0.7671,0.7808,0.7809,0.7809,1.112,1.112,1.112,0.787,0.787,0.787,0.9993,0.9993,0.9993
1867.50,0.7436,0.7439,0.744,0.6947,0.6947,0.6948,0.5122,0.5122,0.5123,0.9148,0.9148,0.9149,0.6922,0.6922,0.6922,0.8079,0.8078,0.8079,1.1001,1.1001,1.1002,0.6984,0.6984,0.6985,0.4707,0.4708,0.4709,0.5098,0.51,0.51,0.8151,0.815,0.8151,0.9488,0.9489,0.9489,0.7669,0.767,0.767,0.7808,0.7808,0.7808,1.1119,1.1119,1.1119,0.7869,0.7869,0.7869,0.9992,0.9992,0.9991
1868.00,0.7435,0.7438,0.7439,0.6946,0.6946,0.6947,0.5122,0.5123,0.5124,0.9147,0.9147,0.9148,0.6921,0.6921,0.6921,0.8078,0.8078,0.8078,1.1,1.1,1.1002,0.6983,0.6984,0.6984,0.4708,0.4709,0.471,0.5102,0.5103,0.5103,0.815,0.815,0.815,0.9487,0.9488,0.9488,0.7668,0.7669,0.7669,0.7807,0.7807,0.7807,1.1118,1.1118,1.1118,0.7868,0.7868,0.7868,0.9991,0.9991,0.999
1868.50,0.7434,0.7437,0.7438,0.6945,0.6945,0.6946,0.5123,0.5124,0.5124,0.9145,0.9146,0.9147,0.692,0.692,0.692,0.8077,0.8077,0.8078,1.0999,1.1,1.1001,0.6982,0.6983,0.6983,0.4709,0.471,0.4711,0.5105,0.5106,0.5106,0.815,0.8149,0.815,0.9486,0.9487,0.9487,0.7667,0.7668,0.7668,0.7806,0.7806,0.7806,1.1117,1.1117,1.1118,0.7867,0.7867,0.7867,0.999,0.9989,0.9989
1869.00,0.7433,0.7436,0.7437,0.6944,0.6944,0.6944,0.5124,0.5125,0.5125,0.9144,0.9145,0.9145,0.6919,0.6919,0.692,0.8076,0.8076,0.8077,1.0999,1.0999,1.1001,0.6981,0.6982,0.6982,0.471,0.4711,0.4712,0.5108,0.5109,0.511,0.8149,0.8148,0.8149,0.9485,0.9485,0.9485,0.7666,0.7667,0.7666,0.7805,0.7805,0.7805,1.1116,1.1116,1.1117,0.7866,0.7866,0.7866,0.9988,0.9988,0.9988
1869.50,0.7432,0.7435,0.7436,0.6943,0.6943,0.6943,0.5124,0.5125,0.5126,0.9143,0.9143,0.9144,0.6918,0.6918,0.6919,0.8076,0.8076,0.8076,1.0998,1.0999,1.1,0.698,0.6981,0.6981,0.4711,0.4712,0.4713,0.5111,0.5112,0.5113,0.8148,0.8147,0.8148,0.9483,0.9484,0.9484,0.7665,0.7665,0.7665,0.7804,0.7804,0.7804,1.1115,1.1115,1.1116,0.7865,0.7865,0.7865,0.9987,0.9987,0.9986
1870.00,0.7431,0.7434,0.7435,0.6941,0.6942,0.6942,0.5125,0.5126,0.5126,0.9141,0.9142,0.9142,0.6917,0.6917,0.6918,0.8075,0.8075,0.8075,1.0997,1.0998,1.0999,0.6979,0.698,0.698,0.4712,0.4713,0.4714,0.5115,0.5116,0.5116,0.8147,0.8146,0.8147,0.9482,0.9483,0.9482,0.7663,0.7664,0.7664,0.7803,0.7803,0.7803,1.1114,1.1114,1.1115,0.7864,0.7863,0.7864,0.9985,0.9985,0.9985
1870.50,0.743,0.7433,0.7433,0.694,0.694,0.6941,0.5126,0.5127,0.5127,0.914,0.914,0.9141,0.6916,0.6916,0.6917,0.8074,0.8074,0.8074,1.0996,1.0997,1.0998,0.6978,0.6978,0.6979,0.4713,0.4714,0.4715,0.5118,0.5119,0.512,0.8146,0.8145,0.8146,0.948,0.9481,0.9481,0.7662,0.7663,0.7662,0.7801,0.7802,0.7802,1.1113,1.1113,1.1114,0.7863,0.7862,0.7863,0.9984,0.9983,0.9983
1871.00,0.7429,0.7432,0.7432,0.6939,0.6939,0.694,0.5127,0.5127,0.5128,0.9138,0.9139,0.9139,0.6915,0.6915,0.6916,0.8073,0.8073,0.8073,1.0995,1.0997,1.0997,0.6977,0.6977,0.6978,0.4714,0.4715,0.4716,0.5122,0.5123,0.5123,0.8145,0.8144,0.8145,0.9479,0.9479,0.9479,0.7661,0.7661,0.7661,0.78,0.78,0.7801,1.1111,1.1112,1.1112,0.7861,0.7861,0.7861,0.9982,0.9982,0.9982
1871.50,0.7427,0.743,0.7431,0.6938,0.6938,0.6938,0.5127,0.5128,0.5128,0.9137,0.9137,0.9137,0.6914,0.6914,0.6915,0.8072,0.8072,0.8072,1.0994,1.0996,1.0996,0.6975,0.6976,0.6976,0.4715,0.4716,0.4717,0.5125,0.5126,0.5127,0.8144,0.8143,0.8144,0.9477,0.9478,0.9478,0.7659,0.766,0.7659,0.7799,0.7799,0.78,1.111,1.1111,1.1111,0.786,0.7859,0.786,0.998,0.998,0.998
1872.00,0.7426,0.7429,0.743,0.6936,0.6937,0.6937,0.5128,0.5129,0.5129,0.9135,0.9135,0.9136,0.6913,0.6913,0.6914,0.8071,0.8071,0.8071,1.0992,1.0995,1.0995,0.6974,0.6975,0.6975,0.4716,0.4717,0.4718,0.5129,0.513,0.5131,0.8143,0.8142,0.8143,0.9476,0.9476,0.9476,0.7658,0.7658,0.7658,0.7798,0.7798,0.7798,1.1108,1.1109,1.1109,0.7858,0.7858,0.7858,0.9978,0.9978,0.9978
1872.50,0.7425,0.7428,0.7428,0.6935,0.6935,0.6936,0.5129,0.5129,0.513,0.9133,0.9134,0.9134,0.6912,0.6912,0.6912,0.807,0.807,0.807,1.0991,1.0994,1.0994,0.6973,0.6973,0.6974,0.4717,0.4718,0.4719,0.5133,0.5134,0.5135,0.8141,0.8141,0.8142,0.9474,0.9474,0.9474,0.7656,0.7657,0.7656,0.7796,0.7797,0.7797,1.1107,1.1108,1.1108,0.7857,0.7856,0.7857,0.9976,0.9976,0.9977
1873.00,0.7424,0.7427,0.7427,0.6934,0.6934,0.6935,0.513,0.513,0.5131,0.9131,0.9132,0.9132,0.691,0.6911,0.6911,0.8069,0.8069,0.8069,1.099,1.0992,1.0993,0.6971,0.6972,0.6972,0.4718,0.472,0.472,0.5137,0.5138,0.5139,0.814,0.814,0.814,0.9473,0.9472,0.9472,0.7655,0.7655,0.7655,0.7795,0.7795,0.7796,1.1105,1.1106,1.1106,0.7855,0.7855,0.7855,0.9974,0.9975,0.9975
1873.50,0.7423,0.7425,0.7426,0.6933,0.6933,0.6933,0.513,0.5131,0.5131,0.913,0.913,0.913,0.6909,0.6909,0.691,0.8068,0.8068,0.8068,1.0989,1.0991,1.0991,0.697,0.6971,0.6971,0.472,0.4721,0.4721,0.5141,0.5142,0.5143,0.8139,0.8139,0.8139,0.9471,0.947,0.9471,0.7653,0.7653,0.7653,0.7794,0.7794,0.7795,1.1104,1.1105,1.1105,0.7854,0.7853,0.7854,0.9972,0.9973,0.9973
1874.00,0.7422,0.7424,0.7425,0.6931,0.6932,0.6932,0.5131,0.5132,0.5132,0.9128,0.9128,0.9128,0.6908,0.6908,0.6909,0.8067,0.8067,0.8067,1.0988,1.099,1.099,0.6969,0.6969,0.697,0.4721,0.4722,0.4723,0.5146,0.5147,0.5147,0.8138,0.8138,0.8138,0.9469,0.9469,0.9469,0.7652,0.7652,0.7651,0.7792,0.7793,0.7793,1.1102,1.1103,1.1103,0.7852,0.7852,0.7852,0.997,0.9971,0.9971
1874.50,0.742,0.7423,0.7423,0.693,0.6931,0.6931,0.5132,0.5133,0.5133,0.9126,0.9127,0.9127,0.6907,0.6907,0.6908,0.8066,0.8066,0.8066,1.0987,1.0989,1.0989,0.6968,0.6968,0.6968,0.4722,0.4723,0.4724,0.515,0.5151,0.5152,0.8137,0.8137,0.8137,0.9467,0.9467,0.9467,0.765,0.765,0.765,0.7791,0.7791,0.7792,1.1101,1.1102,1.1102,0.785,0.785,0.785,0.9969,0.9969,0.997
1875.00,0.7419,0.7421,0.7422,0.6929,0.6929,0.693,0.5134,0.5134,0.5134,0.9124,0.9125,0.9125,0.6906,0.6906,0.6907,0.8065,0.8066,0.8066,1.0985,1.0988,1.0987,0.6966,0.6967,0.6967,0.4724,0.4725,0.4725,0.5155,0.5156,0.5157,0.8136,0.8136,0.8137,0.9466,0.9465,0.9465,0.7649,0.7649,0.7648,0.779,0.779,0.7791,1.11,1.11,1.11,0.7849,0.7849,0.7849,0.9967,0.9967,0.9968
1875.50,0.7418,0.742,0.7421,0.6928,0.6928,0.6929,0.5135,0.5136,0.5136,0.9123,0.9123,0.9123,0.6905,0.6905,0.6906,0.8065,0.8065,0.8065,1.0984,1.0987,1.0986,0.6965,0.6966,0.6966,0.4725,0.4726,0.4727,0.516,0.5161,0.5162,0.8135,0.8135,0.8136,0.9464,0.9463,0.9463,0.7647,0.7647,0.7647,0.7789,0.7789,0.779,1.1098,1.1099,1.1099,0.7847,0.7847,0.7847,0.9965,0.9965,0.9966
1876.00,0.7417,0.7419,0.742,0.6927,0.6927,0.6928,0.5136,0.5137,0.5137,0.9121,0.9121,0.9122,0.6904,0.6904,0.6905,0.8064,0.8064,0.8064,1.0983,1.0985,1.0985,0.6964,0.6965,0.6965,0.4727,0.4728,0.4729,0.5165,0.5166,0.5167,0.8135,0.8135,0.8135,0.9462,0.9462,0.9462,0.7646,0.7646,0.7645,0.7788,0.7788,0.7789,1.1097,1.1097,1.1097,0.7846,0.7846,0.7846,0.9963,0.9963,0.9964
1876.50,0.7416,0.7418,0.7418,0.6926,0.6926,0.6927,0.5138,0.5138,0.5139,0.9119,0.912,0.912,0.6903,0.6903,0.6904,0.8063,0.8064,0.8063,1.0982,1.0984,1.0983,0.6963,0.6964,0.6964,0.4729,0.473,0.4731,0.5171,0.5172,0.5173,0.8134,0.8134,0.8134,0.946,0.946,0.946,0.7644,0.7644,0.7644,0.7787,0.7787,0.7788,1.1095,1.1096,1.1096,0.7844,0.7844,0.7844,0.9961,0.9961,0.9962
1877.00,0.7414,0.7416,0.7417,0.6925,0.6925,0.6926,0.5139,0.514,0.514,0.9118,0.9118,0.9118,0.6902,0.6902,0.6903,0.8062,0.8063,0.8063,1.0981,1.0983,1.0982,0.6962,0.6963,0.6963,0.4731,0.4732,0.4733,0.5177,0.5178,0.5178,0.8133,0.8133,0.8134,0.9459,0.9459,0.9458,0.7643,0.7643,0.7643,0.7786,0.7786,0.7787,1.1094,1.1094,1.1094,0.7843,0.7843,0.7843,0.9959,0.9959,0.996
1877.50,0.7413,0.7415,0.7416,0.6924,0.6924,0.6925,0.5141,0.5142,0.5142,0.9116,0.9117,0.9117,0.6901,0.6901,0.6902,0.8062,0.8063,0.8062,1.098,1.0982,1.0981,0.6962,0.6962,0.6962,0.4733,0.4734,0.4735,0.5183,0.5184,0.5185,0.8133,0.8133,0.8133,0.9457,0.9457,0.9457,0.7642,0.7642,0.7641,0.7785,0.7785,0.7786,1.1092,1.1093,1.1093,0.7841,0.7841,0.7841,0.9958,0.9958,0.9958
1878.00,0.7412,0.7414,0.7415,0.6923,0.6924,0.6924,0.5143,0.5144,0.5144,0.9115,0.9115,0.9115,0.6901,0.6901,0.6901,0.8061,0.8062,0.8062,1.0979,1.0981,1.098,0.6961,0.6961,0.6961,0.4735,0.4736,0.4737,0.5189,0.519,0.5191,0.8132,0.8133,0.8133,0.9455,0.9455,0.9455,0.764,0.7641,0.764,0.7784,0.7785,0.7785,1.1091,1.1091,1.1092,0.784,0.784,0.784,0.9956,0.9956,0.9956
1878.50,0.7411,0.7413,0.7414,0.6922,0.6923,0.6923,0.5145,0.5146,0.5146,0.9113,0.9114,0.9114,0.69,0.69,0.69,0.8061,0.8062,0.8062,1.0978,1.098,1.0979,0.696,0.696,0.6961,0.4738,0.4739,0.474,0.5196,0.5197,0.5198,0.8132,0.8132,0.8133,0.9454,0.9454,0.9454,0.7639,0.764,0.7639,0.7784,0.7784,0.7785,1.109,1.109,1.109,0.7838,0.7839,0.7839,0.9954,0.9954,0.9955
1879.00,0.741,0.7412,0.7413,0.6922,0.6922,0.6923,0.5147,0.5148,0.5148,0.9112,0.9112,0.9112,0.6899,0.6899,0.69,0.8061,0.8062,0.8062,1.0977,1.0979,1.0978,0.696,0.696,0.696,0.474,0.4742,0.4742,0.5203,0.5204,0.5205,0.8132,0.8132,0.8132,0.9452,0.9452,0.9453,0.7638,0.7639,0.7638,0.7783,0.7783,0.7784,1.1089,1.1089,1.1089,0.7837,0.7837,0.7837,0.9952,0.9953,0.9953
1879.50,0.7409,0.7411,0.7412,0.6921,0.6922,0.6922,0.515,0.515,0.5151,0.911,0.9111,0.9111,0.6899,0.6899,0.6899,0.8061,0.8062,0.8062,1.0976,1.0978,1.0977,0.6959,0.6959,0.696,0.4743,0.4745,0.4745,0.521,0.5211,0.5212,0.8132,0.8132,0.8132,0.9451,0.9451,0.9451,0.7637,0.7638,0.7638,0.7783,0.7783,0.7784,1.1087,1.1088,1.1088,0.7836,0.7836,0.7836,0.9951,0.9951,0.9951
1880.00,0.7408,0.741,0.7411,0.692,0.6921,0.6921,0.5152,0.5153,0.5153,0.9109,0.9109,0.911,0.6898,0.6898,0.6899,0.8061,0.8062,0.8062,1.0976,1.0977,1.0976,0.6959,0.6959,0.6959,0.4747,0.4748,0.4748,0.5218,0.5219,0.522,0.8132,0.8132,0.8132,0.945,0.945,0.945,0.7637,0.7637,0.7637,0.7782,0.7783,0.7783,1.1086,1.1087,1.1087,0.7835,0.7835,0.7835,0.9949,0.995,0.9949
1880.50,0.7407,0.7409,0.741,0.692,0.6921,0.6921,0.5155,0.5156,0.5156,0.9108,0.9108,0.9108,0.6898,0.6898,0.6899,0.8061,0.8062,0.8062,1.0975,1.0976,1.0976,0.6958,0.6959,0.6959,0.475,0.4751,0.4752,0.5226,0.5227,0.5228,0.8132,0.8132,0.8133,0.9449,0.9448,0.9449,0.7636,0.7636,0.7636,0.7782,0.7782,0.7783,1.1085,1.1086,1.1086,0.7834,0.7834,0.7834,0.9948,0.9949,0.9948
1881.00,0.7407,0.7409,0.7409,0.692,0.692,0.692,0.5158,0.5159,0.5159,0.9106,0.9107,0.9107,0.6898,0.6898,0.6898,0.8062,0.8062,0.8062,1.0974,1.0975,1.0975,0.6958,0.6958,0.6959,0.4753,0.4755,0.4755,0.5234,0.5235,0.5236,0.8133,0.8133,0.8133,0.9447,0.9447,0.9447,0.7635,0.7636,0.7635,0.7782,0.7782,0.7783,1.1084,1.1085,1.1084,0.7832,0.7833,0.7833,0.9946,0.9947,0.9946
1881.50,0.7406,0.7408,0.7409,0.6919,0.692,0.692,0.5161,0.5162,0.5162,0.9105,0.9106,0.9106,0.6898,0.6897,0.6898,0.8062,0.8063,0.8063,1.0973,1.0974,1.0974,0.6958,0.6958,0.6958,0.4757,0.4758,0.4759,0.5243,0.5244,0.5245,0.8133,0.8133,0.8133,0.9446,0.9446,0.9446,0.7635,0.7635,0.7635,0.7782,0.7782,0.7783,1.1083,1.1084,1.1083,0.7831,0.7832,0.7832,0.9945,0.9946,0.9945
1882.00,0.7405,0.7407,0.7408,0.6919,0.6919,0.692,0.5165,0.5165,0.5166,0.9104,0.9104,0.9104,0.6897,0.6897,0.6898,0.8062,0.8063,0.8063,1.0973,1.0974,1.0974,0.6958,0.6958,0.6958,0.4761,0.4762,0.4763,0.5252,0.5253,0.5254,0.8134,0.8133,0.8134,0.9445,0.9445,0.9445,0.7634,0.7634,0.7634,0.7782,0.7782,0.7783,1.1082,1.1083,1.1082,0.783,0.7831,0.7831,0.9944,0.9945,0.9944
1882.50,0.7404,0.7407,0.7407,0.6919,0.6919,0.6919,0.5168,0.5169,0.5169,0.9103,0.9103,0.9103,0.6897,0.6897,0.6898,0.8063,0.8064,0.8064,1.0972,1.0973,1.0973,0.6958,0.6958,0.6958,0.4766,0.4767,0.4767,0.5262,0.5263,0.5264,0.8134,0.8134,0.8134,0.9444,0.9444,0.9444,0.7634,0.7634,0.7634,0.7782,0.7782,0.7783,1.1081,1.1082,1.1081,0.783,0.783,0.783,0.9942,0.9943,0.9942
1883.00,0.7404,0.7406,0.7407,0.6919,0.6919,0.6919,0.5172,0.5173,0.5173,0.9102,0.9102,0.9102,0.6898,0.6898,0.6898,0.8064,0.8065,0.8065,1.0971,1.0972,1.0972,0.6958,0.6958,0.6958,0.477,0.4771,0.4772,0.5272,0.5273,0.5274,0.8135,0.8135,0.8135,0.9443,0.9443,0.9443,0.7634,0.7634,0.7634,0.7782,0.7783,0.7783,1.108,1.1081,1.108,0.7829,0.7829,0.7829,0.9941,0.9942,0.9941
1883.50,0.7403,0.7405,0.7406,0.6919,0.6919,0.6919,0.5176,0.5177,0.5177,0.9101,0.9101,0.9101,0.6898,0.6898,0.6898,0.8065,0.8065,0.8066,1.097,1.0972,1.0972,0.6958,0.6958,0.6958,0.4775,0.4776,0.4776,0.5282,0.5283,0.5284,0.8136,0.8136,0.8136,0.9442,0.9442,0.9442,0.7633,0.7633,0.7633,0.7783,0.7783,0.7784,1.108,1.108,1.1079,0.7828,0.7828,0.7828,0.994,0.9941,0.994
1884.00,0.7403,0.7405,0.7406,0.6919,0.6919,0.6919,0.518,0.5181,0.5182,0.9099,0.91,0.91,0.6898,0.6898,0.6899,0.8066,0.8066,0.8067,1.097,1.0971,1.0971,0.6958,0.6959,0.6959,0.478,0.4781,0.4781,0.5293,0.5294,0.5295,0.8137,0.8137,0.8137,0.9441,0.9441,0.9441,0.7633,0.7633,0.7633,0.7783,0.7784,0.7784,1.1079,1.1079,1.1079,0.7827,0.7827,0.7827,0.9939,0.9939,0.9939
1884.50,0.7402,0.7404,0.7405,0.6919,0.6919,0.6919,0.5185,0.5185,0.5186,0.9098,0.9099,0.9099,0.6898,0.6899,0.6899,0.8067,0.8068,0.8068,1.0969,1.097,1.097,0.6959,0.6959,0.6959,0.4785,0.4786,0.4787,0.5304,0.5305,0.5306,0.8138,0.8138,0.8138,0.944,0.944,0.944,0.7633,0.7633,0.7633,0.7783,0.7784,0.7784,1.1078,1.1078,1.1078,0.7826,0.7826,0.7827,0.9938,0.9938,0.9937
1885.00,0.7402,0.7404,0.7405,0.6919,0.6919,0.692,0.5189,0.519,0.5191,0.9097,0.9098,0.9098,0.6899,0.6899,0.6899,0.8068,0.8069,0.8069,1.0968,1.097,1.097,0.6959,0.6959,0.6959,0.479,0.4791,0.4792,0.5315,0.5317,0.5318,0.8139,0.8139,0.8139,0.9439,0.9439,0.9439,0.7633,0.7633,0.7633,0.7784,0.7785,0.7785,1.1078,1.1077,1.1077,0.7825,0.7826,0.7826,0.9937,0.9937,0.9936
1885.50,0.7401,0.7404,0.7404,0.6919,0.692,0.692,0.5194,0.5195,0.5196,0.9096,0.9097,0.9097,0.6899,0.6899,0.69,0.8069,0.807,0.807,1.0967,1.0969,1.0969,0.696,0.696,0.696,0.4796,0.4797,0.4798,0.5327,0.5329,0.533,0.814,0.814,0.814,0.9438,0.9438,0.9438,0.7633,0.7633,0.7633,0.7785,0.7785,0.7785,1.1077,1.1076,1.1076,0.7825,0.7825,0.7825,0.9935,0.9936,0.9935
1886.00,0.7401,0.7403,0.7404,0.6919,0.692,0.692,0.5199,0.52,0.5201,0.9095,0.9096,0.9096,0.69,0.69,0.69,0.8071,0.8071,0.8072,1.0967,1.0968,1.0968,0.696,0.696,0.696,0.4802,0.4803,0.4804,0.534,0.5341,0.5342,0.8142,0.8142,0.8142,0.9437,0.9437,0.9437,0.7633,0.7633,0.7633,0.7785,0.7786,0.7786,1.1076,1.1075,1.1075,0.7824,0.7824,0.7824,0.9934,0.9934,0.9934
1886.50,0.7401,0.7403,0.7403,0.692,0.692,0.6921,0.5205,0.5206,0.5206,0.9095,0.9095,0.9095,0.69,0.6901,0.6901,0.8072,0.8073,0.8073,1.0966,1.0968,1.0968,0.6961,0.6961,0.6961,0.4808,0.4809,0.481,0.5353,0.5354,0.5355,0.8143,0.8143,0.8143,0.9436,0.9436,0.9436,0.7633,0.7633,0.7633,0.7786,0.7787,0.7787,1.1076,1.1075,1.1074,0.7823,0.7823,0.7823,0.9933,0.9933,0.9933
1887.00,0.74,0.7403,0.7403,0.692,0.6921,0.6921,0.521,0.5211,0.5212,0.9094,0.9094,0.9094,0.6901,0.6901,0.6902,0.8074,0.8074,0.8075,1.0965,1.0967,1.0967,0.6961,0.6961,0.6962,0.4815,0.4816,0.4817,0.5366,0.5367,0.5368,0.8145,0.8145,0.8145,0.9435,0.9435,0.9435,0.7633,0.7633,0.7633,0.7787,0.7788,0.7788,1.1075,1.1074,1.1074,0.7822,0.7822,0.7822,0.9932,0.9932,0.9932
1887.50,0.74,0.7402,0.7403,0.6921,0.6921,0.6922,0.5216,0.5217,0.5218,0.9093,0.9093,0.9093,0.6902,0.6902,0.6903,0.8075,0.8076,0.8076,1.0964,1.0966,1.0967,0.6962,0.6962,0.6962,0.4821,0.4822,0.4823,0.5379,0.5381,0.5382,0.8147,0.8146,0.8147,0.9434,0.9435,0.9434,0.7633,0.7633,0.7633,0.7788,0.7789,0.7789,1.1074,1.1073,1.1073,0.7822,0.7822,0.7822,0.9931,0.9931,0.9931
1888.00,0.74,0.7402,0.7403,0.6921,0.6922,0.6922,0.5222,0.5223,0.5224,0.9092,0.9092,0.9092,0.6903,0.6903,0.6903,0.8077,0.8078,0.8078,1.0964,1.0966,1.0966,0.6963,0.6963,0.6963,0.4828,0.4829,0.483,0.5393,0.5395,0.5396,0.8148,0.8148,0.8148,0.9433,0.9434,0.9433,0.7633,0.7633,0.7633,0.7789,0.779,0.779,1.1074,1.1072,1.1072,0.7821,0.7821,0.7821,0.993,0.9929,0.993
1888.50,0.74,0.7402,0.7403,0.6922,0.6923,0.6923,0.5229,0.523,0.523,0.9091,0.9091,0.9091,0.6904,0.6904,0.6904,0.8079,0.808,0.808,1.0963,1.0965,1.0965,0.6964,0.6964,0.6964,0.4835,0.4837,0.4838,0.5408,0.5409,0.541,0.815,0.815,0.815,0.9432,0.9433,0.9432,0.7634,0.7634,0.7634,0.779,0.7791,0.7791,1.1073,1.1071,1.1071,0.782,0.782,0.782,0.9929,0.9928,0.9929
1889.00,0.74,0.7402,0.7403,0.6923,0.6924,0.6924,0.5235,0.5236,0.5237,0.909,0.909,0.9091,0.6905,0.6905,0.6905,0.8081,0.8082,0.8082,1.0963,1.0964,1.0964,0.6965,0.6965,0.6965,0.4843,0.4844,0.4845,0.5423,0.5424,0.5425,0.8152,0.8152,0.8152,0.9431,0.9432,0.9431,0.7634,0.7634,0.7634,0.7791,0.7792,0.7792,1.1072,1.1071,1.1071,0.7819,0.7819,0.7819,0.9928,0.9927,0.9927
