EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition
EMP7367,33,Sales,2,3,6751,4,4,No,9.7,No,2,15,No
EMP7368,25,Engineering,1,1,6297,3,3,No,4.5,No,3,15,No
EMP7369,32,Operations,2,8,7181,5,4,No,14.5,No,3,18,No
EMP7370,40,Engineering,4,17,15615,2,3,No,18.7,No,2,18,No
EMP7371,38,IT,1,1,6176,3,3,No,15.1,No,2,8,No
EMP7372,34,Sales,2,2,7044,2,1,Yes,5.9,No,4,16,Yes
EMP7373,22,Operations,1,0,4851,1,3,No,8.8,No,2,13,No
EMP7374,42,Sales,3,9,9422,1,2,No,2.6,No,2,11,Yes
EMP7375,57,IT,5,24,18713,1,3,No,14.0,No,3,10,No
EMP7376,42,Sales,2,2,6347,4,2,No,22.6,No,3,14,No
EMP7377,44,Finance,3,11,12339,2,3,No,13.8,Yes,2,12,No
EMP7378,43,Sales,4,15,11933,3,3,No,13.9,No,3,16,No
EMP7379,41,Marketing,2,11,8600,3,1,No,15.3,No,3,14,Yes
EMP7380,47,Sales,3,7,9189,3,3,No,1.0,No,4,12,No
EMP7381,41,Finance,2,4,8404,4,2,No,12.1,No,2,11,Yes
EMP7382,34,Marketing,2,10,7751,4,3,No,15.0,No,3,17,No
EMP7383,30,IT,2,2,8692,3,3,No,6.0,No,3,23,No
EMP7384,35,Marketing,2,10,8722,3,2,No,38.3,No,1,13,No
EMP7385,41,Engineering,3,8,12079,4,1,Yes,20.7,Yes,3,8,No
EMP7386,34,Sales,3,11,9929,2,1,Yes,8.9,Yes,3,12,No
EMP7387,41,Finance,3,5,10622,3,3,No,11.4,No,3,12,No
EMP7388,42,Sales,4,18,11881,3,3,Yes,12.4,No,2,13,No
EMP7389,46,Operations,3,15,10357,3,3,No,16.1,No,2,12,No
EMP7390,50,Sales,4,20,12173,2,3,No,20.8,No,3,14,Yes
EMP7391,38,HR,3,13,8714,2,3,No,10.3,No,3,14,No
EMP7392,24,Marketing,1,1,5749,5,3,No,7.0,No,2,14,No
EMP7393,34,Engineering,3,9,11473,5,4,No,21.1,Yes,2,12,Yes
EMP7394,38,Finance,3,11,11470,3,3,No,4.3,No,2,15,No
EMP7395,22,Engineering,1,0,6906,4,3,Yes,12.3,No,2,20,No
EMP7396,51,Sales,3,18,10836,4,3,No,1.0,No,3,18,No
EMP7397,39,IT,3,7,10801,2,3,No,2.6,No,3,14,No
EMP7398,41,Engineering,1,0,6376,3,3,No,14.8,No,2,18,No
EMP7399,51,Finance,2,13,9874,2,4,Yes,3.4,No,3,15,No
EMP7400,31,HR,3,6,8160,4,4,No,12.5,No,2,18,No
EMP7401,43,Finance,3,5,9630,2,1,No,6.0,No,2,12,No
EMP7402,36,Sales,4,13,12503,2,4,Yes,3.3,No,1,17,No
EMP7403,36,HR,1,1,5034,4,4,No,16.6,No,4,11,No
EMP7404,30,Engineering,2,8,9587,4,4,Yes,8.7,No,2,4,No
EMP7405,54,HR,2,4,5868,5,2,No,24.1,No,2,20,No
EMP7406,34,IT,1,1,6216,5,3,No,2.6,No,3,15,No
EMP7407,44,Sales,4,18,12872,5,3,Yes,3.4,No,2,15,No
EMP7408,22,Operations,1,0,4516,2,3,No,3.0,No,3,26,No
EMP7409,49,Engineering,2,6,9304,4,3,No,11.8,No,2,27,No
EMP7410,48,Engineering,3,6,11972,4,4,Yes,4.4,No,3,16,No
EMP7411,38,Engineering,3,9,12524,3,3,Yes,1.0,No,3,14,No
EMP7412,35,Engineering,1,0,7282,5,2,Yes,16.0,No,2,16,No
EMP7413,42,Engineering,3,13,12970,3,3,No,32.1,Yes,2,20,No
EMP7414,60,Engineering,5,26,19588,4,3,Yes,8.9,No,3,18,No
EMP7415,22,Finance,1,0,4740,5,3,No,21.8,No,3,19,No
EMP7416,45,Sales,4,10,10684,3,2,No,11.3,Yes,2,8,No
EMP7417,28,Engineering,2,3,8912,4,3,No,7.3,No,2,14,No
EMP7418,37,Engineering,1,3,6410,4,1,No,10.6,No,3,16,No
EMP7419,35,Operations,3,5,7831,4,4,No,3.9,No,4,19,No
EMP7420,33,Sales,2,7,6854,3,4,Yes,8.3,No,2,17,No
EMP7421,37,IT,3,15,12992,5,4,No,8.5,No,2,13,No
EMP7422,26,Sales,2,2,6310,4,3,No,3.6,No,3,19,No
EMP7423,48,Engineering,3,18,13115,3,3,No,1.0,No,2,13,No
EMP7424,22,Sales,1,0,3975,4,4,Yes,6.3,No,2,17,No
EMP7425,43,Engineering,4,16,15192,4,2,Yes,8.8,No,3,17,No
EMP7426,34,Operations,2,7,6742,2,3,Yes,1.0,No,1,17,No
EMP7427,26,HR,1,1,4138,3,3,Yes,7.6,No,4,14,No
EMP7428,40,Sales,3,11,9866,2,3,Yes,9.9,No,2,20,No
EMP7429,22,Sales,1,0,4290,2,4,No,5.6,No,4,17,No
EMP7430,38,Sales,2,8,6607,3,3,No,8.8,No,4,19,No
EMP7431,23,IT,1,0,5240,3,3,No,13.0,No,3,18,No
EMP7432,42,Operations,4,15,11233,3,2,Yes,17.2,No,2,19,No
EMP7433,28,Engineering,1,1,6666,5,2,Yes,11.1,No,3,15,No
EMP7434,33,HR,2,3,5999,5,4,No,9.6,No,2,11,No
EMP7435,40,Operations,3,6,8673,4,2,No,5.8,No,2,14,No
EMP7436,30,Marketing,1,0,5700,4,4,Yes,8.9,No,3,9,Yes
EMP7437,37,Operations,3,7,8526,5,4,No,1.0,No,1,24,No
EMP7438,22,HR,1,0,3994,2,2,No,5.1,No,2,14,No
EMP7439,44,Sales,3,22,11419,3,2,No,12.2,Yes,3,9,No
EMP7440,55,Finance,3,19,12781,4,2,No,22.3,No,4,19,No
EMP7441,60,HR,4,32,13079,4,2,Yes,3.9,No,3,22,No
EMP7442,38,Finance,2,7,9000,4,2,No,4.3,No,2,18,No
EMP7443,45,Sales,3,22,11449,4,1,Yes,9.6,Yes,3,12,No
EMP7444,22,Marketing,1,0,4586,2,3,No,6.7,No,1,23,No
EMP7445,53,Engineering,2,7,9362,2,4,No,1.0,No,3,13,No
EMP7446,45,Engineering,3,9,11221,4,2,Yes,9.6,Yes,4,14,No
EMP7447,33,Finance,1,0,4733,3,1,Yes,14.7,No,1,11,No
EMP7448,50,Marketing,4,20,14442,3,4,No,1.7,Yes,2,7,No
EMP7449,35,Marketing,3,8,10091,4,2,Yes,8.8,No,1,16,Yes
EMP7450,33,IT,2,4,9385,2,1,No,10.1,No,4,19,No
EMP7451,42,Finance,3,13,11881,2,2,No,9.7,No,1,9,No
EMP7452,27,Marketing,3,5,9859,3,2,No,12.5,No,1,20,No
EMP7453,48,Marketing,2,9,8339,5,3,No,11.3,No,3,17,No
EMP7454,27,Engineering,1,3,5945,3,1,No,11.3,No,2,14,No
EMP7455,27,Operations,2,2,6385,3,3,Yes,9.6,No,4,15,Yes
EMP7456,28,Engineering,1,0,5665,4,3,No,36.1,Yes,3,12,No
EMP7457,45,Finance,3,15,12308,1,3,No,5.7,No,2,13,No
EMP7458,31,Engineering,2,8,9182,4,3,Yes,6.3,Yes,2,15,No
EMP7459,24,Sales,1,2,5172,4,2,No,4.5,No,3,19,No
EMP7460,31,Sales,2,7,7567,2,3,Yes,9.6,Yes,1,12,Yes
EMP7461,37,Marketing,2,6,8511,3,4,Yes,14.7,No,3,22,No
EMP7462,26,Engineering,2,2,9062,3,2,Yes,7.2,No,3,12,No
EMP7463,26,Engineering,1,4,6571,2,2,No,10.0,No,4,19,No
EMP7464,59,Marketing,4,18,14468,2,4,No,8.3,No,2,12,No
EMP7465,29,Sales,3,5,9041,2,3,No,1.0,No,2,17,No
EMP7466,34,Sales,3,5,7694,4,2,No,17.4,No,2,15,No
EMP7467,34,Engineering,3,12,12295,2,3,Yes,8.6,Yes,2,15,No
EMP7468,33,Finance,3,7,10875,2,1,No,7.8,No,3,12,No
EMP7469,44,Marketing,2,9,9003,5,3,No,4.8,No,3,15,No
EMP7470,47,Operations,4,13,10972,1,4,No,7.0,No,2,13,No
EMP7471,34,Engineering,3,12,12255,4,4,Yes,15.3,Yes,3,12,No
EMP7472,25,Engineering,2,2,7674,5,2,No,1.0,No,3,15,No
EMP7473,50,Sales,4,24,14145,1,3,No,2.7,No,2,17,No
EMP7474,37,IT,2,2,9139,5,3,No,6.9,No,3,17,No
EMP7475,55,HR,3,7,7680,3,3,Yes,3.8,No,2,14,No
EMP7476,22,HR,1,0,3290,4,1,Yes,5.6,No,3,21,No
EMP7477,39,IT,2,2,8940,4,4,No,11.0,No,3,18,No
EMP7478,57,Engineering,1,1,6797,4,3,No,17.4,No,3,19,No
EMP7479,34,Engineering,2,4,8638,4,2,No,15.8,No,3,12,No
EMP7480,35,Finance,4,13,13933,2,3,No,22.5,No,3,11,No
EMP7481,40,Operations,3,14,9938,3,1,No,9.6,No,2,18,No
EMP7482,32,Finance,1,2,5289,5,1,No,9.9,No,2,18,No
EMP7483,34,Operations,1,0,3747,2,2,No,4.8,No,2,15,No
EMP7484,34,Marketing,2,3,7279,3,2,No,10.7,Yes,3,20,No
EMP7485,31,Operations,3,5,7811,4,2,Yes,2.1,No,2,17,Yes
EMP7486,50,Marketing,1,1,6606,2,3,No,9.9,No,3,13,No
EMP7487,42,Sales,3,17,11272,3,3,No,11.8,No,2,16,No
EMP7488,40,Marketing,1,0,4847,4,3,No,14.6,Yes,3,23,No
EMP7489,46,Finance,3,8,11164,4,3,No,1.4,No,3,15,No
EMP7490,35,Finance,2,2,7198,4,3,No,3.4,No,3,13,No
EMP7491,30,Sales,1,1,4850,3,2,Yes,8.1,No,1,14,No
EMP7492,31,Sales,2,3,7120,4,3,No,14.7,No,2,20,No
EMP7493,38,Engineering,5,15,17516,2,4,Yes,10.9,No,3,23,No
EMP7494,27,IT,3,5,10965,4,3,No,7.3,No,3,14,No
EMP7495,32,Sales,1,0,4044,5,3,Yes,7.7,No,4,13,No
EMP7496,32,HR,3,8,9092,4,3,No,17.3,No,2,19,No
EMP7497,59,Marketing,3,17,12217,1,3,No,10.3,No,4,20,No
EMP7498,22,Operations,1,0,4395,3,2,Yes,15.3,No,2,18,No
EMP7499,36,Operations,2,7,6997,4,3,Yes,4.5,No,2,17,No
EMP7500,55,IT,4,22,15435,1,3,Yes,15.1,No,2,27,No
EMP7501,39,Marketing,2,3,7091,4,4,No,7.7,No,2,18,No
EMP7502,45,Operations,2,2,6034,3,1,No,28.2,No,2,16,No
EMP7503,38,Engineering,2,14,10164,4,3,No,28.7,No,2,10,Yes
EMP7504,31,Engineering,2,5,9431,5,3,Yes,11.9,No,2,11,No
EMP7505,22,Operations,1,0,3380,5,3,No,1.0,No,1,13,No
EMP7506,40,Engineering,1,0,5355,4,1,No,5.2,No,2,14,No
EMP7507,30,Operations,1,1,4034,3,2,Yes,22.4,No,3,18,Yes
EMP7508,29,Engineering,3,6,10913,2,2,Yes,7.7,No,3,13,No
EMP7509,33,Engineering,3,10,12800,3,3,Yes,9.1,No,1,12,No
EMP7510,55,Engineering,2,2,9269,3,3,No,3.4,No,2,14,No
EMP7511,60,Marketing,5,29,16503,4,2,No,2.1,No,3,15,Yes
EMP7512,40,Sales,3,12,10044,4,4,No,1.6,No,2,11,Yes
EMP7513,33,Sales,1,0,4298,3,3,No,23.5,No,1,13,No
EMP7514,26,Operations,1,1,4344,3,2,No,8.1,No,2,13,Yes
EMP7515,42,IT,2,13,10337,4,2,No,5.0,No,3,19,No
EMP7516,55,Sales,3,6,7969,5,2,No,26.3,No,3,17,No
EMP7517,35,Marketing,2,6,8434,5,3,Yes,9.4,No,3,11,No
EMP7518,22,Marketing,1,0,5260,4,3,No,3.0,No,3,15,No
EMP7519,44,Engineering,2,13,10893,3,4,No,1.0,No,3,14,No
EMP7520,47,Marketing,3,25,11823,2,2,No,19.5,No,2,16,No
EMP7521,22,HR,1,0,3983,3,2,No,5.1,No,3,16,No
EMP7522,39,HR,3,14,9568,4,1,Yes,20.6,No,3,17,Yes
EMP7523,42,Operations,3,11,9427,4,2,No,29.0,No,2,21,No
EMP7524,37,HR,4,11,10876,4,2,No,16.5,No,4,17,No
EMP7525,30,Engineering,3,7,12077,3,3,Yes,17.2,No,2,13,No
EMP7526,48,Marketing,3,15,10275,5,3,Yes,7.1,No,2,11,No
EMP7527,33,Marketing,3,8,10776,2,3,No,13.2,No,2,23,No
EMP7528,23,Finance,1,1,5409,1,2,No,7.3,No,2,19,No
EMP7529,22,Marketing,1,0,5100,2,3,Yes,4.9,No,2,10,No
EMP7530,50,Finance,2,13,10426,3,3,No,2.0,No,2,17,No
EMP7531,44,Engineering,3,15,13045,4,2,Yes,6.8,No,4,16,No
EMP7532,38,Engineering,2,4,8824,2,3,No,7.1,No,2,10,No
EMP7533,33,Finance,2,4,7718,3,2,No,8.8,No,4,17,No
EMP7534,32,Operations,2,3,5664,4,2,Yes,5.1,No,3,17,Yes
EMP7535,27,Engineering,2,5,8545,1,3,No,4.8,Yes,2,11,No
EMP7536,33,Engineering,1,4,6581,1,2,No,24.5,Yes,2,22,No
EMP7537,22,Finance,1,0,6595,3,3,No,9.7,No,2,21,No
EMP7538,30,Sales,1,1,4496,2,2,Yes,4.0,No,2,19,No
EMP7539,34,Sales,1,1,4635,3,1,No,5.7,No,3,18,No
EMP7540,44,HR,2,4,6546,1,3,No,3.3,No,2,15,No
EMP7541,37,Sales,2,10,7449,5,3,No,21.4,Yes,3,14,No
EMP7542,45,Engineering,4,12,15686,4,3,Yes,8.4,No,3,13,No
EMP7543,51,Engineering,1,2,6055,4,3,Yes,2.3,No,2,11,No
EMP7544,48,Operations,4,16,12253,3,4,No,9.3,No,1,14,No
EMP7545,42,Engineering,4,17,16050,4,3,No,6.7,No,3,12,No
EMP7546,38,Marketing,3,13,10993,4,4,No,13.0,Yes,4,17,No
EMP7547,28,Finance,2,3,7845,2,2,No,8.0,No,3,18,No
EMP7548,45,HR,2,13,8022,4,4,No,9.9,No,3,17,No
EMP7549,54,Sales,4,25,13594,4,3,Yes,3.3,No,2,19,Yes
EMP7550,41,Finance,4,17,14396,4,4,Yes,10.7,Yes,3,22,No
EMP7551,57,Sales,3,19,11745,5,3,Yes,4.3,No,3,13,No
EMP7552,22,Sales,1,0,3443,3,1,Yes,14.9,Yes,3,10,No
EMP7553,26,Sales,1,1,5406,4,4,No,16.5,No,2,17,No
EMP7554,46,Engineering,2,6,10314,4,2,No,2.2,Yes,2,17,No
EMP7555,40,Operations,2,14,7534,5,3,No,17.0,No,3,10,No
EMP7556,51,Finance,3,27,13621,4,1,No,9.2,Yes,4,10,No
EMP7557,37,Engineering,3,9,11592,4,3,Yes,6.4,No,3,17,No
EMP7558,29,IT,3,6,11776,4,3,No,11.7,No,2,14,No
EMP7559,35,Sales,1,0,4179,4,4,Yes,7.6,No,2,14,No
EMP7560,22,Marketing,1,0,4938,5,2,No,6.5,No,3,15,No
EMP7561,26,Operations,2,2,6498,3,3,No,11.9,No,3,12,No
EMP7562,47,Operations,1,1,3546,5,3,No,3.6,No,4,16,No
EMP7563,46,Sales,4,20,12131,3,3,No,4.2,No,2,15,Yes
EMP7564,41,Finance,4,17,14817,4,3,Yes,18.0,No,3,14,No
EMP7565,22,Engineering,1,0,5807,3,3,No,6.7,No,2,14,No
EMP7566,34,Engineering,3,8,11503,4,4,No,5.0,No,4,16,No
EMP7567,25,HR,2,3,6050,3,3,No,11.4,No,3,15,No
EMP7568,49,Operations,2,8,7018,2,3,No,8.7,No,3,14,No
EMP7569,32,Sales,2,10,7344,4,3,No,33.9,No,3,17,No
EMP7570,27,Sales,2,3,6829,4,1,Yes,4.4,No,3,9,No
EMP7571,38,Sales,4,16,11802,4,3,No,7.8,No,2,15,No
EMP7572,31,Sales,1,0,4859,4,2,No,9.6,No,3,11,No
EMP7573,52,Sales,4,16,12201,5,3,Yes,13.4,No,2,13,Yes
EMP7574,30,IT,2,3,9489,4,3,Yes,3.6,No,2,15,No
EMP7575,24,Engineering,1,0,5348,4,3,No,1.2,No,2,17,No
EMP7576,22,Sales,1,0,4204,3,3,Yes,1.0,No,3,14,No
EMP7577,37,Marketing,3,7,10516,1,2,No,25.8,No,3,18,No
EMP7578,32,Operations,3,6,7934,3,3,No,4.3,No,2,19,No
EMP7579,23,Operations,1,0,4216,4,3,No,3.0,No,2,17,No
EMP7580,49,Finance,1,0,4511,2,1,Yes,8.3,No,2,11,No
EMP7581,44,Sales,3,18,10264,4,3,No,8.7,No,3,13,No
EMP7582,37,Operations,2,8,6612,3,3,No,11.8,No,1,15,No
EMP7583,51,HR,4,14,10814,5,3,No,14.2,No,3,11,No
EMP7584,44,Marketing,3,8,10695,4,2,No,7.4,No,2,21,No
EMP7585,29,IT,1,4,6264,4,3,No,21.4,No,3,20,No
EMP7586,27,Operations,2,3,6168,2,4,No,5.6,No,3,12,No
EMP7587,46,Operations,3,12,8958,2,3,Yes,3.3,No,2,16,No
EMP7588,41,Sales,4,15,11578,3,3,No,31.5,No,2,11,No
EMP7589,39,HR,4,10,10809,3,3,No,13.2,No,2,23,No
EMP7590,29,IT,3,7,11578,5,4,Yes,9.7,No,3,23,No
EMP7591,44,Marketing,4,12,12638,4,3,No,9.3,No,2,11,No
EMP7592,30,Sales,3,5,9651,3,3,No,10.3,No,4,21,No
EMP7593,36,Finance,3,9,9862,5,4,No,16.9,No,2,16,No
EMP7594,52,Sales,4,19,13261,4,3,Yes,1.6,Yes,1,14,No
EMP7595,31,Finance,1,0,4713,4,3,No,8.8,No,2,20,Yes
EMP7596,22,Operations,1,0,4266,3,2,No,1.3,Yes,2,20,No
EMP7597,27,Engineering,2,4,9482,4,3,Yes,3.4,Yes,4,11,No
EMP7598,47,Engineering,4,16,14707,4,2,Yes,6.9,No,2,9,No
EMP7599,40,Engineering,1,0,6618,4,3,No,6.9,No,3,15,No
EMP7600,36,Operations,3,10,8991,3,3,No,15.5,No,2,14,No
EMP7601,32,Marketing,2,4,7198,5,3,No,6.9,Yes,2,14,No
EMP7602,42,Marketing,1,4,5710,4,4,Yes,8.5,No,2,12,Yes
EMP7603,29,Finance,3,6,11061,4,3,No,23.2,No,2,19,No
EMP7604,41,Engineering,4,15,16636,3,3,No,1.0,No,3,20,No
EMP7605,30,Engineering,1,1,6054,3,3,No,8.0,Yes,2,13,No
EMP7606,29,Finance,2,6,9023,5,2,No,7.4,No,3,12,No
EMP7607,31,IT,3,5,11250,4,2,No,5.2,No,2,6,No
EMP7608,34,Sales,1,1,4827,3,3,No,2.5,No,4,18,No
EMP7609,37,Sales,2,14,8273,2,2,Yes,5.5,No,2,17,No
EMP7610,40,Engineering,2,12,9820,3,4,No,16.0,No,3,8,No
EMP7611,22,Finance,1,0,5692,4,4,Yes,9.6,No,1,16,No
EMP7612,29,Engineering,1,1,5651,3,2,No,14.8,No,2,10,No
EMP7613,34,IT,2,4,7718,5,3,No,23.1,No,2,15,No
EMP7614,53,Sales,4,19,12803,2,2,No,5.0,No,3,11,No
EMP7615,27,Sales,1,2,4387,2,2,Yes,6.8,No,3,21,No
EMP7616,39,Sales,1,1,4504,4,3,Yes,4.8,Yes,1,14,No
EMP7617,52,Operations,3,7,7776,4,2,No,15.3,No,2,11,No
EMP7618,24,Sales,1,1,5126,4,3,No,8.7,No,3,14,No
EMP7619,41,HR,3,18,8553,3,3,No,1.4,No,2,11,No
EMP7620,29,Engineering,2,3,9063,4,3,No,7.3,No,2,13,No
EMP7621,32,Finance,1,0,5763,3,2,No,7.3,No,3,21,No
EMP7622,29,Sales,2,7,7449,4,3,No,14.1,Yes,2,15,No
EMP7623,30,Finance,2,8,9414,3,2,Yes,4.5,No,3,6,No
EMP7624,60,Engineering,1,4,6011,5,2,Yes,7.6,No,3,11,No
EMP7625,46,IT,4,13,15690,4,2,No,4.3,No,4,10,No
EMP7626,49,Operations,5,23,13921,4,4,Yes,8.1,No,3,18,No
EMP7627,42,Engineering,5,18,18630,3,2,No,3.3,No,2,20,No
EMP7628,22,IT,1,0,6711,3,4,No,15.9,No,4,16,No
EMP7629,41,Sales,2,3,6644,4,2,No,1.8,No,3,22,No
EMP7630,48,Operations,4,19,11729,3,3,No,2.0,No,4,12,No
EMP7631,29,Engineering,3,7,12246,2,4,Yes,4.1,No,3,10,No
EMP7632,47,Engineering,4,23,16363,3,3,Yes,7.9,No,3,8,No
EMP7633,45,Sales,3,14,9768,4,1,No,3.1,No,2,17,No
EMP7634,56,HR,3,8,8746,5,2,No,4.8,No,2,13,No
EMP7635,33,Sales,1,2,5176,3,4,No,17.7,No,2,11,No
EMP7636,27,Marketing,1,0,4984,4,3,No,15.8,No,2,10,No
EMP7637,34,Sales,1,1,4682,3,3,No,5.4,No,3,17,No
EMP7638,52,Finance,2,3,8233,3,1,No,13.1,No,2,18,No
EMP7639,22,Marketing,1,0,4904,1,3,No,11.2,No,4,16,No
EMP7640,22,Finance,1,0,5361,4,3,No,1.0,Yes,2,16,No
EMP7641,38,Finance,2,3,7472,4,3,No,3.7,No,3,22,No
EMP7642,33,Sales,3,8,8934,2,2,No,5.7,No,2,13,Yes
EMP7643,38,Sales,1,0,4495,3,3,No,8.0,No,2,15,No
EMP7644,47,Engineering,1,0,7054,3,3,No,3.0,No,3,11,No
EMP7645,32,IT,2,3,7997,4,3,No,1.0,No,4,15,No
EMP7646,22,Marketing,1,0,4752,4,3,No,16.2,No,4,13,No
EMP7647,58,Finance,4,34,16553,4,2,Yes,19.0,No,2,18,No
EMP7648,28,Operations,1,1,3310,3,3,Yes,1.0,No,3,21,No
EMP7649,27,IT,1,3,6942,3,3,No,10.0,No,2,12,No
EMP7650,49,HR,4,17,11615,3,3,No,7.0,No,2,17,No
EMP7651,34,Marketing,3,9,11027,4,2,No,10.7,No,3,9,No
EMP7652,37,Operations,3,9,7969,4,4,No,4.8,No,2,7,No
EMP7653,42,Operations,5,17,13786,1,2,No,7.5,Yes,4,11,No
EMP7654,48,Finance,4,23,16619,4,3,No,18.5,No,3,17,No
EMP7655,34,Marketing,1,0,5479,3,4,Yes,3.9,No,3,15,No
EMP7656,53,Marketing,3,29,13632,4,3,No,3.6,No,1,20,No
EMP7657,22,Engineering,1,0,5615,4,3,Yes,8.5,Yes,2,7,No
EMP7658,45,Operations,3,14,10389,4,2,Yes,10.0,No,3,13,No
EMP7659,29,Marketing,2,7,7727,3,4,No,14.7,No,3,17,No
EMP7660,51,Sales,3,25,12102,3,3,Yes,6.1,No,3,16,No
EMP7661,39,Sales,2,2,6080,3,3,Yes,1.0,No,3,10,Yes
EMP7662,31,Operations,1,1,4301,3,3,No,9.2,No,2,17,No
EMP7663,44,Marketing,3,8,10688,3,3,No,9.2,No,4,10,No
EMP7664,46,Engineering,4,15,15901,5,4,No,14.1,No,3,12,No
EMP7665,44,Sales,5,20,14708,3,4,Yes,7.8,Yes,3,11,No
EMP7666,27,Marketing,2,5,8826,2,1,No,5.2,No,3,10,No
EMP7667,33,Sales,1,4,4995,5,3,Yes,12.7,No,3,11,No
EMP7668,37,HR,2,12,7972,3,3,No,13.1,No,2,19,No
EMP7669,37,Finance,3,5,10368,5,4,No,31.1,No,3,13,No
EMP7670,45,Marketing,4,19,13227,3,1,No,2.9,No,3,15,No
EMP7671,22,IT,1,0,5700,3,3,No,24.1,No,3,15,No
EMP7672,41,Sales,3,6,8159,4,3,No,17.9,Yes,1,14,No
EMP7673,35,Engineering,2,6,9460,3,3,No,14.0,No,2,19,No
EMP7674,29,Sales,2,2,6653,5,2,Yes,16.6,No,4,13,No
EMP7675,30,Sales,3,8,9608,3,3,No,5.3,No,3,12,No
EMP7676,35,Sales,2,5,7043,3,2,No,11.6,No,3,9,No
EMP7677,22,Finance,1,0,5350,5,3,No,6.6,No,3,12,No
EMP7678,30,Engineering,1,0,6038,4,3,Yes,1.9,No,3,22,No
EMP7679,29,IT,1,0,6365,3,3,No,2.8,No,4,12,No
EMP7680,43,Sales,3,11,10262,3,3,No,27.1,No,3,9,No
EMP7681,29,Finance,2,4,8939,2,3,No,10.5,No,3,11,No
EMP7682,35,IT,2,9,8341,2,2,No,8.2,No,4,22,No
EMP7683,53,Sales,3,8,9834,5,1,Yes,17.2,Yes,3,12,No
EMP7684,47,Engineering,2,4,9348,5,1,No,3.1,No,2,18,No
EMP7685,47,Finance,3,6,11823,4,3,No,6.6,No,2,11,No
EMP7686,33,Marketing,1,0,4737,5,1,No,8.6,No,3,21,No
EMP7687,43,Marketing,1,3,5298,1,2,No,22.7,No,3,15,No
EMP7688,35,Engineering,3,11,12582,3,2,No,7.9,No,2,14,No
EMP7689,36,Finance,3,9,10041,2,3,No,10.0,No,3,23,No
EMP7690,42,Finance,2,3,6781,4,3,No,14.8,No,3,16,Yes
EMP7691,32,Sales,2,4,7056,5,3,No,25.9,No,3,22,No
EMP7692,52,IT,4,21,15330,3,3,No,3.9,No,2,21,No
EMP7693,36,Marketing,2,3,6780,4,3,No,2.6,No,2,7,No
EMP7694,44,HR,2,5,6620,4,4,No,11.1,No,4,9,No
EMP7695,52,Operations,3,25,10516,2,3,No,2.4,No,2,13,No
EMP7696,48,Marketing,4,22,14648,3,3,No,8.0,No,2,15,No
EMP7697,23,Sales,1,0,4066,2,3,Yes,2.4,No,2,21,No
EMP7698,42,HR,3,7,7796,4,3,No,5.3,No,3,14,No
EMP7699,46,Operations,3,16,10140,3,3,No,2.6,No,2,18,No
EMP7700,46,Finance,4,17,14031,4,3,No,7.9,No,3,12,No
EMP7701,26,IT,1,1,6816,5,4,No,3.8,No,2,23,No
EMP7702,31,Sales,3,9,9397,3,3,Yes,10.3,No,4,14,No
EMP7703,47,Engineering,4,24,16791,5,3,No,9.3,No,3,16,No
EMP7704,30,Marketing,3,8,10516,3,2,No,14.2,No,1,17,No
EMP7705,35,Marketing,3,8,10735,3,3,Yes,13.4,No,3,12,No
EMP7706,53,Engineering,1,0,5738,3,4,Yes,8.8,No,2,13,No
EMP7707,37,Operations,3,6,8806,3,3,No,11.5,No,2,11,No
EMP7708,30,Sales,2,2,6975,2,3,No,4.8,No,3,9,No
EMP7709,29,Sales,2,2,7333,1,2,No,4.4,No,2,18,No
EMP7710,41,IT,3,7,11255,4,4,Yes,1.7,No,3,16,No
EMP7711,24,Engineering,2,2,9076,5,4,Yes,17.2,No,2,10,No
EMP7712,35,IT,1,0,6085,3,3,Yes,10.9,No,3,19,No
EMP7713,41,Engineering,2,12,10413,2,4,No,16.4,No,2,12,No
EMP7714,50,Sales,3,9,8344,4,3,Yes,5.9,No,2,16,No
EMP7715,44,Operations,3,16,10588,5,4,No,8.7,Yes,2,6,No
EMP7716,30,Operations,2,2,6699,3,4,No,7.1,No,3,12,Yes
EMP7717,49,HR,2,12,7729,3,2,No,12.1,No,2,14,No
EMP7718,35,Sales,3,5,8545,3,3,No,7.7,No,3,16,No
EMP7719,25,Finance,1,1,6473,5,2,No,1.0,No,2,12,No
EMP7720,36,Sales,3,13,10021,3,2,No,10.7,No,3,21,No
EMP7721,52,Operations,4,26,13383,4,3,No,12.7,No,2,18,No
EMP7722,39,Engineering,3,9,11577,2,3,Yes,23.1,No,2,18,No
EMP7723,38,Operations,5,15,13013,3,4,No,4.4,No,4,18,No
EMP7724,54,Engineering,5,17,18183,3,1,Yes,13.9,No,2,11,No
EMP7725,23,Marketing,1,1,4709,2,1,No,7.5,No,2,11,No
EMP7726,25,Operations,1,0,3870,2,4,No,20.9,No,4,15,No
EMP7727,22,Sales,1,0,4767,3,2,Yes,7.3,Yes,3,16,No
EMP7728,41,Operations,2,9,7752,4,1,No,3.3,Yes,3,16,No
EMP7729,39,Sales,2,5,6321,3,3,No,9.3,No,2,11,Yes
EMP7730,53,Engineering,3,9,13298,3,2,Yes,5.5,No,3,10,No
