Flight_Number,Flight_Date,Origin,Destination,Route,Aircraft_Type,Aircraft_Capacity,Passengers,Load_Factor,Flight_Hours,Season,Route_Category,Demand_Level,Ticket_Revenue,Ancillary_Revenue,Total_Revenue,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin
EK6619,2024-09-11,DXB,BLR,DXB-BLR,Boeing 787-9,296,227,0.7679,4.5,Normal,Medium Haul,Medium,149674.37,18721.66,168396.03,25226.1,9900.0,5400.0,14400.0,2700.0,2941.12,5028.39,5853.59,1964.01,24505.11,5648.92,18571.48,7956.0,1936.41,132031.13,36364.9,21.59
EK5547,2024-07-23,DXB,CDG,DXB-CDG,Boeing 787-9,296,212,0.718,7.5,Low,Long Haul,High,412750.91,53107.2,465858.11,39816.27,16500.0,9000.0,24000.0,4500.0,7293.07,3615.36,2757.65,5759.4,59132.71,4247.43,33667.7,15169.52,1963.83,227422.94,238435.17,51.18
EK4983,2024-06-02,DXB,ORD,DXB-ORD,Boeing 777-300ER,396,240,0.6064,14.5,Low,Long Haul,Medium,260333.69,29586.04,289919.72,134355.46,50750.0,21750.0,65250.0,11600.0,2990.15,3357.7,4331.31,10610.56,47963.31,6082.7,91308.11,13801.12,2141.93,466292.36,-176372.63,-60.83
EK3538,2024-04-11,DXB,KUL,DXB-KUL,Boeing 777-300ER,396,311,0.7872,7.5,Shoulder,Long Haul,Medium,394021.81,59096.93,453118.74,68829.96,26250.0,11250.0,33750.0,6000.0,3737.61,7664.09,5019.19,4230.63,56425.85,9143.86,47742.98,25730.21,2534.03,308308.41,144810.32,31.96
EK8598,2024-12-24,DXB,LHR,DXB-LHR,Boeing 787-9,296,281,0.95,7.0,Peak,Medium Haul,High,206378.95,21718.47,228097.41,36727.58,15400.0,8400.0,22400.0,4200.0,11807.69,3926.02,3497.83,5137.19,32199.34,6374.54,27350.05,12024.69,2470.92,191915.84,36181.57,15.86
EK2311,2024-02-16,DXB,SFO,DXB-SFO,Airbus A350-900,325,280,0.864,16.5,Peak,Long Haul,Medium,343608.77,37293.79,380902.57,90792.73,39600.0,21450.0,57750.0,10725.0,4643.72,5661.76,3283.93,8035.55,65958.62,7495.6,78088.28,14237.0,2278.44,410000.64,-29098.07,-7.64
EK6207,2024-08-11,DXB,KUL,DXB-KUL,Airbus A350-900,325,225,0.6932,7.5,Low,Long Haul,Medium,186901.28,23748.27,210649.55,41375.63,18000.0,9750.0,26250.0,4875.0,2254.91,7852.83,3924.15,5621.73,30613.28,3400.64,33886.61,10436.5,1971.47,200212.74,10436.8,4.95
EK8251,2024-11-01,DXB,LAX,DXB-LAX,Boeing 777-300ER,396,271,0.686,16.0,Shoulder,Long Haul,Medium,471159.35,60207.9,531367.26,134621.54,56000.0,24000.0,72000.0,12800.0,4744.02,9330.55,5457.98,8338.83,94593.2,4410.56,110962.55,30233.21,3789.2,571281.64,-39914.38,-7.51
EK6383,2024-09-21,DXB,KWI,DXB-KWI,Airbus A320,180,140,0.779,2.0,Normal,Short Haul,High,34473.74,4787.87,39261.61,5093.72,2300.0,1560.0,3400.0,560.0,4933.6,4389.99,3762.67,1180.24,6368.94,2189.94,6518.66,2215.31,1885.53,46358.61,-7097.0,-18.08
EK7650,2024-11-30,DXB,DOH,DXB-DOH,Boeing 737-800,189,171,0.9088,1.5,Shoulder,Short Haul,High,52080.4,7629.78,59710.18,3539.4,1800.0,1200.0,2700.0,450.0,3100.51,2395.52,5023.73,836.97,10210.3,3860.84,5735.99,2515.52,1862.56,45231.35,14478.83,24.25
EK8395,2024-12-04,DXB,BAH,DXB-BAH,Boeing 737-800,189,171,0.9075,1.3,Peak,Short Haul,High,51756.7,6013.2,57769.89,3462.6,1560.0,1040.0,2340.0,390.0,4941.33,4893.65,2602.59,795.96,8061.41,3156.12,6216.9,1748.7,2297.99,43507.26,14262.64,24.69
EK4300,2024-05-10,DXB,SFO,DXB-SFO,Airbus A350-900,325,236,0.7288,16.5,Normal,Long Haul,Medium,343267.15,42413.8,385680.95,95543.07,39600.0,21450.0,57750.0,10725.0,4602.49,8013.82,5567.59,7029.57,59070.42,4001.97,82503.68,19871.28,2685.22,418414.11,-32733.15,-8.49
EK4310,2024-05-18,DXB,ORD,DXB-ORD,Airbus A350-900,325,250,0.7719,14.5,Normal,Long Haul,Medium,259152.53,30451.86,289604.39,80644.11,34800.0,18850.0,50750.0,9425.0,3677.58,6558.71,5444.05,5876.16,49958.88,5644.18,55126.64,9575.41,2160.5,338491.22,-48886.83,-16.88
EK1327,2024-01-30,DXB,HYD,DXB-HYD,Airbus A350-900,325,255,0.7873,4.2,Peak,Medium Haul,Medium,152516.88,18707.94,171224.82,26527.75,10080.0,5460.0,14700.0,2730.0,2541.8,3169.11,4813.33,3296.36,29410.02,6031.43,18996.63,8949.28,2874.12,139579.82,31645.0,18.48
EK6886,2024-09-27,DXB,CDG,DXB-CDG,Airbus A380,517,437,0.847,7.5,Normal,Long Haul,High,511404.95,67223.78,578628.73,97871.76,37500.0,15000.0,45000.0,7500.0,8914.71,6337.33,2694.4,4511.08,102482.99,9275.71,55298.44,18989.64,5947.27,417323.34,161305.39,27.88
EK3490,2024-04-14,DXB,HKG,DXB-HKG,Boeing 787-9,296,272,0.9217,8.5,Shoulder,Long Haul,High,473168.06,61944.41,535112.47,42500.89,18700.0,10200.0,27200.0,5100.0,6650.83,4987.73,5691.01,3747.76,89819.57,5030.61,39965.58,22922.28,2527.38,285043.63,250068.84,46.73
EK8499,2024-12-28,DXB,BOM,DXB-BOM,Boeing 787-9,296,264,0.893,3.2,Peak,Medium Haul,High,137287.58,20105.62,157393.2,16139.21,7040.0,3840.0,10240.0,1920.0,7991.41,8262.44,5727.91,1371.72,22119.37,5555.5,18908.45,7347.93,3655.52,120119.47,37273.73,23.68
EK7103,2024-10-17,DXB,JED,DXB-JED,Boeing 737-800,189,135,0.7188,3.0,Shoulder,Short Haul,Medium,25999.36,2825.79,28825.14,7404.58,3600.0,2400.0,5400.0,900.0,4996.24,2457.89,3882.48,1494.77,4025.38,2686.16,8040.99,1373.63,1870.57,50532.69,-21707.55,-75.31
EK6954,2024-09-19,DXB,ORD,DXB-ORD,Boeing 777-300ER,396,294,0.7427,14.5,Normal,Long Haul,Medium,298605.93,32269.42,330875.35,128789.47,50750.0,21750.0,65250.0,11600.0,3477.7,5978.09,4419.69,6979.54,43723.61,7946.54,84380.81,12000.3,3065.1,450110.86,-119235.51,-36.04
EK8468,2024-12-31,DXB,CAI,DXB-CAI,Boeing 787-9,296,262,0.8874,3.5,Peak,Short Haul,Medium,68501.34,9617.11,78118.45,20317.51,7700.0,4200.0,11200.0,2100.0,2347.45,4191.3,4915.0,1720.64,11851.5,7003.29,17792.96,3460.86,2725.12,101525.63,-23407.18,-29.96
EK5408,2024-07-27,DXB,SYD,DXB-SYD,Boeing 787-9,296,234,0.7932,14.5,Low,Long Haul,High,460416.08,59569.71,519985.79,81564.54,31900.0,17400.0,46400.0,8700.0,9490.13,5298.03,3803.59,8786.83,66341.62,3597.66,66039.29,28449.11,2059.88,379830.69,140155.1,26.95
EK1832,2024-02-01,DXB,CAI,DXB-CAI,Airbus A350-900,325,237,0.7318,3.5,Peak,Short Haul,Medium,72212.24,7819.05,80031.29,22707.0,8400.0,4550.0,12250.0,2275.0,2835.25,4490.68,2578.58,1444.19,10201.92,3901.12,16931.68,2864.92,2375.7,97806.05,-17774.76,-22.21
EK4079,2024-05-19,DXB,SYD,DXB-SYD,Boeing 787-9,296,257,0.8686,14.5,Normal,Long Haul,High,573213.88,76991.02,650204.9,81232.66,31900.0,17400.0,46400.0,8700.0,7680.12,5243.06,5762.47,10641.33,81413.34,6763.3,55385.72,35231.96,3654.92,397408.87,252796.02,38.88
EK4462,2024-06-22,DXB,CAI,DXB-CAI,Airbus A350-900,325,206,0.6352,3.5,Low,Short Haul,Medium,46723.19,5283.73,52006.92,20768.19,8400.0,4550.0,12250.0,2275.0,4125.63,6108.66,3771.35,1553.24,6901.42,5667.95,20210.29,2210.7,2133.58,100926.01,-48919.1,-94.06
EK6297,2024-08-26,DXB,SFO,DXB-SFO,Airbus A350-900,325,228,0.7026,16.5,Low,Long Haul,Medium,362564.23,39602.26,402166.49,96732.59,39600.0,21450.0,57750.0,10725.0,2305.6,3262.48,2703.57,9302.66,68710.48,6201.92,68855.86,22242.55,2680.78,412523.5,-10357.01,-2.58
EK7990,2024-11-04,DXB,KHI,DXB-KHI,Boeing 737-800,189,133,0.7052,2.5,Shoulder,Medium Haul,Medium,98931.53,12176.01,111107.53,6722.25,3000.0,2000.0,4500.0,750.0,3522.07,3661.01,2431.54,1076.88,15814.57,3840.23,7544.95,6039.24,1437.92,62340.66,48766.87,43.89
EK1054,2024-01-11,DXB,MCT,DXB-MCT,Airbus A320,180,162,0.9012,1.2,Peak,Short Haul,High,45134.95,4771.7,49906.65,2969.11,1380.0,936.0,2040.0,336.0,4633.12,3998.28,5461.97,877.16,7276.6,4588.06,6338.85,2094.18,2123.38,45052.71,4853.95,9.73
EK7230,2024-10-29,DXB,IST,DXB-IST,Boeing 787-9,296,265,0.8985,5.0,Shoulder,Medium Haul,High,167790.88,21666.28,189457.16,26764.7,11000.0,6000.0,16000.0,3000.0,3192.33,5054.6,2328.5,2987.8,25299.67,5136.59,20842.34,8074.78,2738.09,138419.39,51037.77,26.94
EK5064,2024-07-03,DXB,KWI,DXB-KWI,Boeing 737-800,189,146,0.7736,2.0,Low,Short Haul,High,24576.71,3581.4,28158.11,4904.49,2400.0,1600.0,3600.0,600.0,3008.84,2899.16,3985.33,906.02,3544.0,4228.63,7372.65,1288.85,1819.69,42157.65,-13999.54,-49.72
EK4451,2024-06-25,DXB,JED,DXB-JED,Boeing 737-800,189,127,0.6722,3.0,Low,Short Haul,Medium,27846.85,3891.91,31738.76,7122.32,3600.0,2400.0,5400.0,900.0,4508.03,1608.77,2938.38,1394.11,4814.31,2803.54,8717.03,1535.16,1230.21,48971.85,-17233.1,-54.3
EK7305,2024-10-03,DXB,MAA,DXB-MAA,Airbus A350-900,325,245,0.7557,4.5,Shoulder,Medium Haul,Medium,120377.12,14760.9,135138.02,24410.47,10800.0,5850.0,15750.0,2925.0,2261.63,3844.28,5552.82,2350.64,20177.92,6166.86,21412.49,7160.11,2908.78,131571.01,3567.01,2.64
EK2901,2024-03-18,DXB,CDG,DXB-CDG,Boeing 787-9,296,266,0.8996,7.5,Shoulder,Long Haul,High,557885.52,80568.07,638453.59,41096.47,16500.0,9000.0,24000.0,4500.0,9953.64,,2047.75,5246.28,78112.21,5299.56,37391.98,31622.35,3501.02,273627.76,364825.83,57.14
EK2481,2024-03-05,DXB,CAI,DXB-CAI,Boeing 787-9,296,236,0.7974,3.5,Shoulder,Short Haul,Medium,52528.47,5454.07,57982.54,20768.31,7700.0,4200.0,11200.0,2100.0,3424.25,4953.48,2232.13,1614.89,9447.3,5146.39,18394.29,2970.13,2966.79,97117.95,-39135.42,-67.5
EK5873,2024-08-01,DXB,DEL,DXB-DEL,Boeing 777-300ER,396,307,0.7757,3.5,Low,Medium Haul,High,108269.7,12844.93,121114.63,27911.71,12250.0,5250.0,15750.0,2800.0,7206.98,4737.89,4353.62,1637.18,14888.97,5783.09,27246.36,6450.07,4017.17,140283.02,-19168.4,-15.83
EK5895,2024-08-21,DXB,IST,DXB-IST,Airbus A350-900,325,253,0.7802,5.0,Low,Medium Haul,High,198027.02,20837.83,218864.85,32222.41,12000.0,6500.0,17500.0,3250.0,3525.34,4721.91,2573.24,3564.5,37755.76,5723.7,28134.41,10489.96,2195.43,170156.67,48708.18,22.25
EK5150,2024-07-23,DXB,AMM,DXB-AMM,Boeing 787-9,296,203,0.6873,3.2,Low,Short Haul,Medium,37844.01,4402.68,42246.69,17823.33,7040.0,3840.0,10240.0,1920.0,4461.71,6352.46,3733.85,2400.36,7335.88,5638.04,17780.93,1529.92,2751.77,92848.26,-50601.57,-119.78
EK4335,2024-06-21,DXB,DOH,DXB-DOH,Airbus A320,180,126,0.7052,1.5,Low,Short Haul,High,30312.21,4295.6,34607.81,3484.24,1725.0,1170.0,2550.0,420.0,2311.15,2938.39,2378.96,792.41,5768.83,2179.89,5337.53,1233.41,1408.12,33697.91,909.89,2.63
EK7016,2024-10-09,DXB,MCT,DXB-MCT,Airbus A320,180,156,0.8716,1.2,Shoulder,Short Haul,High,31401.61,3290.68,34692.28,3157.88,1380.0,936.0,2040.0,336.0,2769.79,2557.18,3139.17,634.84,5855.06,4612.86,4409.13,1955.66,1551.18,35334.76,-642.48,-1.85
EK5926,2024-08-27,DXB,LHR,DXB-LHR,Boeing 787-9,296,216,0.7331,7.0,Low,Medium Haul,High,117825.56,12235.78,130061.34,41392.97,15400.0,8400.0,22400.0,4200.0,8636.03,5881.77,2587.29,4904.45,17744.97,6374.65,35579.42,6786.21,2960.25,183248.01,-53186.67,-40.89
EK1946,2024-02-22,DXB,LHR,DXB-LHR,Airbus A380,517,475,0.9197,7.0,Peak,Medium Haul,High,402623.4,58643.12,461266.52,88200.71,35000.0,14000.0,42000.0,7000.0,10607.78,7634.09,3819.5,3104.25,62210.98,11059.07,72165.57,27304.41,4431.32,388537.68,72728.84,15.77
EK6797,2024-09-05,DXB,SIN,DXB-SIN,Airbus A380,517,438,0.8474,7.5,Normal,Long Haul,High,437660.66,60038.41,497699.07,86262.56,37500.0,15000.0,45000.0,7500.0,5531.94,10367.86,4956.46,3499.06,89350.25,6829.11,55752.77,26264.33,3911.32,397725.67,99973.4,20.09
EK4293,2024-05-13,DXB,SFO,DXB-SFO,Boeing 777-300ER,396,263,0.6663,16.5,Normal,Long Haul,Medium,413754.13,54123.28,467877.41,153540.43,57750.0,24750.0,74250.0,13200.0,3835.27,5944.39,2146.35,9081.95,71365.06,5152.48,98435.2,22801.21,3348.51,545600.86,-77723.45,-16.61
EK3161,2024-04-19,DXB,AMM,DXB-AMM,Boeing 787-9,296,233,0.788,3.2,Shoulder,Short Haul,Medium,45738.95,5103.7,50842.65,17240.28,7040.0,3840.0,10240.0,1920.0,2955.68,7238.25,3857.7,1416.98,7576.7,3819.18,14308.52,2142.51,2036.4,85632.2,-34789.55,-68.43
EK8713,2024-12-28,DXB,JFK,DXB-JFK,Boeing 777-300ER,396,372,0.9408,14.0,Peak,Long Haul,High,474290.7,48044.75,522335.45,113778.04,49000.0,21000.0,63000.0,11200.0,10030.74,9494.77,3163.56,8048.67,72820.52,6026.27,77303.9,16308.63,5430.66,466605.75,55729.7,10.67
EK6083,2024-08-29,DXB,SYD,DXB-SYD,Airbus A380,517,382,0.7404,14.5,Low,Long Haul,High,700311.75,77551.86,777863.61,191015.32,72500.0,29000.0,87000.0,14500.0,11643.08,5244.36,5334.73,9145.53,93580.33,11369.07,109138.34,28416.89,5608.88,673496.51,104367.1,13.42
EK7754,2024-11-28,DXB,RUH,DXB-RUH,Airbus A320,180,148,0.8237,2.2,Shoulder,Short Haul,Medium,43443.51,6399.97,49843.48,4813.48,2530.0,1716.0,3740.0,616.0,2906.0,2206.76,3515.89,1174.24,8795.48,3991.06,7684.77,1868.03,1269.64,46827.34,3016.14,6.05
EK4057,2024-05-29,DXB,JFK,DXB-JFK,Boeing 777-300ER,396,344,0.8692,14.0,Normal,Long Haul,High,571888.62,76575.98,648464.6,113061.55,49000.0,21000.0,63000.0,11200.0,10204.49,11385.81,4162.05,6690.08,112972.25,5592.37,81926.86,24191.89,4108.86,518496.2,129968.4,20.04
EK6490,2024-09-25,DXB,AMM,DXB-AMM,Boeing 787-9,296,218,0.7394,3.2,Normal,Short Haul,Medium,59813.73,8427.74,68241.48,16980.64,7040.0,3840.0,10240.0,1920.0,4104.89,3512.47,2051.35,2094.54,10382.03,3595.67,12897.74,2286.8,2941.76,83887.88,-15646.41,-22.93
EK1768,2024-02-05,DXB,BAH,DXB-BAH,Boeing 737-800,189,178,0.9445,1.3,Peak,Short Haul,High,50662.15,7472.83,58134.98,3015.04,1560.0,1040.0,2340.0,390.0,4691.2,5235.21,5343.88,1019.21,10397.8,4880.8,8022.72,3291.51,1570.79,52798.16,5336.82,9.18
EK8494,2024-12-31,DXB,BOM,DXB-BOM,Boeing 777-300ER,396,366,0.9268,3.2,Peak,Medium Haul,High,256602.48,31673.08,288275.56,24611.73,11200.0,4800.0,14400.0,2560.0,4409.24,8492.16,3687.81,1373.07,49680.89,6139.31,24229.09,14642.87,3609.8,173835.97,114439.59,39.7
EK4495,2024-06-15,DXB,BOM,DXB-BOM,Boeing 787-9,296,222,0.7514,3.2,Low,Medium Haul,High,168393.1,23494.99,191888.1,17217.78,7040.0,3840.0,10240.0,1920.0,7817.56,4466.25,4737.69,1840.2,32926.11,3595.04,18963.26,9221.82,2568.86,126394.57,65493.53,34.13
EK1285,2024-01-22,DXB,LHR,DXB-LHR,Airbus A380,517,476,0.9221,7.0,Peak,Medium Haul,High,269481.05,40381.95,309863.0,86470.85,35000.0,14000.0,42000.0,7000.0,8192.13,15054.39,3360.25,3368.74,52822.62,12569.63,58889.78,14450.23,7031.75,360210.39,-50347.39,-16.25
EK8875,2024-12-16,DXB,CDG,DXB-CDG,Boeing 777-300ER,396,361,0.913,7.5,Peak,Long Haul,High,827885.93,100534.27,928420.2,68282.31,26250.0,11250.0,33750.0,6000.0,11303.67,4680.05,2073.92,4440.98,116815.39,8022.7,54049.83,54821.97,4380.43,406121.25,522298.95,56.26
EK5524,2024-07-15,DXB,KUL,DXB-KUL,Boeing 777-300ER,396,283,0.716,7.5,Low,Long Haul,Medium,503292.52,67506.76,570799.28,59425.75,26250.0,11250.0,33750.0,6000.0,3924.12,7908.98,4541.53,3314.18,74369.51,4876.29,40056.87,19935.47,3059.59,298662.3,272136.98,47.68
EK8094,2024-11-09,DXB,MEL,DXB-MEL,Boeing 777-300ER,396,301,0.7609,13.5,Shoulder,Long Haul,Medium,450654.26,58027.34,508681.6,105856.61,47250.0,20250.0,60750.0,10800.0,2816.82,7295.43,4669.3,10365.67,86983.58,4767.86,86264.28,20803.08,4217.22,473089.86,35591.75,7.0
EK3332,2024-04-05,DXB,MAA,DXB-MAA,Boeing 787-9,296,244,0.8249,4.5,Shoulder,Medium Haul,Medium,121286.78,15972.01,137258.79,26952.82,9900.0,5400.0,14400.0,2700.0,2499.12,4626.72,3939.06,3013.28,19849.0,5751.48,18595.5,4252.03,3528.56,125407.56,11851.23,8.63
EK3717,2024-05-19,DXB,KWI,DXB-KWI,Airbus A320,180,138,0.7683,2.0,Normal,Short Haul,High,36856.8,3833.79,40690.59,4787.38,2300.0,1560.0,3400.0,560.0,4659.61,3821.37,5782.84,881.37,5512.44,2302.53,8697.61,1947.61,1471.85,47684.59,-6994.01,-17.19
EK3079,2024-04-01,DXB,BAH,DXB-BAH,Airbus A320,180,144,0.8021,1.3,Shoulder,Short Haul,High,39807.09,4017.73,43824.82,3368.89,1495.0,1014.0,2210.0,364.0,2208.33,,5355.65,851.36,7251.44,2299.18,5717.89,1519.98,1699.56,39077.01,4747.82,10.83
EK4389,2024-06-20,DXB,KWI,DXB-KWI,Airbus A320,180,129,0.7214,2.0,Low,Short Haul,High,37308.86,3936.31,41245.18,4700.09,2300.0,1560.0,3400.0,560.0,4380.1,2096.12,4242.39,1227.88,6320.1,3075.03,6409.38,1945.52,1535.91,43752.53,-2507.35,-6.08
EK1722,2024-02-06,DXB,MCT,DXB-MCT,Airbus A320,180,169,0.9398,1.2,Peak,Short Haul,High,33772.97,4469.59,38242.56,3137.23,1380.0,936.0,2040.0,336.0,2062.07,2532.83,4997.64,679.48,5181.55,4201.65,5525.86,2186.66,1593.44,36790.41,1452.15,3.8
EK1951,2024-02-19,DXB,LHR,DXB-LHR,Boeing 787-9,296,272,0.9203,7.0,Peak,Medium Haul,High,209487.84,25535.23,235023.07,39414.27,15400.0,8400.0,22400.0,4200.0,8906.59,6782.6,4212.98,3513.75,36597.17,5332.53,34886.71,9532.14,3352.3,202931.03,32092.04,13.65
EK7952,2024-11-26,DXB,HYD,DXB-HYD,Boeing 787-9,296,219,0.7431,4.2,Shoulder,Medium Haul,Medium,92436.19,13487.0,105923.19,22620.79,9240.0,5040.0,13440.0,2520.0,3130.7,7284.98,4510.86,2183.74,18032.65,5138.98,20260.82,4125.07,3223.13,120751.72,-14828.53,-14.0
EK3262,2024-04-16,DXB,LHR,DXB-LHR,Boeing 787-9,296,279,0.9458,7.0,Shoulder,Medium Haul,High,189779.44,22778.93,212558.36,41490.51,15400.0,8400.0,22400.0,4200.0,11044.23,9367.76,2696.4,3112.01,27618.45,6023.04,34101.2,9217.15,3122.77,198193.51,14364.86,6.76
EK1989,2024-02-27,DXB,HYD,DXB-HYD,Airbus A350-900,325,286,0.8811,4.2,Peak,Medium Haul,Medium,223996.98,33586.04,257583.01,23239.24,10080.0,5460.0,14700.0,2730.0,2501.55,8745.33,5857.65,2091.4,38235.02,4316.98,20211.4,8143.18,4246.7,150558.44,107024.57,41.55
EK4212,2024-05-06,DXB,KUL,DXB-KUL,Boeing 777-300ER,396,256,0.6488,7.5,Normal,Long Haul,Medium,300147.58,41358.39,341505.97,68558.82,26250.0,11250.0,33750.0,6000.0,2234.48,5521.65,2872.9,4133.08,46008.44,7287.3,42201.67,13231.47,3470.55,272770.35,68735.62,20.13
EK2759,2024-03-07,DXB,SYD,DXB-SYD,Boeing 787-9,296,250,0.846,14.5,Shoulder,Long Haul,High,498322.54,58651.69,556974.23,77648.01,31900.0,17400.0,46400.0,8700.0,9112.91,8327.99,3288.23,11456.66,86853.7,7001.78,56235.39,27732.27,3220.68,395277.62,161696.61,29.03
EK7549,2024-10-29,DXB,CDG,DXB-CDG,Airbus A380,517,438,0.8483,7.5,Shoulder,Long Haul,High,949761.62,126558.01,1076319.63,85163.41,37500.0,15000.0,45000.0,7500.0,7503.25,14989.39,2762.8,3991.69,140387.69,12265.5,57195.87,43565.9,5426.76,478252.25,598067.38,55.57
EK5422,2024-07-24,DXB,SYD,DXB-SYD,Airbus A380,517,368,0.7127,14.5,Low,Long Haul,High,361132.59,46747.19,407879.78,161521.51,72500.0,29000.0,87000.0,14500.0,10975.35,10090.65,4708.01,6885.16,57251.39,8862.97,120366.87,23605.65,3486.78,610754.32,-202874.54,-49.74
EK6479,2024-09-23,DXB,CAI,DXB-CAI,Airbus A350-900,325,230,0.708,3.5,Normal,Short Haul,Medium,35599.08,3841.49,39440.57,19603.41,8400.0,4550.0,12250.0,2275.0,2613.98,2855.17,2436.93,2273.66,6594.08,4824.88,15710.25,1676.65,2969.67,89033.68,-49593.12,-125.74
EK2724,2024-03-11,DXB,JFK,DXB-JFK,Airbus A380,517,476,0.9225,14.0,Shoulder,Long Haul,High,985609.07,120623.93,1106232.99,161776.5,70000.0,28000.0,84000.0,14000.0,7094.03,14941.25,,8758.14,166986.12,11691.23,99586.19,39293.78,6764.49,717838.78,388394.21,35.11
EK6182,2024-08-14,DXB,BKK,DXB-BKK,Boeing 777-300ER,396,246,0.6213,6.5,Low,Long Haul,Medium,390511.22,54771.43,445282.65,60103.62,22750.0,9750.0,29250.0,5200.0,4977.17,8322.95,3482.02,4224.65,69288.45,5048.22,48250.92,16205.33,2102.76,288956.1,156326.56,35.11
EK1341,2024-01-11,DXB,MAA,DXB-MAA,Airbus A350-900,325,252,0.7761,4.5,Peak,Medium Haul,Medium,109506.59,11192.46,120699.05,24990.51,10800.0,5850.0,15750.0,2925.0,4615.04,7862.52,4991.29,2903.28,21191.64,4849.46,26267.28,6378.57,2481.27,141855.86,-21156.82,-17.53
EK4701,2024-06-11,DXB,CMB,DXB-CMB,Airbus A350-900,325,193,0.5955,4.5,Low,Medium Haul,Medium,67359.74,7685.01,75044.75,28820.65,10800.0,5850.0,15750.0,2925.0,3635.4,,4346.4,3245.33,12082.9,4796.25,21441.95,3344.48,2559.73,122841.79,-47797.03,-63.69
EK5243,2024-07-05,DXB,LHR,DXB-LHR,Boeing 787-9,296,208,0.7036,7.0,Low,Medium Haul,High,115436.08,16450.84,131886.92,35332.73,15400.0,8400.0,22400.0,4200.0,9930.36,5244.16,4234.25,4295.6,16621.44,6137.13,32964.04,6924.75,3106.05,175190.51,-43303.6,-32.83
EK1688,2024-02-20,DXB,DOH,DXB-DOH,Boeing 737-800,189,170,0.9004,1.5,Peak,Short Haul,High,30321.08,3883.66,34204.74,3903.36,1800.0,1200.0,2700.0,450.0,4331.14,5062.11,2159.79,1192.01,4673.85,3266.13,6806.38,1376.55,2355.23,41276.54,-7071.8,-20.67
EK4432,2024-06-21,DXB,RUH,DXB-RUH,Boeing 737-800,189,119,0.6314,2.2,Low,Short Haul,Medium,22468.57,2614.39,25082.96,5266.64,2640.0,1760.0,3960.0,660.0,3653.18,1709.6,4321.23,1358.59,3424.07,2213.97,7674.78,989.26,1199.8,40831.15,-15748.19,-62.78
EK6203,2024-08-12,DXB,KUL,DXB-KUL,Airbus A350-900,325,226,0.6961,7.5,Low,Long Haul,Medium,205110.17,27957.51,233067.67,41570.15,18000.0,9750.0,26250.0,4875.0,4976.88,4583.75,2303.13,3914.87,41817.26,6098.79,31523.26,7472.85,3048.86,206184.81,26882.87,11.53
EK5944,2024-08-07,DXB,BLR,DXB-BLR,Boeing 787-9,296,183,0.6216,4.5,Low,Medium Haul,Medium,95994.96,11453.83,107448.79,25065.69,9900.0,5400.0,14400.0,2700.0,3896.59,4772.71,,2880.65,14079.52,2759.51,20031.44,4565.09,2044.26,115570.05,-8121.26,-7.56
EK1966,2024-02-29,DXB,BLR,DXB-BLR,Airbus A350-900,325,264,0.8132,4.5,Peak,Medium Haul,Medium,224637.76,26928.34,251566.11,29333.57,10800.0,5850.0,15750.0,2925.0,4960.81,4531.07,5254.53,2476.93,32249.04,6354.22,21891.58,13538.28,2596.16,158511.19,93054.92,36.99
EK8525,2024-12-19,DXB,DEL,DXB-DEL,Boeing 777-300ER,396,352,0.8911,3.5,Peak,Medium Haul,High,289972.33,32598.28,322570.61,30288.88,12250.0,5250.0,15750.0,2800.0,7663.45,8500.8,4734.36,1847.92,56446.47,8030.44,25990.73,12740.5,4841.58,197135.13,125435.48,38.89
EK8846,2024-12-28,DXB,KUL,DXB-KUL,Airbus A350-900,325,256,0.789,7.5,Peak,Long Haul,Medium,534632.9,66404.07,601036.98,44391.42,18000.0,9750.0,26250.0,4875.0,2305.76,5940.87,2176.21,4897.79,97593.62,6325.84,36720.46,33494.46,3768.49,296489.93,304547.05,50.67
EK3203,2024-04-01,DXB,BOM,DXB-BOM,Boeing 787-9,296,264,0.8933,3.2,Shoulder,Medium Haul,High,176240.93,17937.2,194178.12,16964.84,7040.0,3840.0,10240.0,1920.0,6897.1,5355.1,5253.08,2510.33,26064.41,6984.82,19523.94,11612.31,3244.47,127450.41,66727.72,34.36
EK3713,2024-05-05,DXB,KWI,DXB-KWI,Airbus A320,180,144,0.8042,2.0,Normal,Short Haul,High,32035.1,3621.33,35656.42,5152.61,2300.0,1560.0,3400.0,560.0,4043.11,2973.05,2874.8,952.86,5196.72,4263.11,7701.76,1471.72,1980.77,44430.5,-8774.07,-24.61
EK5757,2024-08-03,DXB,BAH,DXB-BAH,Airbus A320,180,138,0.7719,1.3,Low,Short Haul,High,26310.24,3064.33,29374.57,3307.06,1495.0,1014.0,2210.0,364.0,2931.56,4715.98,5213.76,757.37,4859.64,4040.54,7437.48,1450.13,1287.79,41084.3,-11709.72,-39.86
